標題,分類,時間,網址,內文
IMF敦促成員國增加開支促進經濟成長,產經,2016/04/17 09:35,https://www.cna.com.tw/news/afe/201604170033.aspx,（中央社華盛頓16日綜合外電報導）國際貨幣基金（IMF）指導委員會今天敦促成員國提振「有益成長的」的開支，並表示，國際貨幣基金應探尋新借貸工具，以助處理減緩的全球成長。
宋慧喬無暇美肌 太陽的後裔沒說的秘密,產經,2016/04/17 09:41,https://www.cna.com.tw/news/afe/201604170035.aspx,（中央社記者林孟汝台北17日電）韓劇「太陽的後裔」雖已落幕，但熱度仍持續發酵，女主角宋慧喬劇中使用的「氣墊粉餅」，更成為今年上半年彩妝最大重點，要怎麼使用才能呈現無暇美肌，這 5個小秘訣大公開。
獨立董事也有難以獨立的時候,產經,2016/04/17 09:47,https://www.cna.com.tw/news/afe/201604170036.aspx,（中央社記者潘智義台北17日電）學者出任政府官員，辭掉年薪逾千萬元上市公司的獨立董事，近來成為熱門話題，但你可知道標榜立場超然的獨立董事，也就是外部董事，也有難以獨立的時候嗎？
熊本強震 IEK：三星豪威有望受惠,產經,2016/04/17 11:16,https://www.cna.com.tw/news/afe/201604170077.aspx,（中央社記者張建中新竹17日電）日本熊本縣接連發生強震，Sony的CIS廠狀況備受產業界關注，IEK認為，Sony的CIS廠若遭重創，恐對智慧手機供應鏈造成不小衝擊，三星與豪威不排除可望受惠。
工程師錐麓古道墜谷 工研院不捨,產經,2016/04/17 11:24,https://www.cna.com.tw/news/afe/201604170080.aspx,（中央社記者張建中新竹17日電）工研院綠能所資深工程師黃英傑16日與同事攀登太魯閣國家公園內錐麓古道，意外失足墜谷，空勤出動發現已明顯死亡，工研院表示，震驚與不捨，將配合家屬辦理後事。
下週菜價可能波動 今可多買存放,產經,2016/04/17 13:17,https://www.cna.com.tw/news/afe/201604170082.aspx,（中央社記者楊淑閔台北17日電）農委會預計，連日大雨影響，下週菜價可能會波動。而台北果菜市場今天整體蔬菜交易均價每公斤新台幣27.7元，仍在低點，傳統市場也有高麗菜2顆90元特價，可多買些冷藏。
美聲主廚邊中健  年底為導盲犬而唱,產經,2016/04/17 11:49,https://www.cna.com.tw/news/afe/201604170087.aspx,（中央社記者蔡怡杼台北17日電）邊田庄主廚邊中健人生起伏比戲劇還精彩，儘管歷經兩次憂鬱症侵襲、甚至一度淪為遊民，但在其永不放棄的理念下，年底將以一副好歌喉登上舞台為導盲犬籌措善款，回饋社會。
春電展 變形平板筆電下殺1萬3,產經,2016/04/17 12:13,https://www.cna.com.tw/news/afe/201604170093.aspx,（中央社記者鍾榮峰台北17日電）2016台北春電展持續熱鬧登場，筆電和平板產品優惠特價贈品大方送，其中特定變形平板筆電機種，現場下殺1萬3000元，蘋果產品也有優惠活動。
春電展 家電3C週邊優惠看這裡,產經,2016/04/17 12:22,https://www.cna.com.tw/news/afe/201604170098.aspx,（中央社記者鍾榮峰台北17日電）2016台北春電展持續熱鬧登場，廠商針對女性推出家電和保養產品優惠價，其中吸塵器下殺幅度達8000元。此外，3C週邊產品現場驚喜價最低 5折起。
加油要快  明汽柴油每公升漲1.1元,產經,2016/04/17 18:23,https://www.cna.com.tw/news/afe/201604170099.aspx,（中央社記者楊淑閔台北17日電）中油公司依浮動油價機制計算後公布，明天（18日）凌晨零時起調漲各式汽、柴油價格每公升各新台幣1.1元。
