標題,分類,時間,網址,內文
日本電力零售自由化 市場達8兆日圓,產經,2016/04/01 00:00,https://www.cna.com.tw/news/afe/201604010002.aspx,（中央社記者楊明珠東京31日專電）日本電力零售明天全面自由化，全國10家大型電力公司在區域獨佔的體制將瓦解，供應家庭用電的電力市場，估計達8兆日圓（約新台幣2.3兆元），將有多種行業搶食大餅。
女建築師札哈．哈蒂病逝 享年65歲,產經,2016/04/01 00:06,https://www.cna.com.tw/news/afe/201604010004.aspx,（中央社記者楊明珠東京31日專電）日本媒體引用英國廣播公司（BBC）等媒體的報導指出，曾在2020年東京奧運主場館「新國立競技場」國際競圖得標的伊拉克裔英國女建築師札哈．哈蒂病逝，享年65歲。
全球股市疲弱  歐股收黑,產經,2016/04/01 02:49,https://www.cna.com.tw/news/afe/201604010010.aspx,（中央社倫敦31日綜合外電報導）全球股市今天表現疲弱，歐洲主要股市全都收黑，主因商品價格走低。
美股漲跌互見  道瓊標普指數季線小紅,產經,2016/04/01 04:53,https://www.cna.com.tw/news/afe/201604010014.aspx,（中央社紐約31日綜合外電報導）美國股市今天結束震盪激烈的第一季，市場觀望明天將公布的美國3月就業報告，道瓊工業指數小跌作收，那斯達克指數則勉力收紅，道瓊指數與標準普爾500指數季線都出現小紅。
美元走弱  油價續揚,產經,2016/04/01 05:05,https://www.cna.com.tw/news/afe/201604010015.aspx,（中央社紐約31日綜合外電報導）世界油價今天連續第二天走高，主因美國聯邦準備理事會主席葉倫（Janet Yellen）本週就升息問題釋出鴿派訊息，導致美元走弱。
最低時薪將增至15美元  加州議會通過,產經,2016/04/01 06:20,https://www.cna.com.tw/news/firstnews/201604010017.aspx,（中央社加州沙加緬度31日綜合外電報導）美國加州州議會兩院今天通過法案，將在2022年把每小時最低薪資提高到15美元，使加州搶得全國第一，率先承諾大幅調高基層勞工薪資。這項法案涵蓋加州州長布朗（Jerry Brown）與勞工領袖和州議會的民主黨進步議員所達成協議，今天稍早在眾議院獲得通過，下午又在參議院過關，如今將送請布朗簽署。依據這項法案，加州將在2022年之前逐步將將大型企業的最低時薪由目前的10美元調高至15美元，小型企業最低工資則在2023年調高至這個水準。根據加州州長辦公室，目前加州有220萬人賺取每小時10美元的最低薪資。法案實施後，將使得占加州總勞動人口約1/3的560萬勞工薪資所得增加。美國聯邦最低薪資已6年多維持在每小時7.25美元水準，將最低薪資門檻調高的想法一直受到共和黨和部分企業團體反對。他們表示，此舉將導致小型企業受傷和政府預算吃緊。1050329
安邦退出 喜達屋和萬豪國際好事近,產經,2016/04/01 07:23,https://www.cna.com.tw/news/afe/201604010020.aspx,（中央社紐約31日法新電）中國大陸安邦保險為首的集團表示，他們已撤回出資140億美元收購喜達屋提案，喜達屋得以和萬豪國際聯姻。
英知名女建築師哈蒂  打拚衝出一片天,產經,2016/04/01 07:56,https://www.cna.com.tw/news/afe/201604010025.aspx,（中央社記者黃貞貞倫敦31日專電）英國著名女建築師札哈．哈蒂今天驚傳病逝，哈蒂以獨特的波浪造型為倫敦奧運設計游泳館等知名建築，得獎無數的她被公認是最有影響力的女建築師，憑著堅毅衝出一片天。。
臨8800賣壓 不抱股過節恐盤整,產經,2016/04/01 08:20,https://www.cna.com.tw/news/afe/201604010027.aspx,（中央社記者韋樞台北1日電）台股在鴻夏戀成局及生技部份個股解盲成功下，指數尾盤拉升收小紅，法人指出，部份資金不抱股過清明長假，加上臨8800點之上賣壓區，大盤仍以震盪盤整為主。
F-環宇與陸企合併  估8月前完成,產經,2016/04/01 08:40,https://www.cna.com.tw/news/afe/201604010034.aspx,（中央社台北1日電）F-環宇公司上午舉行重大訊息，經公司董事會決議在一定條成就後，將與大陸三安集團旗下三安集成電路的100%轉投資SAIC合併，若一切過程順利，預計今年 8月底前完成合併。
