標題,分類,時間,網址,內文
台股10400點震盪  營收公布受矚目,產經,2017/10/02 08:10,https://www.cna.com.tw/news/afe/201710020012.aspx,（中央社記者潘智義台北2日電）美股道瓊工業指數上漲23.89點，台股上週一度跌破10300點整數關卡，雖然隨後又回到10300點之上，但仍未能守住60日線10464點，本週上市公司密集公布營收將是觀察重點。
統一發票7-8月期 千萬特別獎得主11人,產經,2017/10/02 09:32,https://www.cna.com.tw/news/firstnews/201710020016.aspx,（中央社記者蔡怡杼台北2日電）財政部今天公布7、8月期統一發票中獎清冊，千萬元特別獎與200萬元特獎中獎張數率先公布，分別有11張以及13張中獎，領獎期間自106年10月6日起，至107年1月5日止。7、8月期統一發票千萬元特別獎號碼為33612092；200萬元特獎號碼為06840705；頭獎（20萬元）3組分別為12182003、48794532、77127885；另外，增開六獎3組，末3碼分別為136、873、474。財政部提醒中獎人，務必在明年1月5日前兌獎，以免財神爺過門不入。財政部也建議消費者可多利用載具索取無實體電子發票，不僅可增加對中無實體發票專屬獎的機會，若中千萬元特別獎，兌領時可省下4萬元的印花稅。至於上期開出的11張統一發票千萬元特別獎，仍有4張未兌領，中獎民眾務必於11月6日前兌領，以免成為過路財神。1061002
台股開盤漲41.16點,產經,2017/10/02 09:03,https://www.cna.com.tw/news/afe/201710020018.aspx,"（中央社台北2日電）台北股市今天開盤漲41,16點，加權股價指數成為10425.1點，成交金額新台幣17.17億元。1061002"
新台幣開盤貶0.4分 為30.309元,產經,2017/10/02 09:06,https://www.cna.com.tw/news/afe/201710020021.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元匯率今天以30.309元開盤，貶0.4分。1061002
新台幣早盤走貶,產經,2017/10/02 09:53,https://www.cna.com.tw/news/afe/201710020034.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元匯率今天以30.309元開盤，貶0.4分；9時45分來到30.362元，貶5.7分。
這本企業刊物要掏錢買 所得全數捐公益,產經,2017/10/02 09:56,https://www.cna.com.tw/news/afe/201710020037.aspx,（中央社記者田裕斌台北2日電）與一般企業紀念刊物只送不賣的方式不同，中國信託「Home Run Taiwan 50 週年年鑑」首刷限量1000本將在實體及網路書店上架銷售，所得全數捐助公益。
當沖降稅  顧立雄：金管會期待穩定,產經,2017/10/02 11:27,https://www.cna.com.tw/news/afe/201710020046.aspx,（中央社記者蔡怡杼台北2日電）金管會主委顧立雄今天表示，當沖降稅實施後，帶動台股量能情況比原先預估好，財政部預計今年底進行檢討，下會期提出，金管會則希望這項政策可以穩定。
台積電3奈米新廠 陳美伶：一劑強心針,產經,2017/10/02 10:31,https://www.cna.com.tw/news/afe/201710020052.aspx,（中央社記者陳政偉台北2日電）國發會主委陳美伶今天首次以主委身分赴經委會報告並備詢，會前被詢問到台積電3奈米新廠落腳台灣一事，陳美伶說，這項投資案替經濟打了一劑強心針，表示應該要對國家有信心。
台達電充電樁全球第一 Tesla有意合作,產經,2017/10/02 10:35,https://www.cna.com.tw/news/afe/201710020054.aspx,（中央社記者韓婷婷台北2日電）台達電布局電動車多年，充電樁產品累計上萬個，躍居全球最大充電站管理系統廠；其直流快速充電樁，充15分鐘可跑180公里，吸引特斯拉（Tesla）有意合作。
抽查磅秤近100%合格 安心採購過中秋,產經,2017/10/02 10:36,https://www.cna.com.tw/news/afe/201710020055.aspx,（中央社記者廖禹揚台北2日電）趕在中秋節採購潮前，標檢局為保障消費者權益，進行全國性磅秤專案檢查，合格率達99.8%，民眾採購時可認明檢定合格「同」字印證磅秤，確保交易公平。
台股收復10400點 電子股領軍,產經,2017/10/02 11:35,https://www.cna.com.tw/news/afe/201710020064.aspx,（中央社記者潘智義台北2日電）台北股市今天由電子股領軍震盪走高，盤中重回10400點之上。
