標題,分類,時間,網址,內文
指數偏弱震盪  聚焦業績股,產經,2017/09/25 07:27,https://www.cna.com.tw/news/afe/201709250012.aspx,（中央社記者吳家豪台北25日電）美國股市22日變動不大，歐洲股市多數上漲。法人表示，台股週指標背離修正風險增加，指數偏弱震盪，應汰弱留強、聚焦業績股。
台股開盤跌7.63點,產經,2017/09/25 09:03,https://www.cna.com.tw/news/afe/201709250027.aspx,（中央社台北25日電）台北股市今天開盤跌7.63點，加權股價指數成為10442.05點，成交金額新台幣31.70億元。1060925
外資連3個月賣超 投信看好中小型股,產經,2017/09/25 09:07,https://www.cna.com.tw/news/afe/201709250028.aspx,（中央社記者田裕斌台北25日電）台股持續在10500點上下200點間整理，不過投信表示，外資已經連續3個月賣超台股，不利權值股上攻，中小型股今年來漲幅落後，一旦基本面表現超乎預期，後市表現可期。
新台幣開盤升2.7分 為30.164元,產經,2017/09/25 09:10,https://www.cna.com.tw/news/afe/201709250029.aspx,（中央社台北25日電）台北外匯市場新台幣兌美元匯率今天以30.164元開盤，升2.7分。
蘋果光失色 蘋概股止跌看大立光,產經,2017/09/25 10:33,https://www.cna.com.tw/news/afe/201709250036.aspx,（中央社記者韓婷婷台北25日電）蘋果新機分二階段預購開賣，果粉對iPhone 8似乎興趣缺缺，目標聚焦iPhone X，12日新品發表會後，蘋果（Apple）股價直直落，衝擊蘋概股也跟著鼻青臉腫，大立光能否止穩為觀察指標。
宏達電股價續強 開盤大漲逾8%,產經,2017/09/25 09:47,https://www.cna.com.tw/news/afe/201709250037.aspx,（中央社記者吳家豪台北25日電）宏達電上週宣布出售參與Pixel手機研發的成員給Google，今天股價續強，開盤大漲8.53%，最高來到新台幣83.2元，但內、外資看法分歧，外資目標價最低給予35元。
新台幣早盤走升,產經,2017/09/25 09:58,https://www.cna.com.tw/news/afe/201709250043.aspx,（中央社台北25日電）台北外匯市場新台幣兌美元匯率今天以30.164元開盤，升2.7分；9時45分來到30.179元，升1.2分。
藥華藥EMA查廠過關 PV新藥明年進軍歐洲,產經,2017/09/25 10:09,https://www.cna.com.tw/news/afe/201709250048.aspx,（中央社記者韓婷婷台北25日電）藥華醫藥公告，歐洲藥物管理局（EMA）查廠小組在整整5天的緊密審查後，於22日查廠結果無重大缺失，順利過關，成為台灣第一家通過EMA查廠的生物藥新藥公司。
製造業營業氣候測驗點 衝上3年新高,產經,2017/09/25 10:27,https://www.cna.com.tw/news/afe/201709250051.aspx,（中央社記者蔡怡杼台北25日電）受惠出口、外銷表現亮眼，8月製造業營業氣候測驗點為連續3個月上升，創3年新高；在股市熱絡下，服務業則由下滑轉為上升；不過，營建業則結束連續兩個月的上揚轉為下跌走勢。
iPhone 8銷售牽動 台股目標砍至10700點,產經,2017/09/25 11:02,https://www.cna.com.tw/news/afe/201709250063.aspx,（中央社記者吳家豪台北25日電）美系外資出具台股策略研究報告，下修2017年台股指數目標至10700點，預估2018年目標11000點，主因iPhone 8銷售不振恐帶來潛在風險、科技股投資價值已處於相對高點。
