標題,分類,時間,網址,內文
食品股跌抵消能源股漲 歐股漲跌互見,產經,2017/09/21 01:46,https://www.cna.com.tw/news/afe/201709210004.aspx,（中央社倫敦20日綜合外電報導）彭博報導，由於食品類股跌幅抵消能源股漲幅，歐洲主要股市漲跌互見。
美聯準會維持利率不變 計畫10月縮表,產經,2017/09/21 07:22,https://www.cna.com.tw/news/firstnews/201709210006.aspx,（中央社華盛頓20日綜合外電報導）彭博報導，美國聯邦準備理事會（Fed）結束政策會議後宣布，維持聯邦基金利率目標區在1%到1.25%不變，但計畫在10月啟動縮表，也就是減少資產負債表規模。聯準會並維持2018年國內生產毛額（GDP）成長率2.1%預測不變，但將2019年成長率從1.9%上修至2%。聯準會說，接踵而來的颶風對部分地區經濟造成嚴重破壞，可能影響短期經濟活動，但不太可能改變中期經濟前景。在通貨膨脹率方面，聯準會表示，勞動力市場走強，經濟活動溫和升高，但通貨膨脹率今年下降，低於2% 。聯準會預測，今年將再升息一次，明年升息3次。（譯者：中央社簡長盛）1060921
傳OPEC可能減產 油價走揚,產經,2017/09/21 05:57,https://www.cna.com.tw/news/afe/201709210009.aspx,（中央社紐約20日綜合外電報導）彭博報導，由於燃料供給量減少及傳聞石油輸出國家組織（OPEC）可能減產，美國西德州中級原油（WTI）自7月以來首度站上每桶50美元大關。
聯準會維持利率不變 美股漲跌互見,產經,2017/09/21 07:30,https://www.cna.com.tw/news/afe/201709210010.aspx,（中央社紐約20日綜合外電報導）彭博報導，美國聯邦準備理事會（Fed）政策會議結束後宣布維持利率不變，但由於可能緊縮信用的訊號，銀行股上揚，主要股市則漲跌互見。
WSJ：Google最快21日宣布收購宏達電資產,產經,2017/09/21 08:57,https://www.cna.com.tw/news/afe/201709210016.aspx,（中央社台北21日綜合外電報導）「華爾街日報」（WSJ）引述知情人士報導，谷歌公司（Google）最快可能在台北時間21日宣布，收購宏達電手機原始設計業務。
美聯準會利率不變 台股高檔整理,產經,2017/09/21 08:02,https://www.cna.com.tw/news/afe/201709210019.aspx,（中央社記者鍾榮峰台北21日電）美聯準會維持利率不變，美股漲跌互見，台股20日跌破月線，守住10500點之上。法人表示，短線高檔震盪整理，季線相對有撐。
新興市場今年漲逾3成 投信：Q4才是旺季,產經,2017/09/21 09:00,https://www.cna.com.tw/news/afe/201709210027.aspx,（中央社記者田裕斌台北21日電）MSCI新興市場指數今年來強彈逾31%，比今年來已36次改寫歷史新高的美國標普500指數13%的漲幅還強，投信表示，第4季在亞股節慶旺季效應下，才是新興市場的旺季。
台股開盤跌12.32點,產經,2017/09/21 09:14,https://www.cna.com.tw/news/afe/201709210029.aspx,（中央社台北21日電）台北股市今天開盤跌12.32點，加權股價指數成為10506.85點，成交金額新台幣21.51億元。1060921
新台幣開盤貶3.5分 為30.167元,產經,2017/09/21 09:13,https://www.cna.com.tw/news/afe/201709210031.aspx,（中央社台北21日電）台北外匯市場新台幣兌美元匯率今天以30.167元開盤，貶3.5分。
宏達電停牌召開重訊  威盛股價衝漲停,產經,2017/09/21 09:42,https://www.cna.com.tw/news/afe/201709210038.aspx,（中央社記者張建中新竹21日電）宏達電今天暫停交易，將於上午10時召開重大訊息記者會。威盛為外界視為是宏達電大股東，今天成為市場資金追逐焦點，股價開盤即跳空漲停。
