標題,分類,時間,網址,內文
打臉川普  股神巴菲特：煤不會東山再起,產經,2017/05/07 07:54,https://www.cna.com.tw/news/firstnews/201705070005.aspx,（中央社紐約6日綜合外電報導）美國總統川普（Donald Trump）正致力重振不斷走下坡的美國煤炭產業，但億萬富豪投資家、股神巴菲特（Warren Buffett）今天駁斥表示，他懷疑煤炭能東山再起。巴菲特於旗下波克夏哈薩威公司（Berkshire Hathaway）在內布拉斯加州奧瑪哈（Omaha）總部舉行的年度股東大會上表示，「如果你與煤炭掛鉤，你將會惹上麻煩。隨著時間推移，煤炭勢必會沈淪。」巴菲特因為能看懂趨勢和市場以及擅長投資獲利，被美國人譽為「奧瑪哈的先知」。美國煤炭產業過去數十年來一直不斷萎縮。官方數據顯示，1923年時，此產業雇用86.2萬勞工，至2016年僅雇用8.1萬人。川普和煤礦工人相信，如果美國退出致力削減溫室氣體排放的全球性努力，即2015年巴黎氣候協定訂下的目標，則他們將能扭轉日薄西山的煤炭產業。但諸如億萬富豪、前紐約市長彭博（Michael Bloomberg）等懷疑論者認為，煤炭走下坡主要是由於自動化以及轉移至更容易取得的化石燃料，諸如石油和天然氣等。在去年美國總統大選期間支持民主黨候選人希拉蕊．柯林頓（Hillary Clinton）的巴菲特，未在股東大會上直接批評川普。1060507
巴黎發明展台拿11金 兩14歲發明家獲表揚,產經,2017/05/07 07:16,https://www.cna.com.tw/news/firstnews/201705070008.aspx,（中央社記者曾依璇巴黎6日專電）台灣發明家組團參加今年巴黎雷平發明展，共45人展出77件作品，是地主國法國以外的最大參展團隊，除獲11金和一項特別獎外，主辦單位還特別表揚兩名14歲的國中生發明人。雷平發明展（Concours Lepine）今晚舉行頒獎典禮，台灣獲得11金、23銀、40銅的成績，另發明人高志宏的「Just it歡樂碗」獲得特別獎。此外，發明展特別表揚這次參展團內的兩名14歲國中2年級學生，分別是郭宇新和張鈞翔，他們都來自桃園市會稽國中，由「愛科學創意館」創辦人官賢相帶領。兩人都是首度出國參展，且初試啼聲就拿下獎牌，獲主辦單位特別注意。張鈞翔的「打瞌睡警示器」獲得金牌。戴上這個裝置，當頭向下傾到某個程度，就會發出警示；本來是設計成發出嗶聲，但他考量到，若在課堂上警示聲響，等於宣告自己打瞌睡，於是改成震動。他說，學生上課、上班族工作或一般人開車都適用這項裝置，靈感來源是「因為常常在電視上看到酒駕或打瞌睡造成車禍」，從發想到完成，花了3個月就完成，這次在法國參展也遇到有興趣的代理商。郭宇新的「防洪警鈴」獲得銅牌。他家的洗衣機放在頂樓，有次水管破裂，淹了3層樓，給了他發明靈感。這是一種輕便的居家型警示器，可裝在室內任何可能淹水的地方，當水面到達一定高度，就會發出警訊，避免災害。1060507
電競商機夯 記憶體廠贊助戰隊搶市,產經,2017/05/07 08:17,https://www.cna.com.tw/news/afe/201705070012.aspx,（中央社記者張建中新竹7日電）瞄準電競市場商機，記憶體模組廠金士頓(Kingston)與威剛紛紛擴大贊助電競戰隊，期能提升品牌知名度，在電競市場中分得一杯羹。
蘋果有意進軍連鎖超市？這技術藏玄機,產經,2017/05/07 09:45,https://www.cna.com.tw/news/afe/201705070028.aspx,（中央社記者鍾榮峰台北7日電）蘋果也要進軍食品連鎖超市？外媒報導，蘋果布局電子標籤加密技術，可應用在連鎖超市購物袋，協助消費者動態智慧規劃每日營養調理需求。
台股萬點前徘徊 謝金河認為原因是它,產經,2017/05/07 10:56,https://www.cna.com.tw/news/afe/201705070034.aspx,（中央社記者蔡怡杼台北7日電）即使當沖降稅實施，台股依然在萬點關前徘徊，財信傳媒董事長謝金河今天表示，這是因為股息股利課稅的內外資稅率不公，建議財政部稅改方案應該參考國際減稅趨勢，不能只著眼於稅損上，眼光要放遠。
不受脫歐影響 英國富豪冷靜續賺大錢,產經,2017/05/07 10:50,https://www.cna.com.tw/news/afe/201705070046.aspx,（中央社記者戴雅真倫敦7日專電）英國「星期泰晤士報」（Sunday Times）今天公布2017年富豪排行榜，儘管去年公投脫歐，但富豪資產絲毫沒有縮水，總財富甚至成長14％。
iPhone 8將Touch ID放哪 分析師：背後,產經,2017/05/07 11:17,https://www.cna.com.tw/news/afe/201705070048.aspx,（中央社記者鍾榮峰台北7日電）蘋果iPhone 8會取消主按鍵Touch ID設計嗎？外媒引述分析師調查評估，iPhone 8的Touch ID指紋辨識功能，可能放在機身背後，而不是內建OLED螢幕裡面。
吉貝島大停電 台電預估下午4時恢復,產經,2017/05/07 11:39,https://www.cna.com.tw/news/afe/201705070059.aspx,（中央社記者蔡怡杼台北7日電）受到澎湖花火節移師吉貝島施放煙火，帶入大批觀光住宿旅客，使得吉貝島供電系統故障，台電現正積極搶修中，預估下午4時可恢復供電。
來台兩個月 林遠棟對台灣評價：舒服,產經,2017/05/07 11:51,https://www.cna.com.tw/news/afe/201705070063.aspx,（中央社記者蔡怡杼台北7日電）渣打銀行總經理林遠棟可說是渣打寶寶，22年的金融圈經驗，其中，18年貢獻給渣打，今年3月由上海調任台灣，到台北屆滿2個月，林遠棟對台灣印象讚不絕口，給了「舒服」的評價。
油價連3降 8日起汽柴油各降0.3元0.4元,產經,2017/05/07 12:02,https://www.cna.com.tw/news/afe/201705070070.aspx,（中央社記者蔡怡杼台北7日電）國內油價連3降，中油公司依浮動油價機制計算，自8日凌晨零時起調降各式汽油每公升降0.3元、柴油價格每公升降0.4元。
