標題,分類,時間,網址,內文
法大選馬克宏勝出 亞洲匯市歐元走升,產經,2017/05/08 03:34,https://www.cna.com.tw/news/afe/201705080013.aspx,（中央社紐西蘭威靈頓7日綜合外電報導）親歐中間派馬克宏今天贏得法國總統大選後，法新社報導，亞洲匯市早盤歐元兌美元匯率，由1歐元兌1.0998美元升至1.1010美元。
台股萬點前徘徊  本週蓄勢再攻,產經,2017/05/08 08:11,https://www.cna.com.tw/news/afe/201705080029.aspx,（中央社記者潘智義台北8日電）台股前1交易日（5日）開盤前已近萬點位置，但開盤後一路走低，收在9899.94點，離萬點仍僅百點之差，隨後美股道瓊工業指數上漲55.47點，投資人仍對本週台股上攻萬點存有希望。
馬克宏當選法國總統 歐元升至6個月高點,產經,2017/05/08 13:31,https://www.cna.com.tw/news/firstnews/201705080032.aspx,（中央社倫敦8日綜合外電報導）親歐中間派的馬克宏（Emmanuel Macron）在法國總統大選獲得壓倒性勝利，擊敗極右派對手瑪琳．雷朋後，今天亞太匯市早盤歐元兌美元升至6個月高點。法新社報導，歐元兌美元從5日的1.0998美元升至1.1023美元，創去年11月以來最高水準。但在市場很大程度上反映出瑪琳．雷朋（Marine Le Pen）敗選之下，與馬克宏上個月獲得首輪勝利的反應相比，這次匯率升幅較溫和。然而，這位39歲前投資銀行家勝選，解除了法國退出歐元區的風險。紐西蘭西太平洋銀行（Westpac NZ）資深市場策略師史派哲（Imre Speizer）告訴法新社：「這個反應可能比我預期的還要更審慎。」「這是預期的結果。這比預期還更確切，但市場對馬克宏勝選並沒有感到驚訝。」分析師表示，外界也對馬克宏是否能在無法取得國民議會多數下，推動經濟改革存疑。澳盛銀行（ANZ Bank）資深經濟師柏金（Phil Borkin）表示，市場對選舉結果「一同鬆了口氣」，但也警告漲勢可能是短暫的。他告訴法新社：「馬克宏的政黨在下個月舉行的國會選舉，能獲得多少支持是個更大的問題。讓人對現階段漲勢的壽命存疑。」初步估票顯示，馬克宏贏得65%到66.1%選票，高於預期。雷朋則拿下33.9%到35%選票。（譯者：中央社陳昱婷）1060508
台股開盤漲 34.19點,產經,2017/05/08 09:21,https://www.cna.com.tw/news/afe/201705080044.aspx,（中央社台北8日電）台北股市今天開盤漲34.19點，加權股價指數成為 9934.13點，成交金額新台幣 17.16億元。1060508
新台幣開盤升4.2分  為30.140元,產經,2017/05/08 09:11,https://www.cna.com.tw/news/afe/201705080045.aspx,（中央社台北8日電）台北外匯市場新台幣兌美元匯率今天以30.140元開盤，升4.2分。
馬克宏當選法國總統 日股開盤攀漲,產經,2017/05/08 10:05,https://www.cna.com.tw/news/afe/201705080047.aspx,（中央社東京8日綜合外電報導）親歐中間派的馬克宏（Emmanuel Macron）在法國總統大選大勝極右派對手瑪琳．雷朋（Marine Le Pen），日本東京股市開盤聞訊攀漲1.35%。
台積電股價衝上200元 市值逼近英特爾,產經,2017/05/08 09:55,https://www.cna.com.tw/news/firstnews/201705080054.aspx,（中央社記者張建中新竹 8日電）晶圓代工廠台積電股價一舉登上新台幣200元大關，市值達5.18兆元，創下歷史新高紀錄，刷新台股單一上市櫃企業市值最高紀錄。距離英特爾市值5.22兆元，僅剩1398.98億元。台積電先進製程進展順利，10奈米製程下半年出貨將顯著放大，今年 10奈米製程營收比重可望達10%水準；台積電並對 7奈米製程發展深具信心，預期市占率應可擴大。市場看好，台積電長期競爭力依然強大，外資持續不斷買超，連續10個交易日共買超台積電10餘萬張。台積電美國存託憑證（ADR）上週五已搶先創下34.42美元波段新高，台積電今天股價表現強勁，早盤即一舉攀高至新台幣200元大關，同步創下波段新高價，市值達5.18兆元，刷新歷史新高紀錄，也創下台股新高紀錄，距離英特爾（Intel）市值5.22兆元，僅剩1398.98億元。1060508
新台幣早盤升3.7分 終止連3貶,產經,2017/05/08 10:07,https://www.cna.com.tw/news/afe/201705080060.aspx,（中央社台北8日電）台北外匯市場新台幣兌美元匯率今天以30.140元開盤，升4.2分；9時45分來到30.145元，升3.7分。
中鋼跨足醫材航太領域  特殊合金獲認證,產經,2017/05/08 10:12,https://www.cna.com.tw/news/afe/201705080069.aspx,（中央社記者韋樞台北8日電）中鋼公司從 2014年起建立特殊合金厚板和條線精整線，即進行醫材及航太新產品開發與國內客戶試用，去年底獲得認證，今年 3月更成為漢翔合格原料供應商。
日圓0.26字頭再現 專家：想換趕快換,產經,2017/05/08 10:39,https://www.cna.com.tw/news/firstnews/201705080080.aspx,（中央社記者邱柏勝台北8日電）上週沒換到0.26字頭價位的哈日族，快把握今天良機！今天台銀日圓現金賣出價一度來到0.269元，再度出現0.26字頭價位，外匯交易員建議哈日族「不要再等」，想換日圓就趕快換。上週日圓兌新台幣創一年半以來低點，出現睽違已久的0.26字頭，台銀現金賣出價最低來到0.2691元，哈日族換匯潮蜂擁而出，帶動上週台銀日圓現鈔賣出量創平日的3.5倍，甚至有部分分行出現無日圓現鈔可換的情況；後來日圓現金賣出價又被哈日族「買回」0.27元之上，不少來不及進場的哈日族為之扼腕。所幸，今天早盤新台幣升值，日圓因法國總統大選結果符合市場預期，避險情緒降低導致續貶，今天新台幣兌日圓再創近期高點，日圓現金賣出價又跌破0.27元。外匯交易員指出，此波日圓對美元貶幅已深，有機會出現反彈；新台幣則是短線升幅已高，可能回檔走弱，現在的日圓現金賣出價「已經很好」，不必期待2年前的0.25元低點，現在「能換就趕快換」。1060508
億光控告首爾半導體侵權 要求德禁售,產經,2017/05/08 10:33,https://www.cna.com.tw/news/afe/201705080081.aspx,（中央社記者吳家豪台北8日電）LED封裝大廠億光今天表示，於2017年5月4日向德國曼海姆地方法院提出專利侵權訴訟，控告首爾半導體侵害億光專利技術，要求對侵權產品下達禁制令。
iPhone8 OLED版  外媒：鴻海獨家組裝,產經,2017/05/08 10:40,https://www.cna.com.tw/news/afe/201705080086.aspx,（中央社記者鍾榮峰台北8日電）蘋果高階OLED版iPhone 8各界高度關注。外媒引述分析師報導，鴻海將是OLED版iPhone 8獨家唯一的組裝供應商。
iPhone 8激勵  鴻海力守百元續站波段高點,產經,2017/05/08 10:45,https://www.cna.com.tw/news/afe/201705080089.aspx,（中央社記者鍾榮峰台北8日電）鴻海早盤最高來到新台幣101.5元，續站31個多月來波段高點，盤中力守百元大關。外媒報導，鴻海是OLED版iPhone 8獨家組裝供應商。
40歲以下主要理財工具 71%存新台幣,產經,2017/05/08 10:54,https://www.cna.com.tw/news/afe/201705080095.aspx,（中央社記者田裕斌台北8日電）年金制度朝向多繳、少領、延退 3個方向修正，理財顯得格外重要，但根據銀行業者調查，存款仍是家庭理財的最主要工具，40歲以下世代，高達71%以新台幣存款作為主要理財工具。
特派專欄 實體警鐘購物中心風光不再,產經,2017/05/08 11:56,https://www.cna.com.tw/news/firstnews/201705080098.aspx,特派員看世界專欄（中央社記者黃兆平紐約7日專電）美金融風暴後，零售業市場挑戰愈來愈大，網路購物風潮興起，年輕族群消費習慣改變，實體商店一家家關門，大型購物中心首當其衝，全球消費型態面臨新一波洗牌。統計數字顯示，2017年，全美可能有1500家零售店家選擇關門大吉，包括知名百貨連鎖業者梅西百貨（Macy's）、潘尼百貨（JC Penney）、西爾斯（Sears）、凱馬特（Kmart）等零售百貨業者，將關閉業績不佳的分店。另外，「美國服飾」（American Apparel）、The Limited、青少年服飾零售商Abercrombie & Fitch Co.、Aeropostale、體育用品零售商Sports Authority，以及頗受台灣婦女喜愛的時裝品牌BCBG及Guess等多家品牌，也陸續收掉旗下為數不少的零售據點。其中，1980年代紅透業界的希爾斯（Sears），最近幾年已關閉全美數百家分店，今年將再關42家，同屬控股公司的另一家Kmart百貨連鎖也計畫結束108家分支營業；而美國最大連鎖梅西百貨公司繼2016年關掉32家後，2017年將再關68家分店，另一家大型百貨商店潘尼百貨今年更一口氣要關掉140家。最近傳出，加拿大最古老企業哈德遜灣公司（Hudson's Bay Co.）有意買下業績持續下滑的美百年老店梅西百貨。另有商業機構預測關店數字應不只於此，而是約達兩倍數字的3000家，未來一段時間將走向關門命運，奉勸消費者盡速消化手中的商家禮物卡（gift card）。這種趨勢讓人不禁感受美百貨、零售業，正面臨一波強勁的超級寒流來襲，而且目前看來，不知盡頭在哪。業者選擇結束實體店面營業，因素錯綜複雜，難以定論，惟全球規模最大網路零售商亞馬遜公司（Amazon）拜全球網際網路興起，業績持續長紅，推出原不被業界看好的每年99美元年費制的Amazon Prime（金牌會員），2年多以來，走俏江湖。亞馬遜剛公布營收報告，Prime的2017年首季營收比起去年同期成長近50%，業績高達19億美元。雖然Prime並非Amazon主要收入來源，但這項數據看在零售業者眼裡，分外眼紅，不知所措。不少專家分析，零售據點一一結束營業，已衝擊美大型購物中心（Shopping Mall）存亡。美國「商業內幕」（Business Insider）網站預測，全美商家收掉3成店家，將使1970年代大量興起的大型購物中心面臨生死存亡關頭。不動產研調機構Green Street Advisors更將全美1070家購物中心，區分A、B、C、D等4等級，大膽指出約占30%（334家）的C、D等級購物中心，受創將最嚴重。另一家商用不動產研究機構CoStar也統計全美1300家購物中心裡，約有310家面臨失去主要旗艦店家危機。零售業者不見了，大型購物中心前途堪虞，衝擊效應逐一浮現。專家分析，這些因顧客群流失、商家收攤、低銷售量等因素，遭受波及的購物中心，一旦主要「賣點」專櫃出走，很難再回頭，尤其原本是百貨公司業者，由於樓地板面積約達10萬英尺，很難再找到替代商家。事實上，全美位處大城市郊區的大型購物中心，近來繼零售業者之後，也開始走向關門大吉，嚴重影響區域經濟發展，包括就業、商店出租、房地產價格、稅收、學校，更嚴重的是陷入荒廢死城的購物中心周邊治安，對社區是很大的挑戰。一位美國大媽心有所感地說，回顧20、30年前，購物中心不只是當時年輕人血拚的好地方，更是聚會、話家常、連絡感情的重要場所，真是消失了，難免令人扼腕。她比較今昔，現在時下青少年或年輕人，若要聊天，就利用社群媒體Snapchat、Instagram、Twitter、FB、Line等互通訊息，要買東西，就上Amazon訂購，時代完全不一樣了。紐約零售顧問/投資銀行公司Davidowitz & Associates研究調查發現，愈來愈多美國民眾寧可把錢花在科技或者旅遊等初體驗上，而非服飾，縱使要買，也會選擇上網在Amazon訂購，或到在美擁有超過1000家店的最大折扣連鎖店TJ Maxx等，消費型態異於以往。美國財經網站「24/7 Wall St」每年都會發布即將消失的品牌報告，雖尚未包括陪伴美國人記憶的購物中心，而Amazon卻在零售店家及購物商場一一消失下，反其道而行，最近2年從網路世界跨足實體商店，試探虛擬世界及實體Brick and Mortar並進可行性，對全球零售業未來又代表何種意義，時間將是最好明證。1060508
台股衝萬點後繼無力 馬克宏當選歐盟歡喜,產經,2017/05/08 11:34,https://www.cna.com.tw/news/afe/201705080117.aspx,（中央社記者潘智義台北8日電）美股道瓊工業指數上漲55.47點，馬克宏（Emmanuel Macron）當選法國總統，市場解讀歐元區可望維持，帶動台股開盤走高，似有挑戰萬點之勢，但後繼無力，盤中多維持小漲局面。
iPhone 8出貨預估 分析師:悲觀機率上升,產經,2017/05/08 11:49,https://www.cna.com.tw/news/afe/201705080126.aspx,（中央社記者鍾榮峰台北 8日電）蘋果iPhone 8能否順利量產？需求是否遞延？分析師評估，最悲觀情境新款iPhone出貨下修至8000萬支到9000萬支發生機率持續上升，需求是否遞延需觀察3大面向。
陸資違法炒大同遭罰  金管會：可強制執行,產經,2017/05/08 12:17,https://www.cna.com.tw/news/afe/201705080128.aspx,（中央社記者蔡怡杼台北8日電）陸資借道永豐金證券違法買進大同股票約10億元，金管會要求限期6個月出清、且開罰60萬元。但被立委質疑出清期太長、罰鍰可能收不到；金管會則表示，可強制執行，一定拿得到。
新台幣30元附近徘徊  午盤升3分,產經,2017/05/08 12:02,https://www.cna.com.tw/news/afe/201705080133.aspx,（中央社台北8日電）台北外匯市場新台幣兌美元今天中午暫收30.152元，升 3分，成交金額3.72億美元。
鐵觀音霜淇淋有奶味 網友妙回不然吃清冰,產經,2017/05/08 15:15,https://www.cna.com.tw/news/afe/201705080137.aspx,（中央社記者陳政偉台北8日電）夏天到，霜淇淋成為民眾消暑首選，全家新推出的鐵觀音霜淇淋成為網路話題，有人爆笑詢問鐵觀音霜淇淋怎麼會有奶味，有網友妙回不然是「清冰」？統一超商因咖啡冰沙搶下話題。
女性居家裝修最愛這3地方  廚房失寵,產經,2017/05/08 12:16,https://www.cna.com.tw/news/afe/201705080144.aspx,（中央社記者韋樞台北 8日電）台灣女性經濟獨立自主，甚至擁屋比例高於男性，房仲統計，女性購屋詢問裝修的前 3名空間分別是更衣室、臥室、客廳，廚房已不列入其中，顯示現代女性更重視私人空間規劃。
謝金河惋惜101登高冠軍  次年坐輪椅,產經,2017/05/08 14:28,https://www.cna.com.tw/news/afe/201705080147.aspx,（中央社記者潘智義台北 8日電）財信傳媒董事長謝金河指出，101登高紀錄保持人保羅克瑞克（Paul Crake）2005年成績是10分29秒，可惜2006年參加紐西蘭南島自行車賽意外摔車，如今只能坐在輪椅上。
職場媽媽家庭事業兩頭燒 2成2坦言快崩潰,產經,2017/05/08 12:24,https://www.cna.com.tw/news/afe/201705080148.aspx,（中央社記者邱柏勝台北8日電）母親節快樂嗎？根據調查，現代職場媽媽的辛勞有增無減，54.7%的受訪職場媽媽表示，一整年中沒有一天能真正休息；在家庭、事業雙重壓力下，2成2職場媽媽坦言快崩潰。
台灣Pay有3卡卡 金管會攜手國發會突破,產經,2017/05/08 12:28,https://www.cna.com.tw/news/afe/201705080150.aspx,（中央社記者蔡怡杼台北8日電）Apple Pay登台9天綁卡70萬張，相較台灣Pay 9個月僅綁卡 4.3萬張，兩者差距之大，金管會分析有三大因素，並希望可以整合國發會資源，一起推動台灣Pay。
雲林擬成立能源公司 2025拚1GW裝置容量,產經,2017/05/08 14:53,https://www.cna.com.tw/news/afe/201705080151.aspx,（中央社記者黃雅娟台北 8日電）雲林縣力拚轉型為綠能首都， 目標2025年裝置容量達到1GW。副縣長丁彥哲今天說，將以控股公司形式成立能源公司，與電廠、民間業者合作，甚至全民都可入股，詳細規劃 2週後提出。
核一2號機降載審查 原能會兩週內出爐,產經,2017/05/08 13:18,https://www.cna.com.tw/news/afe/201705080155.aspx,（中央社記者黃麗芸台北 8日電）公民團體質疑台電核一廠 2號機降載運轉案是先斬後奏，且憂心相關核安問題；原能會說，台電有依要求進行相關作業，此案背景不同車諾比事件，審查結果預計1至2週內出爐。
台積電市值高聯電5兆 晶圓雙雄差很大,產經,2017/05/08 14:11,https://www.cna.com.tw/news/afe/201705080156.aspx,（中央社記者張建中新竹8日電）晶圓代工廠台積電股價突破新台幣200元大關，一度達201元，市值達5.21兆元，刷新歷史新高紀錄，足足比聯電市值高出超過5兆元。
金酒65週年特優紀念酒 喜氣上市,產經,2017/05/08 14:56,https://www.cna.com.tw/news/afe/201705080159.aspx,（中央社記者韓婷婷台北8日電）為慶祝金門酒廠建廠65週年，黑松公司特地向金門酒廠提案開發「金門酒廠建廠65週年特優紀念酒」，並由黑松獨家代理販售，今天正式在全國專賣店上市。
大宇手遊大陸告捷 擠進TOP 10營收榜,產經,2017/05/08 13:06,https://www.cna.com.tw/news/afe/201705080163.aspx,（中央社記者韓婷婷台北8日電）大宇資旗下新款手遊《仙劍奇俠傳幻璃境》與百度攜手在大陸市場業績開出長紅，不僅IOS蘋果上架第2天就衝出單日營收破新台幣千萬元的佳績，並擠進TOP 10營收榜。
綠電交易要真正成交  業者提3要件,產經,2017/05/08 13:06,https://www.cna.com.tw/news/afe/201705080164.aspx,（中央社記者黃雅娟台北 8日電）綠電交易要能真正成交，業者認為未來電業法子法必須讓各方可以買賣、敢買賣以及喜歡買賣，且應由輸配電業者負責供電穩定責任，解決再生能源供應不穩定的問題。
新iPhone出貨悲觀 這3大供應鏈更應關注,產經,2017/05/08 14:43,https://www.cna.com.tw/news/afe/201705080173.aspx,（中央社記者吳家豪台北8日電）凱基投顧分析師郭明錤最新報告指出，下半年新款iPhone出貨預估的最悲觀情境發生機率持續上升中，建議可更關注蘋果其他產品的供應鏈，包括Siri-based speaker/Home AI、iPad與Mac。
健身房糾紛1年925件 香港商這家最多,產經,2017/05/08 13:24,https://www.cna.com.tw/news/afe/201705080180.aspx,（中央社記者楊淑閔台北8日電）行政院消保處統計，全國健身糾紛近 3年從783件增到925件，增幅18%；已針對健身教練研議訂定定型化契約範本及應記載不得記載事項，將具體規範健身教練不得過度行銷。
台股收盤漲 37.31點,產經,2017/05/08 13:45,https://www.cna.com.tw/news/afe/201705080187.aspx,（中央社台北8日電）台北股市今天收盤上漲37.31點，為9937.25點，漲幅0.38%，成交金額新台幣827.92億元。1060508
可成首季雙率優預期 4外資上修目標價,產經,2017/05/08 13:36,https://www.cna.com.tw/news/afe/201705080188.aspx,（中央社記者吳家豪台北8日電）金屬機殼大廠可成第1季淨利遭匯損侵蝕，但毛利率與營利率優於預期，獲4家外資調高目標價至新台幣380元、368元、360元、350元；投顧也將目標價上修到330元。
郭台銘二進白宮  傳川普說了這些,產經,2017/05/08 14:55,https://www.cna.com.tw/news/afe/201705080194.aspx,（中央社記者鍾榮峰台北8日電）鴻海董事長郭台銘4月底與美國總統川普見面，日媒報導，夏普社長戴正吳給員工通信中透露，川普說他是夏普的愛好者。
台股開高走平拉尾盤 收漲37.31點,產經,2017/05/08 14:00,https://www.cna.com.tw/news/afe/201705080195.aspx,（中央社台北8日電）台北股市今天開高走平，尾盤走高，收盤漲37.31點，為9937.25點，漲幅0.38%，成交金額新台幣 827.92億元。
台股衝萬點看外資 台積電強漲5元,產經,2017/05/08 14:36,https://www.cna.com.tw/news/afe/201705080202.aspx,（中央社記者潘智義台北8日電）台北股市上週逼近萬點之後回檔，今天開高後盤中多維持小漲格局，在台積電漲勢帶動下，收盤小漲，力守9900點之上。法人認為，台股能否上萬點，外資仍是關鍵。
台積電收盤市值5.25兆  超車英特爾,產經,2017/05/08 14:37,https://www.cna.com.tw/news/afe/201705080207.aspx,（中央社記者張建中新竹8日電）晶圓代工廠台積電股價開高走高，終場收在新台幣202.5元，市值攀高至5.25兆元，一舉超越英特爾的5.22兆元。
郭台銘擬赴美投資  陳良基：正面看待[影],產經,2017/05/08 14:51,https://www.cna.com.tw/news/afe/201705080209.aspx,（中央社記者黃麗芸台北 8日電）科技部長陳良基今天表示，鴻海董事長郭台銘擬擴大在美投資，還不清楚後續效應是否會衝擊到台灣科技業，但台灣產業若能在世界各地設廠是好事，應「正面看待」。
國際利多簇擁 日股大漲創17個月新高,產經,2017/05/08 14:58,https://www.cna.com.tw/news/afe/201705080214.aspx,（中央社東京8日綜合外電報導）受惠美國強勁就業數據，加上法國總統大選由親歐的中間派馬克宏（Emmanuel Macron）擊敗極右派、反歐盟雷朋（Marine Le Pen）當選，東京股市今天一舉衝上17個月新高，逼近2萬點。
三大法人買超台股47.4億元,產經,2017/05/08 15:01,https://www.cna.com.tw/news/afe/201705080217.aspx,（中央社台北8日電）台股今天漲37.31點，收在9937.25點，成交值新台幣827.92億元。三大法人外資及陸資買超、投信賣超、自營商賣超，合計買超新台幣47.4億元。
亞太區最佳旅遊城市 台北首度擠入前10名,產經,2017/05/08 15:29,https://www.cna.com.tw/news/firstnews/201705080223.aspx,（中央社記者蔡怡杼台北8日電）調查顯示，台北去年吸引740萬人次觀光客到訪，消費總額99億美元，僅次於新加坡、曼谷及東京，居亞太第4名外，台北也以740萬觀光人次首度躋身亞太區最佳旅遊城市第10名。另外，台灣民眾到亞太的旅遊人次達2380萬，是亞太區第三大旅客來源國。延伸閱讀》越媒瘋台中 報導吸引旅客8亮點
錸德轉投資華仕德 醫療設備獲認證,產經,2017/05/08 15:19,https://www.cna.com.tw/news/afe/201705080229.aspx,（中央社記者韓婷婷台北8日電）全球光碟大廠錸德科技繼去年發表醫療檢測用Bio disc生物光碟，跨足生技產業後，轉投資華仕德科技，也獲得ISO 13485醫療設備認證，正式邁向醫療及保健市場。
辜仲諒話太多？代言娃娃當場熱昏,產經,2017/05/08 16:00,https://www.cna.com.tw/news/firstnews/201705080237.aspx,（中央社記者田裕斌台北8日電）中信金控旗下中信慈善基金會今天舉行點燃生命之火愛心捐贈感恩會，發生代言娃娃「小火子」突然熱暈昏倒的插曲。基金會董事長辜仲諒自責說，可能是我講太久。辜仲諒近年來投身慈善工作，一講起來往往欲罷不能，超過10分鐘是常見的事。不過由於今天擔任代言娃娃的志工沒吃午餐，加上身負超過3公斤的裝備，現場環境又相當悶熱，才發生昏倒意外。辜仲諒表示，擔任吉祥物的人總是讓人擔心，包括職棒隊中信兄弟的吉祥娃娃也要耐重耐熱，辜仲諒說「我真希望有人可以發明在服裝內讓他們裝一台冷氣，讓他們舒服一點」。兒福聯盟董事馮燕表示，扮演小火子的志工是個女生，身體不適相當辛苦，讓人緊張了一下，但所幸沒事，已讓她休息。1060508
歐元回貶 法選底定市場焦點轉向歐央行,產經,2017/05/08 15:46,https://www.cna.com.tw/news/afe/201705080239.aspx,（中央社巴黎8日綜合外電報導）隨著中間派候選人馬克宏（Emmanuel Macron）當選法國總統，市場鬆了一口氣，投資人焦點轉向歐洲中央銀行是否維持壓低歐元的刺激措施，歐元兌美元匯價自6個月高點回貶。
三星旗艦平板登台開賣 Galaxy Book再等等,產經,2017/05/08 16:45,https://www.cna.com.tw/news/afe/201705080243.aspx,（中央社記者吳家豪台北8日電）三星電子今天推出全新旗艦平板Galaxy Tab S3，強調「聲」、「色」、「筆」三大特色，售價新台幣1萬9900元起；至於年初發表的二合一產品Galaxy Book暫無在台上市計畫。
新台幣微升1.6分 收30.166元,產經,2017/05/08 16:16,https://www.cna.com.tw/news/afe/201705080253.aspx,（中央社台北8日電）台北外匯市場新台幣兌美元今天收盤收30.166元，升1.6分，成交金額5.25億美元。
4月出口年增9.4%  連 7月成長,產經,2017/05/08 16:05,https://www.cna.com.tw/news/afe/201705080254.aspx,（中央社記者邱柏勝台北8日電）財政部今天公布4月出口243.2億美元，年增9.4%，連7月正成長；進口215.3億美元，年增23.5%。出入相抵，4月出超27.8億美元，年減20.1億美元。
法國馬克宏勝選 巴黎股市開盤些微上揚,產經,2017/05/08 16:31,https://www.cna.com.tw/news/afe/201705080273.aspx,（中央社倫敦8日綜合外電報導）法國巴黎股市今天在總統大選決選結果出爐，馬克宏如預料當選後，開盤些微上漲。
墾丁傳鱷魚出沒 墾管處：繪聲繪影待查證,產經,2017/05/08 16:50,https://www.cna.com.tw/news/afe/201705080286.aspx,（中央社記陳政偉台北8日電）墾丁出現鱷魚？墾丁即將出現夏季戲水的遊客潮，但有民眾指出滿州佳樂水的港口溪水域，發現鱷魚現蹤；墾管處表示，目前「繪聲繪影」無法證明有鱷魚，但仍呼籲民眾要特別注意。
