標題,分類,時間,網址,內文
操控Libor 交易員海斯重判14年,產經,2015/08/04 00:50,https://www.cna.com.tw/news/afe/201508040005.aspx,（中央社倫敦3日綜合外電報導）曾任職瑞士銀行集團（UBS）和花旗集團的交易員海斯（Tom Hayes），繼成為因涉嫌操控倫敦銀行同業拆款利率（Libor）被陪審團定罪的第一人後，今天遭倫敦法院重判14年徒刑。
南韓樂天集團爭產風波  手足持續較勁,產經,2015/08/04 00:56,https://www.cna.com.tw/news/afe/201508040006.aspx,（中央社首爾3日綜合外電報導）南韓樂天集團接班問題引發手足之爭，創辦人辛格浩的次子辛東彬今天下午從日本返國後，與父親辛格浩會面，競爭對手大哥辛東主是否在場未獲確認，情勢顯示兩人仍持續較勁。
無視希臘狂跌 歐洲主要股市多上揚,產經,2015/08/04 01:30,https://www.cna.com.tw/news/afe/201508040008.aspx,（中央社倫敦3日綜合外電報導）歐洲主要股市今天多半上揚，似乎並未受到希臘雅典股市在關閉5週後恢復交易出現暴跌的影響。
白宮：環太平洋貿易協定均須符TPP標準,產經,2015/08/04 04:54,https://www.cna.com.tw/news/afe/201508040011.aspx,（中央社華盛頓3日綜合外電報導）上週太平洋地區自由貿易談判未能達成協議，白宮今天表示，任何環太平洋貿易協議都必須符合歐巴馬總統為跨太平洋夥伴協定（TPP）所訂定的標準。
石油股拖累 美股下挫,產經,2015/08/04 05:30,https://www.cna.com.tw/news/afe/201508040012.aspx,（中央社紐約3日綜合外電報導）石油類股隨油價大跌而回檔，拖累美股今天下挫。此時市場正靜候未來1週接二連三公布的經濟報告。
油價重挫 紐約油市收在45.17美元,產經,2015/08/04 05:45,https://www.cna.com.tw/news/afe/201508040013.aspx,（中央社紐約3日綜合外電報導）在市場擔心全球供油過剩的情況下，由於最新數據顯示，美國和中國大陸製造業走軟，油價今天重挫。
提振買氣 台彩年中首推千元刮刮樂,產經,2015/08/04 07:15,https://www.cna.com.tw/news/afe/201508040023.aspx,（中央社記者田裕斌台北 4日電）刮刮樂今年熱度不如以往，台灣彩券除了提高中獎率、提高獎金支出率外，也從產品面著手，8月4日首度在年中推出面額新台幣1000元的刮刮樂。
美戶外用品夏季展 台商規模最大,產經,2015/08/04 07:32,https://www.cna.com.tw/news/afe/201508040025.aspx,（中央社記者吳協昌洛杉磯3日專電）2015年美國戶外運動用品展夏季展將於5日在猶他州鹽湖城揭幕，台灣有63家廠商參展，參展規模創新高，同時也是今年美國戶外運動用品展夏季展最大的國家館區。
美股下挫 台股8500點保衛戰,產經,2015/08/04 08:23,https://www.cna.com.tw/news/afe/201508040035.aspx,（中央社記者羅秀文台北4日電）台股昨天在電子權值股領跌下，終場大跌140.93點，收在8524.41點，指數再創今年以來新低。由於美股收盤下跌近百點，法人表示，台股今天面臨8500點保衛戰。
24元買冰棒  發票中獎千萬,產經,2015/08/04 08:30,https://www.cna.com.tw/news/afe/201508040038.aspx,（中央社記者江俊亮嘉義縣4日電）財政部昨天公布5、6月統一發票特別獎中獎號碼清冊，其中嘉義縣有1民眾只花新台幣24元購買2支冰棒，就幸運中千萬元獎金。
六都建物移轉不同調  台北跌新北高雄增,產經,2015/08/04 08:31,https://www.cna.com.tw/news/afe/201508040039.aspx,（中央社記者韋樞台北4日電）六都公布7月房屋買賣移轉棟數南北冷熱不一，台北市不論月比或年比，跌幅居冠；新北和高雄卻靠著新屋交屋和穩定自住撐盤，反而月增逾7%，但年減分別為13.4%和11.2%。
穆迪：波多黎各部分債務違約,產經,2015/08/04 08:51,https://www.cna.com.tw/news/afe/201508040042.aspx,（中央社華盛頓3日綜合外電報導）全球信用評等公司穆迪說，深陷經濟危機的美國海外屬地波多黎各（Puerto Rico）總計730億美元的債務，部分應在今天償付的債務已經違約未償付。
台股開盤漲 9.84點,產經,2015/08/04 09:01,https://www.cna.com.tw/news/afe/201508040045.aspx,（中央社台北4日電）台北股市今天開盤漲 9.84點，加權股價指數成為8534.25點，成交金額新台幣30.12億元。 1040804
送爸爸什麼禮？ 刮鬍刀萬年不敗,產經,2015/08/04 09:04,https://www.cna.com.tw/news/afe/201508040046.aspx,（中央社記者江明晏台北4日電）父親節前夕，子女忙著張羅禮物，觀察今年網購平台銷售趨勢，恐怕要讓多數爸爸「打呵欠」，刮鬍刀依然站上父親節商品銷售排行第一名，成為萬年不敗的老爸禮物首選。
夏有禽流感首見  病毒疑轉變耐熱,產經,2015/08/04 09:18,https://www.cna.com.tw/news/afe/201508040054.aspx,（中央社記者楊淑閔台北 4日電）農委會家畜衛生試驗所所長蔡向榮表示，不只台灣夏天還有零星雞場發生禽流感，美國疫情也未歇，但是夏天有禽流感疫情全球首見，國外也有研究報告發布，「病毒有耐熱一些」。
老爸難為  大嘆經濟負擔重,產經,2015/08/04 09:29,https://www.cna.com.tw/news/afe/201508040057.aspx,（中央社記者蔡怡杼台北4日電）父親節將至，你知道嗎？近9成的職場爸爸感到壓力，甚至有1成4幾乎覺得要崩潰，且薪資收入與壓力息息相關。
英法海峽移民危機 衝擊英商業活動,產經,2015/08/04 09:34,https://www.cna.com.tw/news/afe/201508040061.aspx,（中央社倫敦3日綜合外電報導）產業罷工，加上非法移民問題對英國商業活動的衝擊逐漸浮現，英國和歐洲大陸之間的貨運物流受阻中斷，英國豪華車製造商和蘇格蘭海鮮出口商，也都紛紛淪為苦主。
印度製造很忙 傳鴻海助索尼液晶電視,產經,2015/08/04 09:39,https://www.cna.com.tw/news/afe/201508040067.aspx,（中央社記者鍾榮峰台北4日電）鴻海布局印度腳步加快，在印度製造真的很忙。國外媒體報導，日本大廠索尼(Sony)攜手鴻海富士康，在印度製造液晶電視產品。
新台幣早盤先貶後升,產經,2015/08/04 09:50,https://www.cna.com.tw/news/afe/201508040071.aspx,（中央社台北4日電）台北外匯市場新台幣兌美元匯率今天以31.745元開盤，貶 4分；9時45分來到31.650元，升5.5分。
最愛哪款老爸？ 8成網友選李李仁,產經,2015/08/04 09:57,https://www.cna.com.tw/news/afe/201508040073.aspx,（中央社記者江明晏台北4日電）台灣購物平台friDay購物針對700多位網友調查「你最愛哪款台灣阿爸？」由居家好男人代表台灣藝人李李仁獲得第1名，近80%網友表示，最希望自己老爸是李李仁。
漢微科2天市值蒸發逾2百億,產經,2015/08/04 10:18,https://www.cna.com.tw/news/afe/201508040081.aspx,（中央社記者張建中新竹4日電）台股股后漢微科調降今年營運目標，法人預期漢微科今年獲利恐將面臨衰退窘境，衝擊漢微科股價連日重挫，2天股價大跌新台幣295元，市值蒸發200餘億元。
味全力挽民心 股價率先走出谷底,產經,2015/08/04 10:46,https://www.cna.com.tw/news/afe/201508040089.aspx,（中央社記者韓婷婷台北4日電）味全昨天首度針對食安議題舉行記者會，將斥資新台幣近2億元進行全產品溯源，由於營運已逐步走出谷底，股價率先反應，今天盤中一度亮燈漲停。
新iPhone間諜照 品管時間成焦點,產經,2015/08/04 10:52,https://www.cna.com.tw/news/afe/201508040092.aspx,（中央社記者鍾榮峰台北4日電）網路上宣稱新iPhone的間諜照不斷流出，澳洲網站部落格也貼出2張宣稱是新款iPhone的間諜照，有趣的是照片內手機品管時間透露令人玩味的訊息。
