標題,分類,時間,網址,內文
詹氏姊妹日網封后 台灣大發7位數獎金,產經,2015/09/21 08:23,https://www.cna.com.tw/news/afe/201509210041.aspx,（中央社記者江明晏台北21日電）網球小天后詹詠然與詹皓晴姊妹日網雙打封后，贊助商台灣大哥大發出7位數獎金；台灣大董事長蔡明興更跨海送禮物祝賀，總經理鄭俊卿也寫卡片加油打氣。
李新穎參加薩國微小型企業創新展覽會,產經,2015/09/21 08:49,https://www.cna.com.tw/news/afe/201509210045.aspx,（中央社台北21日電）中華民國駐薩爾瓦多大使李新穎於當地時間17日，參加薩國經濟部微小型企業委員會主辦的第六屆全國微小型企業創新暨技術展覽會。
禁空令取消 台股面臨壓力,產經,2015/09/21 08:49,https://www.cna.com.tw/news/afe/201509210048.aspx,（中央社記者江明晏台北21日電）美國Fed暫不升息，市場擔心全球經濟成長減緩，歐美股18日收黑，台股上周週線大漲156點，今天開盤面臨禁空令取消壓力。
坐小黃玩十萬個冷笑話手遊 送乘車券,產經,2015/09/21 08:53,https://www.cna.com.tw/news/afe/201509210051.aspx,（中央社記者韓婷婷台北21日電）全民吐槽RPG手遊《十萬個冷笑話》，上週展開不刪檔測試後，人氣大爆滿，火速加開新伺服器「S5－地獄螺旋」並送十萬現金外，加碼推出坐小黃玩十冷手遊 送乘車券。
台股開盤跌80.56點,產經,2015/09/21 09:02,https://www.cna.com.tw/news/afe/201509210054.aspx,（中央社台北21日電）台北股市今天開盤跌80.56點，加權股價指數成為8381.58點，成交金額新台幣20.24億元。1040921
郭台銘遭罰款 鴻海揭露資訊慢,產經,2015/09/21 09:15,https://www.cna.com.tw/news/afe/201509210059.aspx,（中央社記者潘智義台北21日電）證期局指出，鴻海精密工業5月15日董事會決議增資子公司Foxconn （Far East）Ltd.案，未於事實發生2日內辦理公告申報，罰公司負責人郭台銘新台幣24萬元。
股匯齊挫 新台幣開盤貶逾1角,產經,2015/09/21 09:26,https://www.cna.com.tw/news/afe/201509210062.aspx,（中央社記者蔡怡杼台北21日電）美國暫不升息，主要市場先漲後跌，台股開盤重摔超過百點，新台幣兌美元匯率也連帶走低，以32.780元開出，貶1.17角。
台股再破8300點  待國安基金伸援手,產經,2015/09/21 09:29,https://www.cna.com.tw/news/afe/201509210064.aspx,（中央社記者張良知台北21日電）美國聯準會（Fed）暫不升息，歐美股市因對經濟疑慮再起而重挫，亞股亦表現弱勢，台股開盤後下跌逾百點，連續跌破8400點及8300點兩大關卡，國安基金是否出手為觀察指標。
竹科裁員241人 光電業占8成,產經,2015/09/21 09:50,https://www.cna.com.tw/news/afe/201509210071.aspx,（中央社記者張建中新竹21日電）新竹科學工業園區9月來廠商裁員人數共241名；其中，發光二極體(LED)及面板光電廠商共裁員190多人，占比近8成。
日月光收購矽品  法人持股也鬆動了,產經,2015/09/21 09:50,https://www.cna.com.tw/news/afe/201509210072.aspx,（中央社記者田裕斌台北21日電）日月光收購矽品上週跨過5%門檻，法人戶也出現鬆動應賣的動作，中國人壽今天公告，處分矽品1.23萬張，處分損失新台幣762.7萬元。
調查：6成5企業第4季有徵才意願,產經,2015/09/21 09:57,https://www.cna.com.tw/news/afe/201509210074.aspx,（中央社記者邱柏勝台北21日電）今年下半年景氣急凍，但企業拚轉機，淡季仍補缺。1111人力銀行調查，6成5企業第4季有徵才意願，雖略低於上季的6成7，仍較去年同期大增14個百分點。
調查：3成民眾估台股年底跌破7千,產經,2015/09/21 10:04,https://www.cna.com.tw/news/afe/201509210080.aspx,（中央社記者田裕斌台北21日電）國泰金控經濟研究團隊今天發表最新「國民經濟信心」調查，民眾對於景氣展望看法持續下滑，且對於台股悲觀大於樂觀，有3成民眾估年底前會跌破7000點。
央行動不動  週四揭曉,產經,2015/09/21 10:04,https://www.cna.com.tw/news/afe/201509210081.aspx,（中央社記者蔡怡杼台北21日電）中央銀行週四將召開第3季理監事會，由於美國聯準會暫緩升息，加上時值出口疲弱、經濟不振，市場對於央行此次貨幣政策方向高度關注，預期降息與持平者勢均力敵。
王品否認裁員  強調今年已辦多場徵才,產經,2015/09/21 15:31,https://www.cna.com.tw/news/afe/201509210091.aspx,（中央社記者江明晏台北21日電）媒體報導，王品新任董事長陳正輝上台後大刀闊斧改革，傳出大減福利且總部裁員約20至30%。對此，王品表示，今年以來舉辦多場大型徵才，並無外界所言裁員一說。
