標題,分類,時間,網址,內文
歐盟紓困減債暫停 希股應聲挫跌逾3%,產經,2016/12/15 00:22,https://www.cna.com.tw/news/firstnews/201612150003.aspx,（中央社布魯塞爾/雅典14日綜合外電報導）歐元區財政部長今天暫停紓困希臘的債務減免措施，歐元區財長們此舉是在對希臘總理齊普拉斯（Alexis Tsipras）政府宣布退休金加碼福利作反應。結果希臘股市隨後應聲挫跌逾3%。歐元集團（Eurogroup）主席戴松布倫（Jeroen Dijsselbloem）的發言人說：「歐元區財政部長會議歸結，希臘政府的舉動似乎不符雙方締結的協議。」歐元集團，也就是歐元區財政部長會議，負責監管對希臘龐大的860億歐元紓困案。發言人指出，對履行短期減債措施，「現在沒有一致共識」。基於歐元區發言人說，希臘上周宣布的退休金有限提高以及局部減稅，「似乎不符雙方簽訂的協議」，雅典證交所應聲大跌3.21%，收黑在619.19點。1051214
歐股收挫 投資人謹慎,產經,2016/12/15 02:18,https://www.cna.com.tw/news/afe/201612150007.aspx,（中央社倫敦14日綜合外電報導）法新社報導，歐洲股市今天收盤下跌，在美國聯邦準備理事會（Fed）會議結束前，投資人態度謹慎。一般預料，聯準會將宣布升息。
美聯準會升息1碼 一如預期,產經,2016/12/15 03:15,https://www.cna.com.tw/news/firstnews/201612150010.aspx,（中央社華盛頓14日綜合外電報導）美國聯邦準備理事會（Fed）為期兩天的決策會議今天結束，一如預期決定升息1碼，聯邦基金利率上調至0.5%至0.75%的目標區間。1051215
經濟好轉 美聯準會1年來首度升息,產經,2016/12/15 03:32,https://www.cna.com.tw/news/firstnews/201612150011.aspx,（中央社華盛頓14日綜合外電報導）美國聯邦準備理事會（Fed）今天將基準利率調升1碼，符合預期，援引的理由是經濟有起色。這是聯準會1年來首次升息。法新社報導，聯準會制定決策的聯邦公開市場委員會（FOMC）投票無異議通過，將聯邦基金利率由原先的0.25%至0.5%上調至0.5%至0.75%區間，但重申預期未來經濟只會「逐步」好轉。這是2015年12月以來聯準會首度升息，也是10年來的第2次。1051215
美聯準會10年第二度升息 明年料再升3次[影],產經,2016/12/15 15:29,https://www.cna.com.tw/news/firstnews/201612150012.aspx,（中央社華盛頓14日綜合外電報導）美國聯邦準備理事會（Fed）今天一如預期將基準利率調升1碼，原因是經濟有起色。根據聯準會官員預測，2017年還會再升息3次。聯準會制定決策的聯邦公開市場委員會（FOMC）以10-0的票數無異議通過，將聯邦基金利率由原先的0.25%至0.5%上調至0.5%至0.75%區間，但重申預期美國未來經濟只會「逐步」好轉。這是2015年12月以來聯準會首度升息，也是10年來的第2次。許多分析師預期，假使總統當選人川普（Donald Trump）承諾的基礎建設支出與減稅促使通膨升溫，聯準會將必須加速升息。聯邦公開市場委員會的聲明指出，相較於聯準會的2.0%目標，通膨指標「仍在低點」。聯準會官員預測，2017年還會再升息3次，明年底利率為1.4%。2018年底的利率將升到2.1%。在17位做預測的官員中，有11人認為明年的利率至少在1.375%。他們預估，2018年之前通膨將不會達到2.0%的目標，明年將接近這個數字。其他重要數據焦點方面，聯準會預測失業率將從目前的4.6%下降，直到2019年都穩定維持在4.5%左右。105121510年第二度升息 葉倫避談川普新政（中央社記者鄭崇生華盛頓14日專電）一如市場預期，美國聯邦準備理事會（Fed）今天宣布升息1碼，聯準會主席葉倫記者會上強調Fed的獨立性，對總統當選人川普曾對Fed的批評及相關話題，她不願多做評論。    Fed是自2006年6月以來第二度升息，聯邦基金基準利率目標區間由原本的0.25%至0.5%、上調至0.5%至0.75%間，Fed預期，未來經濟會逐步好轉。    而對於調節貨幣政策的重要指標、通貨膨脹率，Fed預期，今、明兩年的通膨率估值分別為1.7%、1.8%，到2018年才會達到Fed的目標值2%。    選舉期間，總統當選人川普對葉倫（Janet Yellen）所領導的聯準會多所批評，還曾表示若當選他將會要葉倫走路。記者會上，有記者問葉倫，她是否會做滿任期？未來規劃如何？    葉倫維持一樣平和語調、堅定地指出，自己的任命是國會通過的，她傾向做滿四年任期，這也是美國體制規劃要確保Fed運作的獨立性，對於個人生涯規畫，她說，自己尚未做任何決定，「我了解我可能會、也可能不會再獲得任命」，但這些不是她現在要考慮的。    另有記者問，川普好使用推特、但他的一封推文，就能影響像是洛克希德馬丁及波音公司這類美國企業的股價，川普也強調上任後將簡化並降低美國的企業稅率，她的看法如何？    對此，葉倫多次強調Fed運作的獨立性，她不願對總統與美國企業的互動及該有什麼樣的行為模式多做評斷，至於未來美國的財政政策對聯準會的貨幣政策有什麼樣的影響，她也不願加以預測。    但她又說，不預期透過財政政策上的調整能對促進充分就業有刺激效果。    葉倫的任期將到2018年1月才屆滿，而川普選舉時曾批評她為政治服務，粉飾美國現任總統歐巴馬的經濟成績單，刻意將利率維持在低水準，造成熱錢流入美股，製造股市泡沫。1051215
葉倫：聯準會升息是對美經濟投信任票,產經,2016/12/15 04:52,https://www.cna.com.tw/news/afe/201612150013.aspx,（中央社華盛頓14日綜合外電報導）美國聯邦準備理事會（Fed）主席葉倫（Janet Yellen）說，聯準會今天決定調升基準利率，是對美國經濟體質投下「信任」票。
10年第二度升息 葉倫避談川普新政【影】,產經,2016/12/15 07:55,https://www.cna.com.tw/news/afe/201612150014.aspx,（中央社記者鄭崇生華盛頓14日專電）一如市場預期，美國聯邦準備理事會（Fed）今天宣布升息1碼，聯準會主席葉倫記者會上強調Fed的獨立性，對總統當選人川普曾對Fed的批評及相關話題，她不願多做評論。
聯準會今年首度升息 美股收黑油價重挫,產經,2016/12/15 07:31,https://www.cna.com.tw/news/firstnews/201612150016.aspx,（中央社紐約14日綜合外電報導）華爾街股市今天收黑，終結道瓊工業指數連續7天收盤創新高的氣勢。美國聯邦準備理事會（Fed）今天將基準利率調升1碼。彭博報導，道瓊工業指數下跌118.68點或0.60%，以19792.53點作收。標普500指數下跌18.44點或0.81%，收2253.28點。那斯達克指數下跌27.157點或0.50%，收5436.672點。1051215Fed升息推升美元 油價重挫（中央社紐約15日綜合外電報導）美國聯邦準備理事會（Fed）今年首度升息，推升美元，受此影響，油價今天重挫。    紐約市場西德州中級原油的1月期貨價格下跌1.94美元，收在每桶51.04美元。    倫敦市場北海布倫特原油的2月期貨價格下挫1.82美元，收在每桶53.90美元。1051215
Fed升息推升美元 油價重挫,產經,2016/12/15 07:37,https://www.cna.com.tw/news/afe/201612150018.aspx,（中央社紐約15日綜合外電報導）美國聯邦準備理事會（Fed）今年首度升息，推升美元，受此影響，油價今天重挫。
美國升息1碼 投信：有助股債齊揚,產經,2016/12/15 07:09,https://www.cna.com.tw/news/afe/201612150021.aspx,（中央社記者田裕斌台北15日電）美國聯邦準備理事會宣布升息1碼（0.25個百分點），符合市場預期，投信表示，市場對於本次升息已有高度共識，有助於股債資產齊揚。
