標題,分類,時間,網址,內文
川普宣誓就職前  美股開盤上揚,產經,2017/01/21 00:01,https://www.cna.com.tw/news/firstnews/201701210002.aspx,（中央社紐約20日綜合外電報導）在總統當選人川普（Donald Trump）宣誓就任美國第45位總統前，由於各界預期新政府將會推出親成長經濟政策，紐約華爾街股市今天開盤上揚。開盤交易約15分鐘，績優股為主的道瓊工業指數上漲0.4%，報19805.28點。科技股雲集的那斯達克綜合指數上漲0.5%，報5566.53點。此外，標準普爾500指數也上揚0.5%，報2274.06點。1060120
歐股漲跌互見,產經,2017/01/21 05:59,https://www.cna.com.tw/news/afe/201701210020.aspx,（中央社倫敦20日綜合外電報導）歐洲股市今天漲跌互見，法國賽峰集團（Safran）出價併購題材推升ZodiacAerospace股價，英國比價網站MoneySupermarket.com因公布財報亮麗，股價勁揚。
川普就任美國總統 美股收高,產經,2017/01/21 07:47,https://www.cna.com.tw/news/firstnews/201701210022.aspx,（中央社紐約20日綜合外電報導）川普（Donald Trump）今天宣誓就任美國第45位總統，美股收盤上漲。道瓊工業指數終場上漲94.85點，或0.48%，收在19827.25點；標準普爾500指數上漲7.62點，或0.34%，收在2271.31點。以科技股為主的那斯達克指數上漲15.25點，或0.28%，收在5555.33點。（譯者：中央社徐睿承）1060121
產油國料將實現減產承諾 油價續漲,產經,2017/01/21 14:44,https://www.cna.com.tw/news/afe/201701210023.aspx,（中央社紐約20日綜合外電報導）因沙烏地阿拉伯表示石油輸出國家組織（OPEC）和其他產油國正走在承諾減產之路，激勵油價第2天走揚。
歐元平價時代來臨 歐洲之旅正是時候,產經,2017/01/21 07:58,https://www.cna.com.tw/news/afe/201701210028.aspx,（中央社記者蔡怡杼台北21日電）想去歐洲玩嗎？但光機票動輒新台幣2、3萬元起讓人望而卻步，現在因歐洲政治風險等因素，外商銀行看淡歐元今年表現，高喊平價時代將來了，想去歐洲的民眾不妨可以著手規劃。
過年追劇夯 引爆眼球經濟大戰,產經,2017/01/21 08:27,https://www.cna.com.tw/news/afe/201701210031.aspx,（中央社記者江明晏台北21日電）農曆過年，不少人想好好宅在家，享受假期悠閒時光，追劇成了打發時間首選，電信、有線電視、OTT業者各出奇招，祭出強檔好片和優惠，大搶眼球商機。
電腦變龜速 省錢增速有妙方,產經,2017/01/21 14:50,https://www.cna.com.tw/news/afe/201701210045.aspx,（中央社記者張建中新竹21日電）偏偏在最忙的時候，電腦跑的速度變慢了，相信不少人都有過這樣的經驗。專家建議，添購記憶體，是提升電腦速度最經濟實惠又簡單的方法。
樂透中頭彩後遺症 竟是身體起變化,產經,2017/01/21 13:01,https://www.cna.com.tw/news/afe/201701210048.aspx,（中央社記者田裕斌台北21日電）中樂透頭彩是很多人心中的願望，但是接待過數百位億萬頭彩得主的台灣彩券總經理黃志宜說，這些「億萬富翁們」普遍都有一個後遺症，就是比中獎前胖。
電玩展搶商機 網購摩拳擦掌,產經,2017/01/21 09:37,https://www.cna.com.tw/news/afe/201701210051.aspx,（中央社記者吳家豪台北21日電）2017台北國際電玩展本週登場，網購業者也摩拳擦掌搶攻商機，祭出電競周邊商品下殺6折起、滿額現領3C紅包新台幣5000元折價券等優惠，更有業者限量開賣熱銷的PS VR豪華全配包。
F-16V戰機性能提升 漢翔預計6年內完成,產經,2017/01/21 09:50,https://www.cna.com.tw/news/afe/201701210053.aspx,（中央社記者韋樞台北21日電）空軍F-16V戰機性能提升案，已有4架戰機在漢翔航空廠棚內執行。漢翔表示，去年便啟動人才召募，美商也早已訓練台灣工程師，總數144架F-16戰機預計6年內完成全數改裝。
