標題,分類,時間,網址,內文
台股年前高檔震盪 年後紅包行情可期,產經,2017/01/23 07:37,https://www.cna.com.tw/news/afe/201701230014.aspx,（中央社記者吳家豪台北23日電）川普就任美國總統，美股收盤上漲；法人表示，台股指數高檔震盪，農曆年前可順勢調節獲利，年後若美股續強，紅包行情正向看待，挑戰高點9430點，可擇強勢題材股短打操作。
去年12月失業率3.79% 就業增加8千人,產經,2017/01/23 08:42,https://www.cna.com.tw/news/afe/201701230020.aspx,（中央社記者陳政偉23日電）行政院主計總處今天公布，105年12月失業率3.79%，較11月下降0.08個百分點；而12月失業人數44萬6千人，較11月減少9千人。
台泥辜成允辭世  林火旺追悼,產經,2017/01/23 09:31,https://www.cna.com.tw/news/afe/201701230022.aspx,（中央社記者韋樞台北23日電）台泥集團董事長辜成允意外摔傷過世。前副總統吳敦義辦公室發言人林火旺在臉書上發布辜成允過世的消息，從死亡的角度算是好死，但對關愛他的朋友而言，情何以堪。
三星Note 7起火原因 今天揭曉,產經,2017/01/23 08:57,https://www.cna.com.tw/news/afe/201701230026.aspx,（中央社記者江明晏台北23日電）Note 7起火原因經過數月的全面性調查後，三星將於今天上午9時在韓國總部公開Note 7事件調查結果，全球將密切關注，台灣三星將同步說明後續品質提升計畫與全新措施。
玉晶光苦盡甘來  單月獲利賺贏一季,產經,2017/01/23 09:01,https://www.cna.com.tw/news/afe/201701230028.aspx,（中央社記者韓婷婷台北2017年 1月23日電）iPhone鏡頭供應商玉晶光電在良率突破後獲利大躍升，去年12月單月稅後盈餘1.38億元，EPS達1.39元，一個月抵一季獲利，第4季EPS為3.16元創21季以來新高。
台股開盤漲32.20點,產經,2017/01/23 09:02,https://www.cna.com.tw/news/afe/201701230029.aspx,（中央社台北23日電）台北股市今天開盤漲32.20點，加權股價指數成為9363.66點，成交金額新台幣14.34億元。1060123
新台幣衝破31.5元  開盤升6.3分,產經,2017/01/23 09:15,https://www.cna.com.tw/news/afe/201701230030.aspx,（中央社台北23日電）台北外匯市場新台幣兌美元匯率今天以31.470元開盤，升6.3分。
辜成允過世 台泥集團股價持穩小跌,產經,2017/01/23 09:21,https://www.cna.com.tw/news/afe/201701230031.aspx,（中央社記者韋樞台北23日電）台泥集團董事長辜成允今晨過世，台泥、信昌化、中橡股價小跌1.2%至1.5%左右開出，台泥及中橡隨後跌幅不及1%，信昌化跌幅約2%，成交僅數百張。
大毅擬買1萬張庫藏股 股價跳空漲停,產經,2017/01/23 09:15,https://www.cna.com.tw/news/afe/201701230032.aspx,（中央社記者張建中新竹2017年1月23日電）大毅今天起將買回1萬張庫藏股，激勵股價表現強勁，開盤即跳空漲停，達新台幣24.25元，創31個月來新高價。
去年12月失業率降至3.79% 過年帶動就業,產經,2017/01/23 11:22,https://www.cna.com.tw/news/afe/201701230035.aspx,（中央社記者陳政偉23日電）主計總處公布，105年12月失業率為3.79%，月減0.08個百分點，為近16年同期最低。受寒假、農曆年帶動就業，失業率從11月開始下降，12月續降，顯示失業情勢持續減緩。
