標題,分類,時間,網址,內文
伊拉克動亂震驚市場 油價飆漲,產經,2014/06/13 04:35,https://www.cna.com.tw/news/afe/201406130013.aspx,（中央社紐約12日綜合外電報導）伊拉克的動亂愈演愈烈，叛軍進逼首都巴格達，市場擔心將影響中東地區原油供應，紐約與倫敦市場原油期貨價格今天都大漲2至3美元，使世界油價飆升至近9個月來的最高水準。
國稅局：誠實繳稅 勿隱匿所得,產經,2014/06/13 07:01,https://www.cna.com.tw/news/afe/201406130022.aspx,（中央社記者韋樞台北13日電）財政部台北國稅局表示，納稅義務人收到稽徵機關寄發核定通知書及繳款書等，請仔細核對內容無誤，不要心存投機或於繳納期間藉由隱匿或處分財產逃避執行。
世足開踢  中華電多螢轉播,產經,2014/06/13 07:47,https://www.cna.com.tw/news/afe/201406130024.aspx,（中央社記者江明晏台北13日電）2014世界盃足球賽開踢，中華電信 hichannel獨家提供的多螢幕、多視角完整轉播，幫助台灣民眾掌握32隊足球菁英齊聚巴西角逐雷米金盃的第一手賽況。
遠傳開口說愛 紐約獲獎放異彩,產經,2014/06/13 07:49,https://www.cna.com.tw/news/afe/201406130025.aspx,（中央社記者江明晏台北13日電）遠傳電信推出「開口說愛 讓愛遠傳」品牌活動，採用素人拍廣告，鼓勵大眾對親人開口說愛，海內外點閱率超過320萬人，更奪得紐約One show廣告特優獎，登上世界舞台。
蕃茄造車  福特研發生物材料,產經,2014/06/13 07:55,https://www.cna.com.tw/news/afe/201406130026.aspx,（中央社記者田裕斌台北13日電）蕃茄如何與愈來愈高科技的汽車扯上邊？福特汽車(Ford)宣布，與知名番茄醬廠牌Heinz共同研發新生物材料，利用番茄纖維製造部份車輛內裝，如飾片或小型置物盒等。
美股跌  看台股能否守5日線,產經,2014/06/13 07:59,https://www.cna.com.tw/news/afe/201406130027.aspx,（中央社記者鍾榮峰台北13日電）美股跌，台股今天收周線。法人表示，台股近日量能增溫，短線看能否守住5日線約9190點。
八里蘇澳港  房仲看好發展潛力,產經,2014/06/13 07:59,https://www.cna.com.tw/news/afe/201406130028.aspx,（中央社記者韋樞台北13日電）政府極力推行自由經濟示範區，如順利推動，示範區週邊的不動產將受益。住展雜誌認為，台北港到八里區為新北低房價區，確有發揮揮空間，蘇澳港爆發力也頗強。
投顧：Q3恐震盪 景氣復甦不變,產經,2014/06/13 08:11,https://www.cna.com.tw/news/afe/201406130032.aspx,（中央社記者潘智義台北13日電）富蘭克林投顧表示，第3季市場走勢恐將較為震盪，但考量全球景氣復甦趨勢不變，仍有利全球股市長線表現；保守型投資人可透過美國平衡型基金，掌握投資先機。
不藏私 特斯拉公開電動車專利,產經,2014/06/13 08:13,https://www.cna.com.tw/news/afe/201406130033.aspx,（中央社台北13日電）彭博報導，美國電動車大廠特斯拉的共同創辦人馬斯克表示，特斯拉身為S型車製造商，特斯拉的專利將是一種「開放原始碼軟體」，使用者可免費下載，特斯拉盼藉此力促電動車發展。
英特爾上修財測 盤後股價勁揚,產經,2014/06/13 08:13,https://www.cna.com.tw/news/afe/201406130034.aspx,（中央社台北13日電）彭博報導，全球最大半導體製造商英特爾（Intel Corp. ）上修第2季營收預測，表示年度銷售將自2011年以來首度增加，主要拜企業個人電腦（PC）需求攀升所賜。
投信：歐美股市 第3季有看頭,產經,2014/06/13 09:07,https://www.cna.com.tw/news/afe/201406130042.aspx,（中央社記者許湘欣台北13日電）第 2季進入尾聲，投信業者統計，近5年每年第3季，歐美股市表現除了2011年單年度外，其他年度第 3季都是正報酬，平均更達近5%。
台股開盤下跌11.92點,產經,2014/06/13 09:11,https://www.cna.com.tw/news/afe/201406130043.aspx,（中央社台北13日電）台北股市今天開盤跌11.92點，加權股價指數成為9192.73點，成交金額新台幣26.95億元。1030613
華興第2季營收 挑戰次高,產經,2014/06/13 09:11,https://www.cna.com.tw/news/afe/201406130044.aspx,（中央社記者韓婷婷台北13日電）華興電子在大陸白色家電及歐美低溫照明持續推動下，第2季營收有機會挑戰去年同期創下的歷史次高紀錄。
聯電拚10奈米 後年試產,產經,2014/06/13 09:19,https://www.cna.com.tw/news/afe/201406130045.aspx,（中央社台北13日電）台灣晶圓代工大廠聯電的執行長顏博文訪問日本時透露，聯電最快將在2016年7-9月開始10奈米製程試產。
卡尼：英國升息時間恐較預期早,產經,2014/06/13 10:07,https://www.cna.com.tw/news/afe/201406130054.aspx,（中央社台北13日電）彭博報導，英格蘭銀行（Bank of England）總裁卡尼（Mark Carney）指出，該行可能較投資人預期還要早將利率自歷史低點調高，並表達有關房市債務攀升恐損害穩定性的憂慮。
巴西幣飆 世足迷荷包大失血,產經,2014/06/13 17:02,https://www.cna.com.tw/news/afe/201406130058.aspx,（中央社台北13日電）彭博報導，四年一度的世界盃足球賽熱鬧開打，全球數十萬球迷爭相前往巴西觀賽，待他們將美元盤纏兌換為巴西幣時，將赫然發現這屆世足賽來得真不是時候。
漢微科：逐季成長趨勢不變,產經,2014/06/13 10:31,https://www.cna.com.tw/news/afe/201406130059.aspx,（中央社記者張建中新竹13日電）電子束檢測設備廠漢微科表示，今年業績應可如預期逐季攀高，另外，公司並無與美商應用材料合併計畫。
股東會題材  部分營建股活潑,產經,2014/06/13 10:35,https://www.cna.com.tw/news/afe/201406130061.aspx,（中央社記者韋樞台北13日電）在16元下整理月餘的大華建設，早盤買單加溫攻上漲停，華建基本面待加溫，大股東卻持續加碼，為19日的股東會董監改選增添不小的想像空間。
法人：東台Q2業績估增3成,產經,2014/06/13 10:47,https://www.cna.com.tw/news/afe/201406130066.aspx,（中央社記者鍾榮峰台北13日電）法人預估，東台第2季業績季增幅度上看3成，估可創3年以來單季高點，訂單能見度可到第3季。
新台幣早盤升4.5分,產經,2014/06/13 10:49,https://www.cna.com.tw/news/afe/201406130067.aspx,（中央社記者許湘欣台北13日電）新台幣兌美元今天開平走升；上午10時匯價來到30元整數，升4.5分。
韓加草簽FTA  可望明年生效,產經,2014/06/13 10:55,https://www.cna.com.tw/news/afe/201406130071.aspx,（中央社記者姜遠珍首爾13日專電）南韓產業通商資源部次官補崔京林和加拿大聯邦國際貿易部助理副部長伯尼（Ian Burney）日前在首爾草簽自由貿易協定（FTA），雙方決定爭取今年下半年正式簽署協定。
大和證讚美律  下半年營收看好,產經,2014/06/13 10:55,https://www.cna.com.tw/news/afe/201406130072.aspx,（中央社記者江明晏台北13日電）外資大和證券指出，美律5月營收疲軟，下修第2季營收財測，但揚聲器與娛樂耳機仍是下半年主要收入，今年營收仍維持年增3成的目標。
美股走跌  台股小幅回檔,產經,2014/06/13 11:07,https://www.cna.com.tw/news/afe/201406130082.aspx,（中央社記者鍾榮峰台北13日電）電金疲弱，台股盤中失守 5日線9199點。法人表示，若台股能守住10日均線9159點，大盤仍可由多方掌握。
尬Uber 陸叫車服務攻美,產經,2014/06/13 11:11,https://www.cna.com.tw/news/afe/201406130085.aspx,（中央社台北13日電）彭博報導，中國大陸最大行動汽車共乘服務易到用車，現正磨刀霍霍，準備直搗Uber Technologies Inc.在舊金山與紐約的地盤。
世足賽開踢  合勤控業績翻揚,產經,2014/06/13 11:22,https://www.cna.com.tw/news/afe/201406130088.aspx,（中央社記者田裕斌台北13日電）世足賽開踢，帶動歐洲景氣回升速度優於預期，合勤控股5月業績明顯翻揚，法人估計，6月合併營收可望挑戰新台幣20億元。
台越首次協商  獲10項回應,產經,2014/06/13 11:22,https://www.cna.com.tw/news/afe/201406130090.aspx,（中央社記者林孟汝台北13日電）越南513暴動，經濟部今天表示，台越雙方在11日舉行跨部會工作小組第一次協商會議，我方共提出24項要求，越方已具體回應10項。
拉抬通膨 日銀維持刺激不變,產經,2014/06/13 11:37,https://www.cna.com.tw/news/afe/201406130095.aspx,（中央社台北13日電）彭博報導，在日本央行（BOJ）總裁黑田東彥（Haruhiko Kuroda）仍致力拉抬落後2%通貨膨脹目標下，今天決議維持歷來最大規模刺激不變。
三星推最輕薄平板  7月上市,產經,2014/06/13 11:43,https://www.cna.com.tw/news/afe/201406130107.aspx,（中央社記者江明晏台北13日電）三星今天發表GALAXYTab S，是三星迄今推出最輕薄的平板，將於7月在指定市場上市。
撲克之星易主 加速重返美國,產經,2014/06/13 11:55,https://www.cna.com.tw/news/afe/201406130117.aspx,（中央社台北13日電）彭博報導，撲克之星同意以49億美元下嫁阿馬亞博彩集團公司後，這家線上撲克界的翹楚有望加速重返美國市場。
王品新品牌義塔開幕  推義式料理,產經,2014/06/13 11:55,https://www.cna.com.tw/news/afe/201406130119.aspx,（中央社記者許湘欣台中13日電）籌備僅3個半月，王品旗下第15個品牌ita義塔今天開幕，預計年底就要開到4家。義塔總經理楊秀慧宣示，6個月內就要獲利。
台壽董事改選  龍邦可逾半,產經,2014/06/13 11:59,https://www.cna.com.tw/news/afe/201406130123.aspx,（中央社記者田裕斌台北13日電）台灣人壽即將在今年進行董事改選，代理董事長許舒博表示，從持股比例來看，泛龍邦可望取得 5席董事，在董事會中取得過半席次。
世足賽開踢  運彩業威剛股價揚,產經,2014/06/13 12:01,https://www.cna.com.tw/news/afe/201406130124.aspx,（中央社記者張建中新竹13日電）世界盃足球賽正式開踢，市場看好可望刺激運動彩券銷售成長，威剛營運將可受惠，激勵威剛股價逆勢走揚。
原物料漲  酪農盼檢討生乳價,產經,2014/06/13 12:22,https://www.cna.com.tw/news/afe/201406130128.aspx,（中央社記者楊淑閔台北13日電）公平會就生乳廠於民國100年夏季聯合漲價開罰定案。中華民國酪農協會理事長洪長進表示，酪農為生產端，無法干預末端價；但近年原物料漲，期望重新檢討生乳收購價。
銀行銷售保險  嚴格規範,產經,2014/06/13 12:31,https://www.cna.com.tw/news/afe/201406130132.aspx,（中央社記者吳靜君台北13日電）金管會表示，目前銀行通路保經與保代銷售保單，市占率將近一半。對於銀行賣保險，有嚴格規定，包含要設有保險專區、銷售人員要有保險業務員的登錄等。
中央畜產會：檢討生乳收購價,產經,2014/06/13 12:33,https://www.cna.com.tw/news/afe/201406130133.aspx,（中央社記者楊淑閔台北13日電）酪農期盼召開乳價評議委員會重新檢討生乳收購價。中央畜產會今天表示，6月底、7月初會召開，將檢討是否要重新議定生乳收購價。
新貨到  紅米Note可望登台,產經,2014/06/13 12:43,https://www.cna.com.tw/news/afe/201406130138.aspx,（中央社記者江明晏台北13日電）台灣小米將在16日攜手網路家庭PChome 24h購物舉辦新品發表會，法人推測紅米Note即將登台，並在PChome上價販售。
調查：逾96%網友使用社交網站,產經,2014/06/13 12:49,https://www.cna.com.tw/news/afe/201406130141.aspx,（中央社記者鍾榮峰台北13日電）資策會MIC調查顯示，超過96%台灣網友近期曾使用社交網站。朋友、家人、工作同事、久未聯絡的朋友和其他網友，是網友在網路社群中最常接觸的前5大對象。
大立光股價  巴黎證上看2800,產經,2014/06/13 12:49,https://www.cna.com.tw/news/afe/201406130143.aspx,（中央社記者羅秀文台北13日電）看好iPhone 6及大陸手機客戶挹注成長動能，巴黎證券將大立光目標價由1870元上修至2800元，再創外資圈新高價，投資評等由「持有」調升至「買進」。
新台幣匯率午收30元,產經,2014/06/13 12:49,https://www.cna.com.tw/news/afe/201406130146.aspx,（中央社記者許湘欣台中13日電）新台幣兌美元今天交易波動，區間不大；中午升值4.5分，達30.000元，成交金額3.28億美元。
