標題,分類,時間,網址,內文
獲利回吐 歐股多數拉回,證券,2019/11/09 01:25,https://www.cna.com.tw/news/afe/201911090006.aspx,（中央社倫敦8日綜合外電報導）市場對美中貿易談判樂觀預期下，股市本週走勢強勁，但因投資人逢高獲利了結，歐洲股市今天多數拉回。倫敦FTSE 100指數下跌0.63%，收在7359.38。法蘭克福DAX 30指數下跌0.46%，收在13228.56。巴黎CAC 40指數下跌0.02%，收在5889.70。（譯者：徐睿承）1081109
美中貿易戰前景難測 美股仍續創新高,證券,2019/11/09 05:52,https://www.cna.com.tw/news/afe/201911090010.aspx,（中央社紐約8日綜合外電報導）儘管美中貿易戰前景難料，美股今天仍第2交易日續創歷史新高。道瓊工業指數終場上漲6.44點，或0.02%，收在27681.24點；標準普爾500指數上漲7.90點，或0.26%，收在3093.08點。以科技股為主的那斯達克指數上漲40.797點，或0.48%，收在8475.313點。（譯者：徐睿承）1081109
油價上漲 週線收高,產經,2019/11/09 06:59,https://www.cna.com.tw/news/afe/201911090014.aspx,（中央社紐約8日綜合外電報導）油價今天收復早盤失地，週線收高，因投資人對美國總統川普有關尚未同意全部取消對中國加徵的關稅不感介意。紐約市場西德州中級原油的12月期貨價格上漲9美分，收在每桶57.24美元。倫敦市場北海布倫特原油的1月期貨價格上漲22美分，收在每桶62.51美元。（譯者：徐睿承）1081109
台股第3季手機族群翻身 水泥基本面勝塑化,證券,2019/11/09 09:08,https://www.cna.com.tw/news/afe/201911090022.aspx,（中央社記者吳家豪台北9日電）台股第3季財報陸續公布，法人觀察，電子產業從谷底回升、去年基期較低，表現相對優異，尤其手機零組件和組裝廠財報亮眼；傳產股的水泥進入年底旺季，基本面優於塑化族群。國泰證期顧問處經理蔡明翰接受中央社記者採訪指出，電子股今年第3季出現旺季效應，最大因素是景氣循環，電子產業去年受美中貿易戰影響，導致旺季不旺，因此基期偏低，今年第2季開始復甦，第3季剛好在產業谷底回升階段，加上去年基期較低，導致電子族群表現相對不錯。蔡明翰觀察，今年第3季全球手機出貨年增3%，雖然成長幅度不大，卻是近3年來首度出現單季正成長，代表手機產業經過長時間整理後重現曙光，需求也確實有回升，第3季手機零組件類股財報表現不錯，組裝廠間接受惠。展望第4季，蔡明翰認為，電子商品週期主要出貨時間落在11、12月，供應鏈營收高點通常落在10月，到11、12月開始減弱，但今年趨勢是淡季不淡，例如晶圓代工廠台積電看好第4季表現，亮點集中在手機相關零組件。針對傳產類股，蔡明翰說，近期油價往上走，需求卻還沒明顯跟上，至少產業最差狀況已經過了，然而最近有政治議題，對未來看法沒那麼樂觀。以台塑四寶而言，近期召開法人說明會仍對今年底到明年初維持極度保守看法，這些利空已反映到盤面上，因此法說會後呈現「利空不跌」，開始有往上格局，後續應有轉強機會。他也提醒，水泥產業往年都在年底表現較強，最近進入產業旺季，加上水泥業近2年獲利良好，基本面比塑化族群好很多。新光投信董事長劉坤錫表示，今年第3季較凸出的財報以電子產業為主，傳產方面，油價走揚主要反映美中貿易可能有協議，但是從塑化股財報來看，需求回升沒那麼快，恐怕要等到全球經濟好轉，才會帶來塑化需求反彈，並反映到業績或財報上。針對手機供應鏈，劉坤錫認為，上游和中游廠商都值得關注，但問題在於如果股價已漲過蠻久時間，即使財報表現較好，也不一定會反映到股價上，還是要從個別公司的股價是否已經表現過，來評估報酬機率的高低。（編輯：張均懋）1081109
蘋概股大廠下週法說 牽動台股資金動向,證券,2019/11/09 14:53,https://www.cna.com.tw/news/afe/201911090025.aspx,（中央社記者吳家豪台北9日電）電子業重量級大廠及蘋果概念股將於下週召開法人說明會，12日由英業達打頭陣，廣達、鴻海法說會則在13日接力登場，將牽動台股關注焦點與資金動向。鴻海自結10月合併營收5958.82億元，月增1.38%，年增1.04%，創歷史同期新高。外資法人持續買超鴻海推升股價，鴻海8日早盤最高來到92.9元、漲2.31%，續創今年4月中旬以來高點。鴻海13日法說會上，法人關注焦點可能包括大股東創辦人郭台銘動向、主要客戶蘋果iPhone新機拉貨力道、明年上半年營運展望、鴻海布局5G進展等。法人表示，鴻海今年第4季業績可望持續受惠旺季季節性拉貨力道，蘋果新款iPhone 11全機種系列出貨看佳，可望帶動鴻海在中國大陸鄭州和深圳兩大廠區出貨表現，預估第4季將是今年營運高峰，業績有機會續創新高。英業達10月合併營收481.76億元，年增4.26%；累計前10月合併營收4195.5億元，年增0.13%。英業達評估，第3季營收應是今年全年營收的高點，第3季筆電營收與第2季持平，因應美國加徵中國大陸產品關稅，目前筆電產能已開始自中國大陸移轉。第3季伺服器營收也是全年的高峰期，主因第4季伺服器企業型客戶動能較弱，第4季伺服器營收將下修。廣達因應美中貿易戰布局，日前宣布將在台灣興建第3生產大樓，並在泰國成立子公司，做為東南亞生產基地，提供客戶更多的選擇。廣達今年重視人工智慧（AI）產品，董事長林百里曾提到，今年目標不再是筆電一哥，要全力拚人工智慧，現在廣達已經是AI大公司，有AI產品、伺服器、雲端、機器人，還有AI醫院及設備，是全方位的AI供應商。（編輯：張均懋）1081109
消費旺季來臨 買氣強強滾背後藏3大數字密碼,產經,2019/11/09 17:49,https://www.cna.com.tw/news/afe/201911090030.aspx,（中央社記者潘姿羽台北9日電）1111購物節蓄勢待發，不少民眾摩拳擦掌準備爆買一番，順便替經濟成長盡一份心力；觀察近年經濟數據，會發現3大消費數字密碼，除了網購成長勢如破竹，民眾瘋淘寶也讓經濟有著「失落的一角」。一年一度的消費盛典「雙十一」即將來臨，業者花大錢打廣告、拚促銷，為的就是讓民眾大撒幣；電商業者PChome網路家庭強攻雙11檔期，力拚業績較去年成長，momo也看好今年雙11當日業績較去年翻倍。電商業者紛紛發下豪語，不免令人好奇，到底台灣網購族的消費實力有多堅強？其實從經濟部數據可窺知一二，反映網購的「無店面零售業」營業額屢創新高，今年前9月營業額年增率已達5.42%，經濟部統計處官員表示，2019年無店面零售業全年營業額有望刷新紀錄。經濟部官員分析，國內網購市場已趨成熟，加上業者善於搭配節慶促銷活動，衝刺買氣，使得營業額一直往上竄高，而且第4季有雙11消費旺季進補，今年營業額「正成長一定沒問題」。網購行為愈來愈普及，直接反映在無店面零售業營業額連年成長，不過另一項與網購相關數字密碼也值得注意。談起網購平台，絕不能少了淘寶網，但大家可能不知道的是，即便民眾確實掏出錢包消費，由於淘寶是境外公司，這項消費行為對於台灣經濟成長無法帶來顯著貢獻。主計總處官員說明，民眾在淘寶網購物形同國外消費，也就是服務輸入，國民所得統計時，會分別在民間消費、服務輸入各記一筆，前者為加項、後者為減項，正負相抵之下，民眾買淘寶的行為雖會拉抬民間消費數字，但對整體經濟成長沒有太大幫助。這也是為何主計總處主計長朱澤民曾經在發布GDP的記者會向大眾呼籲，大家要愛用國貨、多在國內消費，才能提振經濟成長動能。至於第3個數字密碼，可能也是許多民眾常有的疑惑，「每次都說景氣不好，怎麼百貨週年慶人還是這麼多？」主計總處官員解釋，影響民間消費最直接的是人口結構、就業情況與薪資，台灣就業、薪資相對穩定，但人口老化、少子化等結構因素，會使得消費主力年齡層占比減少；即便百貨週年慶人潮洶湧、網購營業額年年向上突破，也僅是短期旺季效應，不敵人口紅利消退的大環境因素，終致民間消費成長逐漸低緩。觀察主計總處最新經濟預測，全球景氣走緩、美中貿易戰影響帶來下行壓力，但受惠於台商回流、轉單效應，預估2019年經濟成長率仍有2.46%的水準，不過民間消費成長率只有2.03%，是7年來次低，這便是反映上述人口結構所帶來的影響。儘管電商業者信心滿滿，誓言在雙11檔期衝出好成績，台灣整體消費動能減緩是不爭的事實，中央大學台經中心執行長吳大任表示，政府補助、業者促銷都是速效藥，短期可以提振買氣，但無法改善結構問題。吳大任表示，民間消費是經濟成長不可或缺的動能，人口結構無法一夕扭轉，政府應從所得面下手，提升社會大眾的薪資所得，當民眾收入增加，消費意願也會跟著提高，才能進一步帶動生產、就業，形成經濟成長的良性循環。（編輯：林孟汝）1081109
神基慶祝30週年 看好3大應用創造商機,產經,2019/11/09 12:26,https://www.cna.com.tw/news/afe/201911090065.aspx,（中央社記者吳家豪台北9日電）強固型工業電腦廠神基今天舉辦家庭日，董事長黃明漢看好未來3到5年將有5G、AI、自駕車應用創造很多商機；法人估強固型電腦第4季業績上揚，全年整體業績將力拚兩位數百分比成長。創立於1989年的神基慶祝成立30週年，今天在南港高工舉辦家庭日活動，員工和眷屬合計約1000人出席，以「擁抱挑戰，開創新局」做為30週年主題，由一級主管點燃聖火為2020年揭開序幕。主辦單位更將活動結合公益，向伊甸烘焙咖啡屋訂製餐盒，與在場員工共享。近5年神基合併營收逐年穩步攀升，2018年合併營收達新台幣247億元、稅後獲利22億元，創下成立以來獲利最佳表現。黃明漢致詞表示，今年是神基30歲生日，特別感謝所有員工以及做為員工溫暖後盾的家屬們，公司才能持續挑戰業績和獲利新高。過去10年神基從代工走向國際品牌，從傳統的硬體、零組件廠商走向解決方案廠商，未來幾年5G與AI（人工智慧）將引領產業發展，帶來更多的挑戰與商機。他強調，神基除了在電子產品維持領先，也在複合材料上居於業界領導地位，市場上的超輕薄筆電幾乎都採用神基的複合材料。在汽車事業群方面，神基在安全帶組裝也是世界第一，但不以此為滿，這兩年不斷精進。展望未來，黃明漢看好自駕車將為汽車事業群帶來很多生意，5G與AI也會為電子產品與塑膠事業群帶來很多機會。過去神基累積很多實力，希望未來2年能開發出新一代的5G與AI產品，慢慢變成生意。剛從歐洲出差回來的黃明漢透露，神基旗下新事業體在日本、歐洲、越南等地接獲不同類別客戶的訂單，挹注新動能；既有業務若沒有新類別的訂單，只會有機緩和成長，若景氣不好則頂多維持穩定，需要接獲新訂單才能有突破。媒體關注今年產業狀況，黃明漢認為整體而言還算不錯，應該會有合理成長。目前幾個競爭對手的狀況都還不錯，都有機會維持成長，但明年景氣還看不太清楚，原因在於美中貿易戰發展仍不明朗。法人指出，今年第4季神基主要靠強固型電腦拉升整體業績，雖面臨部分零組件缺貨，仍看好第4季強固型電腦業績將優於第3季；推估2019年強固型電腦與複合材料機構件有機會成長兩位數百分比（10%以上），全年神基整體業績將力拚兩位數百分比成長。根據法人觀察，目前汽車業狀況不太好，今年全球整體汽車產業可能衰退4%到6%左右，整體筆電產業則可能衰退3%，但是占整體筆電約10%的輕薄型筆電有望逆勢成長20%，神基筆電機殼材料以中高階機種為主，有望受惠。展望2020年，法人認為，神基應有機會達到溫和成長，到明年下半年會有更明朗的態勢，主要成長動能還是來自英特爾、微軟等大廠推出的新應用。（編輯：黃國倫）1081109
一銀績效佳  明年加薪幅度有望上看5%,產經,2019/11/09 16:36,https://www.cna.com.tw/news/afe/201911090106.aspx,（中央社記者潘姿羽台北9日電）第一銀行董事長廖燦昌今天表示，由於今年績效還不錯，公司基於鼓勵員工，正在研議調薪可能，除了每年都有的晉級加薪2.5%，如果有加薪，整體調薪幅度可望上看5%。第一銀行今天舉辦「第一銀行120週年員工運動會暨愛心園遊會」，廖燦昌受訪時表示，公司研議調薪之外，年終獎金方面，除了基本4.6個月，會視營運績效發放員工酬勞、超額獎金，而今年截至10月，績效表現還不錯，應該會有超額獎金。至於第一銀行的徵才計畫，廖燦昌表示，今年徵才人數達625人，職務涵蓋一般行員、法務人員、資訊等，不過因公司業務一直開展，而且正逢退休潮，明年徵才人數擴大至700人。談起員工福利，廖燦昌表示，一銀辦理員工持股信託、儲蓄信託（定存、共同基金），員工幾乎都有參加，未參與的多是因入行不到6個月，無法參加；持股信託部分，如果員工每個月提撥1000元，行方也會提撥1000元。由於這項福利形同公司換個方式替員工加薪，員工參與度非常高。（編輯：張均懋）1081109
東元獎得主揭曉 科技類7人獲獎創新高,產經,2019/11/09 16:36,https://www.cna.com.tw/news/afe/201911090121.aspx,（中央社記者吳家豪台北9日電）第26屆東元獎今天舉辦頒獎典禮，本屆共有8位得主，科技類4大領域有7位學者獲獎，創歷屆得獎人數最高紀錄，也首度出現2位女性得主；人文類獎頒給致力推廣科普教育的科教老師田園。東元獎創辦於1993年，希望透過獎勵對台灣科技研發有特殊貢獻人士，喚起國人重視科技創新對社會國家發展的重要性。第6屆起增設人文類獎，呼籲各界重視科技人文相輔相成、融合發展觀念。至今東元獎已表揚147位傑出人士。東元科技文教基金會董事長郭瑞嵩表示，任何領域要發展出全球競爭力，至少是10年甚至是數10年的苦心鑽研，這也是今年科技類獎得主共同展現的精神與毅力；無論是全球共同面臨的資訊安全問題、綠能與節能材料科技、水資源污染難題、糧食安全問題、尖端醫療等領域，每位得主都是「十年磨一劍」掌握核心技術。本屆東元獎的科技獎4大領域申請及推薦件數共57件，其中「機械/能源/環境」領域、「化工/材料」、「生醫/農業」3大領域在評審委員堅持下，同時出現2位得主，除了共同平分新台幣80萬元獎金，也使得今年科技類得獎人數創下歷年最高紀錄。成功大學生物科技與產業科學系講座教授羅竹芳，以及台灣大學高分子與工程學研究所長徐善慧，共同從「生醫/農業」領域脫穎而出，成為東元獎史上首次有2位女性科學家獲獎。本屆科技類「電機/資訊/通訊」領域由清華大學資訊工程學系講座教授許健平獲獎；「機械/能源/環境」領域由台北科技大學講座教授賴炎生、成功大學環境工程系特聘教授林財富共同獲獎；「化工/材料」領域得獎者是清華大學工學院院長賴志煌、台灣大學化學系特聘教授劉如熹。由評審委員會主動遴選的人文類獎，今年以「教育貢獻」為遴選領域，頒給長期在偏鄉耕耘科學教育、帶動偏鄉教師重視啟發教學的科教老師田園。田園在2009年八八風災過後投入偏鄉科學教育扎根，陸續踏遍53個鄉鎮、205所偏遠小學，指導師生近8萬人次。期間雖兩度動刀切除惡性肝腫瘤，自2015年後仍帶著僅剩的半個肝臟，繼續推廣科普教育。（編輯：張均懋）1081109
雙11暖身助攻 網家10月營收年增近7%,證券,2019/11/09 16:19,https://www.cna.com.tw/news/afe/201911090126.aspx,（中央社記者吳家豪台北9日電）電商業者網路家庭今天公布2019年10月合併營收新台幣30.39億元，年增6.9%，主要受惠於品牌合作及新品優惠帶動業績成長；累計前10月營收305.23億元，年增12.7%。網路家庭表示，旗下PChome24h購物雙11暖身促銷於10月下旬啟動，首波匯集百大品牌推出優惠，包括Apple、Samsung、ASUS等品牌業績成長強勁，並與36家銀行和7家行動支付業者合作，運籌中心也串連15家物流夥伴。網路家庭指出，即將邁入年底電商銷售旺季和迎接雙11（11月11日），網家也於10月同時打通會員和P幣點數，使用集團旗下任一服務帳號即可登入10個服務，將加速拓展P幣生態圈，推升消費動能。資策會產業情報研究所（MIC）調查指出，今年雙11電商買氣將超越百貨週年慶，預估「年度購物季」的人均消費金額約新台幣1萬2391元。資策會MIC資深產業分析師張筱祺指出，部分電商業者將檔期提前近一個月，甚至部分業者在年中618（6月18日）檔期開始鋪陳，消費者則是在電商業者連續5年的宣傳聲量中，逐漸形成年度購物季的預期消費心理。（編輯：黃國倫）1081109
