標題,分類,時間,網址,內文
在美掛牌交易首日 法拉利漲勢強勁,產經,2015/10/22 00:27,https://www.cna.com.tw/news/afe/201510220004.aspx,（中央社紐約21日綜合外電報導）超級跑車大廠法拉利（Ferrari）今天在紐約證券交易所首日掛牌交易，股價由初次公開募股價52美元飆漲到60美元，漲幅達15%。
陸經濟前景未明  華爾街分紅縮水,產經,2015/10/22 01:10,https://www.cna.com.tw/news/afe/201510220007.aspx,（中央社記者廖漢原華盛頓21日專電）中國大陸經濟與股市動向未明，連帶影響華爾街銀行年終分紅，分析師預期，美國金融從業人員今年分紅可能比去年少一成，同時得面臨裁員壓力。
歐股小漲 等待歐銀開會結果,產經,2015/10/22 02:11,https://www.cna.com.tw/news/afe/201510220009.aspx,（中央社倫敦21日綜合外電報導）由於市場投資人等待明天歐洲中央銀行（ECB）重要的政策會議，歐洲股市今天微幅上漲。
企業獲利不一 美股下跌,產經,2015/10/22 05:39,https://www.cna.com.tw/news/afe/201510220014.aspx,（中央社紐約21日綜合外電報導）美國主要股市在經過一整天的波動後收跌，主因企業獲利不一，如通用汽車（General Motors）成績亮麗，但雅虎的數字卻令人失望。
美存量增加 油價下滑,產經,2015/10/22 05:58,https://www.cna.com.tw/news/afe/201510220015.aspx,（中央社紐約21日綜合外電報導）油價下跌，主因美國原油儲存量增加，增添市場再度對全球石油供過於求的憂慮。
外資偏多  台股仍有向上機會,產經,2015/10/22 08:09,https://www.cna.com.tw/news/afe/201510220022.aspx,（中央社記者韓婷婷台北22日電）在台指期結算後，外資在台指期未平倉淨多單仍超過1.9萬口，分析師表示，外資心態偏多，加上國際股市西線無戰事，台股仍有向上突破的契機。
9月失業率 降幅近7年同月最低,產經,2015/10/22 09:00,https://www.cna.com.tw/news/afe/201510220035.aspx,（中央社記者楊淑閔台北22日電）行政院主計總處今天公布，9月失業率3.89%，降幅為近7年同月最低，較8月微降0.01個百分點，失業人數為45萬4千人，較上月減少2千人，其中初次尋職失業者減少5千人。
台股開盤跌8.83點,產經,2015/10/22 09:02,https://www.cna.com.tw/news/afe/201510220036.aspx,（中央社台北22日電）台北股市今天開盤跌8.83點，加權股價指數成為 8600.40點，成交金額新台幣 11.26億元。1041022
新台幣開盤貶1.07角,產經,2015/10/22 09:04,https://www.cna.com.tw/news/afe/201510220037.aspx,（中央社台北22日電）台北外匯市場新台幣兌美元匯率今天以32.665元開盤，貶1.07角。
金立群：台灣參與亞投行是家務事,產經,2015/10/22 10:45,https://www.cna.com.tw/news/afe/201510220046.aspx,（中央社記者鄭崇生華盛頓21日專電）亞投行候任行長金立群今天說，美國TPP的門不對中國大陸打開，但亞投行的門始終為美國開著。對台灣參與亞投行意願，他說，「這是自家人的家務事，自己家裡人可以討論」。
雙北房屋獲核貸少 彰化花蓮得青睞,產經,2015/10/22 09:31,https://www.cna.com.tw/news/afe/201510220049.aspx,（中央社記者韋樞台北22日電）政府打房限貸，使得雙北市瑞芳區、大安區等6區登上平均核貸最低行政區，相對的彰化縣埔心鄉等3鄉和花蓮縣花蓮市等3地反而可獲核貸7成6到8成9，成為較受銀行青睞的區域。
