標題,分類,時間,網址,內文
拚TPP 美訴民意主打中產經濟,產經,2015/11/06 01:15,https://www.cna.com.tw/news/afe/201511060006.aspx,（中央社記者鄭崇生華盛頓5日專電）美國貿易代表傅洛曼今天說，跨太平洋夥伴協定（TPP）是為美國工人與企業打造公平競爭環境，為美國產品出口減少約1萬8000項關稅，讓留在美國製造的小企業受惠。
歐股漲跌互見　倫敦股市收黑,產經,2015/11/06 03:19,https://www.cna.com.tw/news/afe/201511060009.aspx,（中央社倫敦5日綜合外電報導）英格蘭銀行今天下修經濟成長展望，原因是新興市場成長減緩，這使得倫敦股市收黑，但歐元區德法兩大國的股市仍收紅。
美可能升息激勵美元走強  油價續跌,產經,2015/11/06 05:07,https://www.cna.com.tw/news/afe/201511060011.aspx,（中央社紐約5日綜合外電報導）世界油價連續第2天走低，主因交易商擔心供應過於充裕，加以美國聯邦準備理事會暗示可能升息激勵美元走強。
等候10月就業報告  美股小跌,產經,2015/11/06 05:26,https://www.cna.com.tw/news/afe/201511060012.aspx,（中央社紐約5日綜合外電報導）美國股市今天以小跌作收，市場暫抱觀望態度，因為備受期待的10月就業報告明天即將公布，被視為美國聯邦準備理事會是否即將升息的風向球。
歐巴馬正式通知國會  將簽署TPP,產經,2015/11/06 06:51,https://www.cna.com.tw/news/afe/201511060018.aspx,（中央社華盛頓5日綜合外電報導）美國總統歐巴馬今天致函正式通知國會，他打算簽署跨太平洋夥伴協定（TPP）。
靜待Fed升息風向 台股拚續強,產經,2015/11/06 08:19,https://www.cna.com.tw/news/afe/201511060033.aspx,（中央社記者江明晏台北6日電）靜待美國Fed升息風向，歐美股漲跌互見，台股5日小跌收在8850.18點，投顧看好，多方結構並沒改變，有機會挑戰上檔壓力年線9078點附近，財報績優股將為盤面焦點。
台股開盤漲7.43點,產經,2015/11/06 09:01,https://www.cna.com.tw/news/afe/201511060039.aspx,（中央社台北6日電）台北股市今天開盤漲7.43點，加權股價指數成為8857.61點，成交金額新台幣13.06億元。1041106
聯發科10月旺  業績創歷史新高,產經,2015/11/06 09:07,https://www.cna.com.tw/news/afe/201511060042.aspx,（中央社記者張建中新竹 6日電）手機晶片廠聯發科10月業績表現亮麗，合併營收攀高至新台幣222.37億元，一舉創下單月業績歷史新高紀錄。
新台幣開盤升3.3分,產經,2015/11/06 09:14,https://www.cna.com.tw/news/afe/201511060047.aspx,（中央社台北6日電）台北外匯市場新台幣兌美元匯率今天以32.685元開盤，升3.3分。1041106
新台幣早盤升2.94角,產經,2015/11/06 09:34,https://www.cna.com.tw/news/afe/201511060056.aspx,（中央社台北6日電）台北外匯市場新台幣兌美元匯率今天以32.685元開盤，升3.3分；9時30分來到32.424元，升2.94角。
全聯深耕社區 若買松青布局更完整,產經,2015/11/06 09:52,https://www.cna.com.tw/news/afe/201511060064.aspx,（中央社記者陳政偉台北6日電）味全旗下轉投資的松青超市，去年受頂新集團事件影響，業績一落千丈，因此傳出要賣給全聯。全聯對此表示，不曾聽說；市場預料，原深耕社區的全聯若買下松青，布局將更臻完整。
宏碁Q3本業虧  早盤股價跌近5%,產經,2015/11/06 10:04,https://www.cna.com.tw/news/afe/201511060072.aspx,（中央社記者羅秀文台北 6日電）宏碁第3季本業虧損新台幣7.04億元，是執行長陳俊聖去年1月上任以來首見，衝擊今天股價開盤走跌，盤中跌幅逾4.9%，來到13.5元，失守5日線和月線。
比爾蓋茲讚Vive 宏達電股價5個月新高,產經,2015/11/06 10:08,https://www.cna.com.tw/news/afe/201511060076.aspx,（中央社記者江明晏台北6日電）宏達電HTC Vive獲微軟創辦人比爾蓋茲(Bill Gates)肯定，在推特說非常酷，加上宏達電10月營收回暖，第4季將虧損收斂，今天股價續強上漲3.5%，最高至84.8元，創5個月來新高。
歐巴馬TPP闖關國會 還有硬仗要打,產經,2015/11/06 10:16,https://www.cna.com.tw/news/afe/201511060082.aspx,（中央社華盛頓5日綜合外電報導）美國總統歐巴馬政府公布跨太平洋夥伴協定（TPP）全文，啟動尋求國會通過這項協議的程序後，堅決反對這項規模宏大且範圍廣泛協定的人士今天也展開總動員。
