標題,分類,時間,網址,內文
快速時尚路線品牌  美國千禧世代最愛,產經,2015/11/22 07:10,https://www.cna.com.tw/news/afe/201511220014.aspx,（中央社記者顏伶如波特蘭21日專電）根據少女時尚雜誌Teen Vogue與高盛集團聯合公布的最新調查統計，美國千禧世代年輕女性最喜愛的品牌為Forever 21。
感恩節提早搶灘  潘尼百貨惹爭議,產經,2015/11/22 07:18,https://www.cna.com.tw/news/afe/201511220015.aspx,（中央社記者顏伶如波特蘭21日專電）美國零售業潘尼百貨（J.C. Penney）迎接感恩節購物人潮，今年感恩節當天下午3點就要營業，引發爭議，有民眾批評潘尼剝奪了員工與家人吃團圓飯的機會。
信用卡百家爭鳴20年 關鍵時刻必讀,產經,2015/11/22 08:51,https://www.cna.com.tw/news/firstnews/201511220024.aspx,（中央社記者田裕斌台北22日電）打開皮夾，你有幾張信用卡？雖然早在1974年台灣就出現了第1張信用卡，但信用卡市場進入戰國時代，也不過是近20年的事，其中，有幾個重要時刻，你可能想知道。根據金融監督管理委員會統計，目前市面上信用卡有效卡數約2500萬張，比台灣人數還多，平均1個人有2至3張卡片並不奇怪，但在信用卡的黃金時期，信用卡有效卡數曾經超過3000萬張，有人甚至辦了幾十張信用卡，研究在何時刷、刷多少可以省最多。讓信用卡變成平民支付工具的轉捩點，主要是在1990年後新銀行加入信用卡發卡市場，當時每家銀行看到循環利率最高20%的這塊市場大餅，無不發動業務員人海戰術，在夜市、在路邊都不難看見信用卡業務人員的蹤跡，當時辦卡不但不需要信用證明，還可以「以卡辦卡」，就連沒有收入來源的學生，也可以憑身份證辦張額度新台幣2萬元的「學生卡」。在信用卡讓銀行業者吃香喝辣的之後，有業者腦筋動得快，把信用卡的概念引進需要繁複徵信過程的小額信貸業務當中，「現金卡」應運而生，6年級生、7年級生應該都還記得，最紅的現金卡當屬在1999年面世，以台語諧音「借錢、便利」的「喬治瑪莉」（George & Mary）現金卡，由於光是「喬治瑪莉」1年最高幫萬泰銀行賺進新台幣50億元的財富，引發了搶發現金卡的熱潮，客戶過度擴張的信用，也為了雙卡風暴埋下種子。2005年台灣爆發雙卡風暴，大型發卡行無一倖免，卡債族一度超過40萬人，銀行業共打消約700億元的呆帳，信用卡市場從瘋狂的成長，逐漸繁華落盡，風險控管的重要性逐漸抬頭，銀行不再以單純衝刺發卡量為目標，花了5年左右的時間，銀行業才有餘力重新布局信用卡市場。2011年起，銀行業發行信用卡開始注重異業結盟的重要性，「聯名卡」如雨後春筍般出現，舉凡百貨公司、量販店、飯店、遊樂園等，只要具有集客力的通路，都成為銀行爭相合作的對象，至今包括新光三越百貨、好市多(Costco)等大型通路的聯名卡發卡權，都是銀行垂涎的目標。從台灣發展20多年的信用卡歷史看來，現在信用卡市場已經走過追求「量」的高速成長期，轉變為要求「質」的產業成熟期，現有的信用卡版圖要大幅變動並不容易，銀行注重的是客戶的貢獻度，「擁有很多卡」不一定比「專刷幾張特定卡」更被重視。為了爭取能在客戶的皮夾中占有一席之地，銀行業者也在回饋上下盡苦工，從紅利積點到現金回饋，在討好消費者之際，信用卡對銀行而言，也成為「微利產業」。站在消費者的角度，銀行的充分競爭自然能讓客戶能依自己的需求選擇最好的優惠，加上消費者愈精打細算，消費者挑選信用卡不再是「看銀行招牌有多大」，而是「看銀行提供的優惠最實際」，否則，掏出你的皮夾，有哪張信用卡是衝著銀行，非辦不可的呢？1041122
外資賣超收斂 選股不選市仍為主流,產經,2015/11/22 08:41,https://www.cna.com.tw/news/afe/201511220028.aspx,（中央社記者田裕斌台北22日電）台股在外資賣超趨緩下，周線收出逾百點紅棒，投信表示，美國升息的影響已有鈍化跡象，但由於基本面還沒跟上，目前仍以選股不選市為操作主流。
資訊展要來了 電信商優惠戰開打,產經,2015/11/22 09:55,https://www.cna.com.tw/news/afe/201511220044.aspx,（中央社記者江明晏台北22日電）「104年資訊月」將在下週末開跑，中華電信與遠傳電信搶先公布展場優惠，中華電加碼送500元通話費、購機折2000元，遠傳申辦旗艦機，最高回饋4000元，還有機會抽iPad Pro。
搶攻資訊月 Garmin推「買錶送鞋」,產經,2015/11/22 10:07,https://www.cna.com.tw/news/afe/201511220045.aspx,（中央社記者江明晏台北22日電）「104年台北資訊月」下週末登場，將吸引眾多3C迷朝聖，運動穿戴裝置品牌Garmin多項新品將在資訊月首賣，並祭出「買錶送鞋」等優惠，為年底銷售及新品開賣衝刺。
中裕23日上櫃 生技股再添活水,產經,2015/11/22 10:37,https://www.cna.com.tw/news/afe/201511220053.aspx,（中央社記者韓婷婷台北22日電）中裕新藥前身是「宇昌」，2009年改名中裕，目前潤泰集團是最大股東，即將在明天（23日）以每股115元掛牌上櫃，將為火紅的生技股再添活水。
iPhone有多夯 看看美國市場就知道,產經,2015/11/22 10:47,https://www.cna.com.tw/news/afe/201511220055.aspx,（中央社記者鍾榮峰台北22日電）蘋果(Apple)iPhone到底有多熱夯？一項調查顯示，在美國市場，超過1億支iPhone正被使用，新款iPhone 6s/6s Plus開賣一個星期，美國市場銷售量就達400萬支。
皮膚冬季癢再見 秘訣看這裡,產經,2015/11/22 13:50,https://www.cna.com.tw/news/afe/201511220062.aspx,（中央社記者林孟汝台北22日電）台灣人敏感皮膚愈來愈多，自製手工皂也愈來愈風行，如何選擇好皂，擺脫愈洗愈癢的困擾？達人傳授選皂秘訣及使用方法，冬天肌膚也可以水水的。
打皂紓壓正夯 母乳也可入皂,產經,2015/11/22 13:50,https://www.cna.com.tw/news/afe/201511220068.aspx,（中央社記者林孟汝台北22日電）現代人壓力大，回家後更需要充分放鬆，手作冷製皂成為紓壓妙方之一，尤其成品可贈送親朋好友，又可為地球環保盡一分心力，吸引更多人投入，連母乳都可以入皂。
台北資訊月 虛擬實境行動支付有亮點,產經,2015/11/22 12:13,https://www.cna.com.tw/news/afe/201511220094.aspx,（中央社記者鍾榮峰台北22日電）104台北資訊月即將於28日起登場，展會將首度規劃行動支付館，萬事達卡將展示生物辨識新技術，展會也將推出虛擬實境等酷炫應用，預期觀展人次上看95萬。
原油供應過剩 中油降汽油7角柴油8角,產經,2015/11/22 12:17,https://www.cna.com.tw/news/afe/201511220099.aspx,（中央社記者陳政偉台北22日電）國際原油供應過剩，中油公司公布，自23日凌晨零時起，調降各式汽油、柴油價格每公升分別為0.7元、0.8元，各式油品價格幾乎都回到2009年2月初的低價。
大戶回頭 中小型股當道 生技最吸睛,產經,2015/11/22 12:40,https://www.cna.com.tw/news/afe/201511220112.aspx,（中央社記者韓婷婷台北22日電）第3季財報優於預期、生技股政策利多加上廢除證所稅效應逐步發酵，資金回流中小型股，甚至外資也摻一腳，卡位生技族群，帶動櫃買指數連5紅，領軍挑戰年線架式成形。
10月工業生產 恐連6個月衰退,產經,2015/11/22 12:42,https://www.cna.com.tw/news/afe/201511220113.aspx,（中央社記者黃巧雯台北22日電）經濟部23日將公布10月工業生產指數，由於半導體仍持續去化庫存，預期年增率恐連續6個月負成長。
電子票證來襲 量販進軍點數經濟,產經,2015/11/22 13:50,https://www.cna.com.tw/news/afe/201511220125.aspx,（中央社記者陳政偉台北22日電）零售通路使用小額支付越來越普及，通路業者搭上電子票證熱潮，量販超市業者紛紛與電子票證、點數平台跨業合作，跟上小額支付與點數經濟的新趨勢。
逛百貨周年慶 只帶手機不是夢,產經,2015/11/22 13:49,https://www.cna.com.tw/news/afe/201511220127.aspx,（中央社記者林孟汝台北22日電）手機變錢包指日可待，依主計總處統計，今年前9月電子票證消費金額達已達新台幣468億元，目前正逢周年慶的百貨公司也以APP結合會員卡，如雨後春荀般切入電子票證市場。
直升機墜毀 台電：誤碰高壓電線,產經,2015/11/22 13:07,https://www.cna.com.tw/news/afe/201511220134.aspx,（中央社記者陳政偉台北22日電）新北市泰山區今天上午發生台電委外的直升機墜毀意外，台電指出，直升機是因不慎誤碰高壓電線而墜落邊坡。最新消息指出，機上2人被救出後，均送醫不治死亡。
活菌生物製劑 讓芋頭無農藥殘留,產經,2015/11/22 14:23,https://www.cna.com.tw/news/afe/201511220139.aspx,（中央社記者楊淑閔台北22日電）現在到12月是芋頭產季，全台第二大產地在苗栗，為讓國人吃得安心，農委會苗栗區農改場研發出「苗栗活菌1號」，是微生物製劑，搭配試驗證實，無農藥殘留合格率達100%。
