標題,分類,時間,網址,內文
無視政治騷亂 歐股收紅,產經,2014/12/30 01:04,https://www.cna.com.tw/news/afe/201412300005.aspx,（中央社倫敦29日綜合外電報導）無視希臘政治騷亂，歐洲股市今天收紅。
跌不停 油價創5年低點,產經,2014/12/30 07:27,https://www.cna.com.tw/news/firstnews/201412300009.aspx,（中央社紐約29日綜合外電報導）原油價格今天下跌至5年低點。分析師表示，因經濟成長減緩，導致外界預期會有更多利空消息出籠。紐約市場西德州中級原油的2月期貨價格下跌1.12美元，收在每桶53.61美元。倫敦市場北海布倫特原油的2月期貨價格下挫57美分，收在每桶57.88美元。1031230
美股漲跌互見,產經,2014/12/30 06:04,https://www.cna.com.tw/news/afe/201412300010.aspx,（中央社紐約29日綜合外電報導）美股今天漲跌互見，標準普爾500指數再創新高，道瓊工業指數則小跌、結束連7紅走勢。
台股吸金 投信看好至農曆年,產經,2014/12/30 06:58,https://www.cna.com.tw/news/afe/201412300013.aspx,（中央社記者田裕斌台北30日電）外資趕在台股年度封關前衝刺，根據投信統計，外資上周在台股買超3.98億美元，居亞股之冠，推斷台股在農曆年前，應該還有好戲可期。
商辦明年價格回檔  拚升級轉型,產經,2014/12/30 07:15,https://www.cna.com.tw/news/afe/201412300018.aspx,（中央社記者韋樞台北30日電）信義全球資產發表2015商用不動產十大趨勢，其中商辦價格盤整，成為產品轉型升級關鍵；觀光仍是拉抬商用不動產的強大動能，商場與旅館投資仍熱。
法新年經濟展望  民眾不敢樂觀,產經,2014/12/30 07:41,https://www.cna.com.tw/news/afe/201412300020.aspx,（中央社記者曾依璇巴黎29日專電）法國即將走完經濟停滯的2014年，政府期望新的一年，經濟成長率可以達到1%。這個數字看似踏實，但在一般民眾眼中，仍難以樂觀。
智庫預測德明年經濟成長穩定,產經,2014/12/30 07:49,https://www.cna.com.tw/news/afe/201412300022.aspx,（中央社記者林琳柏林29日專電）科隆「經濟研究所」（IW）根據針對48個工商總會進行的調查，預測德國明年的投資情況和就業市場穩定，雖然有20個產業組織表示明年的交易狀況可能會不如2014年。
股東興訟 超微CEO股票報酬先取消後補上,產經,2014/12/30 08:25,https://www.cna.com.tw/news/afe/201412300028.aspx,（中央社舊金山30日綜合外電報導）彭博報導，晶片大廠超微（Advanced Micro Devices Inc.）取消台裔美籍的新任執行長蘇姿豐價值約465萬美元股票選擇權薪酬，這也是蘇姿豐就任以來第2度薪酬風波。
封關行情增溫  台股拚續強,產經,2014/12/30 08:41,https://www.cna.com.tw/news/afe/201412300030.aspx,（中央社記者江明晏台北30日電）美股標普指數創新高，台股封關行情持續增溫，指數可望繼續上揚，分析師看好有機會達9400點。
台股開盤上漲 12.82點,產經,2014/12/30 09:03,https://www.cna.com.tw/news/afe/201412300032.aspx,（中央社台北2014年12月30日電）台北股市今天開盤漲12.82點，加權股價指數成為 9299.1點，成交金額新台幣9.1億元。1031230
101董事會前 未聞胡定吾現身,產經,2014/12/30 09:16,https://www.cna.com.tw/news/afe/201412300038.aspx,（中央社記者楊淑閔台北30日電）台北101金融大樓上午召開董事會，討論2015年各部門業務展望及計畫，應不包含頂新海外交割持股予IOI地產商案；截至開會前所悉，受關注的頂新派任董事胡定吾尚未現身。
韓連續33個月經常收支順差,產經,2014/12/30 09:22,https://www.cna.com.tw/news/afe/201412300039.aspx,（中央社記者姜遠珍首爾30日專電）韓國銀行今天發布初步統計數據顯示，今年11月份南韓經常收支出現114.1億美元順差。這是南韓自2012年3月份以來再出現經常收支順差，且單月順差規模創下歷史新高。
IMF：Fed避免賣資產 新興市場衝擊可降,產經,2014/12/30 09:54,https://www.cna.com.tw/news/afe/201412300049.aspx,（中央社華盛頓29日綜合外電報導）彭博報導，根據國際貨幣基金（IMF）一項研究，美國聯邦準備理事會（Fed）在空前貨幣刺激措施退場期間不出售資產，可望抑制對新興經濟體不利的外溢效應。
第三方支付專法過關  概念股大漲,產經,2014/12/30 10:18,https://www.cna.com.tw/news/afe/201412300056.aspx,（中央社記者羅秀文台北30日電）立法院初審通過第三方支付專法，明年上半年可望上路，激勵概念股大漲，歐買尬盤中攻上漲停，來到75.3元，網家、商店街、數字、智冠等走揚。
新台幣早盤走升,產經,2014/12/30 10:19,https://www.cna.com.tw/news/afe/201412300057.aspx,（中央社台北30日電）台北外匯市場新台幣兌美元匯率今天以31.780元開盤，貶1.9分；10時來到31.737元，升2.4分。
日月光四大主軸 落實環保回饋,產經,2014/12/30 10:26,https://www.cna.com.tw/news/afe/201412300061.aspx,（中央社記者鍾榮峰台北30日電）日月光表示，今年環保公益基金專案成果，以推動環境教育、提升環境品質、降低環境衝擊、環保公益活動贊助作為四大主軸。
參展新機曝光  宏達電股價硬挺,產經,2014/12/30 10:34,https://www.cna.com.tw/news/afe/201412300068.aspx,（中央社記者江明晏台北30日電）美國消費性電子展(CES)下週登場，國外科技網站報導，宏達電CES展的邀函海報現身，五彩顏料潑灑在機身上，很可能是即將推出的新機，激勵今天股價表現強勢。
創夢市集辦群募主題展  2月登場,產經,2014/12/30 10:36,https://www.cna.com.tw/news/afe/201412300072.aspx,（中央社記者羅秀文台北30日電）創業服務平台「創夢市集」宣布，為文化創意產業工作者打造的「創夢群眾募資平台」，將與「華山1914文創園區品牌研創中心」合作舉辦群眾募資主題展，明年2月登場。
鬆綁壽險房產投資  曾銘宗：無立場,產經,2014/12/30 13:21,https://www.cna.com.tw/news/afe/201412300084.aspx,（中央社記者吳靜君台北30日電）金管會主委曾銘宗表示，對於壽險業投資不動產租金報酬率要2.875%以上，會請保險局與壽險公會、產險公會檢討相關措施，目前沒有預設立場。
東友子公司東莞廠失火  無傷亡,產經,2014/12/30 10:56,https://www.cna.com.tw/news/afe/201412300085.aspx,（中央社記者田裕斌台北30日電）東友子公司東友數碼科技東莞庫房昨天失火，東友表示，火勢已撲滅，無人傷亡。
手機遊戲霹靂江湖  下載破50萬,產經,2014/12/30 10:57,https://www.cna.com.tw/news/afe/201412300086.aspx,（中央社記者羅秀文台北30日電）由唯晶數位娛樂代理營運，智冠子公司智樂堂與上海駿夢遊戲聯合研發的手機遊戲「霹靂江湖」，11月27日上市以來，累積下載量已突破50萬次，註冊會員超過百萬。
台股封關倒數 上攻腳軟,產經,2014/12/30 10:59,https://www.cna.com.tw/news/afe/201412300087.aspx,（中央社記者江明晏台北30日電）美股漲跌互見，台股今天進入封關倒數，指數開高震盪，越過9330點，但盤中電子、金融股熄火，走低拉回，大盤在平盤9286點附近整理。
民眾玩LINE或FB  每日逾1小時,產經,2014/12/30 11:00,https://www.cna.com.tw/news/afe/201412300088.aspx,（中央社記者鍾榮峰台北30日電）資策會FIND調查顯示，擁有智慧型裝置的台灣民眾，超過74%使用者有下載APP的習慣；使用LINE與Facebook的消費者，平均每天使用時間都超過 1個小時。
使用APP  社交娛樂遊戲多,產經,2014/12/30 11:19,https://www.cna.com.tw/news/afe/201412300095.aspx,（中央社記者鍾榮峰台北30日電）資策會FIND調查顯示，今年台灣智慧型裝置持有者使用APP個數不多，但平均使用時間長，使用比例最多的APP前3名，依序是社交聊天類、娛樂類、行動遊戲類。
越南全年順差金額達20億美元,產經,2014/12/30 11:24,https://www.cna.com.tw/news/afe/201412300109.aspx,（中央社河內30日電）越南統計總局數據顯示，今年全年出口總額達到1500億美元，進口總額達到1480億美元，順差金額約達20億美元，創下3年來新高。
官方統計：巴拿馬經濟成長6.3%,產經,2014/12/30 11:37,https://www.cna.com.tw/news/afe/201412300117.aspx,（中央社巴拿馬市29日綜合報導）根據巴拿馬經濟部經濟社會分析處的估計，巴拿馬今年全年的國內毛額將比去年成長6.3%。
西企業斥資 發展瓜地馬拉4G,產經,2014/12/30 11:43,https://www.cna.com.tw/news/afe/201412300122.aspx,（中央社瓜地馬拉29日綜合報導）本地外交界消息指出，西班牙跨國電話公司西班牙電信（Telefónica）今年已斥資1億美元，在瓜地馬拉擴大3G行動電話的覆蓋率及發展本地的4G技術。
停灌休耕影響大 綠黨赴經部抗議,產經,2014/12/30 11:57,https://www.cna.com.tw/news/afe/201412300123.aspx,（中央社記者黃巧雯台北30日電）水情吃緊，明年一期作停灌休耕範圍擴大，綠黨中執委呂東杰今天率領農民赴經濟部抗議政府，這是滅農、滅國的行為，租地農民拿不到休耕補助，恐面臨長期11個月無收入的情況。
冰淇淋店稱缺牛奶 委政府：假話,產經,2014/12/30 11:53,https://www.cna.com.tw/news/afe/201412300125.aspx,（中央社卡拉卡斯29日綜合外電報導）委內瑞拉知名冰淇淋店日前以牛奶缺貨為由宣布歇業，這項說法今天遭委國觀光部長打臉，成為誰該為國家經濟問題負責的全國性爭辯中，最新爆發的離奇轉折。
新台幣中午升2.6分,產經,2014/12/30 12:04,https://www.cna.com.tw/news/afe/201412300130.aspx,(中央社台北30日電)台北外匯市場新台幣兌美元匯價今天中午收盤升2.6分，達31.735元，成交金額4.2億美元。
高收債波動轉劇  操作宜靈活,產經,2014/12/30 12:42,https://www.cna.com.tw/news/afe/201412300147.aspx,（中央社記者田裕斌台北30日電）根據投信投顧公會統計，截至11月底，高收益債基金規模達新台幣2135億元，占固定收益基金比重達73.24%，不過，今年以來高收債價格波動劇烈，投信建議，操作要更靈活。
胡定吾全程參與101董事會,產經,2014/12/30 14:19,https://www.cna.com.tw/news/afe/201412300174.aspx,（中央社記者楊淑閔台北30日電）台北101金融大樓上午召開例行董事會，頂新集團頂固開發法人代表胡定吾全程參與，會議未討論外界關心的頂新與IOI股權交易案；魏應交、姚仁祿及白崇亮未與會，後2位請假。
台股收盤跌 17.85點,產經,2014/12/30 13:36,https://www.cna.com.tw/news/afe/201412300175.aspx,（中央社台北30日電）台北股市今天收盤跌17.85點，加權股價指數成為9268.43點，成交金額新台幣712.4億元。1031230
小幅拉回  台股跌 17點,產經,2014/12/30 13:45,https://www.cna.com.tw/news/afe/201412300179.aspx,（中央社台北30日電）台北股市今天拉回整理，收盤下跌17.85點，為 9268.43點，跌幅0.19%，成交金額新台幣712.4億元。
1月台指期跌 23點,產經,2014/12/30 13:52,https://www.cna.com.tw/news/afe/201412300182.aspx,（中央社台北30日電）台北股市今天終場下跌17.85點，收9268.43點。1月台指期以9286點作收，下跌23點，與現貨相較，正價差17.57點。
老牌傳產跨房市  推案爆天量,產經,2014/12/30 13:55,https://www.cna.com.tw/news/afe/201412300185.aspx,（中央社記者韋樞台北30日電）近年除建商推新案外，許多非營建的老牌傳產企業以早年購進的土地，經過資產活化變更後推出建案，住展雜誌估計，2015年約有11檔建案來自老牌傳產企業，量體達新台幣1500億元。
封關倒數  指數收跌17點,產經,2014/12/30 14:01,https://www.cna.com.tw/news/afe/201412300189.aspx,（中央社記者江明晏台北30日電）台股進入封關倒數，今天指數開高震盪翻黑，終場收在9268點，分析師認為，台股自17日至今已漲400多點，封關日上漲空間受壓，大漲機率不高。
1月電子期跌 金融期漲,產經,2014/12/30 14:03,https://www.cna.com.tw/news/afe/201412300190.aspx,（中央社台北30日電）台北股市今天下跌17.85點，收9268.43點。1月電子期收 369.80點，下跌1.1點，正價差0.82點；1月金融期收1083.6點，上漲1點，正價差2.19點。
電價回饋紅包 9成用戶農曆年前收到,產經,2014/12/30 14:40,https://www.cna.com.tw/news/firstnews/201412300194.aspx,（中央社記者黃巧雯台北30日電）經濟部今天宣布電價回饋金額，住宅及小商家合計共1173萬戶受惠，每戶可退800元，最快自明年1月6日收到電費帳單用戶可享受扣抵，近9成用戶可望在春節前享有回饋。經濟部今天召開記者會宣布電價回饋方案內容，由經濟部長鄧振中主持。經濟部表示，國際燃料價格下跌，台電所節省的成本約94億元，排除空戶後，回饋給住宅與小商家用戶，各1080萬戶、93萬戶，每戶回饋金額800元。經濟部指出，最快自明年1月6日起電費帳單用戶可享有電費扣抵，估計至農曆年前，1173萬戶中87%、1020萬戶可望先受惠。1031230
H7N9疫情增溫  防疫概念股發燒,產經,2014/12/30 14:11,https://www.cna.com.tw/news/afe/201412300196.aspx,（中央社記者羅秀文台北30日電）H7N9禽流感疫情升溫，香港及中國大陸都出現病例，帶動防疫概念股走揚。
消基會十大消費新聞 頂新油奪冠,產經,2014/12/30 14:32,https://www.cna.com.tw/news/firstnews/201412300198.aspx,（中央社記者楊淑閔台北30日電）明晚就要跨年，消費者文教基金會今天公布年度10大消費新聞，第一名即是讓全民發起滅頂行動的黑心油；金酸莓獎由衛生福利部獲得，因今年10大消費新聞有6件由衛福部主管。消基會指出，今年中秋節爆發強冠香豬油混用餿水油事件，到了雙十節，3天連續假期也因為正義豬油混用飼料油禍及全台被披露；風波延燒月餘，購入正義油的大廠頂新又補一槍。頂新是上市公司，又是大集團，1年內3次染上問題油，引發全民滅頂抵制。第二名是高鐵財務爛攤子，消基會質疑，行政院今年9月通過接管條款，交通部說，高鐵局已展開接管準備，若高鐵財務改善計畫未通過立院備查，最快明年5月終止高鐵合約，接手的整體成本約達新台幣7000億元以上、將由全民買單。第三名有2件，包含國道電子收費eTag及胖達人麵包案。消基會批評，eTag今年上路仍出包不斷，包含重覆扣費、查詢難度高、未貼繳費不便民等，惹得民怨沖天；高價假天然麵包的胖達人案，正進入團體訴訟求償2500萬元中。接著是第五名，也有2件，首先是醫美糾紛日增，消基會呼籲非必要性醫療屬商業行為，應納入消費者保護法規範；另一件是油價跌破 3位數、創新低，電價不降惹議，政院版終於提回饋方案、每戶可望退800元。第七名也是2件，首先是台鐵史上最嚴重誤點，民眾228連假泡湯，消基會說，雖是集電弓惹禍，但是台鐵終於願意認賠；另一件是垃圾食品廣告，未來自傍晚5時到晚上9時，都不得在國內14個兒少頻道播放廣告。第九名是健保補充保費上路第二年估落袋450億元，消基會說，檢討聲浪起，但是衛福部仍稱 3年內不會調降一般保費。第十名是成本對半砍、嬰兒奶粉硬不降價。消基會同步頒發金酸莓獎予衛生福利部，因為今年的10大消費新聞中，與該部有關業務就達6件；銀酸莓獎由交通部獲得。今年並頒發檢舉達人榮譽志工證給屏東老農，因為他3年前懷疑附近油廠有問題，接連5次向屏東縣政府提出檢舉，才讓黑心油風暴報揭露，沒有石沉大海。1031230
三大法人買超台股12.85億元,產經,2014/12/30 14:47,https://www.cna.com.tw/news/afe/201412300215.aspx,（中央社台北30日電）台股今天跌17.85點，收9268.43點。三大法人外資及陸資買超，投信、自營商賣超，合計買超新台幣12.85億元。
台北101：消費3千元內 手機嗶即可,產經,2014/12/30 15:17,https://www.cna.com.tw/news/afe/201412300222.aspx,（中央社記者楊淑閔台北30日電）立法院財政委員會29日初審通過第三方支付專法，台北101金融大樓發言人劉家豪表示，12月起已可使用手機支付單筆金額新台幣3000元以下消費，計入中國信託聯名卡帳單。
經濟弱勢可延期納稅 財部：擬子法,產經,2014/12/30 15:45,https://www.cna.com.tw/news/afe/201412300237.aspx,（中央社記者曾盈瑜台北30日電）立法院院會今天三讀修正通過稅捐稽徵法部分條文，明訂經濟弱勢者可申請延期或分期納稅，期間不得超過3年。財政部表示，有了法源依據，將開始著手研擬子法。
新台幣收貶0.5分,產經,2014/12/30 16:04,https://www.cna.com.tw/news/afe/201412300245.aspx,（中央社台北30日電）台北外匯市場新台幣兌美元匯價今天收盤貶0.5分，達31.766元，成交金額6.46億美元。
南茂泰林股東臨時會 通過合併案,產經,2014/12/30 16:25,https://www.cna.com.tw/news/afe/201412300257.aspx,（中央社記者鍾榮峰台北30日電）封測大廠南茂和泰林今天分別召開股東臨時會，通過合併案，暫定明年6月17日合併，合併後南茂為存續公司，泰林為消滅公司。
東培攜手工研院  低溫廢熱發電,產經,2014/12/30 16:30,https://www.cna.com.tw/news/afe/201412300262.aspx,（中央社記者邱俊欽桃園縣30日電）生產精密機械關鍵零組件的東培工業，與工研院合作設置「有機朗肯循環低溫廢熱發電機組」，將帶動製造業投入低溫工業廢熱發電行列。
年菜預購熱  博客來推安心食材,產經,2014/12/30 16:42,https://www.cna.com.tw/news/afe/201412300267.aspx,（中央社記者陳政偉台北30日電）農曆年將近，不少上班族沒時間準備年菜，預購提前開打，網路購物平台博客來也加入戰局，因應食安問題，推出安心食材與百道經典菜色。
日股黑盤封關 年漲7.12%,產經,2014/12/30 16:45,https://www.cna.com.tw/news/afe/201412300268.aspx,（中央社東京30日綜合外電報導）法新社報導，東京股市今天封關日，受累獲利回吐賣壓，以黑盤作收，不過日經指數今年漲7.12%，站上金融危機席捲全球以來最高點。
電價回饋加碼 經長：我決定的,產經,2014/12/30 16:45,https://www.cna.com.tw/news/afe/201412300270.aspx,（中央社記者林孟汝台北30日電）趕在元旦前兩天，經濟部宣布加碼電價回饋至新台幣800元，部長鄧振中說，取整數回饋是他的決定，既然要回饋就要讓民眾一次有感。
台灣行動支付上路 拚千億嗶商機,產經,2014/12/30 16:51,https://www.cna.com.tw/news/afe/201412300275.aspx,（中央社記者吳靜君台北30日電）台灣行動支付公司董事長趙揚清今天表示，台灣行動支付將以3年發行百萬張「行動金融卡」及「行動信用卡」，新台幣千億元交易規模為目標。
李寶珠出任長庚醫院董事長,產經,2014/12/30 16:53,https://www.cna.com.tw/news/afe/201412300278.aspx,（中央社記者韋樞台北30日電）財團法人長庚紀念醫院今天舉行董事會推董事長，會議結果由台塑已故創辦人王永慶三房李寶珠出任董事長。
