標題,分類,時間,網址,內文
國際油價漲跌互見,產經,2014/05/20 07:08,https://www.cna.com.tw/news/afe/201405200008.aspx,（中央社紐約19日法新電）石油產國利比亞暴亂升高，國際油價今天漲跌互見。
經濟支柱  義捍衛農產食品業,產經,2014/05/20 07:15,https://www.cna.com.tw/news/afe/201405200011.aspx,（中央社記者鄭傑憶羅馬19日專電）義大利農業部長馬提納表示，農產食品業佔國內生產毛額的17%，這不僅攸關飲食、食品安全，還是經濟支柱。他說，「自由貿易的趨勢下，最好的防守策略就是積極進攻。」
momo購物網  貼圖登場,產經,2014/05/20 07:39,https://www.cna.com.tw/news/afe/201405200016.aspx,（中央社記者江明晏台北20日電）momo購物網第三波Line貼圖「momo co & Dr. Kiwi約會篇」登場，今天上午10點起，加入LINE「momo購物網」官方帳號即可免費下載，估下載人次累計將突破700萬人。
台股量縮整理 觀察520行情,產經,2014/05/20 07:42,https://www.cna.com.tw/news/afe/201405200017.aspx,（中央社記者韋樞台北20日電）台股近日在月線8880點上下震盪，成交量萎縮至700多億元，呈量縮高檔狹幅震盪。法人說，近期外資期貨多單增加，看法偏多，加上總統馬英九就職六週年，先觀察台股520行情變化。
法規鬆綁  ETF全新突破,產經,2014/05/20 07:42,https://www.cna.com.tw/news/afe/201405200018.aspx,（中央社記者許湘欣台北20日電）針對主管機關新增「指數股票型期貨信託基金」類型，並開放投資比例限制。元大寶來投信總經理劉宗聖表示，台灣 ETF的發展將迎來上中下游的全新突破。
研發前瞻技術 上銀攜手清華,產經,2014/05/20 07:42,https://www.cna.com.tw/news/afe/201405200019.aspx,（中央社記者許湘欣台北20日電）上銀與國立清華大學攜手設立「HIWIN-國立清華大學聯合研發中心」。董事長卓永財指出，未來10年預計至少投入 2億元進行中長期前瞻技術研究發展。
房貸疑難雜症  銀行推健檢服務,產經,2014/05/20 07:51,https://www.cna.com.tw/news/afe/201405200020.aspx,（中央社記者田裕斌台北20日電）房貸是民眾每月的重大支出，台新銀行表示，即日起至 5月底可進行房貸健檢，除了可獲免費房屋鑑價諮詢外，也可申辦房貸完成撥款。
了解券商造市規則 避免投資糾紛,產經,2014/05/20 07:51,https://www.cna.com.tw/news/afe/201405200021.aspx,（中央社記者田裕斌台北20日電）投資人常覺得權證造市券商造市不合理，造成權益受損，台灣證券交易所表示，權證屬衍生性商品，了解造市規則、避免交易落差，可避免投資糾紛。
谷歌買Divide 添行動管理服務,產經,2014/05/20 08:07,https://www.cna.com.tw/news/afe/201405200023.aspx,（中央社台北20日電）彭博報導，谷歌公司（ Google Inc.）買下行動裝置軟體新創公司Divide，增添協助企業管理員工智慧型手機和平板電腦使用的服務。
泰軍宣布戒嚴 泰銖驚跌,產經,2014/05/20 08:19,https://www.cna.com.tw/news/afe/201405200026.aspx,（中央社台北20日電）彭博報導，泰銖匯價驚驚跌，因泰國軍方今天清晨宣布戒嚴。
Visa萬事達卡被迫考慮退出俄,產經,2014/05/20 09:03,https://www.cna.com.tw/news/afe/201405200035.aspx,（中央社台北20日電）彭博報導，Visa公司（Visa Inc. ）和萬事達卡（MasterCard ）將有約6週時間決定，俄羅斯最新法律規定要求他們付出數億美元，才能留在俄國營運，是否值得。
凌越預收款券 90分鐘撮合一次,產經,2014/05/20 09:03,https://www.cna.com.tw/news/afe/201405200037.aspx,（中央社記者韓婷婷台北20日電）凌越股票今天起持續預收全部款券並每90分鐘撮合一次。
台股開盤 上漲22.18點,產經,2014/05/20 09:12,https://www.cna.com.tw/news/afe/201405200041.aspx,（中央社台北20日電）台北股市今天開盤漲22.18點，加權股價指數成為8922.08點，成交金額新台幣16.62億元。
泰軍突戒嚴 泰銖嚇跌,產經,2014/05/20 09:31,https://www.cna.com.tw/news/afe/201405200045.aspx,（中央社台北20日電）彭博報導，泰銖匯價驚跌，寫下二個月來最大跌幅，因泰國軍方今天清晨宣布實施戒嚴。泰國政爭爆發數月之久，泰國經濟飽受重創，總理盈拉（Yingluck Shinawatra）則被迫下台。
台英商務協會  深化雙邊合作,產經,2014/05/20 09:39,https://www.cna.com.tw/news/afe/201405200049.aspx,（中央社記者黃貞貞倫敦19日專電）第16屆台英商務協會聯席會議今天在倫敦舉行，台灣參與人數創歷年來最高，雙方簽署包括核能產業合作等3項合作備忘錄；英國官員公開表示，支持台灣與歐盟簽署經濟合作協議。
標普：澳洲AAA信評無立即風險,產經,2014/05/20 09:51,https://www.cna.com.tw/news/afe/201405200054.aspx,（中央社台北20日電）彭博報導，國際信評機構標準普爾公司（Standard & Poor’s）表示，隨著聯合政府在上週預算中展現「審慎財政」的承諾，澳洲頂級信評無立即性風險。
製造業擴張 星GDP成長超預期,產經,2014/05/20 09:51,https://www.cna.com.tw/news/afe/201405200055.aspx,（中央社台北20日電）彭博報導，新加坡上一季經濟成長超過原先預期，主因即使政府警告，勞動市場緊俏將限制某些產業發展，但製造業依然成長。
總統讓青年住得起  國產署覓地評估,產經,2014/05/20 09:55,https://www.cna.com.tw/news/afe/201405200056.aspx,（中央社記者吳佳穎台北20日電）總統馬英九今天就職滿6周年，宣示要讓台灣成為「青年住得起的台灣」；國產署提供位於雙北市、台中約14處國有土地供營建署評估，看是否適合做合宜宅或青年住宅。
夏天旺季到  飲料業推APP搶市,產經,2014/05/20 10:03,https://www.cna.com.tw/news/afe/201405200059.aspx,（中央社記者韓婷婷台北20日電）為迎接夏日飲料旺季，業者展開一連串活動，一家業者除了推出仙草大富翁APP，並與搖滾天王蕭敬騰獨家推出明星相機活動。
印度股市選後大漲 陸股難追趕,產經,2014/05/20 10:03,https://www.cna.com.tw/news/afe/201405200060.aspx,（中央社台北20日電）彭博報導，莫迪（Narendra Modi）在這次印度選舉大勝，激勵股市勁揚，中國大陸恐已錯失在股票市場趕上印度的良機。
調查：5月下旬主流面板小漲,產經,2014/05/20 10:03,https://www.cna.com.tw/news/afe/201405200061.aspx,（中央社記者潘智義台北20日電）專業顯示器市調機構DisplaySearch公布最新5月下旬面板報價，32吋主流尺寸電視面板小漲，筆電、液晶顯示器（Monitor）面板僅部分尺寸小漲。
上海自貿區跨境貸款  永豐銀搶先,產經,2014/05/20 10:12,https://www.cna.com.tw/news/afe/201405200064.aspx,（中央社記者田裕斌台北20日電）上海自貿區今年2月起開放區內非銀行與企業可從境外借用人民幣資金，台資銀行由永豐銀行搶先，貸款國藥分銷人民幣1億元，新增人民幣去化管道。
新台幣兌美元早盤小升,產經,2014/05/20 10:12,https://www.cna.com.tw/news/afe/201405200067.aspx,（中央社記者吳佳穎台北20日電）新台幣兌美元匯率，上午10時匯價來到30.142元，升4.3分。
示範區  菊：高市不適農產加工,產經,2014/05/20 10:27,https://www.cna.com.tw/news/afe/201405200071.aspx,(中央社記者王淑芬高雄20日電)高雄市長陳菊今天說，高雄市農業屬小農經濟，自由經濟示範區內許可設農產品加工項目對高市未必適合，將請高雄市籍立委協助爭取與把關。
創新技術  巴克萊看好力旺股價,產經,2014/05/20 10:27,https://www.cna.com.tw/news/afe/201405200072.aspx,（中央社記者羅秀文台北20日電）看好力旺嵌入式非揮發性記憶體(eNVM)技術，被越來越多IC設計和晶圓代工廠採用，帶動獲利持續成長，巴克萊證券首度納入追蹤，給予「加碼」評等，目標價750元。
