標題,分類,時間,網址,內文
油價居高不下 歐股漲勢歇,產經,2018/05/19 00:42,https://www.cna.com.tw/news/afe/201805190003.aspx,（中央社倫敦18日綜合外電報導）北海布倫特原油價格維持接近每桶80美元，歐洲股市今天漲勢止歇。倫敦FTSE 100指數下跌0.12%，收在7778.79。法蘭克福DAX 30指數下跌0.28%，收在13077.72。巴黎CAC 40指數下跌0.13%，收在5614.51。（譯者：徐睿承）1070519
中美貿易不確定性 美股收黑,產經,2018/05/19 05:36,https://www.cna.com.tw/news/afe/201805190010.aspx,（中央社紐約18日綜合外電報導）白宮就貿易商務與中國代表進行談判，在不確定因素影響下，美股今天收黑。道瓊工業指數終場上漲1.11點，收在24715.09點；標準普爾500指數下跌7.16點，或0.26%，收在2712.97點。以科技股為主的那斯達克指數下跌28.134點，或0.38%，收在7354.339點。（譯者：徐睿承）1070519
漲多拉回 油價收低,產經,2018/05/19 06:18,https://www.cna.com.tw/news/afe/201805190011.aspx,（中央社紐約18日綜合外電報導）油價今天漲多拉回，但倫敦市場原油價格呈現2011年以來最長週線連漲走勢，因石油輸出國家組織（OPEC）減產讓市場供需趨近平衡。根據彭博資訊，倫敦市場北海布倫特原油的7月期貨價格下跌79美分，收在每桶78.51美元。紐約市場西德州中級原油的6月期貨價格下挫21美分，收在每桶71.28美元。（譯者：徐睿承）1070519
499落幕LINE MOBILE堅守防線 低價恐難退潮,產經,2018/05/19 12:47,https://www.cna.com.tw/news/firstnews/201805190034.aspx,（中央社記者江明晏台北19日電）電信三雄的499上網吃到飽方案雖如期退場，LINE MOBILE仍堅守499防線，更表態推終身吃到飽，加上電信業者表示將再推出特定促銷，低價吃到飽熱潮預料很難真的退場。中華電信9日起限時7天開放全民申辦499吃到飽方案，遠傳電信、台灣大哥大也宣布跟進優惠方案，引爆空前的申辦熱潮，絕對能在台灣電信史上留名，更造成客服爆滿，門市人力不足、民眾等待過久等狀況。據了解，7天以來電信業者處理這項資費方案案件量保守估計超過150萬件。這場熱鬧的499吃到飽大戲如預期截止，業者明確表態不打延長賽，但其實低於500元的吃到飽不限速方案依舊能找得到，除了業者私下針對企業客戶續推類似專案，LINE MOBILE也仍堅守499防線。LINE MOBILE在4月23日登台，宣布與遠傳電信合推方案，費率有299元、399元、499元三種，其中299是低速10MB吃到飽，499則完全不限速，而且是網路原生的電信服務，用戶從申辦、帳單查詢、繳費與客戶服務等，都可透過LINE MOBILE官方帳號線上完成，服務更串連LINE Pay，讓用戶可使用LINE Points折抵電信費帳單。業者雖未公布實際申辦用戶數，但預料吸引不少跨世代的消費族群關注，LINE MOBILE好友數逼近330萬戶，貼圖下載數也達310萬戶。為回饋用戶，LINE MOBILE加碼將LINE Points的6%回饋延長至5月底，申辦最高享LINE Points 8%點數回饋，期盼進一步刺激申辦熱潮。台灣電信市場競爭激烈，4G資費戰更是從開台之初打到現在，每回都越殺越低，LINE更表態要推終身吃到飽，意即專案綁約期滿後，仍可持續享有優惠內容，等於替台灣4G電信市場設下低價門檻。未來，其他電信業者如中華電信等也不排除再推短期優惠方案，市場認為，即使這次499短期促銷案不延期，在消費者預期心理和競爭態勢下，低價吃到飽很難真的退出市場。但經過這次499吃到飽申辦盛況的經驗，電信業者未來在大打資費戰的同時，也得規劃縝密的配套措施，才不至於弄巧成拙，一樁美事變壞事。（編輯：楊玫寧）1070519
純網路銀行 花旗渣打星展等外銀有興趣,產經,2018/05/19 11:26,https://www.cna.com.tw/news/afe/201805190047.aspx,（中央社記者蔡怡杼台北19日電）台灣現正推動純網路銀行，花旗、渣打等多家外銀都有興趣，而星展銀行已在印度、印尼設立純網銀Digibank，其中印度Digibank設立迄今客戶數已達200萬人。金融監督管理委員會4月26日宣布開放設立純網銀，以2家為限，目前正徵詢外界意見，預計今年6月底前完成公聽會，10月底前公布所有法規，11月受理申請，明年5月公布核准名單。近年積極拓展亞洲市場的星展銀行西元2016年4月就在印度首創推出Digibank，主要考量印度國土幅員廣大，如果以傳統實體分行模式擴展業務，在成本、時間考量上都較不具經濟效益，整合生物識別系統和人工智慧等先進技術，在當地市場推出純網銀。星展銀行說，Digibank擺脫傳統銀行業務需填寫繁雜表格冗長過程，全面無紙化，客戶無需簽名確認，也不必走進分行，所有銀行服務都在客戶手機裡。特別的是，印度客戶不用跑銀行，只需在任何一個與星展銀行合作的據點，如咖啡廳，民眾持印度政府核發給公民的生物辨識卡審核身分，就可完成開戶。印度Digibank取得不錯成果後，星展緊接著於去年8月在印尼開設純網銀；星展表示，印尼Digibank推出後，目前每天約1000名新客戶完成開戶。是否引進印度、印尼經驗，插旗台灣純網銀市場？星展銀行（台灣）表示，不排除任何可能。近年在台灣數位金融領域發展腳步較快的渣打銀行也對純網銀感興趣。渣打銀行個人金融事業處負責人林素真表示，台灣是渣打集團前三大個人金融業務市場，願景是成為以客戶需求為出發的數位金融服務銀行，將持續強化提供給客戶的數位化服務能力，不排除任何可能的合作機會。樂觀看待純網銀業務的台灣外商龍頭花旗銀行說，近年來消費者偏好與銀行互動的方式已產生劇烈變化，新世代年輕人對支付、借貸及財富管理等領域的想像，已顛覆傳統銀行經營模式。花旗表示，花旗在台灣持續投資數位金融領域，包括推出「信用卡驗證辦卡」及與電子商務集團PChome合作，相互開放API（應用程式介面）串接資料，以提供卓越非凡的客戶體驗。隨數位化發展，已有越來越多客戶是透過數位管道接受花旗銀行服務。金管會規劃，純網銀設立採與一般商業銀行相同標準，即最低資本額為新台幣100億元；純網銀業務範圍與一般商業銀行一致，即一般商業銀行於網路可辦理的業務，純網銀也可辦理；純網銀監理原則與商業銀行一致，為利法遵，純網銀發起人中至少有一家銀行或金控，且銀行或金控持股比率應達50%以上。（編輯：李明宗）1070519
韓國對台製不鏽鋼條 展開反傾銷調查,產經,2018/05/19 11:41,https://www.cna.com.tw/news/afe/201805190063.aspx,（中央社記者蔡怡杼台北19日電）韓國正式對台灣製的不鏽鋼條展開反傾銷調查，經濟部國際貿易局呼籲業者把握時效填復問卷，以保障並爭取應有的權益。韓國貿易委員會(KTC)於今年5月18日正式對台灣及義大利產製的不鏽鋼條展開反傾銷調查，傾銷調查期間為民國105年7月1日至106年6月30日，產業損害調查期間為103年1月1日至106年12月31日。經濟部國貿局指出，遭韓國反傾銷調查的不鏽鋼條，是以軋延、鍛造及表面加工處理等方式，將不鏽鋼作成棒狀的產品，用於尖端精密產業、汽車零件、化學機械、飛機零件、醫療設備及建材，韓國海關稅則號列為7222.11.0000、7222.19.0000、7222.20.0000及7222.30.0000。據韓國海關統計，去年韓國自台灣進口受調產品共2595萬917美元，占韓國進口額約17.97%，僅次於日本的24.32%，排名第二。國貿局表示，據業界指出，台灣產製的受調產品於韓國市場有一定程度的占比，本次調查對台灣產品銷往韓國市場的影響，值得關注。國貿局指出，除已立即將訊息轉知相關公會外，並呼籲業者應注意把握案件調查時效，積極填復問卷，以保障並爭取應有的權益。（編輯：林興盟）1070519
一年3個高峰期  民眾最愛刷卡外食,產經,2018/05/19 12:14,https://www.cna.com.tw/news/afe/201805190077.aspx,（中央社記者蔡怡杼台北19日電）「民以食為天」、「吃飯皇帝大」，根據統計，民眾以信用卡支付餐廳消費一年中有3個高峰期，一是新曆或農曆新年前後；二為母親節檔期；三是暑假及百貨週年慶。聯合信用卡處理中心統計，台灣持卡人於餐廳業消費筆數約占整體信用卡消費筆數的6.8%。從信用卡交易資料顯示，民眾持信用卡於餐廳業消費支出似乎存在週期性變化。民眾以信用卡支付餐廳消費，一年中有3個高峰期，包括每年12月到隔年1、2月元旦跨年及農曆過年等連續假期與節慶活動；每年5月的母親節慶祝活動；7、8月的暑假期間和10月的百貨公司週年慶活動。以信用卡於餐廳業消費筆數除以整體信用卡消費筆數看，每年12月到隔年2月是民眾以信用卡支付餐廳消費次數較高期間；另外，每年5月餐廳業的平均單筆消費金額也有略高情形發生。就性別看，女性於餐廳信用卡消費筆數平均值高出男性24%，但兩者信用卡消費金額相近。以平均單筆消費金額比較，女性於餐廳信用卡單筆消費金額平均較男性少新台幣347元，這趨勢與整體信用卡消費趨勢類似，女性較高頻交易，但平均單筆金額較低；男性較低頻交易，但平均單筆金額較高。（編輯：李明宗）1070519
拓展半導體聚落 高市爭取科學園區,產經,2018/05/19 12:15,https://www.cna.com.tw/news/afe/201805190078.aspx,（中央社記者王淑芬高雄19日電）繼記憶體製造大廠華邦電之後，日商也投資進駐南科高雄園區，讓南部半導體產業更活絡，為加速擴大半導體產業聚落，高市府攜手南科管理局拓展投資土地，並盼在橋頭設科學園區。去年，華邦宣布在高雄園區投資約新台幣3300億元興建12吋晶圓廠，這個投資計畫振奮了高雄市的科技產業；5月初，半導體製程用膠帶執世界牛耳地位的日商台灣東喜璐公司，也在高雄園區動土開工，設立三井集團海外第一個生產據點。綜管高雄市經濟產業發展，高雄市政府經濟發展局長李怡德今天告訴中央社記者，華邦電子預計在中秋節後動土開工，可望在明年中營運，預計3年內先提供約1000個高階就業機會。他說，面對高雄園區土地近飽和，南科管理局已在盤點園區土地，希望可以增加投資土地釋出。南科管理局長林威呈今天受訪指出，南科管理局持續半導體、航太供應鏈與生技醫材聚落在高雄園區的布局，特別是IC晶圓製造、材料、封裝測試等半導體產業熱絡發展，高雄園區投資暢旺，包括高雄及台南園區將打造最大、技術先進、產值高、競爭力強的世界級半導體產業聚落。為了迎接更多關聯產業進駐，提供充裕的投資土地和環境，林威呈說，管理局在盤點高雄園區的土地，預計年底可以完成非都市土地使用管制及環評作業，將可增加約40公頃以上用地，滿足投資者用地需求。統計顯示到今年4月底，南科高雄園區已有88家廠商進駐，106年園區營業額約558億元。另外，看好南部成為半導體產業聚落的發展前景，李怡德指出，半導體業者在高雄投資營運很活絡，還有群創、熒鎮、日商賽諾世、東麗尖端薄膜等；南科高雄園區、楠梓加工出口區及第二園區有完整的半導體上中下游產業聚落，顯示高雄已從生產基地轉型成為研發基地。他說，市府積極爭取高雄科學園區第二園區設置於橋頭新市鎮，讓高雄的產業轉型更快速明確，有助於產業形成一條科技走廊。（編輯：梁君棣）1070519
年賺千億不分紅 格力董座：研發晶片,產經,2018/05/19 13:59,https://www.cna.com.tw/news/afe/201805190097.aspx,（中央社台北19日電）世界最大空調製造商中國格力電器，去年營收、淨利創歷史新高，年賺人民幣224億元（約新台幣1050億元），日前卻首度宣布不派發現金紅利，引發股價連續重挫，光市值就跌掉超過1700億元。為何營收創新高，年賺上千億，卻11年來首度宣布不分紅？格力董事長兼總裁董明珠近日接受陸媒央視新聞專訪給出答案：為了要研發晶片。面對股東質疑與批評，董明珠強調，「我要分紅很容易阿，但格力持續發展需要戰略規劃，我們要做集成電路（積體電路），這是大家現在都看到的問題了。」發展半導體產業需要龐大資金與時間投入，且失敗風險不小。但董明珠說，「我不需要國家給我錢，我就自己拿錢出來，甚至3年投入500億也可以，沒有理由做不成。而且我們能把高端芯片（高級晶片）拿下來的那一天，我們就可以服務全球了。」中國中興通訊公司上月遭美國制裁，無法購買、使用美國晶片等高科技零組件後，目前業務已經形同停擺，大陸瀰漫一片「缺芯之痛」的檢討聲浪。格力電器雖然是全球最大空調製造商，但關鍵的控制晶片，仍須仰賴外購。董明珠向以霸氣聞名。搜狐科技此前報導，在2016年10月舉行的格力併購珠海銀隆的股東大會上，因為中小股東投票反對收購，董明珠當場訓斥與會的中小股東，並嗆說「我5年不給你們分紅，你們又能把我怎麼樣？」如今似乎一語成讖。（編輯：楊昇儒/繆宗翰）1070519
多元上市櫃條件 4大措施保障投資人權益,證券,2018/05/19 16:01,https://www.cna.com.tw/news/afe/201805190140.aspx,（中央社記者蔡怡杼台北19日電）為提供新營運型態企業掛牌的管道，台灣證券交易所以及櫃買中心於3月底推出多元上市櫃條件，並輔以延長大股東集保期間、承銷商保薦期間等四大措施，以維護投資大眾權益。民主進步黨籍立委陳賴素美日前指出，2016年首次公開發行（IPO）的38家上市櫃公司中，13家股價低於承銷價3成，現在金管會推多元上市櫃條件，讓無獲利企業也能掛牌，未來IPO個股股價跌破承銷價的情況恐趨嚴重。金融監督管理委員會強調，金管會尊重個股股價表現及市場機制，另外，多元上市櫃主要是吸引具成長性且營運穩定的企業來台掛牌，因此，雖不要求公司有獲利，但必須是營運穩定且有現金流的公司。且因應多元上市櫃條件的實施，金管會擬有四大因應措施，首先、董事、監察人、持股超過股份總額10%的股東，股票集保期間由半年到1年，延長為1至2年。現行規定，依非多元上市櫃條件申請掛牌的個股上市櫃滿6個月後，董監及大股東得領回「應集保部位」的二分之一；上市櫃滿1年後，即得將剩餘的集保部位全數領回。其次、考量以多元上市櫃條件掛牌的公司時可能仍處於虧損狀況，因此，要求推薦證券商應參照科技事業規定，增加對多元上市櫃公司的相關評估查核程序。第三，若多元上市櫃企業為F股的外國企業時，承銷商的保薦期間則從現行的2年延長至3年；第四，公開說明書要增加風險揭露事項以及警語，以提醒投資人注意以多元上市櫃方式掛牌的企業未被要求有獲利能力，且充分揭露其參與經營決策人員背景、公司主要產品競爭優勢及生命週期等資訊。為吸引成長型且具營收規模的大型企業在台掛牌，台灣證券交易所及櫃買中心3月底同步推出多元上市櫃條件，其中大型無獲利公司，可依市值為新台幣50億元或60億元二類型上市。至於本國及所有海外第一上櫃企業可依淨值達6億元以上且不低於股本三分之二、最近一個會計年度營收達20億元以上且較前一年成長及現金流量為淨流入等財務條件申請掛牌。金管會表示，為提供新型態營運模式的企業，申請股票上市櫃交易的管道，多元上市櫃條件於4月1日正式實施，迄今未有適用多元上市櫃條件IPO的企業，金管會將視市場情況，持續檢討相關措施並採取相關配套措施。（編輯：楊玫寧）1070519
