標題,分類,時間,網址,內文
高盛：科技股不致重演網路泡沫,產經,2014/04/15 07:31,https://www.cna.com.tw/news/afe/201404150007.aspx,（中央社記者黃貞貞倫敦14日專電）美國股市科技股近來出現嚴重賣壓，高盛公司今天發布報告指出，雖然目前科技股的賣壓與2000年網路股崩盤前類似，但現在的科技股價較合理，不至於重演14年前的網路泡沫慘劇。
春電三展合一 企業應用亮相,產經,2014/04/15 07:49,https://www.cna.com.tw/news/afe/201404150009.aspx,（中央社記者鍾榮峰台北15日電）2014台北春季電腦展將於17日登場，今年春電三展合一，其中企業應用展將展示各類解決方案，並舉辦企業競爭力論壇。
證交所推法規檢索資料庫,產經,2014/04/15 07:49,https://www.cna.com.tw/news/afe/201404150010.aspx,（中央社記者田裕斌台北15日電）台灣證券交易所宣布，推出全新人性化介面的「法規分享知識庫」查詢系統，並置於官方網站歡迎外界瀏覽使用。
租屋費用漲 美中產階級喊苦,產經,2014/04/15 07:49,https://www.cna.com.tw/news/afe/201404150011.aspx,（中央社記者江今葉紐約14日專電）根據一項調查發現，全美有90個中小型城市的平均房屋租金，超過中產階級家庭收入的30%，顯示住房已經成為中產階級的經濟壓力來源，也影響家庭生活品質。
美股後市仍佳  資金買氣未退,產經,2014/04/15 07:55,https://www.cna.com.tw/news/afe/201404150012.aspx,（中央社記者許湘欣台北15日電）美股高檔修正，連累全球股市震盪，但資金買氣卻不受影響，美國基金上週淨流入66億美元，連2週登上股票吸金之冠。
投顧：升息緩  市場吸金,產經,2014/04/15 07:55,https://www.cna.com.tw/news/afe/201404150013.aspx,（中央社記者潘智義台北15日電）富蘭克林投顧表示，近一週美生技、科技類股回檔，所幸美聯邦準備理事會利率會議偏向鴿派，緩解市場對提前升息的擔憂；資金並未自成熟市場撤出、新興市場也續吸金。
集保與宜蘭家扶兒童同歡,產經,2014/04/15 07:57,https://www.cna.com.tw/news/afe/201404150014.aspx,（中央社記者潘智義台北15日電）台灣集中保管結算所表示，積極與全台各地家扶中心合作，扶助兒童，並關懷家庭生活；今年「自強兒童關懷列車」開到宜蘭，推出自強兒童親子關懷活動。
投信：義大利股市正面訊號現,產經,2014/04/15 07:57,https://www.cna.com.tw/news/afe/201404150015.aspx,（中央社記者許湘欣台北15日電）經過漫長的衰退後，義大利終於走出黑暗隧道，重見曙光。投信業者指出，義大利國內需求出現週期性的復甦，顯示這是投資義大利股市的正面訊號。
智邦啟動世代交替 董座換人,產經,2014/04/15 08:01,https://www.cna.com.tw/news/afe/201404150016.aspx,（中央社記者田裕斌台北15日電）智邦科技推動企業再生計畫，董事長黃安捷與副董事長張世明宣布自6月12日起辭去董事席次，未來將專注於擔任公司重要策略的擬定與執行。
陸客加持  店面交易高行情,產經,2014/04/15 08:01,https://www.cna.com.tw/news/afe/201404150017.aspx,（中央社記者韋樞台北15日電）台灣房屋智庫調查陸客最常前往的「珠寶玉器類」與「名產特產類」台北市店面，與週遭500公尺內交易行情相比，有「陸客加持」的店面平均高於區域店面行情18.2%，
房仲：3月委售量 北往南遞減,產經,2014/04/15 08:07,https://www.cna.com.tw/news/afe/201404150018.aspx,（中央社記者韋樞台北15日電）永慶房屋調查發現，3月網路委售物件量平均月增9.8%，顯示屋主售屋意願提升中。其中台北市月增13.4%最多，一路往南遞減，台南市月增6.5%、高雄市月增7.6%，幾乎是北部的1/2。
美股漲 台股觀察10日線,產經,2014/04/15 08:07,https://www.cna.com.tw/news/afe/201404150019.aspx,（中央社記者鍾榮峰台北15日電）美股收漲，台股14日價跌量縮。法人表示，台股短期觀察能否站上10日線8892.53點，否則回測月線8790附近整理。
谷歌瘋無人機 買下Titan,產經,2014/04/15 08:25,https://www.cna.com.tw/news/afe/201404150023.aspx,（中央社台北15日電）彭博報導，谷歌宣布併購無人機製造商泰坦航太公司（Titan  Aerospace），谷歌除竭力打造機器人大軍與開發無人駕駛車外，如今在無人機加入後，谷歌的軍容更加壯大。
美基因玉米  大陸市場卡關,產經,2014/04/15 08:45,https://www.cna.com.tw/news/afe/201404150027.aspx,（中央社記者江今葉紐約14日專電）美國穀物與飼料協會報告顯示，由於美國農民仍栽種大陸未許可的基因成分玉米種子，美國生產的基因玉米今年將難叩關中國大陸市場。
烏克蘭利率閃升 貨幣頹勢難振,產經,2014/04/15 09:01,https://www.cna.com.tw/news/afe/201404150033.aspx,（中央社台北15日電）彭博報導，烏克蘭央行閃電宣布大幅調高貼現率，自6.5%上調至9.5%，遏止烏克蘭幣（hryvnia）貶勢。市場卻認為效果恐不彰。
陸經動能流失料比數據顯示嚴重,產經,2014/04/15 09:01,https://www.cna.com.tw/news/afe/201404150034.aspx,（中央社台北15日電）彭博報導，根據一項愈來愈受到認可指標的分析預測，中國大陸第1季經濟動能流失較最廣泛引用數據所顯示的情形還嚴重。
台股開盤上漲41.23點,產經,2014/04/15 09:09,https://www.cna.com.tw/news/afe/201404150035.aspx,（中央社台北15日電）台北股市今天開盤漲41.23點，加權股價指數成為8898.65點，成交金額新台幣20.46億元。1030415
春電展 中華電搶4G商機,產經,2014/04/15 09:12,https://www.cna.com.tw/news/afe/201404150038.aspx,（中央社記者江明晏台北15日電）2014台北春季電腦展登場，中華電信瞄準4G新機商機，推出各項優惠，搶先替今年4G開台鋪路。
QE退場效應降 熱錢回東南亞,產經,2014/04/15 09:12,https://www.cna.com.tw/news/afe/201404150039.aspx,（中央社台北15日電）彭博報導，不到11個月前，時任聯邦準備理事會（Fed）主席的柏南奇（Ben S. Bernanke）暗示，量化寬鬆（QE）將收傘後，國際熱錢急速逃離東南亞後，如今，這些熱錢又捲土重來了。
法人估堡達Q2業績溫和成長,產經,2014/04/15 09:19,https://www.cna.com.tw/news/afe/201404150040.aspx,（中央社記者鍾榮峰台北15日電）法人預估，被動元件代理商堡達第2季業績可較第1季溫和成長。
美經濟報喜 亞股3天來首漲,產經,2014/04/15 09:33,https://www.cna.com.tw/news/afe/201404150045.aspx,（中央社台北15日電）彭博報導，亞股3天以來首度轉強，因美國公布2012年以來最大零售銷售增長，增添市場對這個全球最大經濟體復甦態勢不變的樂觀看法。
力成資本支出 攻高階邏輯封測,產經,2014/04/15 09:37,https://www.cna.com.tw/news/afe/201404150046.aspx,（中央社記者鍾榮峰台北15日電）法人預估，記憶體封測廠力成今年資本支出，上看新台幣60億元，鎖定高階邏輯封測產品。
台食品業前進星馬 貿協扮推手,產經,2014/04/15 09:42,https://www.cna.com.tw/news/afe/201404150048.aspx,（中央社記者林孟汝台北15日電）台灣美食享譽全球，食品業者全力搶攻東南亞市場，除把握台星經濟夥伴協定19日生效利多外，外貿協會並率領台灣食品供應商到馬國吉隆坡拓銷。
中鋼首季每股盈餘  比去年同期遜,產經,2014/04/15 09:55,https://www.cna.com.tw/news/afe/201404150053.aspx,（中央社記者韋樞台北15日電）中鋼公司公布首季自結合併稅前盈餘新台幣50.73億元，換算每股稅前盈餘約0.32元，表現劣於去年同期0.37元。
歐經濟脆弱 難挺美強力制裁俄,產經,2014/04/15 10:09,https://www.cna.com.tw/news/afe/201404150058.aspx,（中央社台北15日電）彭博報導，美國準備對俄羅斯實施最新經濟制裁，遭到歐洲無意祭出更強力的制裁措施所相抵。對俄祭出強力制裁恐危及歐元區脆弱的經濟復甦。
巴拉圭媒體報導台農業發展成果,產經,2014/04/15 10:09,https://www.cna.com.tw/news/afe/201404150059.aspx,（中央社台北15日電）巴拉圭第一大報「ABC彩色報」當地時間14日在地方版，以整頁全版面及「台灣在農業及醫療衛生方面加強與友邦進行合作」為題，刊登介紹台灣農業科技發展成果專題報導。
新台幣早盤  升0.3分,產經,2014/04/15 10:09,https://www.cna.com.tw/news/afe/201404150060.aspx,（中央社記者吳佳穎台北15日電）新台幣兌美元匯率，上午9時45分匯價來到30.230元，升0.3分。
拼春電展  電信業搶智慧機商機,產經,2014/04/15 10:19,https://www.cna.com.tw/news/afe/201404150063.aspx,（中央社記者江明晏台北15日電）迎接春電展，遠傳電信推出一連串新機，包括宏達電HTC One (M8)、三星Galaxy S5、索尼Xperia Z2、還有小米機等，搶攻新機商機。
被動元件廠興勤出貨  正向看待,產經,2014/04/15 10:19,https://www.cna.com.tw/news/afe/201404150065.aspx,（中央社記者鍾榮峰台北15日電）法人預估，被動元件保護元件廠興勤電子第2季包括突波吸收器和傳感器等主要產品，出貨表現可正向看待。
出頭難 安倍拚女性就業恐落空,產經,2014/04/15 10:19,https://www.cna.com.tw/news/afe/201404150066.aspx,（中央社台北15日電）彭博報導，日本首相安倍晉三力促女性就業，承諾在2020年以前，日本公務員中30%的主管將由女性擔任，但性別平等大臣受訪指出，除非從民間延攬人才，否則安倍的承諾將岌岌可危。
