標題,分類,時間,網址,內文
智寶今年車用工業產品出貨看增,產經,2014/04/25 07:31,https://www.cna.com.tw/news/afe/201404250009.aspx,（中央社記者鍾榮峰台北25日電）法人預估，液態電容廠智寶電子今年車用和工業型產品出貨可成長，估車用占比目標可到3%。
奇力新續耕耘四大產品線,產經,2014/04/25 07:31,https://www.cna.com.tw/news/afe/201404250010.aspx,（中央社記者鍾榮峰台北25日電）法人表示，電感元件廠奇力新今年續耕耘四大產品線，持續積極布局大中華市場。
投顧：資金轉向歐高收益債,產經,2014/04/25 07:31,https://www.cna.com.tw/news/afe/201404250011.aspx,（中央社記者潘智義台北25日電）天達投顧指出，當美國景氣好轉，量化寬鬆政策逐步功成身退，利率彈升風險增加，使資金轉向其他非美債市，尤其是歐洲高收益債。
投顧：5月新興市場選舉題材多,產經,2014/04/25 07:35,https://www.cna.com.tw/news/afe/201404250012.aspx,（中央社記者潘智義台北25日電）富蘭克林投顧指出，5月新興市場選舉議題眾多，將牽動投資人風險偏好；可留意南非國會選舉、烏克蘭總統選舉、泰國國會改選，以及印度國會選舉結果出爐。
台新銀房貸產品獲大獎肯定,產經,2014/04/25 07:35,https://www.cna.com.tw/news/afe/201404250013.aspx,（中央社記者田裕斌台北25日電）台新金控旗下台新銀行獲得亞洲銀行家(The Asian Banker)肯定，獲得最佳房屋貸款產品獎，是台灣金融機構中唯一獲得國際獎項的銀行。
致新LED照明業績可望成長,產經,2014/04/25 07:37,https://www.cna.com.tw/news/afe/201404250014.aspx,（中央社記者張建中新竹25日電）電源管理晶片廠致新科技積極搶攻發光二極體(LED)照明市場，看好LED照明產品業績應可順利成長。
IFA展前暖身  媒體蜂擁採訪,產經,2014/04/25 07:47,https://www.cna.com.tw/news/afe/201404250016.aspx,（中央社記者李建緯土耳其安塔利亞24日專電）德國柏林消費電子展（IFA）9月登場，主辦單位先在土耳其舉辦展前記者會暖場，吸引各國媒體前往報導。
業績增 中租首季獲利提升,產經,2014/04/25 08:22,https://www.cna.com.tw/news/afe/201404250018.aspx,（中央社記者許湘欣台北25日電）F-中租3月自結合併稅後獲利為新台幣5.98億元，較去年同期成長11%，前3月合併稅後獲利為15.6億元，年增13%，每股稅後純益1.57元。
台灣大IDC機房 獲國際獎項,產經,2014/04/25 08:25,https://www.cna.com.tw/news/afe/201404250022.aspx,（中央社記者江明晏台北25日電）全球機房管理機構Uptime Institute宣布第一屆「Brill Awards for Efficient IT」獲獎名單，台灣大哥大IDC雲端機房成為台灣第一，也是唯一獲獎的資料中心。
全球經濟復甦  加出口將激增,產經,2014/04/25 08:35,https://www.cna.com.tw/news/afe/201404250023.aspx,（中央社記者張若霆多倫多24日專電）加拿大聯邦出口發展局今天表示，由於美國及全球多數地區經濟復甦，預期加拿大出口業將激增，加拿大經濟也會成長。
期中選舉壓力  民主黨議員不挺TPP,產經,2014/04/25 08:35,https://www.cna.com.tw/news/afe/201404250024.aspx,（中央社記者林淑媛華盛頓24日專電）正在亞洲訪問的美國總統歐巴馬，並未與日本首相安倍晉三在TPP核心議題上取得進展，而在國內，歐巴馬也同樣面臨來自國會的壓力，尤其是自家民主黨員。
雲端有成 微軟Q3獲利優於預期,產經,2014/04/25 08:37,https://www.cna.com.tw/news/afe/201404250025.aspx,（中央社台北25日電）彭博報導，微軟公司（Microsoft Corp.）跨入雲端運算領域有成，在新執行長掌舵下加速推動，本會計年度第3季獲利表現優於預期。
亞馬遜營收超標 盤後股價揚,產經,2014/04/25 08:49,https://www.cna.com.tw/news/afe/201404250026.aspx,（中央社台北25日電）彭博報導，全球網路零售巨擘亞馬遜（Amazon.com Inc.）公布首季財報，執行長貝佐斯（Jeff Bezos）支出成長和營收成長一樣快。
道瓊收盤持平 台股今戰5日線,產經,2014/04/25 08:49,https://www.cna.com.tw/news/afe/201404250027.aspx,（中央社記者許湘欣台北25日電）台股連兩黑、量縮走跌後，美股24日在多空拉鋸下道瓊工業平均指數收盤持平；法人指出，台股多頭格局能否有守，看今天是否可收復5日線。
台股開盤上漲0.36點,產經,2014/04/25 09:11,https://www.cna.com.tw/news/afe/201404250030.aspx,（中央社台北25日電）台北股市今天開盤漲0.36點，加權股價指數成為8945.81點，成交金額新台幣26.95億元。1030425
中華電微電影賽 總獎金3百萬,產經,2014/04/25 09:13,https://www.cna.com.tw/news/afe/201404250031.aspx,（中央社記者江明晏台北25日電）中華電信MOD推廣數位影音創作並鼓勵電影人才，連續2年舉辦MOD微電影創作大賽，今年更加碼，獎金最高可獨得新台幣200萬元，活動總獎金達300萬元，創微電影比賽紀錄。
機上盒升溫 凌陽Q2成長可期,產經,2014/04/25 09:31,https://www.cna.com.tw/news/afe/201404250034.aspx,（中央社記者張建中新竹25日電）機上盒(STB)市場需求升溫，加上消費市場步入傳統旺季，IC設計廠凌陽科技第2季業績可望順利攀高。
艾訊科技產品 獲台灣精品獎,產經,2014/04/25 09:35,https://www.cna.com.tw/news/afe/201404250037.aspx,（中央社記者田裕斌台北25日電）艾訊科技宣布，在今年「台灣精品獎」中，有7項產品獲得肯定，包括數位看板、嵌入式系統都有產品得獎。
大立光漲停 天價1875元,產經,2014/04/25 09:47,https://www.cna.com.tw/news/afe/201404250041.aspx,（中央社記者田裕斌台北25日電）大立光由於今年首季財報亮眼，加上預估營收可望持續走高，今天開盤即跳空漲停，漲停價1875元，再創新天價。
威寶電信 併入台灣之星,產經,2014/04/25 09:47,https://www.cna.com.tw/news/afe/201404250042.aspx,（中央社記者江明晏台北25日電）威寶電信今天舉行股東臨時會，通過台灣之星進行股份轉換，成為台灣之星百分之百的子公司。
許勝雄：政府應查未來電需求,產經,2014/04/25 09:55,https://www.cna.com.tw/news/afe/201404250044.aspx,（中央社記者江明晏台北25日電）針對核四封存靜待公投，全國工業總會理事長許勝雄今天表示，這是「兩害相權取其輕」，後續政府還應該有效統計未來電力需求、替代能源方案等，全民再來考慮公投。1030425
受惠廣告收入 百度Q1獲利亮眼,產經,2014/04/25 09:55,https://www.cna.com.tw/news/afe/201404250045.aspx,（中央社台北25日電）彭博報導，擁有中國大陸最大搜尋引擎的百度公司（US-BIDU）受惠廣告商增加支出以應行動通訊用戶增長，第1季獲利超越分析師預期。
淡季 凌耀獲利創上櫃來新低,產經,2014/04/25 09:59,https://www.cna.com.tw/news/afe/201404250047.aspx,（中央社記者張建中新竹25日電）光感測晶片廠凌耀科技第1季稅後淨利新台幣3540萬元，創上櫃來單季獲利新低紀錄，每股純益0.83元。
星巴克Q2獲利成長 上修財測,產經,2014/04/25 10:01,https://www.cna.com.tw/news/afe/201404250049.aspx,（中央社台北25日電）彭博報導，全球連鎖咖啡鉅子星巴克（Starbucks Corp.）公布，會計年度第2季獲利成長，同時宣布上修年度財測。
增稅 東京通膨1992年來最高,產經,2014/04/25 10:01,https://www.cna.com.tw/news/afe/201404250050.aspx,（中央社台北25日電）彭博報導，東京4月消費者物價較去年同期上漲2.7%，創1992年以來最大增幅，主因銷售稅提高和日本中央銀行1年來實施空前的刺激措施。
研究機構質疑  F-再生又跌停,產經,2014/04/25 10:11,https://www.cna.com.tw/news/afe/201404250052.aspx,（中央社記者潘智義台北25日電）媒體報導美商研究機構認為EVA發泡材料廠商F-再生財報不實，質疑其獲利能力；繼24日跌停後，F-再生今天股價依然不振，開盤直接來到74.9元，連續第 2天跌停。
新台幣早盤升2.4分,產經,2014/04/25 10:13,https://www.cna.com.tw/news/afe/201404250054.aspx,（中央社記者吳佳穎台北25日電）新台幣兌美元匯率，上午9時45分匯價來到30.282元，升2.4分。
業績看增 日月光創波段高點,產經,2014/04/25 10:31,https://www.cna.com.tw/news/afe/201404250060.aspx,（中央社記者鍾榮峰台北25日電）封測大廠日月光早盤續創2年10個月波段高點。法人預估，日月光第2季封測業績可季增逾11%，通訊類封測產品可成為日月光第2季主要營運動能。
太陽能取代核電 電價漲逾2倍,產經,2014/04/25 10:31,https://www.cna.com.tw/news/afe/201404250061.aspx,（中央社記者林孟汝台北25日電）爭議30年的核四難題，太陽能產業看似眾望所歸的替代方案，但近2年太陽光電購電約每度新台幣6至9元，是現有平均電價的2至3倍，短期內太陽能取代核電，電價將大幅走揚。
環島插滿風機 才能取代核四,產經,2014/04/25 10:43,https://www.cna.com.tw/news/afe/201404250069.aspx,（中央社記者林孟汝台北25日電）反核遍地烽火，再生能源成為核電代替方案選項之一，根據經濟部評估，台灣環島一圈全插滿風機，才能取代一座核四廠。
地熱海洋發電待開發 難取代核四,產經,2014/04/25 10:43,https://www.cna.com.tw/news/afe/201404250071.aspx,（中央社記者林孟汝台北25日電）反核遍地烽火，再生能源成為核電代替方案選項之一，經濟部表示，地熱、海洋發電，技術都還未成熟，尚待開發，要補足核四每年193億度電力缺口，仍有困難。
