標題,分類,時間,網址,內文
服貿校園宣傳  張家祝將赴清交,產經,2014/04/06 09:12,https://www.cna.com.tw/news/afe/201404060020.aspx,（中央社記者黃巧雯台北6日電）經濟部上週起展開校園兩岸服務貿易協議座談會，繼經濟部次長杜紫軍後，經濟部長張家祝7日、9日將前往清華大學、交通大學與學生溝通，這也是張家祝首度到校園宣傳服貿。
五一拉貨潮  LED旺季效應,產經,2014/04/06 09:19,https://www.cna.com.tw/news/afe/201404060022.aspx,（中央社記者韓婷婷台北6日電）大陸五一拉貨潮、LED照明汰換轉趨火熱，推動LED廠營運旺季啟動，成長引擎從3月開始，業者普遍樂觀預期，今年在照明需求加持下，旺季效應續航力將拉長。
投顧：美股中長線看基本面,產經,2014/04/06 09:21,https://www.cna.com.tw/news/afe/201404060023.aspx,（中央社記者潘智義台北6日電）富蘭克林投顧表示，2014年美國景氣動能可望較2013年提升，主因國內需求帶動，且兩黨達成預算協議，減輕財政緊縮對經濟拖累，也對經濟帶來支撐。
工研院栽培澳洲茶樹 提高精油量,產經,2014/04/06 10:21,https://www.cna.com.tw/news/afe/201404060033.aspx,（中央社記者韋樞台北6日電）工研院與中研院合作將品種優良的植物體胚培養成細胞，再一路長大移植到培養箱，用於澳洲茶樹栽培，更能提高精油萃取率到千分之25，廠商看好商機，預計在屏東大量栽種。
橋接生技產學  甄選菁英培訓,產經,2014/04/06 10:25,https://www.cna.com.tw/news/afe/201404060034.aspx,（中央社記者林孟汝台北6日電）為橋接優秀人才到產業，科技會報宣布，將由中研院等15家單位培訓100名生技菁英，有志投入生技產業就業或創業的博士級人才要把握機會，6月10日前截止報名。
砷化鎵  業者預期第2季回溫,產經,2014/04/06 10:45,https://www.cna.com.tw/news/afe/201404060039.aspx,（中央社記者韓婷婷台北6日電）砷化鎵產業第1季為產業淡季，加上客戶庫存消化持續，今年淡季效應特別明顯，穩懋首季營收年減達41.46%，全新也衰退30.17%，業者預期第2季可回溫。
投顧：看好歐股未來表現,產經,2014/04/06 10:49,https://www.cna.com.tw/news/afe/201404060040.aspx,（中央社記者潘智義台北6日電）霸菱投顧指出，雖然俄羅斯、烏克蘭衝突壓抑3月歐股表現，但歐股吸金力道不減，仍看好歐股未來表現。
廢核爐  日政府將指定大學研究,產經,2014/04/06 11:12,https://www.cna.com.tw/news/afe/201404060049.aspx,（中央社記者楊明珠東京6日專電）日本政府今年夏天將指定2、3所大學研究東京電力公司福島第一核電廠廢核子反應爐一事。福島第一核電廠於2011年311東日本大震災時發生核災，已決定廢爐。
陸委會：第2類電信 開放沒問題,產經,2014/04/06 12:25,https://www.cna.com.tw/news/afe/201404060082.aspx,（中央社記者吳佳穎台北6日電）面對學者質疑服務貿易協議電信服務業開放項目，陸委會副主委林祖嘉說，5年前就開放多項第2類電信業務，目前都沒問題，這次開放簡易3項業務，學者有疑慮要提出證據。
NCC：2類電信 非首度開放,產經,2014/04/06 12:25,https://www.cna.com.tw/news/afe/201404060084.aspx,（中央社記者吳佳穎台北6日電）面對服貿電信服務業開放的疑慮，國家通訊傳播委員會（NCC）副主委虞孝成表示，這次台灣開放第2類電信業中的3項服務是2009年已經開放的業務，差別只在可連結到境外。
加油且慢 7日汽油降3角柴油4角,產經,2014/04/06 12:46,https://www.cna.com.tw/news/firstnews/201404060088.aspx,（中央社記者6日電）中油指出，7日凌晨零時起調降汽油價每公升0.3元、柴油價格每公升0.4元。調整後的參考零售價格，分別為92無鉛汽油每公升33.4元、95無鉛汽油34.9元、98無鉛汽油36.9元、超級柴油32.2元。1030406
明起調降  汽油3角柴油4角,產經,2014/04/06 12:57,https://www.cna.com.tw/news/afe/201404060097.aspx,（中央社記者吳佳穎台北6日電）中油公司依浮動油價機制計算，自明（7）日凌晨零時起調降各式汽油價格每公升0.3元、各式柴油價格每公升0.4元。
郭台銘：欽佩王金平 心疼學生,產經,2014/04/06 13:01,https://www.cna.com.tw/news/afe/201404060103.aspx,（中央社記者鍾榮峰台北6日電）鴻海董事長郭台銘表示，非常欽佩立法院長王金平的智慧與高度，他再度表達心疼學生的心情。郭台銘說，學運持續至今，他自己也在學習民主的課程。
春電三展合一  設穿戴式專區,產經,2014/04/06 13:12,https://www.cna.com.tw/news/afe/201404060106.aspx,（中央社記者鍾榮峰台北6日電）2014台北春季電腦展將於17日登場。台北市電腦公會表示，此次春電展、企業應用展和教育設備展「三展合一」，也將增設穿戴式科技專區。
經部：恐影響台灣參加區域經濟,產經,2014/04/06 13:42,https://www.cna.com.tw/news/afe/201404060113.aspx,（中央社記者吳佳穎台北6日電）立法院長王金平宣告，在兩岸協議監督條例草案完成立法前，將不召開服貿相關黨團協商會議。經濟部官員表示，這意味服貿會往後延，勢必影響貨貿，也會影響台灣參加區域經濟。
專家：黃金短線操作 避免追高,產經,2014/04/06 13:45,https://www.cna.com.tw/news/afe/201404060115.aspx,（中央社記者吳佳穎台北6日電）美國就業成長不如預期，黃金期貨價格維持上漲。專家認為，短線操作宜避免追高，但不影響全年上漲的展望。
肥咖倒數  金管會：不影響註冊,產經,2014/04/06 14:09,https://www.cna.com.tw/news/afe/201404060122.aspx,（中央社記者吳靜君台北6日電）因應美國海外帳戶稅務遵從法案(FATCA，肥咖條款)，金管會表示，台灣正與美國稅局進行跨政府協議(IGA)，台灣屬於較特殊的範本，所以較為延遲，但不影響金融機構線上註冊。
化妝品季買千送百  熱鬧登場,產經,2014/04/06 14:12,https://www.cna.com.tw/news/afe/201404060126.aspx,（中央社記者楊淑閔台北6日電）百貨業的化妝品季陸續登場，京站時尚廣場喊出最優惠滿新台幣4000送400元，新光三越滿3000送300都讓門市開店前出現排隊潮；10日起，美麗華、SOGO等百貨也將開跑。
投信：新興股市下半年走揚,產經,2014/04/06 14:42,https://www.cna.com.tw/news/afe/201404060136.aspx,（中央社記者許湘欣台北6日電）近來美寬鬆政策（QE）退場對新興股市的衝擊漸減，投信業者指出，新興市場股市上半年底部將逐步墊高，下半年上漲，第2季相對看好印度、印尼、巴西。
2月中小企業放款 增147億,產經,2014/04/06 15:37,https://www.cna.com.tw/news/afe/201404060152.aspx,"(中央社記者吳靜君台北6日電)金管會統計，截至103年2月底止，本國銀行對中小企業放款餘額達新台幣4兆7,672億元，較1月底增加147億元。"
服貿持續延宕 台股長期隱憂,產經,2014/04/06 16:01,https://www.cna.com.tw/news/afe/201404060159.aspx,（中央社記者江明晏台北6日電）立法院長王金平今天宣告，在兩岸協議監督條例草案完成立法前，將不召開服貿協商。投顧業者不樂見，表示將成為台股後續變數因子，並影響台灣參與區域經濟的進度。
商總：勿以監督條例拖延服貿,產經,2014/04/06 16:09,https://www.cna.com.tw/news/afe/201404060162.aspx,（中央社記者吳佳穎台北6日電）立法院長王金平宣告，在兩岸協議監督條例草案完成立法前，將不召開服貿相關黨團協商。商總理事長賴正鎰表示，最好監督條例和服貿能同步進行，不要相互拖延。
服貿延宕 台股震盪恐加大,產經,2014/04/06 16:21,https://www.cna.com.tw/news/afe/201404060163.aspx,（中央社記者許湘欣台北6日電）立法院長王金平宣告，在兩岸協議監督條例草案完成立法前，將不召開兩岸服務貿易協議相關黨團協商。投信業指出，服貿不過主要對後續經濟基本面的影響，短線台股震盪可能加大。
曾銘宗：挺金融業 速審服貿,產經,2014/04/06 17:07,https://www.cna.com.tw/news/afe/201404060180.aspx,（中央社記者林沂鋒台北6日電）金管會主委曾銘宗今天呼籲，立法院儘速審查通過服貿協議，讓金融業有更大的發展空間。
