標題,分類,時間,網址,內文
華南金與中國華融資產簽MOU,產經,2014/11/20 07:01,https://www.cna.com.tw/news/afe/201411200013.aspx,（中央社記者田裕斌台北20日電）華南金控宣布，與中國大陸華融資產管理簽署合作備忘錄(MOU)，未來將相互安排專業培訓課程及交換訊息，分享法規、制度及稅務的研究瞭解，發展多方面領域合作。
海外置產  東森房屋推八字訣,產經,2014/11/20 07:02,https://www.cna.com.tw/news/afe/201411200014.aspx,（中央社記者韋樞台北20日電）近來海外不動產投資熱滾滾，房仲認為，既然海外置產已成為顯學，要前進海外投資不動產就應做好事前評估，不妨利用「財稅後投報會正正」八字訣，做為投資評估準則。
大摩公布巴西石油損失預估,產經,2014/11/20 07:06,https://www.cna.com.tw/news/afe/201411200016.aspx,（中央社記者唐雅陵聖保羅19日專電）巴西石油公司涉及收賄接受調查，美國金融機構摩根士丹利率先向投資人公布巴西石油公司損失預估上看210億巴西幣（約84億美元），影響國營企業2014年整體利潤。
英國跑旅JUKE 不到90萬,產經,2014/11/20 10:12,https://www.cna.com.tw/news/afe/201411200018.aspx,（中央社記者田裕斌台北20日電）裕隆日產汽車正式推出2015年式 NISSAN JUKE自然進氣版及渦輪增壓版，新增熾豔黃與魅麗紫大膽車色，建議售價新台幣89.9萬元起，年底前購車即享1萬元早鳥現金折扣。
業成控股申請第一上市,產經,2014/11/20 07:22,https://www.cna.com.tw/news/afe/201411200019.aspx,（中央社記者田裕斌台北20日電）業成控股向台灣證券交易所申請第一上市，是今年第 9家向證交所申請上市的外國企業。
高盛看低明年報酬 股市漲相佳,產經,2014/11/20 08:13,https://www.cna.com.tw/news/afe/201411200022.aspx,（中央社紐約19日綜合外電報導）彭博報導，高盛集團預測，從股市到債市，全球市場未來數年將為投資人帶來「較低的報酬率絕對值」，股市漲幅將傲視群倫，日股是一大亮點。
投顧：國會改選 日股上漲機率高,產經,2014/11/20 08:22,https://www.cna.com.tw/news/afe/201411200024.aspx,（中央社記者潘智義台北20日電）富蘭克林投顧引述野村證券統計資料指出，自1969年以來，日本歷經14次國會解散重新舉行大選，自宣布國會解散至投票日期間，日股平均上漲3.84%，上漲機率逾9成。
拍出自然美女  Canon推粉餅機,產經,2014/11/20 11:45,https://www.cna.com.tw/news/afe/201411200025.aspx,（中央社記者韓婷婷台北20日電）數位相機廠 Canon推出一款主攻女性市場的小型數位相機PowerShot N2粉餅機，創意拍攝模式驚喜無限、濾鏡玩法獨特品味，Wi-Fi、NFC分享零時差。
Fed提防全球趨緩和通膨恐下滑,產經,2014/11/20 08:37,https://www.cna.com.tw/news/afe/201411200028.aspx,（中央社華盛頓19日綜合外電報導）法新社報導，根據美國聯邦準備理事會（Fed）今天公布上次會議紀錄，決策官員見到全球趨緩對美國成長帶來的潛在威脅，及可能的通貨膨脹下滑。
日本報喜 出口年增9.6%超標,產經,2014/11/20 08:49,https://www.cna.com.tw/news/afe/201411200030.aspx,（中央社東京20日綜合外電報導）彭博報導，日本10月出口增幅寫下8個月來之最，將為上季意外陷入衰退的日本經濟提供支撐。
