標題,分類,時間,網址,內文
G20財金首長：全力因應英國脫歐衝擊,產經,2016/07/25 00:52,https://www.cna.com.tw/news/afe/201607250003.aspx,（中央社成都24日綜合外電報導）共同社報導，在中國大陸成都舉行的20國集團（G20）財長和央行行長會議今天閉幕，發布聲明對英國決定脫歐造成的經濟風險表示擔憂，表示將動用所有可能的政策因應。
傳威瑞森將買Yahoo核心資產 出價1600億,產經,2016/07/25 07:39,https://www.cna.com.tw/news/firstnews/201607250008.aspx,（中央社舊金山24日綜合外電報導）法新社報導，據傳雅虎（Yahoo）已接近以50億美元（約新台幣1604億元）脫售其核心線上資產，結束這家公司20年來的獨立營運身分，可能的買主是威瑞森。不同的媒體報導指出，雅虎已快要談妥50億美元售出主要資產的交易。網路新聞網站Re/Code指出，電信巨擘威瑞森（Verizon）已脫穎而出成為買家，除非有其他競標者加碼出價。這份報導表示，交易可能明天就宣布，威瑞森準備把雅虎與另一家之前收購的網路公司美國線上（AOL）合併。根據多項報導，還要好幾個競標者在洽談，包括股神巴菲特（Warren Buffett）支持的速貸（Quicken Loans）創辦人吉伯特（Dan Gilbert）。不過，威瑞森似乎是領先者，理由是該公司有能力將美國線上的廣告技術與雅虎的服務結合。這項新聞凸顯雅虎的迅速走下坡。微軟（Microsoft）2008年有意以440億美元搶下雅虎，但雅虎不願意而破局。在執行長梅爾（Marissa Mayer）領軍下，雅虎重整模式已進行將近4年，為了反制谷歌（Google）與臉書（Facebook）的崛起而苦苦經營。收購的具體條件仍不明，但無論如何幾乎都會確定包括受歡迎的雅虎新聞、電郵信箱及其他全球用戶超過10億人的線上服務。雅虎聲明說，拒絕評論過程，「直到我們產生最終協議」。1050725
台股逢高土洋對作 外資成大盤續漲保證,產經,2016/07/25 07:46,https://www.cna.com.tw/news/afe/201607250021.aspx,（中央社記者韓婷婷台北25日電）國際股市持續漲升力道，台股雖短線回檔，但週線依舊收2連紅，並穩在9000點之上，法人表示，目前外資成為台股多頭主力，指數要更上一層樓，必須外資續買。
英財相示警 脫歐讓全球經濟蒙陰影,產經,2016/07/25 08:29,https://www.cna.com.tw/news/afe/201607250029.aspx,（中央社倫敦24日綜合外電報導）英國財政大臣韓蒙德今天接受英國廣播公司（BBC）和英國天空新聞網（SkyNews）專訪時警告，英國脫歐將讓全球經濟蒙上「陰影」，但他看好英國將與中國大陸敲定自由貿易協定。
台股開盤 漲17.22點,產經,2016/07/25 09:00,https://www.cna.com.tw/news/afe/201607250036.aspx,（中央社台北25日電）台北股市今天開盤漲17.22點，加權股價指數成為9030.36點，成交金額新台幣11.43億元。1050725
新台幣開盤 貶4分,產經,2016/07/25 09:02,https://www.cna.com.tw/news/afe/201607250038.aspx,（中央社台北25日電）台北外匯市場新台幣兌美元匯率今天以32.110元開盤，貶4分。
台積電盤中市值續創高 今年來增逾9千億,產經,2016/07/25 09:51,https://www.cna.com.tw/news/afe/201607250052.aspx,（中央社記者張建中新竹25日電）晶圓代工廠台積電股價再創波段新高，盤中一度達新台幣173元，市值達4.48兆元，續創歷史新高紀錄；台積電今年來若還原權值，市值大增9000餘億元。
蘋果新機空窗期財報將揭露 分析師保守,產經,2016/07/25 10:06,https://www.cna.com.tw/news/afe/201607250058.aspx,（中央社記者江明晏台北25日電）蘋果將在台北時間27日凌晨公布會計年度第3季財報，由於正值蘋果新機空窗期，多數分析師抱持保守態度，儘管有iPhone SE挹注，但恐對整體利潤不利。
虎航8至9月由日返台 15公斤行李免費,產經,2016/07/25 10:48,https://www.cna.com.tw/news/afe/201607250068.aspx,（中央社記者韋樞台北25日電）繼華航宣布部份航線免費行李客額度增加10公斤後，台灣虎航也宣布，8月1日起到9月底的旅遊旺季，指定航點從日本搭虎航回台旅客，享有15公斤的免費行李。
高溫上看36度  供電警戒亮橘燈,產經,2016/07/25 10:34,https://www.cna.com.tw/news/afe/201607250072.aspx,（中央社記者黃麗芸台北25日電）台灣今天高溫炎熱，中部以北上看攝氏35至36度。台電公司表示，週末過後，今天上班日預估最高用電為3500萬瓩、備轉容量率4.32%，顯示為供電警戒的橘燈。
外資跑了？台股一小時跌掉近170點,產經,2016/07/25 10:46,https://www.cna.com.tw/news/afe/201607250075.aspx,（中央社記者韓婷婷台北25日電）台股早盤雖在國際股市相對強勢下，指數一度達9085點、再創波段新高，但量能未跟上，隨後引發高檔獲利了結賣壓，一路向下摜破9000點，短短1小時跌掉近170點。
睽違5年 日本上半年首見貿易順差,產經,2016/07/25 10:54,https://www.cna.com.tw/news/afe/201607250080.aspx,（中央社東京25日法新電）日本今天公布上半年出現貿易順差，是2011年福島核災，導致日本能源進口飆高後首見。
財政不夠力  公共投資連5年負成長,產經,2016/07/25 11:06,https://www.cna.com.tw/news/afe/201607250088.aspx,（中央社記者黃巧雯台北25日電）受到國內重大公共建設陸續完工、政府財政緊絀影響，經濟部今天發布統計，國內公共投資動能日漸降低，且連續5年負成長，連帶拖累近5年我國固定投資僅微幅成長0.9%。
台灣製造業占固定投資逾4成 高過日韓,產經,2016/07/25 11:36,https://www.cna.com.tw/news/afe/201607250100.aspx,（中央社記者黃巧雯台北25日電）台灣產業集中於製造業，就連投資也相當集中，經濟部今天發布統計，我國2014年製造業占固定投資比重逾4成，相較於南韓、日本製造業占約34%、16%，我國產業固定投資較集中。
台經院：台股只是無基之彈 留意資產泡沫,產經,2016/07/25 11:43,https://www.cna.com.tw/news/afe/201607250103.aspx,（中央社記者邱柏勝台北25日電）台灣景氣疲軟，但近期台股「驚驚漲」。台經院表示，股市創新高主因是資金行情，但沒有基本面支撐，只是「無基之彈」，資金來得快、去得也快，投資人應留意資產泡沫。
台灣資助中美洲對抗咖啡銹病,產經,2016/07/25 12:55,https://www.cna.com.tw/news/afe/201607250120.aspx,（中央社台北25日電）台灣資助中美洲對抗咖啡銹病。駐宏都拉斯大使館當地時間22日代表中華民國政府，贈交中美洲經濟整合銀行「中美洲咖啡銹病區域貸款專案技術協助協定」第一筆款70萬美元。
威瑞森傳買雅虎 Yahoo奇摩：無法評論,產經,2016/07/25 12:04,https://www.cna.com.tw/news/afe/201607250123.aspx,（中央社記者吳家豪台北25日電）外電報導入口網站Yahoo（雅虎）以接近50億美元（約新台幣1604億元）出售核心資產給美國電信商威瑞森，對此Yahoo奇摩今天表示，無法針對傳言進行評論。
新台幣午盤 貶7.4分,產經,2016/07/25 12:05,https://www.cna.com.tw/news/afe/201607250124.aspx,（中央社台北25日電）台北外匯市場新台幣兌美元今天中午暫收32.144元，貶7.4分，成交金額5.45億美元。
Pokemon GO香港上架 網友推測台灣快了,產經,2016/07/25 12:36,https://www.cna.com.tw/news/firstnews/201607250127.aspx,（中央社記者韓婷婷台北25日電）備受亞洲國家引頸期盼的「Pokemon GO」精靈寶可夢Go今天在香港上架了，Android已可下載，網友推測香港上架了，台灣應該快了。任天堂推出的手遊「Pokemon GO」，終於正式在港推出！不過目前只在Android上架，至於iOS用戶，如使用美國Server下載App，也已可以在香港捕捉小精靈。香港玩家可光明正大捕抓精靈，讓台灣玩家大大羡慕，但也大感失望，因為不少網友以為「台港」是屬於同一陣線，會同步開放。但也有不少網友推測香港上架了，台灣應該也不遠了，極度期待的心情顯露無遺。1050725
孫明德：台灣產業五缺 肇因生產要素七低,產經,2016/07/25 12:41,https://www.cna.com.tw/news/afe/201607250144.aspx,（中央社記者邱柏勝台北25日電）工商團體指出，台灣有「五缺」，因此不利投資，但台經院景氣預測中心主任孫明德認為，「五缺」肇因於「七低」，水電費太便宜導致使用效率低，應讓生產要素價格回到應有水準。
陸PC需求放緩 外資：不利華碩宏碁,產經,2016/07/25 12:55,https://www.cna.com.tw/news/afe/201607250147.aspx,（中央社記者吳家豪台北25日電）美系外資指出，中國大陸個人電腦（PC）需求放緩，恐不利於大中華區PC品牌，因此將華碩評等從「優於大盤」調降至「中立」，維持宏碁聯想「劣於大盤」評等。
加稅議題發酵  北市5月建照核發創新低,產經,2016/07/25 13:31,https://www.cna.com.tw/news/afe/201607250162.aspx,（中央社記者韋樞台北25日電）房市交易冷清，外商房仲統計台北建管處上半年核發住宅建照戶數僅1433戶，年減率比腰斬還多，且5月僅核發56戶建照，創下單月新低，今年建築投資市場恐創下月、季、年三低紀錄。
台股收盤跌21.47點,產經,2016/07/25 13:35,https://www.cna.com.tw/news/afe/201607250164.aspx,（中央社台北25日電）台北股市今天收盤下跌21.47點，為8991.67點，跌幅0.24%，成交金額新台幣770.30億元。1050725
台股高檔震盪  收跌21.47點,產經,2016/07/25 13:44,https://www.cna.com.tw/news/afe/201607250170.aspx,（中央社台北25日電）台北股市今天開高走低，收盤跌21.47點，為8991.67點，跌幅0.24%，成交金額新台幣770.30億元。
