標題,分類,時間,網址,內文
美稅改計畫引憂 歐股收黑,產經,2017/11/18 01:31,https://www.cna.com.tw/news/afe/201711180003.aspx,（中央社倫敦17日綜合外電報導）因投資人對美國總統川普的減稅計畫感到憂心，加上英國脫歐和德國籌組聯合政府協商沒完沒了，歐洲股市今天收黑。
沙烏地試圖消解市場疑慮 油價走強,產經,2017/11/18 05:48,https://www.cna.com.tw/news/afe/201711180008.aspx,（中央社紐約17日綜合外電報導）油價今天走強，週線呈現反彈之勢，因沙烏地阿拉伯試圖消解市場對俄羅斯準備延續減產的疑慮。
投資人對美稅改前景有疑慮 美股拉回,產經,2017/11/18 06:06,https://www.cna.com.tw/news/afe/201711180009.aspx,（中央社紐約17日綜合外電報導）美股今天收黑，因投資人對美國稅改前景產生疑慮，以及蘋果公司（Apple）延緩推出HomePod智慧揚聲器計畫。
電競台廠拚實力  軟硬都要比,產經,2017/11/18 08:40,https://www.cna.com.tw/news/afe/201711180018.aspx,（中央社記者吳家豪台北18日電）台灣個人電腦（PC）品牌廠著眼於電競產品高毛利與玩家換機需求明確，在全球消費性筆記型電腦換機需求低迷情況下，紛紛轉而擴大布局電競產品線，互相較勁硬實力和軟實力。
電競風潮正起  電競人喜迎風口,產經,2017/11/18 10:40,https://www.cna.com.tw/news/afe/201711180034.aspx,（中央社記者韓婷婷台北18日電）在英雄聯盟、魔獸爭霸等遊戲帶動下，電競遊戲已發展為全球新世代明星產業，觀看人數甚至超越體育賽事，成為最受歡迎競賽活動。近來台灣電競產業獲正名，更將產業推上風口。
全球景氣升溫  外銷訂單10月估連15紅,產經,2017/11/18 10:50,https://www.cna.com.tw/news/afe/201711180038.aspx,（中央社記者廖禹揚台北18日電）經濟部統計處20日將公布10月外銷訂單統計資料，據統計處先前預估，10月外銷訂單金額可望超越9月，約在450億到460億美元，年增5.4%到7.8%，連15個月正成長。
OPPO全螢幕機造勢 打卡點進駐三創,產經,2017/11/18 11:04,https://www.cna.com.tw/news/afe/201711180040.aspx,（中央社記者江明晏台北18日電）OPPO首款全螢幕手機R11s搭載前後2000萬畫素相機，將於22日登台發表，並邀請金鐘影帝吳慷仁站台，OPPO同時將在三創打造快閃打卡點「風格實驗室」，炒熱話題與商機。
台灣印度資通訊專家接觸 開啟5G合作,產經,2017/11/18 12:23,https://www.cna.com.tw/news/afe/201711180078.aspx,（中央社記者康世人新德里18日專電）台灣資通訊訪問團14日起，陸續拜會印度電信標準發展協會、車用資通訊發展中心、行動通訊同業公會等多個機構，討論5G標準與測試場域等，開啟兩國在5G上的合作。
美稅改拚年底過關 多數經濟學家沒信心,產經,2017/11/18 12:54,https://www.cna.com.tw/news/afe/201711180090.aspx,（中央社班加羅爾17日綜合外電報導）根據路透社向經濟學家的調查，多數經濟學家認為，美國共和黨議員今年可能無法讓重大稅改案在國會過關。多數經濟學家也對稅改案能否大力推動經濟持懷疑態度。
景氣復甦帶動 10月失業率可望再降,產經,2017/11/18 14:18,https://www.cna.com.tw/news/afe/201711180105.aspx,（中央社記者陳政偉台北18日電）主計總處22日將發布最新人力資源調查和薪資與生產力統計，在景氣復甦帶動下，10月失業率可望再降；而受到勞基法修正影響，平均加班工時可能持續縮減，加班費則略提升。
小米台中台南店深耕台灣 擴展新零售,產經,2017/11/18 14:28,https://www.cna.com.tw/news/afe/201711180111.aspx,（中央社記者江明晏台北18日電）深耕台灣市場，落實新零售的擴展腳步，小米之家台中店與小米台南FOCUS專賣店接連在今、明兩天開幕，活動期間部分商品下殺1折，小米表示，未來將投入更多資源和在地化經營。
聯發科20週年運動會  蔡明介發1.6億紅包,產經,2017/11/18 15:04,https://www.cna.com.tw/news/afe/201711180113.aspx,（中央社新竹18日電）手機晶片廠聯發科今天舉辦20週年運動會，聯發科董事長蔡明介送員工紅包，今年9月30日前到職員工將可收到新台幣1萬元激勵獎金，預計將有1.6萬人可拿到，總額達1.6億元。
