標題,分類,時間,網址,內文
TPP為早日生效商討新條件 僅需6國批准,產經,2017/11/08 00:44,https://www.cna.com.tw/news/afe/201711080004.aspx,（中央社峴港7日綜合外電報導）跨太平洋夥伴協定（TPP）11個參加國7日開始研究，倘若除美國以外的新協定方案得以出爐，在獲得相當於過半數6個國家國內批准後就讓TPP生效。
中東緊張情勢引憂 歐股收黑,產經,2017/11/08 01:22,https://www.cna.com.tw/news/afe/201711080006.aspx,（中央社倫敦7日綜合外電報導）由於中東緊張情勢引發投資人憂慮，歐洲主要股市今天收黑。
美股失去上漲動能 道瓊收盤仍創新高,產經,2017/11/08 06:33,https://www.cna.com.tw/news/afe/201711080013.aspx,（中央社紐約7日綜合外電報導）華爾街股市今天失去上漲動能，不過雖然金融股下挫，道瓊工業指數收盤仍創新高。
國際油價收低,產經,2017/11/08 06:51,https://www.cna.com.tw/news/afe/201711080014.aspx,（中央社紐約7日綜合外電報導）國際油價今天收低。
美股震盪 台股待觀察,產經,2017/11/08 08:18,https://www.cna.com.tw/news/afe/201711080017.aspx,（中央社記者潘智義台北8日電）美道瓊工業指數開高殺低，震盪收小紅，上漲8.81點，但那斯達克、標準普爾500、費城半導體指數皆小跌，是否影響今天台股表現，有待觀察。
米其林美食密探評量  唯一標準是菜餚,產經,2017/11/08 09:54,https://www.cna.com.tw/news/afe/201711080028.aspx,（中央社記者曾依璇巴黎7日專電）台北明年將首度擁有自己的米其林指南，這意味美食密探正在探索具有潛力的餐廳。這群密探身分神秘，一般只知他們來自不同國家，用餐時不做筆記，唯一評量標準就是菜餚品質。
台股開盤跌0.9點,產經,2017/11/08 09:03,https://www.cna.com.tw/news/afe/201711080031.aspx,（中央社台北8日電）台北股市今天開盤跌0.9點，加權股價指數成為10839.44點，成交金額新台幣22.93億元。1061108
新台幣開盤貶3分 為30.200元,產經,2017/11/08 09:04,https://www.cna.com.tw/news/afe/201711080032.aspx,（中央社台北8日電）台北外匯市場新台幣兌美元匯率今天以30.200元開盤，貶3分。1061108
法時尚老牌浪凡傳財務危機 管理層否認,產經,2017/11/08 09:09,https://www.cna.com.tw/news/afe/201711080036.aspx,（中央社記者曾依璇巴黎7日專電）法國媒體報導，百年時尚品牌浪凡（Lanvin）面臨財務困境。浪凡成立於1889年，是法國最老且仍在營運的時裝品牌，自2001年起屬於76歲的企業家王效蘭。
環球晶圓Q3大賺16.52億  中美晶吃大補丸,產經,2017/11/08 09:17,https://www.cna.com.tw/news/afe/201711080040.aspx,（中央社記者張建中新竹月8日電）環球晶圓第3季歸屬母公司淨利達新台幣16.52億元，將貢獻母公司中美晶超過8億元獲利，貢獻每股獲利約1.4元。
