標題,分類,時間,網址,內文
軍改草案公布 八百壯士不滿要求先溝通,產經,2017/11/15 00:41,https://www.cna.com.tw/news/afe/201711150005.aspx,（中央社記者蔡佳伶台北15日電）抗議年金改革團體八百壯士昨天晚間表示，國防部公布的軍人退撫變革內容是明確版本，而非如政府所說的草案重點，讓退伍軍人喪失信任，要求政府先與退役軍人就年改進行溝通。
無關能力 千禧世代境遇就是比父母慘,產經,2017/11/15 09:49,https://www.cna.com.tw/news/afe/201711150006.aspx,（中央社蘇黎世14日綜合外電報導）瑞士信貸銀行（Credit Suisse）研究報告指出，儘管多數千禧世代受過更多訓練，但相較於父母年輕時，要找到好工作和賺取好報酬卻是難上加難。
美股走弱 歐股收低,產經,2017/11/15 02:44,https://www.cna.com.tw/news/afe/201711150009.aspx,（中央社倫敦14日綜合外電報導）中國經濟數據乏善可陳，以及在主要假期購物季前，美國主要零售商財報好壞參半，促使華爾街股市下滑後，歐洲主要股市今天收低或持平。
美稅制改革疑慮揮之不去 美股收低,產經,2017/11/15 06:23,https://www.cna.com.tw/news/afe/201711150014.aspx,（中央社紐約14日綜合外電報導）由於對美國稅制改革的疑慮揮之不去，以及對石油供應過剩的憂慮打擊石油相關股，華爾街股市今天收低。
國際油價收跌,產經,2017/11/15 06:37,https://www.cna.com.tw/news/afe/201711150015.aspx,（中央社紐約14日綜合外電報導）國際油價今天收跌。
台股修正壓力重 留意具業績族群,產經,2017/11/15 07:33,https://www.cna.com.tw/news/afe/201711150018.aspx,（中央社記者吳家豪台北15日電）由於對美國稅制改革的疑慮揮之不去，以及對石油供應過剩的憂慮打擊石油相關股，華爾街股市今天收低；法人表示，指標過熱修正壓力沈重，建議轉進財報業績股、均線有撐股操作。
防胖手指 期交所推動能價格穩定措施,產經,2017/11/15 08:42,https://www.cna.com.tw/news/afe/201711150023.aspx,（中央社記者韋樞台北15日電）國外常傳出期貨商下單時，不慎在價格上多按一個按鍵的胖手指誤觸，造成期市閃崩，台灣期貨交易所推出「動態價格穩定措施」，靠著系統檢查新進委託單是否異常，避免市場恐慌大波動。
台股開盤跌25.10點,產經,2017/11/15 09:02,https://www.cna.com.tw/news/afe/201711150025.aspx,（中央社台北15日電）台北股市今天開盤跌25.10點，加權股價指數成為10662.08點，成交金額新台幣27.80億元。1061115
全球構裝市場續爬升 中國擴大版圖,產經,2017/11/15 09:06,https://www.cna.com.tw/news/afe/201711150026.aspx,（中央社記者鍾榮峰台北15日電）智慧型手機演進帶動構裝材料成長。工研院IEK指出，全球構裝市場規模持續爬升，中國大陸版圖持續擴大。
新台幣開盤升2.1分 為30.159元,產經,2017/11/15 09:06,https://www.cna.com.tw/news/afe/201711150027.aspx,（中央社台北15日電）台北外匯市場新台幣兌美元匯率今天以30.159元開盤，升2.1分。1061115
