標題,分類,時間,網址,內文
台股萬點之上震盪 央行本週開理監事會,產經,2017/06/19 08:12,https://www.cna.com.tw/news/afe/201706190021.aspx,（中央社記者潘智義台北19日電）美股道瓊工業指數上個交易日上漲24.38點，中央銀行22日將召開理監事會，一般認為利率可望維持連4季不動，法人認為，台股回到10100點之上，可望維持高檔震盪。
台股開盤漲5.49點,產經,2017/06/19 09:03,https://www.cna.com.tw/news/afe/201706190030.aspx,（中央社台北19日電）台北股市今天開盤漲5.49點，加權股價指數成為10162.22點，成交金額新台幣17.11億元。1060619
新台幣開盤貶0.9分 為30.390元,產經,2017/06/19 09:19,https://www.cna.com.tw/news/afe/201706190031.aspx,（中央社台北19日電）台北外匯市場新台幣兌美元匯率今天以30.390元開盤，貶0.9分。
永豐金弊案連連 謝金河：獨董恐有麻煩,產經,2017/06/19 09:20,https://www.cna.com.tw/news/afe/201706190033.aspx,（中央社記者潘智義台北19日電）財信傳媒董事長謝金河表示，永豐金控爆發一連串弊案，董事長何壽川收押禁見，震驚了整個金融圈，除了追查何家，永豐金控獨董薛琦可能有點麻煩，獨董要不要負責任？請金管會回答。
傳東芝半導體售日美韓聯盟進入最後階段,產經,2017/06/19 09:10,https://www.cna.com.tw/news/afe/201706190034.aspx,（中央社東京19日綜合外電報導）「日刊工業新聞」（Nikkan Kogyo）引述未具名官員表示，東芝公司選擇日美韓聯盟為旗下半導體事業買主已經進入最後階段。
iPhone 8傳保護貼首曝光 照片露玄機,產經,2017/06/19 09:30,https://www.cna.com.tw/news/afe/201706190038.aspx,（中央社記者鍾榮峰台北19日電）蘋果iPhone 8各界高度關注。微博網友貼出照片爆料，據稱是iPhone 8的全螢幕強化玻璃保護貼曝光，已小規模試產，預估7月底到8月初量產，設計上透露不少玄機。
使用牌照稅是否繳納  自動辨識系統查緝,產經,2017/06/19 09:57,https://www.cna.com.tw/news/afe/201706190043.aspx,（中央社記者葉子綱雲林縣19日電）車輛如果未繳納使用牌照稅就貿然上路，現在已有自動車牌辨識系統協助查緝，雲林縣稅務局呼籲車輛使用人，切勿心存僥倖，以免遭罰。
鴻海早盤衝34個月高點 市值破1.87兆,產經,2017/06/19 09:55,https://www.cna.com.tw/news/afe/201706190044.aspx,（中央社記者鍾榮峰台北19日電）鴻海早盤最高108元，創近34個月來波段高點，市值粗估突破新台幣1.87兆元。亞系外資看好鴻海轉型，外媒報導鴻海是OLED版iPhone 8獨家組裝供應商。
新台幣早盤轉升2.7分,產經,2017/06/19 10:03,https://www.cna.com.tw/news/afe/201706190047.aspx,（中央社台北19日電）台北外匯市場新台幣兌美元匯率今天以30.390元開盤，貶0.9分；9時45分來到30.354元，升2.7分。
櫃買多項新措施 強化資產交換市場監理,產經,2017/06/19 10:24,https://www.cna.com.tw/news/afe/201706190057.aspx,（中央社記者韓婷婷台北19日電）為強化轉換公司債資產交換交易市場監理，櫃買中心今天對外發布多項資產交換業務強化管理措施，適用金融機構包括證券商、銀行及槓桿交易商。
想加薪6千嗎  6成4上班族曾在職進修,產經,2017/06/19 10:56,https://www.cna.com.tw/news/afe/201706190065.aspx,（中央社記者邱柏勝台北19日電）薪資停滯年代，上班族想為自己加薪，必須靠在職進修。根據1111人力銀行統計，6成4上班族曾在職進修，平均每週花4.3小時，其中又有4成上班族，平均薪資因此多了新台幣6036元。
何壽川遭羈押 永豐餘集團個股綠臉,產經,2017/06/19 11:04,https://www.cna.com.tw/news/afe/201706190076.aspx,（中央社記者韓婷婷台北19日電）永豐金控董事長何壽川與永豐餘土地開發經理張金榜18日被裁定羈押，集團旗下個股全面開低，一片綠油油，在台股站上10200點之際更顯得憔悴。
台股開高走高 盤中重返10200點之上,產經,2017/06/19 11:05,https://www.cna.com.tw/news/afe/201706190078.aspx,（中央社記者潘智義台北19日電）美股道瓊工業指數上漲24.38點，台北股市今天開高走高，迅速站上10200點之上。雖然指數在萬點之上，但外資近來買超降溫。
東芝記憶體出售 傳與日美韓聯盟最終調整,產經,2017/06/19 11:05,https://www.cna.com.tw/news/afe/201706190079.aspx,（中央社記者鍾榮峰台北19日電）東芝記憶體競標傳出新進展。日媒報導，東芝與日美韓聯盟針對出售東芝記憶體協商，已進入最終調整。
玉晶光 5月獲利好靚  早盤勁揚8%,產經,2017/06/19 11:34,https://www.cna.com.tw/news/afe/201706190092.aspx,（中央社記者韓婷婷台北19日電）光學鏡頭廠玉晶光應主管機關要求公告5月自結稅後純益新台幣4548萬元，每股純益0.46元，超越第1季整季的0.08元，激勵今天股價跳空開高，早盤一度勁揚8%。
電動滑板車防自燃  經濟部訂國家標準,產經,2017/06/19 11:41,https://www.cna.com.tw/news/afe/201706190105.aspx,（中央社記者黃麗芸台北19日電）有鑒於國外電動自主平衡車屢因電氣系統缺失而發生自燃事件，經濟部標檢局特別針對相關產品制定電氣系統安全要求的國家標準，除提升產品安全也讓民眾安心使用。
招財 高市拚招商加值解市庫之渴,產經,2017/06/19 12:25,https://www.cna.com.tw/news/afe/201706190113.aspx,（中央社記者王淑芬高雄19日電）景氣冷、招商不易，不過高雄市今年仍設定招商辦理都新市更新及土地所有權標租，招商規模近新台幣百億，規劃今年最少要入帳至少15億元。
最難預測時代來臨  理財看瑞銀這4招,產經,2017/06/19 14:13,https://www.cna.com.tw/news/afe/201706190122.aspx,（中央社記者蔡怡杼台北19日電）瑞銀表示，高達 8成受訪者認為目前處於歷史上最難以預測的時代，不確定性成為全球新常態，建議聚焦長期投資、投資多元化、財富多維事業以及避免高估現金安全性 4大策略因應。
新台幣午盤升5.3分 暫收30.328元,產經,2017/06/19 12:10,https://www.cna.com.tw/news/afe/201706190126.aspx,（中央社台北19日電）台北外匯市場新台幣兌美元今天中午暫收30.328元，升5.3分，成交金額3.74億美元。
一例一休太嚴苛  可成：應該要改,產經,2017/06/19 12:53,https://www.cna.com.tw/news/afe/201706190135.aspx,（中央社記者吳家豪台南19日電）金屬機殼廠可成今天舉行股東會，董事長洪水樹表示，製造業波動非常快速，生產體制需要彈性，一例一休連美國人都覺得太嚴苛、窒礙難行，應該是要改。
HTC U11紅色開賣倒數 粉絲：給你錢快出,產經,2017/06/19 12:53,https://www.cna.com.tw/news/afe/201706190146.aspx,（中央社記者吳家豪台北19日電）宏達電年度旗艦新機HTC U11「豔陽紅」開賣倒數，網友紛紛按讚叫好，表示等很久了，更有心急粉絲在宏達電臉書官網留言：「給你錢，快點出」。
莫健明白指出 美豬美牛是美台凸出議題,產經,2017/06/19 14:00,https://www.cna.com.tw/news/afe/201706190159.aspx,（中央社記者鄭崇生華盛頓18日專電）美國在台協會（AIT）主席莫健今天說， 美台間確實存在一些關鍵的凸出議題、如牛肉與豬肉；要在經濟改革中取得重大進展，現在正是最好時機、解決雙邊的凸出議題。
