標題,分類,時間,網址,內文
美股下滑 蘋果漲阿里巴巴再跌,產經,2014/09/24 05:47,https://www.cna.com.tw/news/afe/201409240010.aspx,（中央社紐約23日綜合外電報導）由於數據顯示歐元區經濟疲軟，美國股市今天連續第三個交易日下滑。蘋果公司股價揚升，阿里巴巴股價再度下滑。
一銀主辦台雅集團跨境聯貸,產經,2014/09/24 07:19,https://www.cna.com.tw/news/afe/201409240013.aspx,（中央社記者田裕斌台北24日電）由第一銀行統籌主辦，台雅集團旗下寀奕國際及Taieasy 5年期、7000萬美元聯貸案完成簽約，募得資金將用來支應寀奕購料周轉及Taieasy建廠及購置機器設備所需。
順德Q3業績可增5% 波段高,產經,2014/09/24 07:19,https://www.cna.com.tw/news/afe/201409240014.aspx,（中央社記者鍾榮峰台北24日電）法人預估，導線架供應商順德第3季業績可較第2季成長5%，可創3年來單季高點。
節氣入秋 王品祭優惠,產經,2014/09/24 07:19,https://www.cna.com.tw/news/afe/201409240015.aspx,（中央社記者江明晏台北24日電）王品旗下頂級鐵板燒連鎖品牌夏慕尼即日起至10月底，推出「秋色饗宴，時尚品味」活動，祭出抽獎優惠，瞄準女性市場。
股市勝房市 交易量可望回溫,產經,2014/09/24 07:21,https://www.cna.com.tw/news/afe/201409240016.aspx,（中央社記者韋樞台北24日電）房仲統計近年以來股市和房價表現發現，今年台股指數漲幅勝過雙北市房價漲幅，不過第3季以來股市量縮盤整，房價遭打房影響，形成「雙悶」，估政策明朗後，房市交易量可望回溫。
輝瑞拚併購 傳相中Actavis,產經,2014/09/24 07:21,https://www.cna.com.tw/news/afe/201409240018.aspx,（中央社台北24日電）彭博報導，消息人士透露，輝瑞已與Actavis Plc接洽，表達收購意願，輝瑞這家美國製藥龍頭，繼續想方設法降低稅率，並取得新藥。
台無線通訊產值估明年增8.3%,產經,2014/09/24 07:21,https://www.cna.com.tw/news/afe/201409240019.aspx,（中央社記者鍾榮峰台北24日電）資策會MIC預估，2015台灣無線通訊產業產值可達新台幣1558億元，較今年1439億元成長8.3%。
台酒高雄駁二特區地上權案公告,產經,2014/09/24 07:25,https://www.cna.com.tw/news/afe/201409240020.aspx,（中央社記者韋樞台北24日電）台灣菸酒公司配合財政部土地資產活化政策，辦理高雄市首宗設定地上權招商案--「高雄駁二藝術特區土地設定地上權案」，預計10月中公告，年底選出合作廠商。
85度Ｃ推新麵包 感恩優惠回饋,產經,2014/09/24 07:25,https://www.cna.com.tw/news/afe/201409240021.aspx,（中央社記者江明晏台北24日電）入秋之際，F-美食85度C推出南瓜波蘿、焦糖雜糧麵包、法式糖霜起酥等多款麵包新品，並祭出年中感恩回饋，麵包同品項第2件半價。
正新力拚全球前8大輪胎廠,產經,2014/09/24 12:39,https://www.cna.com.tw/news/afe/201409240023.aspx,（中央社記者田裕斌昆山24日電）正新橡膠董事長羅才仁今年接任，即宣示短期內集團營收要挑戰50億美元門檻，擠下橫濱輪胎(YOKOHAMA)登上全球第8大輪胎廠。
國泰證推股票抽籤APP,產經,2014/09/24 07:33,https://www.cna.com.tw/news/afe/201409240024.aspx,（中央社記者田裕斌台北24日電）今年以來，初次上市櫃(IPO)及增資股抽籤標的吸引眾多投資人躍躍欲試，國泰證券推出首檔「股票抽籤APP(應用程式)」，讓投資人隨時收到股票抽籤資訊。
羅才仁：試車場提升正新,產經,2014/09/24 12:38,https://www.cna.com.tw/news/afe/201409240025.aspx,（中央社記者田裕斌昆山24日電）今年的6月17日對正新橡膠來說是個重要的日子，老董事長羅結當天正式退休，由兒子羅才仁接任董事長，也宣告正新由專業經理人領導的時代，正式來臨。
投顧：近9000點 不宜大幅調節,產經,2014/09/24 08:01,https://www.cna.com.tw/news/afe/201409240027.aspx,（中央社記者潘智義台北24日電）台北股市逼近9000點整數大關，近來成交量能不足。投顧認為，9月以來指數大幅修正，不宜過度調節持股。
勁永推雙向儲存碟 攻行動周邊,產經,2014/09/24 08:19,https://www.cna.com.tw/news/afe/201409240028.aspx,（中央社記者張建中新竹24日電）記憶體模組廠勁永，一口氣推出兩款行動雙向儲存碟產品，搶攻行動周邊市場。
台股開盤下跌13.10點,產經,2014/09/24 09:11,https://www.cna.com.tw/news/afe/201409240033.aspx,（中央社台北24日電）台北股市今天開盤跌13.10點，加權股價指數成為9071.80點，成交金額新台幣16.15億元。1030924
