標題,分類,時間,網址,內文
製造業活動加速 歐股上揚,產經,2015/04/02 02:21,https://www.cna.com.tw/news/afe/201504020009.aspx,（中央社倫敦1日綜合外電報導）法新社報導，由於數據顯示，歐元區製造業活動較上個月預測加速，歐洲主要股市今天上揚。
義專家：亞投行提供歐洲新機遇,產經,2015/04/02 03:07,https://www.cna.com.tw/news/afe/201504020010.aspx,（中央社記者鄭傑憶羅馬1日專電）曾擔任義大利經濟部次長的利提里說，若歐洲國家不加入亞投行，將自外於高成長的中國和亞洲市場。歐盟必須研擬策略，在全球金融秩序和地緣政治變動中，扮演關鍵角色。
製造業成長減緩 美股連2跌,產經,2015/04/02 05:34,https://www.cna.com.tw/news/afe/201504020014.aspx,（中央社紐約1日綜合外電報導）法新社報導，由於公布的經濟數據不佳，美國主要股市連續2天下跌。
美產量下滑 油價反彈,產經,2015/04/02 05:47,https://www.cna.com.tw/news/afe/201504020015.aspx,（中央社紐約1日綜合外電報導）法新社報導，油價反彈，主因美國政府的報告顯示，原油產量下滑，且墨西哥灣鑽油平台發生大火和爆炸，造成4人死亡。
噶瑪蘭酒廠  獲世界最佳蒸餾酒廠大獎,產經,2015/04/02 07:09,https://www.cna.com.tw/news/afe/201504020016.aspx,（中央社記者吳協昌洛杉磯1日專電）在舊金山舉行的2015年世界烈酒錦標賽結果今天出爐，台灣金車公司的噶瑪蘭酒廠獲選為年度最佳蒸餾酒廠大獎。
巴西石油與中國國開行簽貸款合約,產經,2015/04/02 07:32,https://www.cna.com.tw/news/afe/201504020019.aspx,（中央社記者唐雅陵聖保羅1日專電）巴西石油公司今天宣布與中國國家開發銀行簽署35億美元的貸款合約，對因貪瀆醜聞陷入危機、籌措資金有困難的巴西國營企業而言，這筆貸款如雪中送炭。
英加入亞投行  學者：鞏固國際金融優勢,產經,2015/04/02 07:59,https://www.cna.com.tw/news/afe/201504020021.aspx,（中央社記者黃貞貞倫敦1日專電）英國智庫皇家國際事務研究所專家說，英國不顧美國反對加入亞洲基礎設施投資銀行，是為鞏固倫敦國際金融中心地位及掌握亞洲龐大商機，也展現英國對大陸的外交政策走向務實。
政策加持  陸股多頭仍強,產經,2015/04/02 08:26,https://www.cna.com.tw/news/afe/201504020023.aspx,（中央社記者田裕斌台北2日電）中國大陸公布3月製造業採購經理人指數(PMI)50.1，與匯豐 3月製造業PMI的49.6不同調，投信分析，儘管景氣溫和成長，但經濟數據不明，預期將續推寬鬆，A股多頭仍強。
美股續挫  台股9500保衛戰,產經,2015/04/02 08:28,https://www.cna.com.tw/news/afe/201504020025.aspx,（中央社記者張建中台北2日電）經濟數據不佳，美股持續下挫，台股將面臨9500點關卡保衛戰。
威力彩連23摃 頭彩飆15億,產經,2015/04/02 08:43,https://www.cna.com.tw/news/firstnews/201504020026.aspx,（中央社記者田裕斌台北2日電）連23摃的威力彩今天又要開獎，頭彩獎金上看新台幣15億元，若1注獨得，不但是今年最高單注獎金，也是威力彩史上第6高獎金。觀察威力彩前10高頭彩記錄發現，威力彩自2008年元月22日開賣以來，7年多來只有8次頭彩獎金超過15億元，這次是第9次，機率本來就不高，其中還有4次是累積到15億元左右就開出頭獎，這也難怪投注站業者分析，威力彩頭彩近期開出的機率相當大。投注站業者建議，如果是小資本包牌，至少要包第2區1至8號，才不會錯失頭獎良機，且因為包第2區，若中得頭獎還可「附帶」7個二獎，以目前的銷售狀況，獎金還可多拿超過千萬元。如果是集資包牌，則可選擇「連碰」方式增加中獎機率，以第2區全包的狀況計算，第1區包7個號碼的7連碰約5600元，8連碰則要價2.24萬元，比較適合多人集資。投注站業者提醒，彩券兌獎「認券不認人」，集資最好能影印彩券給所有參與者，至少也要留下參與集資的憑證，以免中大獎，卻落得獎金被人領走的悲劇。1040402
台股開盤漲 38.38點,產經,2015/04/02 09:02,https://www.cna.com.tw/news/afe/201504020032.aspx,（中央社台北2日電）台北股市今天開盤漲38.38點，加權股價指數成為9546.04點，成交金額新台幣18.28億元。1040402
機關帶頭節水 經部祭胡蘿蔔及棒子,產經,2015/04/02 09:06,https://www.cna.com.tw/news/afe/201504020035.aspx,（中央社記者黃巧雯台北 2日電）為促使行政機關帶頭節水，經濟部擬祭出胡蘿蔔及棒子，機關學校部隊104年4至7月節水20%以上者將給予重賞，增加用水5%以上者則嚴懲。
買氣出籠 北桃南房市回溫,產經,2015/04/02 09:08,https://www.cna.com.tw/news/afe/201504020036.aspx,（中央社記者韋樞台北 2日電）台北市、桃園市和台南市3月買賣移轉量均月增不少，房仲認為，主要是3月房市擺脫連假干擾，且隨著房地合一稅壓力減弱，賣方預期漲價減弱，買賣雙方取得價格平衡點，買盤力道轉強。
去年售屋  財部公布相關報稅規定,產經,2015/04/02 09:15,https://www.cna.com.tw/news/afe/201504020038.aspx,（中央社記者韋樞台北 2日電）個人去年出售房地，但未能提出成交金額或原始成本者，將適用於財政部公布「103年度個人出售房屋之財產交易所得計算規定」，今年申報103年度綜合所得稅時適用。
安定基金賠付  曾銘宗：保障50萬保戶,產經,2015/04/02 09:26,https://www.cna.com.tw/news/afe/201504020043.aspx,（中央社記者吳靜君台北 2日電）金管會主委曾銘宗今天表示，處理國寶、幸福人壽是依法執行，是為了保障50萬的保戶權益，若不以安定基金賠付，50萬保戶過去幾十年所繳的保費將會歸零。
台股清明變盤？財長：平常心看待,產經,2015/04/02 09:31,https://www.cna.com.tw/news/afe/201504020047.aspx,（中央社記者韋樞台北 2日電）股市常有清明變盤等說法，財政部長張盛和今天在立法院財委會表示，台股衝萬點但近關情怯，股民不妨平常心看待。
精品銷售成長  經理人估增6%至8%,產經,2015/04/02 09:34,https://www.cna.com.tw/news/afe/201504020049.aspx,（中央社記者潘智義台北2日電）瑞士寶盛精品基金經理人黃意芝認為，精品業去年充滿挑戰，今年樂觀看旺。在各項不利因素逐漸消退下，今年精品銷售年成長率可望上調為6%至8%。
手機容量不夠  App幫大忙,產經,2015/04/02 09:39,https://www.cna.com.tw/news/afe/201504020054.aspx,（中央社記者江明晏台北 2日電）新創科技公司的業者推出App，可在短短數秒連結電腦空間，用戶能輕易將喜歡的照片、影片上傳電腦，而非同步到網路雲端，等於讓手機容量擴充好幾倍。
台股早盤大漲逾百點,產經,2015/04/02 09:46,https://www.cna.com.tw/news/afe/201504020059.aspx,（中央社台北2日電）台北股市今天早盤一度大漲108點，加權股價指數最高達9615點；9時45分時成交金額新台幣280億元。 1040402
新台幣早盤走升,產經,2015/04/02 09:52,https://www.cna.com.tw/news/afe/201504020062.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元匯率今天以31.362元平盤開出，9時45分來到31.267元，升9.5分。
葡萄牙申請加入亞投行,產經,2015/04/02 10:22,https://www.cna.com.tw/news/afe/201504020071.aspx,（中央社上海2日綜合外電報導）中國大陸財政部昨晚在聲明中表示，葡萄牙已遞交申請，希望以創始成員國身分加入中國大陸主導的亞洲基礎設施投資銀行。
攜手蘋果舊換新 鴻海氣勢如虹,產經,2015/04/02 10:41,https://www.cna.com.tw/news/afe/201504020078.aspx,（中央社記者鍾榮峰台北2日電）鴻海早盤走勢堅挺，最高來到93.4元，漲幅逾1.8%。鴻海攜手蘋果(Apple)在中國大陸針對使用過或閒置的iPhone和iPad，開展「以舊換新」計畫。
張盛和：亞投行22億元不會成為壁紙,產經,2015/04/02 13:15,https://www.cna.com.tw/news/afe/201504020084.aspx,（中央社記者韋樞台北 2日電）財政部長張盛和今早在立法院財政委員會表示，參加亞投行投資新台幣22億元為股本，亞投行是國際金融機構，是永續經營的，就算最壞的情形也不會損失，可以拿得回來，不會變壁紙。
權值股領軍  台股盤中上漲百點,產經,2015/04/02 11:05,https://www.cna.com.tw/news/afe/201504020098.aspx,（中央社記者張建中台北 2日電）不畏美股下挫，及清明長假即將來臨，台股在傳統產業、電子及金融類股齊揚帶動下，加權指數大漲百餘點，收復9600點關卡，也站上9607點月線之上。
麥當勞將調漲美國直營店9萬員工薪資,產經,2015/04/02 11:07,https://www.cna.com.tw/news/afe/201504020107.aspx,（中央社紐約1日綜合外電報導）法新社報導，速食業巨擘麥當勞（McDonald's）今天宣布，將調漲美國直營餐廳9萬名員工薪資，且提供帶薪休假。
經部報告：進亞投行有評估美日關係,產經,2015/04/02 12:09,https://www.cna.com.tw/news/firstnews/201504020116.aspx,（中央社記者黃巧雯台北2日電）台灣申請加入亞投行，根據經濟部評估，未來協助亞洲開發中國家推動基礎建設將迎來投資機會，但美、日態度也讓我方憂心是否影響台美TIFA、提高加入TPP困難度及影響台日關係。整體而言，經濟部長鄧振中認為，台灣加入亞投行是「利大於弊」。台灣3月31日趕在截止日前，正式提出加入亞洲基礎設施投資銀行（AIIB）申請意向書，經濟部今天將一份 3月18日評估報告送至立法院。根據經濟部評估報告，主要分為加入亞投行對台灣可能利益、參與策略及不利因素 3方面進行討論。可能利益部分，經濟部指出，台灣是亞洲區域具有充沛金融資源的重要經濟體，參與亞投行可與各國共同為區域基礎設施投資做出貢獻，台灣可善盡國際社會責任，避免邊緣化。經濟部分析，透過加入亞投行，可協助亞洲開發中國家推動基礎設施建設，預期在貿易、醫療、資訊、環保等領域可能迎來新的投資機會。值得注意的是，國內保險公司等機構投資者擁有大量資金、尋求回報長期穩定的投資項目，經濟部認為，上述基礎建設專案投資龐大、回報週期較長、收益穩定等特點恰好符合其需求。加入策略部分，經濟部表示，利用亞投行此刻大舉招募成員與促成亞太經濟合作會議（APEC）轉型到亞太自由貿易區（FTAAP）的契機，兩岸可就台灣加入國際組織和區域經濟整合（合作）進行諮商（談判），並延伸至探討如何加入區域全面經濟夥伴關係（RCEP）的途徑與策略。另一方面，根據經濟部評估報告，台灣參與亞投行，我方也將美、日態度納入考量，並列為不利因素。經濟部憂心，若宣布加入亞投行，是否有可能影響台美貿易暨投資架構協定（TIFA）談判，進而提高台灣加入跨太平洋夥伴協定（TPP）困難度。由於亞投行被美國、日本視為國際貨幣基金組織（IMF）和亞洲開發銀行（ADB）的主要競爭對手，而日本又是ADB最大出資國，並由日本人擔任總裁，經濟部認為，加入亞投行還需顧慮日本感受，以及是否影響台日合作關係及台灣在ADB的角色與地位。針對民進黨籍立委陳明文關切美方對台灣加入亞投行的想法，鄧振中指出，外交部先前已通知美方，美方也表達同意，因此這部分不利因素已消除。1040402
韓10大企業高層年薪逾89萬美元,產經,2015/04/02 11:41,https://www.cna.com.tw/news/afe/201504020128.aspx,（中央社記者姜遠珍首爾2日專電）南韓財經資訊網站財閥網今天說，2014會計年度南韓10大企業集團旗下上市公司高級主管平均年薪9.8億韓元（約89萬2857美元），員工平均年薪7632萬韓元（約6萬9533美元）。
新台幣中午升 1.26角,產經,2015/04/02 12:04,https://www.cna.com.tw/news/afe/201504020143.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元今天中午收盤升1.26角，達31.236元，成交金額4.46億美元。
張君雅當午餐  3成5高中女生刻意減肥,產經,2015/04/02 12:05,https://www.cna.com.tw/news/afe/201504020147.aspx,（中央社記者林孟汝台北2015 年4月2日電）台灣高中女生重視自己的身材，消基會調查，其中有43.3%覺得自己有點胖及胖，過去半年有刻意減肥的女生占35%，同時有近2成沒有天天吃午餐。
架構師課國外百萬  工研院 3萬開課,產經,2015/04/02 12:26,https://www.cna.com.tw/news/afe/201504020159.aspx,（中央社記者張建中新竹 2日電）工研院首席架構師能量建置研訓課程將於10日正式展開。國外首席架構師培育費用動輒新台幣百萬元以上，工研院首批業界學員有機會以3萬元優惠學費參訓。
台入亞投行名稱  海基海協兩會先喬,產經,2015/04/02 12:32,https://www.cna.com.tw/news/afe/201504020163.aspx,（中央社記者韋樞台北2日電）立委對台灣參加亞投行究竟用何名義爭吵不休，海基會與海協會將溝通相關事宜。財政部長張盛和透露，海基會董事長林中森與海協會會長陳德銘將在西安會晤，溝通相關事務。
