標題,分類,時間,網址,內文
陸港股吸金  台股短期暫無影響,產經,2015/04/13 07:11,https://www.cna.com.tw/news/afe/201504130019.aspx,（中央社記者田裕斌台北13日電）近期陸、港股大漲並爆量，引起市場對台股行情、量能是否可能受到排擠，宏利台灣高股息基金經理人陳伯禎認為，短期暫無衝擊。
威力彩26槓  連槓期數史上第4,產經,2015/04/13 07:34,https://www.cna.com.tw/news/afe/201504130021.aspx,（中央社記者田裕斌台北13日電）威力彩自農曆春節以來已經連槓26期，頭彩上看新台幣19.5億元，根據台灣彩券估計，不但是威力彩開賣以來第 4高頭彩獎金，也是第4長連槓期數。
威力彩上看19.5億頭獎  阿帕契號碼熱,產經,2015/04/13 08:10,https://www.cna.com.tw/news/firstnews/201504130025.aspx,（中央社台北13日電）週一上班日，威力彩今晚開獎。連槓26期的威力彩，頭獎獎金上看新台幣19.5億元，如果單注中獎是史上第2高的頭獎。「阿帕契姐」、「台中捷運意外」的關連數字成為熱門投注號碼。雖然昨天適逢週日，但因為威力彩高額彩金的魅力，不少投注站都加班開店，供客人投注。投注站業者表示，近期重大事件成為投注民眾的熱門獎號，像是台中捷運鋼梁掉落造成4死4傷，發生在4月份，不少彩迷選擇4號。另外，藝人李蒨蓉登上陸軍航特部601旅的阿帕契AH-64E直升機，參觀人數傳中校勞乃成謊報20人，實際是26人。彩券行說，相關數字的組合也是彩迷選擇的熱門號碼。台彩表示，威力彩史上最高單注獎金落在2013年7月8日，頭獎1人獨得23.6億元，今年雖然年初頭彩一度飆高到20.12億元，但因有2人中獎，每人分得10.06億元。1040413
歐美股漲  台股走勢偏多,產經,2015/04/13 08:44,https://www.cna.com.tw/news/afe/201504130037.aspx,（中央社記者江明晏台北13日電）德股創高、美股走揚，投顧看好，在全球市場普遍上揚下，台股後勢仍偏多看待，可留意公共工程概念股與電動車、3D列印、物聯網等題材。
多倫多飲食展 觸動人們味蕾,產經,2015/04/13 10:22,https://www.cna.com.tw/news/afe/201504130040.aspx,（中央社記者張若霆多倫多12日專電）熬過漫長的寒冬，又是春暖花開時節。多倫多飲食展10日至12日在加拿大國家展覽館舉行，強調健康飲食。
台股開盤漲 4.89點,產經,2015/04/13 09:02,https://www.cna.com.tw/news/afe/201504130043.aspx,（中央社台北13日電）台北股市今天開盤漲4.89點，加權股價指數成為9622.59點，成交金額新台幣15.39億元。1040413
曾銘宗：台股基本面相當好,產經,2015/04/13 09:54,https://www.cna.com.tw/news/afe/201504130060.aspx,（中央社記者林孟汝台北13日電）港股上演瘋牛行情，台股獨憔悴，金管會主委曾銘宗今天表示，股市是經濟櫥窗，補漲與否要看投資人及市場機制，台股本益比及殖利率都在合理範圍。
新台幣早盤平盤上下整理,產經,2015/04/13 10:37,https://www.cna.com.tw/news/afe/201504130078.aspx,（中央社台北13日電）台北外匯市場新台幣兌美元匯率今天以31.302元開盤，貶6.2分；10時30分來到31.270元，貶3分。
曾銘宗：心中有股市  沒點數,產經,2015/04/13 10:38,https://www.cna.com.tw/news/afe/201504130079.aspx,（中央社記者林孟汝台北13日電）港股燒滾滾，外界期待台股上演萬點行情，金管會主委曾銘宗今天表示，「心中有股市，但沒有點數」，一切平常心。
不接管幸福國寶 曾銘宗：窟窿會越來越大,產經,2015/04/13 11:09,https://www.cna.com.tw/news/afe/201504130099.aspx,（中央社記者林孟汝台北13日電）金管會主委曾銘宗今天表示，若不接管幸福、國寶人壽「窟窿會越來越大，政府付出的代價會更高」；如果讓兩家公司倒閉後恐會引發金融市場波動，造成更多保戶權益受損。
