標題,分類,時間,網址,內文
復活節長假前  歐股走勢分歧,產經,2015/04/03 02:41,https://www.cna.com.tw/news/afe/201504030015.aspx,（中央社倫敦2日綜合外電報導）復活節長週末在即，加上美國明天將公布重要的就業數據，市場走向未定，歐洲主要股市今天收盤漲跌互見。
週末長假前  美股收小紅,產經,2015/04/03 05:08,https://www.cna.com.tw/news/afe/201504030019.aspx,（中央社紐約2日綜合外電報導）週末3天長假開始前，華爾街股市今天收盤以小紅結束一週交易，投資人似乎深信明天公布的3月就業數據不會改變整體經濟局面。
強國與伊朗談核獲共識 世界油價挫,產經,2015/04/03 05:30,https://www.cna.com.tw/news/afe/201504030020.aspx,（中央社紐約2日綜合外電報導）世界6強與伊朗今天宣布，他們就限制伊朗核子計畫的協定架構達成共識，由於伊朗原油可能恢復出口，加重世界市場供應過剩局面，油價今天下挫。
美國最佳超市：維格曼斯,產經,2015/04/03 07:09,https://www.cna.com.tw/news/afe/201504030023.aspx,（中央社記者顏伶如波特蘭2日專電）美國消費者聯盟發行的「消費者報導」公布美國最佳超級市場排行榜，維格曼斯（Wegmans）綜合評分最高奪冠。
除頂端20%富人 美民眾去年收入連降2年,產經,2015/04/03 08:49,https://www.cna.com.tw/news/afe/201504030048.aspx,（中央社華盛頓2日綜合外電報導）美國勞工部今天新出爐報告指出，大部分美國人去年收入持續下降，不過金字塔頂端20%的有錢人所得卻愈見增加。
傳三星贏得蘋果下代iPhone晶片訂單,產經,2015/04/03 08:56,https://www.cna.com.tw/news/afe/201504030052.aspx,（中央社首爾3日綜合外電報導）彭博引述知情人士透露，三星電子（Samsung Electronics Co.）將生產蘋果公司（ Apple Inc.）下一代iPhone主要晶片，搶回之前被台積電搶走的訂單。
劉志攻訪英格蘭密市 推經貿外交,產經,2015/04/03 10:56,https://www.cna.com.tw/news/afe/201504030060.aspx,（中央社台北3日電）中華民國駐英國代表劉志攻夫婦偕教育組長歐陽彥恆、經濟組秘書郭妙英、業務組秘書尹文新等人，於當地時間4月1日訪問英格蘭白金漢郡的密爾頓凱因斯市（Milton Keynes）。
關注亞投行 鋼鐵水泥喜迎商機,產經,2015/04/03 10:45,https://www.cna.com.tw/news/afe/201504030098.aspx,（中央社記者韋樞台北 3日電）台灣申請加入亞投行，與基礎建設息息相關的鋼鐵和水泥業正面看待，鋼鐵業認為有機會化解鋼鐵業不景氣，水泥業認為在大陸投資的水泥廠正位於往東南亞發展的路上，得天獨厚。
春日美妝新選擇 追求身心靈合一,產經,2015/04/03 10:56,https://www.cna.com.tw/news/afe/201504030103.aspx,（中央社記者陳政偉台北3日電）時序進入新意盎然的季節，迎接春日肌膚換季，藥妝通路針對不同年齡層的女性，推出主打保養品，除外在保養，對於內在的提升逐漸受重視，美狀市場擴大到身心靈的結合。
清明連假出遊趣 超商主打春日幸福,產經,2015/04/03 10:56,https://www.cna.com.tw/news/afe/201504030104.aspx,（中央社記者陳政偉台北3日電）春暖花開是適合春遊時節，尤其台灣近日興起野餐熱潮，又逢清明連假，超商針對出遊人潮與連假商機，推出零食飲品與實用性商品的優惠，主打春日幸福消費。
搶百貨好康  你不能不知道的攻略秘笈,產經,2015/04/03 10:56,https://www.cna.com.tw/news/afe/201504030105.aspx,（中央社記者林孟汝台北3日電）百貨公司母親節檔期今天開打，怎麼挑、怎麼揀最划算實惠，女人們事前一定要做功課，除了選對百貨公司，看好獨家優惠外，也要精打細算各家刷卡的好康，攻略秘笈不可少。
