標題,分類,時間,網址,內文
希臘國會通過紓困案  歐股勁揚,產經,2015/07/17 03:24,https://www.cna.com.tw/news/afe/201507170010.aspx,（中央社倫敦16日綜合外電報導）希臘國會議員表決通過規定推行撙節措施的紓困方案，以及歐洲中央銀行增加提供給希臘銀行救命的緊急資金，激勵歐洲主要股市今天全面上揚。
科技股勁揚  那斯達克指數創新高,產經,2015/07/17 05:21,https://www.cna.com.tw/news/afe/201507170014.aspx,（中央社紐約16日綜合外電報導）美國網路串流媒體服務業者Netflix財報利多激勵股價飆漲18%，帶動科技股勁揚，谷歌公司與亞馬遜公司的漲幅也超過3%，那斯達克指數今天創下新高。
美元走強  油價漲跌互見,產經,2015/07/17 05:39,https://www.cna.com.tw/news/afe/201507170016.aspx,（中央社紐約16日綜合外電報導）世界油價今天漲跌互見，利空因素包括美元走強，以及市場對全球供應過剩情況持續感到憂慮。
年輕人長照險認知 3大錯誤觀念,產經,2015/07/17 07:28,https://www.cna.com.tw/news/afe/201507170026.aspx,（中央社記者田裕斌台北17日電）台灣面臨高齡化、少子化問題早已不是新聞，未來面對沉重壓力的年輕人準備好了嗎？壽險業者表示，光從年輕族群投保有3大錯誤觀念看來，就知道「還沒」。
十國設計新秀躍門檻 15入圍爭首獎,產經,2015/07/17 07:33,https://www.cna.com.tw/news/afe/201507170027.aspx,（中央社記者韋樞台北17日電）2015時裝設計新人獎入圍名單發佈，來自10國共494位參賽者中，僅15人獲得入圍，準備在今年11月12日於台北魅力展中再拚高下，以奪得首獎及1萬美元獎金。
房屋稅如刀割 北市豪宅巧避8千萬門檻,產經,2015/07/17 11:44,https://www.cna.com.tw/news/afe/201507170029.aspx,（中央社記者韋樞台北17日電）最新一波今年5月下半月辦妥登記的實價登錄資料公布，北市光是億級豪宅交易多達23筆，另有兩筆十分接近8000萬元豪宅交易，巧妙避開8000萬元豪宅令人心痛的契稅與房屋稅門檻。
台積電下修展望 牽動台股,產經,2015/07/17 08:44,https://www.cna.com.tw/news/afe/201507170038.aspx,（中央社記者羅秀文台北17日電）台積電昨天舉行法說會，調降今年半導體產業成長預估，是否衝擊今天股價走勢，是影響大盤重要因素，法人估計，台股今天將再度測試9000點支撐。
台股開盤漲27.77點,產經,2015/07/17 09:02,https://www.cna.com.tw/news/afe/201507170044.aspx,（中央社台北17日電）台北股市今天開盤漲27.77點，加權股價指數成為9069.98點，成交金額新台幣16.49億元。1040717
航空卡哩數十足 最低15元累積1哩,產經,2015/07/17 09:29,https://www.cna.com.tw/news/afe/201507170053.aspx,（中央社記者蔡怡杼台北17日電）航空卡再度成為信用卡市場焦點，中華航空、長榮航空兩大航空龍頭聯名卡都打出最低每刷卡15元可累積1哩，堪稱「哩」數十足。
新台幣早盤升2.13角,產經,2015/07/17 09:58,https://www.cna.com.tw/news/afe/201507170066.aspx,（中央社台北17日電）台北外匯市場新台幣兌美元匯率今天以31.315元開盤，貶0.5分；9時45分來到31.097元，升2.13角。
遲不表態開放乳品等市場 美對加有微詞,產經,2015/07/17 10:16,https://www.cna.com.tw/news/afe/201507170074.aspx,（中央社記者張若霆多倫多16日專電）跨太平洋夥伴協定（TPP）談判即將進入尾聲，但加拿大在開放乳製品及家禽市場方面還遲不表態，令美國十分不滿。
連降止步 估下週汽柴油持平,產經,2015/07/17 10:18,https://www.cna.com.tw/news/afe/201507170077.aspx,（中央社記者林孟汝台北17日電）國際油價本週跌跌漲漲，依浮動油價機制計算，自20日凌晨零時起國內各式汽、柴油價格每公升估不調整或下跌新台幣0.1元，可能結束近期的連降走勢。
偉盟遭搜索 董座：調查中不評論,產經,2015/07/17 10:34,https://www.cna.com.tw/news/afe/201507170083.aspx,（中央社記者江明晏台北17日電）特偵組偵辦偉盟公司負責人賴姓父子等人涉嫌炒股，今天上午發動搜索並約談賴姓父子等人到案說明。對此，董事長林淵泉表示，目前正在調查中，不方便對外評論。
巴西貿易保護  歐盟向世貿提告,產經,2015/07/17 10:40,https://www.cna.com.tw/news/afe/201507170084.aspx,（中央社記者唐雅陵聖保羅17日專電）巴西媒體報導，歐洲聯盟向世界貿易組織提交1份逾3000頁的文件，抗議羅賽芙政府對巴西工業採取保護政策、歧視外國商品。
旺旺來30萬頭獎 被陸客刮走,產經,2015/07/17 11:01,https://www.cna.com.tw/news/afe/201507170093.aspx,（中央社記者田裕斌台北17日電）威力彩、大樂透、大福彩3大電腦型彩券都還在連槓，刮刮樂傳出有人刮中頭獎的好消息，有位到恆春旅遊的女性陸客，第一次在台灣買刮刮樂，就刮中頭獎新台幣30萬元。
國泰金：景氣微降  股民信心還在,產經,2015/07/17 11:01,https://www.cna.com.tw/news/afe/201507170094.aspx,（中央社記者田裕斌台北17日電）國泰金控經濟研究團隊發布7月「國民經濟信心」調查，雖然景氣燈號自藍燈回升至黃藍燈，但民眾對景氣樂觀程度微幅下降，股市樂觀程度下降有限，信心還沒崩盤。
台灣美食展 各地商圈美食一把抓,產經,2015/07/17 12:46,https://www.cna.com.tw/news/afe/201507170099.aspx,（中央社記者黃巧雯台北17日電）台灣美食展今天登場，經濟部除邀請曾獲評選業者參展、提供試吃外，還彙集商圈特色產品如蘇澳1021嘣米香、甲仙第一家芋冰城等業者祭出優惠，民眾可以一次入手各地必吃美食。
宏達電猛攻歐美 M9+赴歐了,產經,2015/07/17 11:10,https://www.cna.com.tw/news/afe/201507170101.aspx,（中央社記者江明晏台北17日電）宏達電近期猛攻歐美市場，繼美國4款Desire新機齊發外，旗艦機M9+也正式登陸歐洲，可望帶動第3季營運回溫，今天股價小漲。
台積電反彈 台股守穩9000點,產經,2015/07/17 11:42,https://www.cna.com.tw/news/afe/201507170116.aspx,（中央社記者羅秀文台北17日電）台積電第3季營運展望保守，但預期未來4年營收、獲利維持2位數成長，激勵股價反彈，盤中最高來到140元，漲幅超過2.5%，帶動大盤走穩在9000點之上。
