標題,分類,時間,網址,內文
希臘紓困協商險破局 他阻止歐元區分裂,產經,2015/07/14 07:32,https://www.cna.com.tw/news/firstnews/201507140002.aspx,（中央社布魯塞爾13日綜合外電報導）歷經14小時痛苦談判後，布魯塞爾天亮時，紓困協商陷入死胡同，希臘總理齊普拉斯和德國總理梅克爾決定走人，歐洲理事會主席圖斯克適時制止，經1小時多協商終於達成妥協。「金融時報」（FT）報導，當時約清晨6時，也是希臘最接近退出歐元區時刻。歷經14小時棘手談判後，希臘總理齊普拉斯（Alexis Tsipras）和德國總理梅克爾（Angela Merkel）雙雙認為，協商陷入死胡同，毫無妥協餘地，沒理由繼續耗下去，希臘退出歐元區是唯一實際選項。就在齊普拉斯和梅克爾走向門口時，歐洲理事會主席圖斯克（Donald Tusk）出面制止兩人離去，防止疲憊和挫折引發歐元區歷史性決裂。曾任波蘭總理的圖斯克說，「抱歉！你們誰也不准離開這個房間。」主要癥結是出售希臘資產成立的民營化基金的規模及用途，梅克爾希望出售資產取得的500億歐元專供償債使用，齊普拉斯視此作法為國家恥辱，那不啻交出總值將近希臘全國所得1/3的資產掌控權。齊普拉斯的替代方案是規模較小基金，且其收益重新在希臘投資。針對將近12個不同架構展開1個多小時後續協商，終於達成妥協。那也成為週末協商的樂章結尾，這次馬拉松談判是看似無止盡危機中數一數二疲累且緊張談判，這場危機也是歐盟面臨的最嚴厲考驗。1040713達成協議後 歐元區討論希臘短期融資（中央社布魯塞爾13日綜合外電報導）在希臘與歐元集團領袖達成三年紓困協議後，歐元區財政部長今天展開芬蘭所謂的艱難新會談，談論協助希臘滿足短期需求的貸款事宜。    芬蘭財政部長史塔布（Alexander Stubb）在布魯塞爾加入其他歐元區會員國財長時對記者表示：「今天最大的議題是過渡融資。」    「我預見這些談判會十分困難，因為我沒有看到多少國家獲得授權，在沒有附帶條件下給錢。」    芬蘭政府在與希臘紓困談判上採取強硬立場。    歷經17個小時馬拉松協商，歐元區同意給予希臘新一輪3年820到860億歐元貸款，確保希臘續留歐元區，但要求希臘必須在15日前完成立法，並將資產私有化交付基金管理。    經過長達17個小時通宵達旦的馬拉松協商及多次斡旋，歐洲理事會主席圖斯克（Donald Tusk）今天開心表示，各國對希臘紓困方案無異議達成協議，同意展開新一輪歐洲穩定機制（ESM）紓困會談。1040714
達成協議後 歐元區討論希臘短期融資,產經,2015/07/14 00:12,https://www.cna.com.tw/news/afe/201507140004.aspx,（中央社布魯塞爾13日綜合外電報導）在希臘與歐元集團領袖達成三年紓困協議後，歐元區財政部長今天展開芬蘭所謂的艱難新會談，談論協助希臘滿足短期需求的貸款事宜。
羅比尼：救希臘協議能使歐元區經濟回溫,產經,2015/07/14 02:04,https://www.cna.com.tw/news/afe/201507140009.aspx,（中央社倫敦13日綜合外電報導）經濟學家羅比尼（Nouriel Roubini）今天表示，為使希臘留在歐元區而在最後一刻達成的協議一旦實施，應能消除歐元區面臨的威脅，使歐元區經濟和市場恢復今年稍早的動能。
希債協議達成 歐股順勢漲升,產經,2015/07/14 02:48,https://www.cna.com.tw/news/afe/201507140010.aspx,（中央社巴黎13日綜合外電報導）由於希臘與歐元集團夥伴國達成期待已久的紓困協議，歐洲主要股市今天收紅，倫敦FTSE 100指數上揚0.97%，以6737.95點作收。
戴松布倫連任歐元集團主席,產經,2015/07/14 03:28,https://www.cna.com.tw/news/afe/201507140011.aspx,（中央社布魯塞爾13日綜合外電報導）荷蘭財政部長戴松布倫（Jeroen Dijsselbloem）今天獲選連任為歐元集團主席。這個集團負責協調歐元區19國的政策。
全球最富裕23國 台灣第17,產經,2015/07/14 07:43,https://www.cna.com.tw/news/firstnews/201507140012.aspx,（中央社台北14日電）美國「全球金融雜誌」（GlobalFinance Magazine）昨天列出全球最富裕的23個國家和地區，排名第一的是卡達，台灣排名第17。全球金融雜誌說明，評比方式是依據人均國內生產毛額（GDP per capita），並以購買力平價（purchasing power parity）計算。購買力平價考量到每一個國家的生活水準和通貨膨脹率，比僅以匯率換算較能呈現出各國人民真實所得。全球最富裕23國依次為：1.卡達2.盧森堡3.新加坡4.挪威5.汶萊6.香港7.美國8.阿拉伯聯合大公國9. 瑞士10.澳洲11.加拿大12.奧地利13.愛爾蘭14.荷蘭15.瑞典16.冰島17.台灣18.德國19.科威特20.丹麥21.比利時22.日本23.英國1040714
希債危機緩解 美股勁揚,產經,2015/07/14 05:14,https://www.cna.com.tw/news/afe/201507140013.aspx,（中央社紐約13日綜合外電報導）由於希臘達成新紓困協議，免於退出歐元區，美股今天強力上漲，加入全球股市反彈行列。
伊朗核談與希債獲進展 油價下滑,產經,2015/07/14 05:30,https://www.cna.com.tw/news/afe/201507140014.aspx,（中央社紐約13日綜合外電報導）在交易商權衡伊朗核子談判已有進展的報導、希臘與歐洲債權人達成紓困協議以及石油輸出國家組織（OPEC）的報告情況下，國際油價今天下滑。
歐元集團主席 戴松布倫連任,產經,2015/07/14 07:47,https://www.cna.com.tw/news/afe/201507140022.aspx,（中央社記者江今葉布魯塞爾13日專電）積極斡旋解決希臘債務問題的現任歐元集團主席戴松布倫，今天在其他歐元區財政部長支持下再度連任，未來2年半的任期內，盯緊希臘改革方案執行將是他的重責大任。
陸股救市成功 港股H股折價近5成,產經,2015/07/14 07:26,https://www.cna.com.tw/news/afe/201507140024.aspx,（中央社記者田裕斌台北14日電）陸股近期強彈，政府救市成功，不過隨著中國大陸不斷升級的救市行動，推升藍籌A股價格，使得港股H股與A股之間已經出現逼近5成的價差。
低迷 上半年億元級商辦交易7年新低,產經,2015/07/14 07:39,https://www.cna.com.tw/news/afe/201507140027.aspx,（中央社記者韋樞台北14日電）今年上半年商用不動產投資氣氛低迷，商仲統計，整體億元級以上交易金額僅新台幣171億元，為2008年以來同期新低；惟零售店面、旅館等有穩定租金收益的產品及買盤不受影響。
房市沾文創風 藝術中心邊房價看俏,產經,2015/07/14 07:40,https://www.cna.com.tw/news/afe/201507140028.aspx,（中央社記者韋樞台北14日電）台灣中南部從今年底開始都有大型文化藝術中心落成，房仲統計發現，藝術中心不但會帶動當地文化藝術氣息，也拉升週邊房價，甚至高於區域行情6成。
希債有解美股揚 台股審慎樂觀,產經,2015/07/14 08:00,https://www.cna.com.tw/news/afe/201507140033.aspx,（中央社記者鍾榮峰台北14日電）希臘債務有解，美股勁揚，台股13日大漲119點，收復9000大關。法人表示，短線台股或有機會反彈，但需謹慎看待。
投資東歐 傳郭台銘7月下旬訪捷克,產經,2015/07/14 09:10,https://www.cna.com.tw/news/afe/201507140035.aspx,（中央社記者鍾榮峰台北14日電）外電引述捷克工業部消息報導，鴻海董事長郭台銘擬7月下旬造訪捷克，計畫擴大在捷克投資，規模高達數十億元捷克克朗。
風光不再 新興市場教父墨比爾斯將下台,產經,2015/07/14 09:52,https://www.cna.com.tw/news/afe/201507140037.aspx,（中央社紐約14日綜合外電報導）彭博報導，素有「新興市場教父」之稱的墨比爾斯，在所執掌的基金近年來表現不及所參考的基準指數後，將卸下最老牌開發中國家股票基金之一的主要經理人重擔。
紓困協議雖達 希臘再度未償還IMF債款,產經,2015/07/14 10:21,https://www.cna.com.tw/news/afe/201507140038.aspx,（中央社華盛頓13日綜合外電報導）儘管希臘與官方債權人稍早就新紓困計畫達成協議，希臘今天仍無法償還國際貨幣基金（IMF）債款，為兩週以來第2次。
