標題,分類,時間,網址,內文
與巴菲特共餐拍賣 3456789美元得標,產經,2016/06/12 07:41,https://www.cna.com.tw/news/firstnews/201606120004.aspx,（中央社紐約11日綜合外電報導）2016年與股神巴菲特共進午餐的競標拍賣落幕，1名匿名者同意支付345萬6789美元，與全球最受敬重投資家之一的巴菲特共進午餐，得標金額追平2012年的最高紀錄3456789美元。2012年的得標者也選擇匿名。慈善午餐拍賣所得將悉數捐贈給格萊德基金會（Glide Foundation），為無家可歸者、貧民或因濫用毒品受苦者等提供食物、醫療保健和職訓等服務。巴菲特（Warren Buffett）迄今已舉行17次年度拍賣，累計籌募到金額高達約2360萬美元。得標者最多可攜帶7位朋友，一起到曼哈頓的史密斯沃倫斯基牛排館（Smith & Wollensky）與巴菲特共進午餐。過程中，除了巴菲特的未來投資計畫以外，所有話題都可暢談，並不設限。根據富比世雜誌（Forbes），高齡85歲的巴菲特是全球排名第3大富豪，身家達665億美元。這項慈善午餐拍賣由巴菲特的首任妻子蘇珊（Susan）創辦，在蘇珊於2004年過世後仍繼續舉辦。在電子海灣（eBay）進行的歷時5天拍賣，於10日晚結束，得標金額追平2012年匿名得標者創下的345萬6789美元紀錄，這是eBay售出的最昂貴單一慈善項目。1050612
嫌VISA卡手續費貴  加拿大沃爾瑪將停用,產經,2016/06/12 08:35,https://www.cna.com.tw/news/afe/201606120034.aspx,（中央社多倫多11日綜合外電報導）世界最大連鎖超市沃爾瑪（Walmart）位於加拿大的分公司今天宣布，由於信用卡公司威士（VISA）向零售商索取「高到無法接受的」費用，將不再接受威士卡。
三高族群當心  胸悶恐是心肌梗塞拉警報,產經,2016/06/12 09:22,https://www.cna.com.tw/news/afe/201606120051.aspx,（中央社記者韓婷婷台北12日電）胸口時常出現莫名的悶痛感或壓迫感嗎？別輕忽，要注意是否為冠心病病徵！當心心肌梗塞隨之而來。
高溫空污成皮膚殺手  醫美季節新品抗戰,產經,2016/06/12 09:33,https://www.cna.com.tw/news/afe/201606120054.aspx,（中央社記者韓婷婷台北12日電）夏季來臨，炎熱高溫，加上 PM2.5空污嚴重，堪稱是皮膚兩位殺手。除了美白保溼外，控油也是保養重點，各家醫療美容保養公司積極推出相關面膜及保養品搶市。
獨董助陸資參股？  聯發科：言語霸凌,產經,2016/06/12 10:28,https://www.cna.com.tw/news/afe/201606120075.aspx,（中央社記者張建中新竹12日電）媒體報導，聯發科積極爭取陸資參股，轉由獨立董事吳重雨出面廣邀學者座談，有幫聯發科護航之嫌。聯發科駁斥，這是污名化，是言語霸凌。
照片保險箱上鎖  手機私密照不怕被偷窺,產經,2016/06/12 11:01,https://www.cna.com.tw/news/afe/201606120085.aspx,（中央社記者吳家豪台北12日電）中國大陸行動工具開發商獵豹移動旗下行動安全軟體CM Security推出iOS版本，並推出「照片保險箱」、「人像辨識推薦」兩大功能，讓用戶不再煩惱私密照外流或被他人窺視。
樂高鐵粉工程師  手造星際大戰BB-8藏亮點,產經,2016/06/12 11:21,https://www.cna.com.tw/news/afe/201606120089.aspx,（中央社記者吳家豪台北12日電）半導體大廠德州儀器（TI）工程師史麥利（Mark Smiley）是電影《星際大戰》的忠實粉絲，他用樂高打造了一個小型BB-8機器人，可以像球一樣滾動，但頭部卻始終懸浮於身體上方。
電競市場年增4成  IC設計廠爭相淘金,產經,2016/06/12 11:35,https://www.cna.com.tw/news/afe/201606120105.aspx,（中央社記者張建中新竹12日電）電競市場高度成長，吸引包括原相、盛群、松翰及迅杰等國內多家IC設計廠爭相搶進，爭食市場商機。
體溫也能發電  工研院獵能技術超環保,產經,2016/06/12 11:50,https://www.cna.com.tw/news/afe/201606120109.aspx,（中央社記者韋樞台北12日電）工研院研發多年，完成利用廢熱能轉換成電能的「獵能技術」，從大到工廠300度以下的廢熱，小到搓熱雙手都能透過「熱電轉能控制晶片」變成應用系統可用電力，大幅挹注環保節能。
下周汽柴油漲3角  端午收假先加油,產經,2016/06/12 12:10,https://www.cna.com.tw/news/afe/201606120112.aspx,（中央社記者陳政偉台北12日電）國際油價走高，中油表示，依浮動油價公式計算，13日起的國內汽柴油價格每公升各漲新台幣0.3元。
台股端午後變天？投信：漲多回檔有理,產經,2016/06/12 12:49,https://www.cna.com.tw/news/afe/201606120115.aspx,（中央社記者田裕斌台北12日電）外資連續買超台股11個交易日，帶動指數再度強彈至8700點之上，投信表示，端午節後是否變盤，主要看外資的臉色，不過近期漲多，確實是短線回檔的好理由。
冷氣開28度錯了？高志明建議這樣宣導,產經,2016/06/12 12:59,https://www.cna.com.tw/news/firstnews/201606120121.aspx,（中央社記者田裕斌台北12日電）政府多年以來宣導「冷氣開28度」就好，義美總經理高志明今天在臉書貼文表示，政策用心是對的，但規範冷氣開28度是錯的，應該儘速修正。高志明說，開冷氣是為了「求舒適」，但舒適與否不是單指溫度，「相對濕度」更重要，如果室內可以維持「溫度30度、相對濕度55%以下」，或是「溫度32度、相對濕度50%以下」，體感舒適度就在可以接受的範圍內，不需要開冷氣。如果室溫達28度，開冷氣所耗費的電力比降低相對濕度高出許多，高志明建議，其實只要幾台小型除濕機，就可以把相對濕度降到60%以下，舒適度大為提升。此外，高志明表示，全世界沒有可以完全精準控制在28度的冷氣系統；「主機起動、與暫停運轉」，都有一定的範圍；至少約在正負1.5度或正負2度，怎麼可能只是精準定在28度？若突擊檢查政府辦公室，大半會違規。高志明指出，冷氣機具有強大的降溫能力、及強大的除濕能力，但若僅靠冷氣機達到「舒適度」，所耗電力太多，必然會增加「缺電壓力」；如果僅是規範「冷氣開28度」，是「虛．實無效」的。1050612
亞洲矽谷打頭陣？國發會明將討論,產經,2016/06/12 12:35,https://www.cna.com.tw/news/afe/201606120125.aspx,（中央社記者陳政偉台北12日電）政府力推生技、綠能、亞洲矽谷、智慧機械、國防產業等五大創新產業。亞洲矽谷推動方案明天將提到國發會委員會議討論，討論通過後，若下周四報行政院院會核定，就會開始推動。
原油問題升溫  汽柴油明起漲3角,產經,2016/06/12 12:49,https://www.cna.com.tw/news/afe/201606120128.aspx,（中央社記者陳政偉台北2016年6月12日電）近期國際原油價格持續上漲，中油公司今天表示，依浮動油價機制計算，從13日凌晨零時起調漲各式汽、柴油價格每公升各0.3元。
海外房產滾熱錢  陸愛美國台灣衝東協,產經,2016/06/12 13:02,https://www.cna.com.tw/news/afe/201606120136.aspx,（中央社記者韋樞台北12日電）兩岸華人堅信「有土斯有財」觀念，房產業者引述調查結果，大陸人最愛投資美國，且以每年20%的速度增長，估計未來5年大陸投資美國地產至少2180億美元，反觀台灣人則偏愛東協各國。
蘋果WWDC盛會將登場  6大亮點果粉期待,產經,2016/06/12 13:34,https://www.cna.com.tw/news/firstnews/201606120144.aspx,（中央社記者鍾榮峰台北12日電）蘋果（Apple）年度WWDC大會將在美國時間13日起登場，外界預期蘋果將公布包括Siri、iOS 10、tvOS 2、watchOS 3等6大軟體焦點，推陳出新讓使用者更驚艷。蘋果一年一度的WWDC開發者大會（Worldwide Developers Conference），將在美國時間13日到17日於舊金山登場。按照慣例，今年WWDC應該還是以軟體為焦點，外界預期13日WWDC主題演講上，將發布多項重大軟體最新進展，其中有6大焦點不容錯過。1、Siri會更開放更聰明。國外媒體綜合市場和媒體預期，蘋果在此次WWDC大會上，可能宣布把Siri語音助理軟體向外開放，讓開發者在設計應用軟體 App時，可以整合Siri語音指令功能。此外，部分媒體也預期Siri功能將進一步升級，可以回應未接來電，將未接來電的訊息紀錄下來並加以描述，透過簡訊傳送通知使用者，這個功能也可以搭配位置訊息提供更多回應細節。2、iOS 10要讓大家驚艷。外界預期今年WWDC會上，將針對iPhone和iPads內建的iOS作業系統，發布最新版本iOS 10。除了Siri功能更開放之外，iOS 10作業環境可能提供新設計的 Apple Music功能介面，讓使用者瀏覽更方便。此外隨著具備雙鏡頭功能的大尺寸iPhone 7機種即將亮相，iOS 10作業環境的相片處理和編輯功能將進一步提升。3、OS X 10.12讓Mac有新花樣。目前蘋果Mac筆記型電腦尚無法支援Siri功能，今年WWDC大會上，蘋果可能發布最新版Mac OS X 10.12作業系統，到時候新款Mac筆記型電腦，就可支援Siri語音辨識功能了。另外一個有趣的觀察點，部分國外媒體推測OS X 10.12作業系統有可能支援解鎖功能，當使用者的iPhone靠近內建OS X 10.12作業系統的Mac筆電時，Mac筆電就可以自動解鎖，不必再打密碼進入。4、tvOS 2和watchOS 3好神秘。今年WWDC大會預期將公布應用在Apple TV機上盒的最新款tvOS 2作業系統、和支援Apple Watch的watchOS3作業系統，不過相關細節內容相當有限，也增添 tvOS2和watchOS 3的神秘感。5、Apple Pay支付更方便。國外媒體推測，今年WWDC會上蘋果有可能公布進一步更新的Apple Pay功能，使用者可直接透過瀏覽器Safari，在網路線上商店使用Apple Pay行動支付功能。6、iCloud、iMessage和App Store不缺席。部分外界預期蘋果的iCloud雲端儲存安全性將進一步提升。其次，使用Android智慧型手機的使用者，可能有機會使用蘋果的iMessage功能。再者，蘋果Apple Store的註冊功能和搜尋功能也可望進一步提升。1050612
高溫商機熱到發燙  超商雙雄業績無冷場,產經,2016/06/12 13:42,https://www.cna.com.tw/news/afe/201606120153.aspx,（中央社記者江明晏台北12日電）受惠高溫商機，超商雙雄統一超商與全家便利商店5月業績亮眼，展望6月，超商雙雄將持續掌握夏季體感飲食需求與暑假等節慶節令商機，期望帶動另一波消費需求。
發票獎金自動入帳  水電費扣繳添福利,產經,2016/06/12 14:20,https://www.cna.com.tw/news/afe/201606120157.aspx,（中央社記者邱柏勝台北12日電）今年起，水、電、瓦斯與電信等公用事業開始開立統一發票，且陸續導入小獎獎金直接匯入扣繳帳戶服務，預計年底前將有1273萬戶受惠，民眾只要採自動扣繳，就不怕忘記對、領獎。
美就業數據慘 聯準會本週升息難,產經,2016/06/12 14:00,https://www.cna.com.tw/news/afe/201606120158.aspx,（中央社華盛頓12日綜合外電報導）由於美國就業市場出乎意料走軟，美國聯邦準備理事會本週的會議恐怕得再度放棄升息。
海外攬才升等國家級  媒合平台將上路,產經,2016/06/12 14:13,https://www.cna.com.tw/news/afe/201606120161.aspx,（中央社記者陳政偉台北12日電）政府將力推五大新興產業，國際人才需求增。國發會表示，28日將會對外發表國家層級的單一入口網站「Contact Taiwan」，建立海外人才網絡單一媒合平台，提升國際性攬才效果。
有錢人多疑？調查：僅2成推薦理財顧問,產經,2016/06/12 14:21,https://www.cna.com.tw/news/afe/201606120165.aspx,（中央社記者邱柏勝台北12日電）根據資誠（PwC）調查，僅39%高資產淨值人士願推薦自己現任的理財顧問；資產淨值高於1000萬美元的客戶，更僅23%願推薦現任理財顧問，越有錢的人，似乎越不滿意理專。
光陽成立滿52年  力拓紅牌新市場,產經,2016/06/12 15:12,https://www.cna.com.tw/news/afe/201606120181.aspx,（中央社記者田裕斌台北12日電）光陽（KYMCO）今年成立滿52年，發表未來全車系產品，並宣告概念車K50 Concept定名AK550，展現KYMCO經營紅牌領域的決心。
電視面板廠拚高單價  今年出貨可望持平,產經,2016/06/12 15:22,https://www.cna.com.tw/news/afe/201606120187.aspx,（中央社記者潘智義台北12日電）國際數據資訊公司（IDC）全球硬體組裝研究團隊市場分析師陳建助指出，雖然去年全球電視面板出貨量較前年衰退，但目前看來，今年出貨量可望與去年持平。
超商重拾柑仔店人情味  聯絡鄰里搏感情,產經,2016/06/12 15:29,https://www.cna.com.tw/news/afe/201606120189.aspx,（中央社記者陳政偉台北12日電）「柑仔店」已被現代化的便利商店取代，超商成為民眾每日必需品採賣地，提升黏著度就是搏感情。超商舉辦許多鄰里活動，成為都市民眾購物與聯絡感情，逐漸無法取代的重要場域。
