標題,分類,時間,網址,內文
IMF警告：美貧窮不平等日增 恐損害經濟,產經,2016/06/23 00:12,https://www.cna.com.tw/news/afe/201606230002.aspx,（中央社華盛頓22日綜合外電報導）國際貨幣基金（IMF）今天警告，美國境內的貧窮走高和日益增加的不平等，恐怕會斲喪美國的經濟潛力。
英留歐樂觀氣氛降低 歐股尾盤漲幅縮小,產經,2016/06/23 01:59,https://www.cna.com.tw/news/firstnews/201606230005.aspx,（中央社倫敦22日綜合外電報導）歐洲主要股市在交易的最後數分鐘漲幅縮小，因為新的民調讓投資人對英國將留在歐洲聯盟（EU）的樂觀氣氛降低。彭博報導，道瓊歐洲600指數漲1.28點或0.38%，報341.32點。英國股市FTSE 100指數漲34.64點或0.56%，報6261.19點。法國股市CAC 40指數漲12.79點或0.29%，報4380.03點。德國股市DAX指數漲55.52點或0.55%，報10071.06點。倫敦EFG資產管理公司研究部門主管莫瑞（Daniel Murray）說：「留歐的因素並未完全被考慮在內，因為脫歐的代價很大。最大的風險是24日大家一覺醒來將面臨不確定的未來。」（譯者：中央社簡長盛）1050623
油價續跌 美原油存量減幅較預期低,產經,2016/06/23 06:35,https://www.cna.com.tw/news/afe/201606230015.aspx,（中央社紐約22日綜合外電報導）紐約市場油價連續第2天下滑，主因美國政府數據顯示，上週原油儲存量減少幅度由於進口增加而較預期低。
英國公投前夕 美股下跌,產經,2016/06/23 07:05,https://www.cna.com.tw/news/afe/201606230019.aspx,（中央社紐約22日綜合外電報導）在英國即將舉行去留歐盟公投前夕，美國主要股市下跌。
台股聚焦英公投 拚守8700點,產經,2016/06/23 07:58,https://www.cna.com.tw/news/afe/201606230022.aspx,（中央社記者潘智義台北23日電）英國脫歐公投氣氛偏向留歐，帶動歐股上漲，但美股道瓊工業指數下跌48.90點，台股前1交易日收在高點，今天能否力守8700點之上，英公投仍將影響台股走勢。
英國脫歐公投前 英鎊歐元兌美元升值,產經,2016/06/23 08:19,https://www.cna.com.tw/news/afe/201606230030.aspx,（中央社紐約22日綜合外電報導）在市場希望選民選擇英國續留歐盟之下，英鎊和歐元今天均在英國舉行決定是否脫歐的公投前夕走強。
台股開盤跌10.17點,產經,2016/06/23 09:02,https://www.cna.com.tw/news/afe/201606230039.aspx,（中央社台北23日電）台北股市今天開盤跌10.17點，加權股價指數成為8706.08點，成交金額新台幣8.73億元。1050623
新台幣開盤升 4.1分,產經,2016/06/23 09:03,https://www.cna.com.tw/news/afe/201606230041.aspx,（中央社台北23日電）台北外匯市場新台幣兌美元匯率今天以32.180元開盤，升 4.1分。
矽品今除息交易  早盤填息率逾15%,產經,2016/06/23 09:23,https://www.cna.com.tw/news/afe/201606230046.aspx,（中央社記者鍾榮峰台北23日電）矽品今天除息交易，每股配發現金新台幣 3.8元，開盤參考價47.9元，矽品早盤最高來到48.5元，漲1.2%，填息率約15.78%，穩健邁向填息之路。
汽柴油下週恐漲2角  不確定因素紛雜,產經,2016/06/23 09:31,https://www.cna.com.tw/news/afe/201606230049.aspx,（中央社記者林孟汝台北23日電）油市不確定因素多，本週國際油價漲跌互見，依中油浮動油價機制計算，截至目前為止，27日起的國內汽柴油價格每公升恐調漲新台幣0.2元。確實調幅要等到26日中午公布。
