標題,分類,時間,網址,內文
承諾稅制朝國際接軌 台未列歐盟避稅國[影],產經,2017/12/06 14:32,https://www.cna.com.tw/news/firstnews/201712060008.aspx,（中央社記者唐佩君布魯塞爾5日專電）歐盟今天公布稅務不合作國家黑名單，包括南韓等17國或地區上榜，台灣未列其中，顯示台灣稅制努力與國際接軌；另台灣也承諾強化透明度及推動與歐盟會員國稅務資訊交換。歐洲聯盟（EU）國家財政部長今天開會通過歐盟以外避稅天堂黑名單，上榜的包括南韓和澳門等17個被認定在稅務上不合作的國家或地區。名單中其餘15個國家或地區是美屬薩摩亞（American Samoa）、巴林、巴貝多（Barbados）、格瑞那達、關島、馬紹爾群島、蒙古國、納米比亞（Namibia）、帛琉、巴拿馬、聖露西亞（Saint Lucia）、薩摩亞、千里達及托巴哥（Trinidad and Tobago）、突尼西亞和阿拉伯聯合大公國。由於近年陸續有調查揭露許多超級富豪及跨國企業避稅，利用海外公司將獲利隱藏到一些國家或地區，進而躲避歐盟查稅，因此歐盟打擊逃稅，在過去一年審視逾90個國家及地區的稅制是否符合歐盟的標準，及是否推動各國稅務資訊交換，並把不願承諾改善的不合作國家列入黑名單。被歐盟列入不合作名單的國家除了形象受損外，還可能遭受歐盟祭出的防禦措施，例如被禁止獲得歐盟資金及必須揭露更多跨國企業的資訊等。台灣並未列入這波不合作名單中，駐歐盟代表曾厚仁表示，基本上這顯示歐盟肯定台灣的努力及配合。若不想被歐盟列入黑名單，各國需達到或承諾落實3項標準，包括具備公平的租稅法規、須達到透明化標準、並執行經濟合作暨發展組織（OECD）所制定的反稅基侵蝕與利潤移轉行動計劃（BEPS）。歐盟今天在同一份報告中另公布一批「灰名單」，有數十個國家或地區雖然目前不符合歐盟上述3項標準，但已承諾會改善，其中包括台灣。對此曾厚仁進一步說明，因為台灣與歐洲稅制有落差，且無法參與某些國際性組織，但在此情況下台灣依然承諾會透過與歐盟成員國加強雙邊合作，加快推動稅務資訊交換，持續洽簽避免雙重課稅協定，這些努力歐盟都非常清楚。國際調查記者聯盟（ICIJ）11月釋出「天堂文件」，揭露全球顯貴與大公司藉境外財富中心避稅，當時歐盟經濟事務執委莫斯柯維奇（Pierre Moscovici ）即呼籲各成員國儘速通過歐洲的避稅天堂黑名單，以及相關防杜機制。1061206
投資人憂英國脫歐 歐股收低,產經,2017/12/06 06:17,https://www.cna.com.tw/news/afe/201712060011.aspx,（中央社倫敦5日綜合外電報導）由於投資人憂心英國脫歐的不確定性，歐洲三大股市今天收盤下滑。
美股收低,產經,2017/12/06 06:32,https://www.cna.com.tw/news/afe/201712060012.aspx,（中央社紐約5日綜合外電報導）由於尾盤出現賣壓，美股今天收低。
國際油價收盤小漲,產經,2017/12/06 06:57,https://www.cna.com.tw/news/afe/201712060013.aspx,（中央社紐約5日綜合外電報導）國際油價今天收盤小漲。
歐美股下跌 台股難脫整理格局,產經,2017/12/06 08:18,https://www.cna.com.tw/news/afe/201712060019.aspx,（中央社記者江明晏台北6日電）歐美股下跌，台股5日跌84.26點，收在10566.85點，三大法人合計賣超39.37億元，投顧指出，近期市場賣壓沈重，短線台股恐怕難脫整理格局。
特斯拉雜音不斷 貿聯11月營收仍逆勢衝高,產經,2017/12/06 08:49,https://www.cna.com.tw/news/afe/201712060024.aspx,（中央社記者韓婷婷台北6日電）貿聯-KY受惠資訊產品成長力道強勁，推動11月營收逆勢衝上新台幣17.51億元，月增為14.72%，年增113%創下歷史新高，貿聯表示，車用線、醫療用線整體而言大致持平。
台股開盤跌25.82點,產經,2017/12/06 09:04,https://www.cna.com.tw/news/afe/201712060026.aspx,（中央社台北6日電）台北股市今天開盤跌25.82點，加權股價指數成為10541.03點，成交金額新台幣19.88億元。1061206
新台幣開盤貶5.7分 為30.050元,產經,2017/12/06 09:05,https://www.cna.com.tw/news/afe/201712060027.aspx,（中央社台北6日電）台北外匯市場新台幣兌美元匯率今天以30.050元開盤，貶5.7分。
界霖11月營收 歷史單月新高,產經,2017/12/06 09:14,https://www.cna.com.tw/news/afe/201712060030.aspx,（中央社記者鍾榮峰台北6日電）界霖自結11月合併營收新台幣4.16億元，續創單月新高。法人預期界霖集團12月到明年1月業績可逐月創高，第4季可創單季新高。
大江生醫11月營收4.12億元 創歷史新高,產經,2017/12/06 09:16,https://www.cna.com.tw/news/afe/201712060031.aspx,（中央社記者韓婷婷台北6日電）大江生醫11月合併營收新台幣4.12億元，月增23.37%，年增35.31%，月營收正式站上4億元大關，並繼9月後再創單月營收歷史新高。
