標題,分類,時間,網址,內文
投資人調整部位 歐股大部分下跌,產經,2017/12/07 01:54,https://www.cna.com.tw/news/afe/201712070005.aspx,（中央社倫敦6日綜合外電報導）彭博社報導，由於投資人調整投資部位和尋求逢低買入，歐洲主要股市，除英國股市FTSE 100指數外，大部分下跌。
美存油增加 油價創2個月最大跌幅,產經,2017/12/07 06:11,https://www.cna.com.tw/news/afe/201712070010.aspx,（中央社紐約6日綜合外電報導）彭博社報導，由於美國汽油存量增加，油價創下2個月最大跌幅。
科技類股領漲 美股漲跌互見,產經,2017/12/07 06:25,https://www.cna.com.tw/news/afe/201712070011.aspx,（中央社紐約6日綜合外電報導）彭博社報導，由於科技類股上漲、油價創2個月來最大跌幅和美元轉趨強勢，美國主要股市漲跌互見。
美股回穩 台股能否反彈受矚目,產經,2017/12/07 08:37,https://www.cna.com.tw/news/afe/201712070016.aspx,（中央社記者潘智義台北7日電）美股道瓊工業指數下跌39.73點，那斯達克指數上漲14.16點，台股前一交易日大跌172.93點，今天能否反彈，備受市場關注。
期貨動態價格穩定措施 明年1月中上路,產經,2017/12/07 08:42,https://www.cna.com.tw/news/afe/201712070017.aspx,（中央社記者韋樞台北7日電）台灣期貨交易所決定，自明年1月22日起實施「動態價格穩定措施」新制，這項措施有助防範錯誤下單、胖手指及盤中委託簿流動性瞬間失衡等所導致的盤中價格異常波動。
研華11月營收 單月歷史次高,產經,2017/12/07 08:59,https://www.cna.com.tw/news/afe/201712070023.aspx,（中央社記者田裕斌台北7日電）研華科技自結今年11月合併營收新台幣42.12億元、月增16.3%、年增10.64%，創下單月歷史次高，累計1至11月合併營收404.48億元、年增5.95%。
台股開盤漲10.5點,產經,2017/12/07 09:02,https://www.cna.com.tw/news/afe/201712070025.aspx,（中央社台北7日電）台北股市今天開盤漲10.5點，加權股價指數成為10404.42點，成交金額新台幣28.86億元。1061207
新台幣開盤貶1.5分  為30.025元,產經,2017/12/07 09:05,https://www.cna.com.tw/news/afe/201712070027.aspx,（中央社台北7日電）台北外匯市場新台幣兌美元匯率今天以30.025元開盤，貶1.5分。1061207
房仲：吉隆坡租金平均漲4成  偏好中型房,產經,2017/12/07 09:22,https://www.cna.com.tw/news/afe/201712070032.aspx,（中央社記者韋樞台北7日電）海外房地產業者統計發現，馬來西亞今年經濟成長率約5%，首都吉隆坡的房屋租金平均上漲4成，最受承租人喜愛的房型是28坪到35坪的中型屋。
新台幣早盤走貶,產經,2017/12/07 09:58,https://www.cna.com.tw/news/afe/201712070042.aspx,（中央社台北7日電）台北外匯市場新台幣兌美元匯率今天以30.025元開盤，貶1.5分；9時45分來到30.016元，貶0.6分。
