標題,分類,時間,網址,內文
連漲5天後 歐股大致持平,產經,2017/02/15 03:25,https://www.cna.com.tw/news/afe/201702150010.aspx,（中央社米蘭14日綜合外電報導）歐洲股市連漲5天後，今天大致持平，汽車股漲勢抵銷消費股與製藥股的疲弱。
美穩步通膨 葉倫暗釋升息訊號,產經,2017/02/15 07:31,https://www.cna.com.tw/news/afe/201702150013.aspx,（中央社記者鄭崇生華盛頓14日專電）美國聯邦準備理事會（Fed）主席葉倫今天說，預期美國經濟將持續溫和成長，如果等待升息時間太長，可能引起快速通貨膨脹，屆時聯準會被迫突然升息，恐傷害美國經濟成長。
美股續漲 連4天創新高,產經,2017/02/15 07:13,https://www.cna.com.tw/news/afe/201702150015.aspx,（中央社紐約14日綜合外電報導）華爾街股市今天再創新高，3大指數連續第4個交易日締造紀錄，美國聯邦準備理事會（Fed）主席葉倫（Janet Yellen）暗示準備升息後，金融股收高。
Fed主席談話推升美元 油價揚,產經,2017/02/15 08:05,https://www.cna.com.tw/news/afe/201702150020.aspx,（中央社紐約14日綜合外電報導）紐約油價今天收盤上漲接近每桶53美元，因美國聯邦準備理事會（Fed）主席葉倫（Janet Yellen）談話推升美元，加上石油輸出國家組織（OPEC）施壓減產。
海運業未來面臨的兩大成本支出,產經,2017/02/15 08:28,https://www.cna.com.tw/news/afe/201702150028.aspx,（中央社記者韋樞台北15日電）近年不斷汰舊換新船的散裝海運業者慧洋海運表示，國際海事組織(IMO )從今年9月起，將要求所有船舶特檢時要裝壓艙水處理系統，未來還要使用低硫油，都將增加營運成本。
Fed主席：抑制移民恐減緩美國經濟成長,產經,2017/02/15 08:37,https://www.cna.com.tw/news/afe/201702150029.aspx,（中央社華盛頓14日綜合外電報導）美國聯邦準備理事會（Fed）主席葉倫（Janet Yellen）今天提出警告，美國總統川普似乎打算抑制移民的做法，恐將減緩美國已顯疲軟的經濟成長。
台股續攻力道  觀察熱錢流向,產經,2017/02/15 08:56,https://www.cna.com.tw/news/afe/201702150031.aspx,（中央社記者潘智義台北15日電）美股道瓊工業指數上漲92.25點，美聯準會理事主席葉倫赴國會報告，釋出升息訊號，是否影響熱錢湧入台股的力道，讓指數在9700點之上的台股續攻，有待觀察。
學測志願選不定？落點分析這麼做最簡單,產經,2017/02/15 08:57,https://www.cna.com.tw/news/afe/201702150037.aspx,（中央社記者吳家豪台北15日電）國內下載量最高的落點預測軟體「大學生甘單」App今年特別推出結合成績單簡訊接收服務，能在收到來自大考中心發送成績簡訊同時，立即進行自動化的個人學測成績落點分析。
台股開盤漲 5.35點,產經,2017/02/15 09:12,https://www.cna.com.tw/news/afe/201702150038.aspx,（中央社台北15日電）台北股市今天開盤漲5.35點，加權股價指數成為9724.13點，成交金額新台幣12.78億元。1060215
新台幣開盤 小貶2.7分,產經,2017/02/15 09:12,https://www.cna.com.tw/news/afe/201702150039.aspx,（中央社台北15日電）台北外匯市場新台幣兌美元匯率今天以30.895元開盤，小貶2.7分。
台積電股利低預期  股價開跌0.5元,產經,2017/02/15 09:14,https://www.cna.com.tw/news/afe/201702150044.aspx,（中央社記者張建中新竹15日電）晶圓代工廠台積電股利政策出爐，每股將配發新台幣 7元現金股息，略低於市場市場，股價表現疲弱，開盤小跌0.5元。
美律去年獲利創新高 賺逾1股本,產經,2017/02/15 09:17,https://www.cna.com.tw/news/afe/201702150045.aspx,（中央社記者江明晏台北15日電）美律耳機訂單發威，去年下半年連6個月營收創新高，第4季每股盈餘(EPS)4.05元，全年每股賺11.02元，超過1股本，大幅超越2015年每股賺3.48元，也創上市來新高。
鴻海布局印度 印媒：已承諾設廠與投資,產經,2017/02/15 10:05,https://www.cna.com.tw/news/afe/201702150048.aspx,（中央社記者鍾榮峰台北15日電）鴻海布局印度傳出新進展。印度媒體報導，鴻海承諾在馬哈拉什特拉省設廠、並承諾之前的投資計畫。
