標題,分類,時間,網址,內文
美股漲勢恐歇  歐洲股市收低,產經,2017/02/17 01:59,https://www.cna.com.tw/news/afe/201702170007.aspx,（中央社倫敦16日綜合外電報導）世界股市今天大都走弱，投資人紛紛獲利出場，主因擔心華爾街股市恐將很快結束連創新高的漲勢，以及對美國總統川普的憂慮再起，歐洲主要股市同步收黑。
美股漲勢現疲態  收盤漲跌互見,產經,2017/02/17 08:11,https://www.cna.com.tw/news/afe/201702170015.aspx,（中央社紐約16日綜合外電報導）華爾街股市今天收盤漲跌互見，連續五個交易日創新高的漲勢終開始顯現疲態。
世界油價漲跌互見,產經,2017/02/17 08:10,https://www.cna.com.tw/news/afe/201702170016.aspx,（中央社紐約16日綜合外電報導）世界油價今天漲跌互見，紐約與倫敦市場原油期貨價格一漲一跌，彭博社報導，美國原油庫存創紀錄使市場面臨空頭壓力，但石油輸出國家組織（OPEC）各國減產讓油價獲得支撐。
川普推文讚美股創高 分析師警告恐漲過頭,產經,2017/02/17 08:16,https://www.cna.com.tw/news/afe/201702170019.aspx,（中央社華盛頓16日綜合外電報導）美國總統川普今天在美股開盤前數小時推文讚揚華爾街股市近來迭創新高，值此白宮陷入內鬨和醜聞之際，貼出慶祝推文。不過，部分市場分析師警告，美股恐已漲過頭。
少東李在鎔涉賄遭逮 三星確保真相揭露,產經,2017/02/17 08:34,https://www.cna.com.tw/news/afe/201702170023.aspx,（中央社首爾17日綜合外電報導）三星集團（Samsung Group）少主李在鎔涉貪腐醜聞，今天凌晨遭逮捕。這起醜聞導致南韓總統朴槿惠被國會彈劾。三星集團表示，將盡全力在未來法庭訴訟中，確保事實真相揭露。
美股漲勢稍歇 台股短線恐震盪,產經,2017/02/17 08:39,https://www.cna.com.tw/news/afe/201702170028.aspx,（中央社記者田裕斌台北17日電）美股創新高後漲勢稍歇，對於蓄勢攻擊9800點的台股而言，少了國際股市走揚的助力，分析師表示，短線指數恐在萬點關前陷入震盪，具題材的中小型股較不受影響。
台股開盤漲 7.91點,產經,2017/02/17 09:15,https://www.cna.com.tw/news/afe/201702170035.aspx,（中央社台北17日電）台北股市今天開盤漲7.91點，加權股價指數為9779.16點，成交金額新台幣13.75億元。1060217
新台幣開盤小貶1.8分,產經,2017/02/17 09:11,https://www.cna.com.tw/news/afe/201702170036.aspx,（中央社台北17日電）台北外匯市場新台幣兌美元匯率今天以30.810元開盤，貶1.8分。
台紙控簡鴻文偽造印鑑 董總內鬨升溫,產經,2017/02/17 09:36,https://www.cna.com.tw/news/afe/201702170043.aspx,（中央社記者韋樞台北17日電）董總內鬨風波不斷的台紙公司表示，台紙公司的公司印鑑在未遺失的情形下，14日遭董事長簡鴻文偽造，並向經濟部商業司申請變更，明顯違法，已向行政、司法等機關尋求救濟。
鴻海夏普傳鄭州設OLED廠 鎖定新iPhone,產經,2017/02/17 09:41,https://www.cna.com.tw/news/afe/201702170048.aspx,（中央社記者鍾榮峰台北17日電）鴻海與夏普積極布局OLED產線。日媒報導，鴻海與夏普規劃在中國大陸鄭州、砸數千億日圓設手機用OLED面板廠，鎖定下一代iPhone所用。
新台幣強勁 下週汽柴油估降 1角,產經,2017/02/17 10:09,https://www.cna.com.tw/news/afe/201702170056.aspx,（中央社記者黃麗芸台北17日電）國際油價漲跌互見，加上新台幣匯率近來持續走強。依中油浮動油價公式計算，20日凌晨零時起，預估國內汽柴油每公升價格可能下跌新台幣0.1元。
新台幣早盤先貶後升,產經,2017/02/17 10:10,https://www.cna.com.tw/news/afe/201702170058.aspx,（中央社台北17日電）台北外匯市場新台幣兌美元匯率今天以30.810元開盤，貶1.8分；9時45分來到30.767元，升2.5分。
鴻海改造發功 夏普再度調升財測,產經,2017/02/17 10:16,https://www.cna.com.tw/news/afe/201702170064.aspx,（中央社記者鍾榮峰台北17日電）鴻海投資的夏普，再度調升財測，2016會計年度合併營業利益再調升到474億日圓，年度虧損再縮小，主要是改善原物料採購契約。
專家：川普應談新貿易協議 納入台灣,產經,2017/02/17 10:22,https://www.cna.com.tw/news/afe/201702170068.aspx,（中央社華盛頓16日綜合外電報導）美國著名貿易專家今天表示，美國總統川普反對亞太多邊貿易協議，傾向1對1的貿易協議「註定失敗」，應談一個更新、更大和更好的太平洋貿易協議，並且將台灣納入。
白肉雞不受禁令影響 卜蜂大成股價平穩,產經,2017/02/17 10:37,https://www.cna.com.tw/news/afe/201702170079.aspx,（中央社記者韓婷婷台北17日電）今起全國實施家禽禁宰禁運7天措施，但室內飼養的白肉雞不在此限，二大白肉雞大廠卜蜂、大成虛驚一場，今天股價維持在平盤上，可望擺脫禽流感風暴。
中國大潤發要嫁  謝金河：消息總比人快,產經,2017/02/17 11:40,https://www.cna.com.tw/news/afe/201702170083.aspx,（中央社記者潘智義台北17日電）財信傳媒董事長謝金河指出，報紙頭條刊出中國大潤發想嫁，3家搶親消息，代表高鑫控股經營權易主，可能就在今天拍板，但股價已漲8成，消息總是比人快，說不定有內線疑慮。
台股9800點前震盪 櫃買指數先衝高,產經,2017/02/17 11:43,https://www.cna.com.tw/news/afe/201702170090.aspx,（中央社記者田裕斌台北17日電）美股漲勢暫歇、亞股普遍回檔，台股今天再度在9800點前關前震盪，不過中小型股為主的櫃買指數不受影響，指數扶搖直上再創波段新高133.02點。
鴻海布局自駕車？ 投資3D光達技術,產經,2017/02/17 11:25,https://www.cna.com.tw/news/afe/201702170095.aspx,（中央社記者鍾榮峰台北17日電）鴻海積極布局新創技術。外媒報導，美商TetraVue完成1千萬美元募資計畫，鴻海是主要投資者之一，TetraVue的3D快閃光達技術，主攻自駕車領域。
住宅火險投保率逐年攀升 但這些不保,產經,2017/02/17 11:25,https://www.cna.com.tw/news/afe/201702170096.aspx,（中央社記者蔡怡杼台北17日電）去年南台灣大地震促使民眾對房屋保障意識提高，進而增加對住宅火險的投保，金管會提醒，住宅火險對屋內動產的保障上限為50萬元，藝術品、古董、珠寶不在承保範圍內。
台積電去年研發支出全球第6 聯發科第7,產經,2017/02/17 11:25,https://www.cna.com.tw/news/afe/201702170097.aspx,（中央社記者張建中新竹17日電）英特爾(Intel)去年研發支出達127.4億美元，高居全球半導體之冠，台積電研發支出金額則居第6位，聯發科居第7位。
預售屋轉手出售  不適用房地合一稅,產經,2017/02/17 11:40,https://www.cna.com.tw/news/afe/201702170112.aspx,（中央社記者邱柏勝台北17日電）房地合一實價課稅去年上路，去年後才買進的房地，出售時需適用新制。不過國稅局提醒民眾，若轉手的是預售屋，由於屬「權利」所得，而非是不動產交易所得，應併入綜所稅課稅。
