標題,分類,時間,網址,內文
歐盟上調成長預測 歐股攀高,產經,2017/02/14 03:01,https://www.cna.com.tw/news/firstnews/201702140015.aspx,（中央社倫敦13日綜合外電報導）在美股創新高的情況下，隨著歐洲聯盟上調歐元區經濟成長預測，歐股今天走高。不過分析師指出，倫敦股價因英鎊走強而使漲幅受限。至於法蘭克福和巴黎股市則因歐盟上調成長預測，而攀升1%上下。倫敦FTSE 100指數漲升20.17點或0.28%，以7278.92點作收。法蘭克福DAX 30指數勁揚107.46點或0.92%，收在11774.43點。巴黎CAC 40指數漲59.87點或1.24%，收4888.19點。1060214
川普效應發威 美股再創新高,產經,2017/02/14 07:14,https://www.cna.com.tw/news/firstnews/201702140018.aspx,（中央社紐約13日綜合外電報導）在期待美國總統川普即將提出減稅計畫之下，美股今天延續上週反彈走勢，並再創歷史新高。道瓊工業指數勁揚142.79點或0.70%，以20412.16點作收。標準普爾指數漲升12.15點或0.52%，收在2328.25點。科技股那斯達克指數漲29.83點或0.52%，收5763.96點。1060214
美元走強摜壓 國際油價跌,產經,2017/02/14 07:16,https://www.cna.com.tw/news/firstnews/201702140020.aspx,（中央社紐約13日綜合外電報導）在美元走強以及美國原油產量出現增加跡象的摜壓下，國際油價今天下挫大約2%，為1月中以來最大跌幅。關於石油輸出國家組織（OPEC）報告指出，去年會員國達成的減產協議已高度落實，並未對投資人產生影響。紐約商品交易所西德州中級原油3月交割價滑落93美分或1.7%，以每桶52.93美元作收。倫敦北海布倫特原油4月交割價下跌1.11美元或2%，收在每桶55.59美元。1060214
美股再衝新高 台股可望受激勵,產經,2017/02/14 08:26,https://www.cna.com.tw/news/afe/201702140027.aspx,（中央社記者張建中台北14日電）美股續創歷史新高，加上近期市場氣氛偏多，有利台股表現，指數可望進一步走高。
盤後交易5月啟動 期交所7場說明會宣導,產經,2017/02/14 08:22,https://www.cna.com.tw/news/afe/201702140031.aspx,（中央社記者韋樞台北14日電）台灣期貨交易所預計今年5月推出盤後交易平台，屆時國內期貨將進行盤後交易到凌晨5時，期交所為讓從業人員了解運作，將舉辦7場次宣導說明會，歡迎從業人員報名參加。
台股開盤漲 16.42點,產經,2017/02/14 09:03,https://www.cna.com.tw/news/afe/201702140041.aspx,（中央社台北14日電）台北股市今天開盤漲16.42點，加權股價指數成為9726.74點，成交金額新台幣34.42億元。 1060214
新台幣30.980元開盤 升5分,產經,2017/02/14 09:04,https://www.cna.com.tw/news/afe/201702140042.aspx,（中央社台北14日電）台北外匯市場新台幣兌美元匯率今天以30.980元開盤，升5分。
面板業第2季產能陸續開出 恐供過於求,產經,2017/02/14 09:42,https://www.cna.com.tw/news/afe/201702140060.aspx,（中央社記者潘智義台北14日電）去年下半年面板價格持續上漲，面板廠第4季普遍都有不錯獲利，但今年面板產業還有這樣的好時光嗎？產業分析師說，今年第1季仍有機會，但第2季以後就難說了。
新台幣早盤走升  再現30字頭,產經,2017/02/14 10:06,https://www.cna.com.tw/news/afe/201702140068.aspx,（中央社台北14日電）台北外匯市場新台幣兌美元匯率今天以30.980元開盤，升5分；9時45分來到30.981元，升4.9分。
加總理來訪 川普改口貿易關係微調就好,產經,2017/02/14 10:01,https://www.cna.com.tw/news/afe/201702140074.aspx,（中央社華盛頓13日綜合外電報導）美國總統川普今天表示，美國將稍微調整和加拿大的貿易關係，不再嚷嚷要大幅重整，此舉料讓來訪的加拿大總理杜魯道（Justin Trudeau）感到滿意。
亞尼克發跡萬里小店 生乳捲10秒賣一條,產經,2017/02/14 10:07,https://www.cna.com.tw/news/afe/201702140078.aspx,（中央社記者江明晏台北14日電）自2000年從萬里小店起家的亞尼克菓子工房，旗下熱門商品「生乳捲」創下每10秒賣出一條的銷售旋風，去年貢獻新台幣5億元業績，亞尼克今年將再拓實體門市，插旗高雄、新竹。
蝶戀花翻車罹難者 產險理賠每人600萬,產經,2017/02/14 10:30,https://www.cna.com.tw/news/afe/201702140079.aspx,（中央社記者蔡怡杼台北14日電）蝶戀花旅行社國道翻車意外，造成32名旅客罹難，金管會初步統計，產險部分，每名罹難旅客可獲新台幣 600萬元理賠，壽險尚待核對名單。
台股基金今年來全都賺 7成勝大盤,產經,2017/02/14 10:25,https://www.cna.com.tw/news/afe/201702140087.aspx,（中央社記者田裕斌台北14日電）台股今年走勢氣勢如虹，採取主動式操作的台股基金更上層樓，不僅今年來全數繳出正報酬成績，且平均績效達5.38%，漲幅超越指數，約7成的台股基金績效打敗大盤。
iPhone 8傳續航力更強 關鍵是這設計,產經,2017/02/14 11:02,https://www.cna.com.tw/news/afe/201702140091.aspx,（中央社記者鍾榮峰台北14日電）蘋果iPhone 8設計傳出新進展。分析師預期，OLED版iPhone電池續航力可能會優於5.5吋TFT-LCD版iPhone，主因是採用堆疊類載板設計。
H5N6首例周遭禽場清查 均無感染,產經,2017/02/14 10:48,https://www.cna.com.tw/news/afe/201702140101.aspx,（中央社記者楊淑閔台北14日電）農委會6日公布國內H5N6高病原性禽流感首個死鴨確診案例後，在當地花蓮查場時，同步空拍周邊半徑3公里，找到10個小型禽場，多為混養，今天檢驗結果出爐，全數都是陰性反應。
遊覽車事故如何避免 看歐盟怎麼做,產經,2017/02/14 10:56,https://www.cna.com.tw/news/afe/201702140105.aspx,（中央社記者邱柏勝台北14日電）國道 5號遊覽車嚴重車禍，傳駕駛超時工作且疑似過彎超速，是導致車輛翻覆主因。台灣駕駛超時工作、未遵守法規的問題嚴重，歐盟對大型巴士的司機工時有嚴格規定，值得借鏡。
台股盤中再衝高 蘋果概念股力挺,產經,2017/02/14 11:07,https://www.cna.com.tw/news/afe/201702140122.aspx,（中央社記者張建中台北14日電）美股續創歷史新高，蘋果(Apple)股價也刷新歷史新高價，激勵包括大立光與鴻海等蘋果概念股走揚，帶動台股指數持續走揚，再創波段新高。
iPhone 8傳用堆疊類載板 這2大廠吃補,產經,2017/02/14 11:07,https://www.cna.com.tw/news/afe/201702140123.aspx,（中央社記者鍾榮峰台北14日電）蘋果iPhone 8主板傳出採用類載板SLP設計。分析師預期，其中OLED版iPhone採用堆疊SLP，景碩與奧地利AT&S 將是最大受惠者。
股匯欣欣向榮  新台幣早盤再突破31元,產經,2017/02/14 11:30,https://www.cna.com.tw/news/afe/201702140133.aspx,（中央社記者邱柏勝台北14日電）台股續揚，帶動新台幣匯價走高，盤中再度突破31元大關，截至上午11時，以30.910元兌1美元暫收，勁揚1.2角，續創逾1週盤中新高。
禽流感防疫封漏洞 查緝私宰場次數加倍,產經,2017/02/14 12:10,https://www.cna.com.tw/news/afe/201702140134.aspx,（中央社記者楊淑閔台北14日電）農委會依據行政院長林全13日在「106年禽流感中央災害應變中心第1次會議」加強查緝的指示，今天宣布，平時每月全國22縣市2次秘密查緝違法屠宰場，提高為3到4次，要徹底封殺防疫漏洞。
情人節想送禮？先看看你們是什麼關係,產經,2017/02/14 12:15,https://www.cna.com.tw/news/afe/201702140148.aspx,（中央社記者黃麗芸台北14日電）情人節想送禮給另一半或喜歡的人，心中有百種想法卻難以決定，其實只要掌握小訣竅，就能輕鬆挑對禮又能送入心坎裡，過個甜蜜的情人節。
遊覽車翻覆33死 壽險賠付逾8500萬,產經,2017/02/14 11:54,https://www.cna.com.tw/news/afe/201702140153.aspx,（中央社記者田裕斌、蔡怡杼台北14日電）國道5號昨天發生賞櫻團遊覽車翻覆，造成33死11傷，壽險業者也啟動緊急應變機制，截至上午為止，賠付金額累計超過新台幣8500萬元。
