標題,分類,時間,網址,內文
多空不明 歐股盤勢膠著,產經,2017/02/21 03:46,https://www.cna.com.tw/news/firstnews/201702210005.aspx,（中央社倫敦20日綜合外電報導）在美股休市的情況下，歐股今天暫時擺脫美國總統川普的影響力，轉而關注歐洲自身情勢。分析師說，希臘紓困協議帶動的樂觀情緒，因為法國在4─5月總統大選前日益出現反歐盟跡象而沖淡。倫敦FTSE 100指數微跌0.10點，以7299.86點作收。法蘭克福DAX 30指數上揚70.60點或0.60%，收在11827.62點。巴黎CAC 40指數小跌2.59點或0.05%，收4864.99點。1060221
國際油價漲 美產油增限制漲幅,產經,2017/02/21 07:49,https://www.cna.com.tw/news/firstnews/201702210010.aspx,（中央社紐約20日綜合外電報導）國際油價今天小幅上揚，此時投資人對產油國減產的效果產生樂觀情緒，不過美國產量增加和儲油居高不下仍對油價產生抑制作用。今天公布的官方數據顯示，石油輸出國家組織（OPEC）第一出口國沙烏地阿拉伯去年12月原油交運量已從11月每天825萬8000桶減少為801萬4000桶。紐約商品交易所西德州中級原油3月交割價攀升29美分或0.5%，以每桶53.69美元作收。倫敦北海布倫特原油4月交割價漲升0.7%，收在每桶56.18美元。1060221
台股指標過熱 轉進低基期操作為宜,產經,2017/02/21 08:33,https://www.cna.com.tw/news/afe/201702210011.aspx,（中央社記者吳家豪台北21日電）美股20日因總統節而休市，歐股多空不明、盤勢膠著；法人分析，台股指標過熱，大盤高檔震盪將加劇，建議轉進低基期的輪動補漲股、業績股。
台廠IC封裝產值 今年估增 7.5%,產經,2017/02/21 08:29,https://www.cna.com.tw/news/afe/201702210020.aspx,（中央社記者鍾榮峰台北21日電）台灣半導體產業協會（TSIA）與工研院IEK統計預估，今年台灣IC封裝業產值可較去年成長7.5%，IC測試業產值可較去年成長12.4%。
台股開盤漲 8.07點,產經,2017/02/21 09:03,https://www.cna.com.tw/news/afe/201702210026.aspx,（中央社台北21日電）台北股市今天開盤漲8.07點，加權股價指數成為9761.27點，成交金額新台幣17.21億元。1060221
新台幣開盤小貶2.6分,產經,2017/02/21 09:35,https://www.cna.com.tw/news/afe/201702210027.aspx,（中央社台北21日電）台北外匯市場新台幣兌美元匯率今天以30.830元開盤，貶2.6分。1060221
玉晶光1月獲利遭匯損侵蝕 跌停開出,產經,2017/02/21 09:13,https://www.cna.com.tw/news/afe/201702210030.aspx,（中央社記者韓婷婷台北21日電）玉晶光受到匯損及規模經濟較小影響，1月稅後盈餘新台幣2416萬元，EPS為0.24元，明顯低於去年第4季表現，衝擊今天股價以跌停價210.5元開出。
鴻海iPhone市占遭侵蝕？外資建議減碼,產經,2017/02/21 09:25,https://www.cna.com.tw/news/afe/201702210032.aspx,（中央社記者吳家豪台北21日電）美系外資表示，鴻海近期股價優於大盤，主要受惠iPhone 8題材，但鴻海今年iPhone市占恐遭緯創侵蝕，基本面有疑慮，重申鴻海「劣於大盤」評等及目標價72元，建議降低部位。
電子投票效率高 股東會只要1.5小時,產經,2017/02/21 09:35,https://www.cna.com.tw/news/afe/201702210039.aspx,（中央社記者潘智義台北21日電）中華民國公開發行公司股務協會統計，2016年使用電子投票公司中，近 9成僅 1.5小時即完成召開股東會，較不用電子票的股東會時間明顯縮短。
iPhone光環漸失？陸銷售跌至第5名,產經,2017/02/21 10:09,https://www.cna.com.tw/news/afe/201702210044.aspx,（中央社記者江明晏台北21日電）蘋果光在中國大陸失色？市調機構Canalys公布，蘋果iPhone去年在大陸銷量4380萬支，年減幅度高達18.2%，排名跌至第5位，但市場仍看好，蘋果今年可望靠iPhone 8甩開頹勢。
新台幣狹幅震盪 早盤走貶,產經,2017/02/21 10:06,https://www.cna.com.tw/news/afe/201702210049.aspx,（中央社台北21日電）台北外匯市場新台幣兌美元匯率今天以30.830元開盤，貶2.6分；9時45分來到30.848元，貶4.4分。
錐麓古道要收費了 全票200元,產經,2017/02/21 10:13,https://www.cna.com.tw/news/afe/201702210051.aspx,（中央社記者陳政偉台北21日電）錐麓古道是日治時期合歡越嶺道一部分，沿途風景絕美深受登山客喜愛。太管處表示，3月16日起開始收費，需辦入園及入山申請並現場繳費才可進入，收費為全票200元，半票100元。
中信金MA招募逾50人 首年年薪就百萬,產經,2017/02/21 10:14,https://www.cna.com.tw/news/afe/201702210058.aspx,（中央社記者田裕斌台北21日電）中信金控儲備幹部(MA)計畫正式起跑，今年預計招募超過50名專才，因應數位化潮流，新增「數位金融組」。
接軌國際 全球人壽獲ISO 27001認證,產經,2017/02/21 10:45,https://www.cna.com.tw/news/afe/201702210059.aspx,（中央社記者蔡怡杼台北21日電）為迎接保險科技時代、提供保戶更安全的資訊服務，全球人壽日前順利通過資訊安全管理系統國際標準ISO 27001認證，具體展現全球人壽迎接保險科技時代，提升資訊安全的決心。
童子賢：智慧城市發展台灣角色重要,產經,2017/02/21 10:29,https://www.cna.com.tw/news/afe/201702210061.aspx,（中央社記者鍾榮峰台北21日電）台北市電腦公會理事長童子賢表示，台灣在智慧城市發展進程中，會作出重要貢獻，也扮演重要的智慧城市實驗場域的角色。
台灣銀行隨身Pay上線  消費不怕透支,產經,2017/02/21 12:23,https://www.cna.com.tw/news/afe/201702210070.aspx,（中央社記者邱柏勝台北21日電）行動支付方興未艾，國銀競推相關服務，「台灣銀行隨身Pay」今天上線，為首家使用AOTP驗證機制的電子支付，比傳統OTP驗證機制更安全；消費直接從帳戶扣款，避免信用卡透支。
小米出手了 打造自家「松果」處理器,產經,2017/02/21 10:49,https://www.cna.com.tw/news/afe/201702210072.aspx,（中央社記者江明晏21日電）小米科技正式發出媒體邀請函，確認自主研發的處理器「松果」將於2月28日正式對外發表。小米將成為繼華為之後，第2家有自主研發處理器的中國大陸手機品牌。
Audi智慧型四輪傳動 第800萬台下線,產經,2017/02/21 11:16,https://www.cna.com.tw/news/afe/201702210075.aspx,（中央社記者田裕斌台北21日電）奧迪(Audi)宣布，第800萬台擁有quattro智慧型四輪傳動系統的Audi正式在墨西哥的San José Chiapa工廠下線，目前quattro已有超過100種型號。
台股盤中電金無力 重演開高翻黑,產經,2017/02/21 10:58,https://www.cna.com.tw/news/afe/201702210077.aspx,（中央社記者吳家豪台北21日電）美股20日因華盛頓紀念節而休市，台股今天重演開高翻黑戲碼，電子、金融類股未站穩陣腳，傳產類股最近雖然開始修正，但鐵、銅、紙等原物料報價上揚，仍帶動相關個股走勢。
丹寧控看過來 日系品牌複合店 4月登台,產經,2017/02/21 11:19,https://www.cna.com.tw/news/afe/201702210088.aspx,（中央社記者黃麗芸台北21日電）春暖花開季節，百貨業者紛推新櫃迎賓。微風廣場引進平價高CP值的日本複合式丹寧品牌RIGHT-ON，為海外首間分店；SOGO台北3館則獻上11個新品牌，搶攻消費者荷包。
反空污大遊行見善意 經濟部允改善空品,產經,2017/02/21 12:18,https://www.cna.com.tw/news/afe/201702210091.aspx,（中央社記者黃雅娟台北21日電）219反空污大遊行，經濟部次長楊偉甫於高雄接下遊行代表陳情書。經濟部今天表示，向來重視環境保護，未來包括大林電廠、天然氣站及中鋼防護網等，都會努力改善空氣品質。
廣明獨創全球自有品牌機器人 瞄準商機,產經,2017/02/21 12:22,https://www.cna.com.tw/news/afe/201702210093.aspx,（中央社記者韓婷婷台北21日電）廣達集團旗下廣明光電布局機器人邁大步，獨創全球的自有品牌達明機器人今天與2家代理商及5家夾爪合作廠商簽署代理及合作備忘錄，瞄準工業4.0全球機器人商機。
友達彭双浪：與陸廠是不同層次的競爭,產經,2017/02/21 13:27,https://www.cna.com.tw/news/afe/201702210121.aspx,（中央社記者潘智義新竹21日電）友達光電董事長彭双浪今天在新春記者會說，以後不要再問中國大陸面板廠不斷擴廠，或同業到美國設面板廠的事了！因為友達與陸廠是不同層次的競爭。
新台幣午盤貶 2.4分,產經,2017/02/21 12:37,https://www.cna.com.tw/news/afe/201702210123.aspx,（中央社台北21日電）台北外匯市場新台幣兌美元今天中午暫收30.828元，貶2.4分，成交金額4.83億美元。
一例一休  彭双浪：景氣循環產業要有彈性,產經,2017/02/21 12:28,https://www.cna.com.tw/news/afe/201702210124.aspx,（中央社記者潘智義新竹21日電）對於一例一休的影響，友達光電董事長彭双浪今天在新春記者會說，面板是景氣循環產業，在景氣上升時，勞工加班需要更有彈性。
國光開發H7N9疫苗 盼政府協助三期臨床,產經,2017/02/21 12:33,https://www.cna.com.tw/news/afe/201702210141.aspx,（中央社記者韓婷婷台北21日電）禽流感疫情再現，兩岸防疫拉警報，國光生技開發的H7N9疫苗的二期臨床試驗結案成果優良，呼籲政府協助加速完成第三期人體試驗並取得藥證，以備自主防疫所需。
宏碁發表智慧路邊停車系統 車位輕鬆找,產經,2017/02/21 15:00,https://www.cna.com.tw/news/afe/201702210142.aspx,（中央社記者吳家豪台北21日電）電腦品牌廠宏碁今天攜手台南市政府和台南應用科技大學，發表全新「智慧路邊停車收費計時管理系統」，可透過App輕鬆查車位，自動化辨識車牌，期盼實現智慧城市願景。
童子賢：和碩人力需求水準之上,產經,2017/02/21 13:06,https://www.cna.com.tw/news/afe/201702210153.aspx,（中央社記者鍾榮峰台北21日電）台北市電腦公會理事長、和碩董事長童子賢表示，今年會是一個熱鬧的年，夏天到秋天「重兵雲集」。今年和碩人力需求在水準之上，審慎樂觀。
市場波動 匯豐2016年淨利遽降82%,產經,2017/02/21 12:50,https://www.cna.com.tw/news/afe/201702210154.aspx,（中央社香港21日綜合外電報導）全球銀行巨擘匯豐控股（HSBC）今天公布，2016年淨利較前一年大幅衰退82%。
三陽機車去年台灣市占近2成 今年拚25%,產經,2017/02/21 12:57,https://www.cna.com.tw/news/afe/201702210156.aspx,（中央社記者田裕斌台北21日電）三陽工業去年脫胎換骨，在台灣銷售量及成長率雙雙創下第一，其中，市占率增加3.5個百分點達19.3%，董事長張宏嘉表示，今年市占率挑戰25%。
iPhone 8傳配前3D照相 這些台廠大進補,產經,2017/02/21 13:46,https://www.cna.com.tw/news/afe/201702210163.aspx,（中央社記者鍾榮峰台北21日電）蘋果iPhone 8設計傳新花樣。分析師預期OLED版iPhone將配備前3D照相系統，台積電、精材、大立光、玉晶光與鴻海受惠。
星巴克喊漲免驚 靠這5招省荷包,產經,2017/02/21 14:19,https://www.cna.com.tw/news/firstnews/201702210174.aspx,（中央社記者陳政偉台北21日電）統一星巴克29項飲品22日開始漲價，調整價格從新台幣5元到20元不等。不過，精明的星巴克迷還是可找到划算撇步，像是點美式精選加牛奶，或合購桶裝咖啡等5招，替荷包省錢。連鎖咖啡店統一星巴克確定從22日起將29項咖啡飲品調漲10元不等，其中星冰樂調漲5元至20元。星巴克喊漲，有網友抱怨「太貴」，也有人直指「會買的還是會買」。精打細算的消費者，還是可以從品項中與星巴克服務裡，找到幫荷包省錢的撇步，根據不同消費模式，讓自己輕鬆消費。第一，22日起29項咖啡飲品價格調漲，想省荷包，那就挑沒有漲價的品項就對了。這一波漲價中，像是原味茶系列、冰搖茶、蜜柚紅茶皆未調整價格；而8品項的星冰樂漲價，但其中咖啡星冰樂、香草風味星冰樂、濃縮星冰樂都沒有調整價格。第二，之前神通廣大星巴克迷在網路上分享「隱藏版菜單」就提到，星巴克外帶杯容量分別為，Tall（中杯）是355ml、Grande（大杯）為473ml、Venti（超大杯）則是591ml。通常濃縮咖啡系列中杯為加一份濃縮咖啡，大杯和超大杯是兩份濃縮的量，所以當選擇是有加牛奶的濃縮咖啡系列，點大杯其實最划算。大杯比中杯多了牛奶，但也跟超大杯一樣有兩份濃縮咖啡量。雖然那提調高價格，多加一份濃縮價格並未漲價；所以如果點超大杯再加1份濃縮，等於像享用兩杯大杯那提。第三，喜歡美式咖啡的星巴克迷都知道，其實可以選本日精選咖啡。因為星巴克每天會換一種咖啡豆、每天都會不一樣，而本日咖啡就是用當天選咖啡豆作出的蒸餾咖啡。由於有些咖啡豆屬於深烘，味道濃厚，請夥伴加牛奶，平衡味道，等於每天都有不同味道的咖啡。所以，可以當有奶的咖啡品嚐。第四，愛美式咖啡的星巴克迷，因應漲價，如果是上班族每天買咖啡一定會有點心痛，不過，如果集資買企業用桶裝咖啡，除了沒有漲價，提供的還是每日精選咖啡。要購買桶裝咖啡，雖然多花精力要求同事合購，但對於省錢相當有幫助。第五，星禮程熟客會員急速增加，已累積近120萬會員數，綠星級與金星級會員占比達近4成，行動支付比例大幅成長1倍以上。這些會員增加原因其來有自，就是因為多元回饋與檔期新品活動搭配，利用APP與信件訊息通知省錢的第一手消息。1060221
彭双浪：LCD面板未來5年仍是主流,產經,2017/02/21 14:30,https://www.cna.com.tw/news/afe/201702210175.aspx,（中央社記者潘智義新竹21日電）友達光電董事長彭双浪今天在新春記者會表示，液晶顯示器（LCD）面板未來5年仍是主角，雖然有機發光二極體（OLED）很夯，但5年後占比還是很少。
數位化浪潮 凱擘總座籲建第2條高速公路,產經,2017/02/21 13:45,https://www.cna.com.tw/news/afe/201702210176.aspx,（中央社記者江明晏台北21日電）有線電視市場競爭，凱擘總經理王鴻紳今天喊話，電視全數位化後希望能建設「第2條高速公路」，明年將推出1G上網服務，對凱擘營運深具信心，但對產業也是充滿擔憂。
台股收盤 漲10.73點,產經,2017/02/21 13:45,https://www.cna.com.tw/news/afe/201702210177.aspx,（中央社台北21日電）台北股市今天收盤上漲10.73點，為9763.93點，漲幅0.11%，成交金額新台幣889.77億元。1060221
狹幅整理 台股漲10.73點,產經,2017/02/21 13:59,https://www.cna.com.tw/news/afe/201702210179.aspx,（中央社台北21日電）台北股市今天狹幅整理，收盤漲10.73點，為9763.93點，漲幅0.11%，成交金額新台幣889.77億元。
