標題,分類,時間,網址,內文
金融時報：蘋果洽購麥凱輪汽車公司,產經,2016/09/22 08:07,https://www.cna.com.tw/news/afe/201609220003.aspx,（中央社華盛頓21日綜合外電報導）倫敦「金融時報」（Financial Times）報導，蘋果公司正與高檔車製造商邁凱輪汽車（McLaren）洽談併購事宜。
英邁凱輪汽車否認與蘋果談併購,產經,2016/09/22 02:01,https://www.cna.com.tw/news/afe/201609220008.aspx,（中央社倫敦21日綜合外電報導）英國高性能車製造商邁凱輪汽車公司（McLaren）今天否認「金融時報」的報導，表示並未與美國科技業巨擘蘋果公司（Apple）談併購問題。
美聯準會維持利率不變 今年仍可能升息,產經,2016/09/22 08:03,https://www.cna.com.tw/news/firstnews/201609220009.aspx,（中央社華盛頓21日綜合外電報導）彭博報導，美國聯邦準備理事會（Fed）今天宣布維持基本利率不變，但表示，今年底前仍有可能升息。這是聯準會連續第6次在會議中決定維持利率不變。聯邦公開市場委員會（FOMC）今天在經過2天的會議後發表聲明說：「近期經濟前景的風險似乎大致平衡。」聯準會自去年12月近10年來首次將借貸成本提高，使銀行間隔夜拆款目標利率成為0.25%到0.5%之間以來，一直維持利率不變。聯準會也預測明年和後年都不會大幅升息，並且將長期利率的預測中值從原來3.0%下修為2.9%。（譯者：中央社簡長盛）1050922美經濟不夠力 Fed連6次集會按兵不動（中央社華盛頓21日綜合外電報導）美國聯邦準備理事會（Fed）今天決議連續第6次例會維持利率不變，並表示聯準會必須看到更多美國經濟增強的跡象。聯準會雖樂見經濟活動擺脫上半年的低迷不振、反彈回升，但對經濟中某些持續疲軟跡象仍深感不確定性，因而下砍今年成長預估值，由6月的2.0%降至1.8%。美聯社說，聯準會主席葉倫（Janet Yellen）在決策會議結束後的記者會簡單說明為何聯準會決議不升息，主因是美國經濟仍有成長空間。葉倫說，美國利率維持在歷史低點，並未導致美國經濟過熱。她說：「美國經濟比我們之前以為的還有更多成長空間。」法新社說，儘管如此，聯準會公開市場委員會（FOMC）決策官員對美國經濟下半年將持續反彈可謂信心滿滿，並暗示年底前有望升息一碼（0.25個百分點），而2017年則可能升息二次。決策官員說，目前他們仍需要看到更多跡象顯示美國經濟已邁向充分就業，以及通膨將攀升，並朝聯準會設定的目標值2.0%邁進。美國失業率目標達4.9%。葉倫說：「我們研判升息機率轉強，但目前仍決定靜待進一步跡象顯示經濟持續長進，並邁向我們設定的目標。」聯準會決議維持指標聯邦基金利率在0.25-0.50%空前低點，依然高於歐洲央行和日本央行所採行的負利率，但遠低於聯準會今年初的預期值。1050922 
Fed不升息 葉倫投贊成票,產經,2016/09/22 08:01,https://www.cna.com.tw/news/afe/201609220010.aspx,（中央社記者鄭崇生華盛頓21日專電）美國聯邦準備理事會（Fed）今天宣布，維持聯邦基準利率不變。
銀行股創近1個月最大漲幅 歐股上揚,產經,2016/09/22 03:21,https://www.cna.com.tw/news/afe/201609220011.aspx,（中央社倫敦21日綜合外電報導）歐洲主要股市上揚，其中銀行股創近1個月最大漲幅，主因日本中央銀行採取措施降低低收益率對日本各銀行的衝擊，市場因此對歐洲可能也採取同樣行動感到樂觀。
美原油存量創7個月低點 油價上揚,產經,2016/09/22 07:48,https://www.cna.com.tw/news/afe/201609220020.aspx,（中央社紐約21日綜合外電報導）彭博報導，由於美國政府公布的數據顯示，原油儲存量降低到自今年2月以來低點，油價上揚。
聯準會維持利率不變 美股上揚,產經,2016/09/22 07:47,https://www.cna.com.tw/news/afe/201609220021.aspx,（中央社紐約21日綜合外電報導）由於美國聯邦準備理事會（Fed）在經濟顯示改善的跡象下仍決定維持基本利率不變，美國主要股市上揚。
Fed不升息 學者：台股短線再吃QE猛藥,產經,2016/09/22 08:27,https://www.cna.com.tw/news/afe/201609220028.aspx,（中央社記者蔡怡杼台北22日電）一如預期美國持平利率不變，台經院景氣預測中心主任孫明德表示，聯準會（Fed）不升息，續當QE興奮劑三大藥頭之一，對台股短線是好事。
美經濟不夠力 Fed連6次集會按兵不動,產經,2016/09/22 08:16,https://www.cna.com.tw/news/afe/201609220029.aspx,（中央社華盛頓21日綜合外電報導）美國聯邦準備理事會（Fed）今天決議連續第6次例會維持利率不變，並表示聯準會必須看到更多美國經濟增強的跡象。
Fed暫不升息 美決策路徑一次看懂,產經,2016/09/22 08:33,https://www.cna.com.tw/news/afe/201609220030.aspx,（中央社記者蔡怡杼台北22日電）美國聯準會（Fed）結束為期2天的利率決策會議，並在今天凌晨宣布，持平利率不變，究竟美國升不升息對市場有什麼影響及意義？讓你一次看懂。
