標題,分類,時間,網址,內文
德國拒絕延債要求 希臘：不接受拉倒,產經,2015/02/20 09:32,https://www.cna.com.tw/news/firstnews/201502200005.aspx,（中央社雅典19日綜合外電報導）希臘今天表示，歐洲聯盟有2個選擇，就是接受或拒絕它對歐盟貸款計畫提出的展延6個月要求；希臘紓困案危機引爆的爭議，正在延燒中。在德國斷然拒絕希臘的展延要求後，希臘政府消息人士說：「歐元集團（Eurogroup）明天只有2種選擇，不是接受就是拒絕希臘的要求。如今我們將發現，是誰要找出解決法，又是誰不想要解決法。」希臘此話是針對德國財政部而發，德國財政部發言人稍早說，希臘今天向布魯塞爾提出的要求，「不符歐元區部長所羅列的條件」。歐洲聯盟執行委員會（European Commission）主席榮科（Jean-Claude Juncker）的反應則比較正向，他說，對希臘到底該作何承諾，以達成亟需的妥協，歐元區意見分歧。1040219德國：不是實質提議 拒接受希臘要求（中央社柏林19日綜合外電報導）德國今天拒絕希臘對歐洲夥伴提出的展延貸款6個月要求，並表示這「對解決方案不是實質提議」。    法新社報導，德國財政部長蕭伯樂（Wolfgang Schaeuble）發言人在聲明中表示：「雅典當局的來信對解決方案不是實質提議。」    「事實上，這是以過渡性融資為目標，並不符合計畫的要求。這封信不符合16日歐元集團同意的條件。」    背負沈重債務的希臘提出不成功便成仁的要求，希望能展延2月底將到期的歐洲貸款計畫，但要求終結討人厭的撙節措施。    德國不斷對希臘爭取更多時間，不遵守目前紓困計畫的請求潑冷水，特別是撙節承諾，並表示展延貸款與雅典當局稍早同意的改革「密不可分」。    歐元區財政部長16日談判時，對繼續提供金援給雅典當局訂出5個條件，包括保證不改變先前接受的改革。    其他條件包括，雅典當局不應該進行會加重希臘公共財政的新改革，以及雅典當局承諾還錢給所有債權人。（譯者：中央社陳昱婷）1040219
歐股漲多跌少 德股登11000點,產經,2015/02/20 03:00,https://www.cna.com.tw/news/afe/201502200008.aspx,（中央社倫敦19日綜合外電報導）歐洲主要股市今天漲多跌少，法蘭克福股市更創下收盤新高，首度站上11000點關卡，主因市場期望希臘債務爭端能獲解決。
沃爾瑪終提高起薪 50萬員工受惠,產經,2015/02/20 05:10,https://www.cna.com.tw/news/afe/201502200010.aspx,（中央社紐約19日綜合外電報導）世界最大零售業者沃爾瑪公司表示，將投入10億美元，提高員工起薪至每小時9美元，比部分員工目前支領的美國最低薪資增加24%，預計影響50萬員工，白宮立即讚揚這項加薪決定。
那斯達克指數續攻 進逼5000點關卡,產經,2015/02/20 05:42,https://www.cna.com.tw/news/afe/201502200012.aspx,（中央社紐約19日綜合外電報導）美國股市今天漲跌亙見，由於沃爾瑪公司財測令人失望，以及石油業股價疲軟，道瓊工業指數走低，那斯達克指數則因Priceline集團傳財報利多，股價大漲逾8%，續攻向5000點關卡。
世界油價跌 紐約一度破50美元,產經,2015/02/20 06:02,https://www.cna.com.tw/news/afe/201502200013.aspx,（中央社紐約19日綜合外電報導）世界油價今天下跌，紐約市場期貨價格一度又跌破每桶50美元，主因美國政府公布原油庫存再次增加至創紀錄新高，令市場憂心全球石油將供應過剩。
巴西石油涉貪案  瑞士匯豐銀受調查,產經,2015/02/20 06:35,https://www.cna.com.tw/news/afe/201502200014.aspx,（中央社記者唐雅陵聖保羅19日專電）瑞士法務部將調查巴西石油公司舞弊案涉貪高層人員，是否利用在當地匯豐銀行開設帳戶，將自國營企業不法所得匯到國外。
養兒防老 不如靠長照險樂活,產經,2015/02/20 09:39,https://www.cna.com.tw/news/afe/201502200043.aspx,（中央社記者韓婷婷台北20日電）對於「養兒防老」，現代人愈來愈不敢奢望，「還是自己先規劃好養老金及保險比較安心」，這2年市場最夯的保單就屬長期看護險。
春節不打烊 觀光工廠商圈任你遊,產經,2015/02/20 09:40,https://www.cna.com.tw/news/afe/201502200044.aspx,（中央社記者黃巧雯台北20日電）春節假期為闔家出遊好時機，全台從北到南至少17處觀光工廠除夕至初五都不打烊，而其他各地像是平溪、內灣、天津路等商圈也將推出多項主題好康活動，搶節慶商機。
鴻海關懷社會 積極投入公益慈善,產經,2015/02/20 09:51,https://www.cna.com.tw/news/afe/201502200049.aspx,（中央社記者鍾榮峰台北20日電）鴻海集團長期關懷台灣社會，投入公益慈善活動不遺餘力，在扎根教育、癌症醫療、扶助農業、贊助體育、意外災害救助等層面，都可看到鴻海積極付出的身影。
大樂透春節紅包 初一68人中獎,產經,2015/02/20 10:53,https://www.cna.com.tw/news/firstnews/201502200061.aspx,（中央社記者林孟汝台北20日電）台彩春節大樂透加碼，19日晚間加開的100組春節大紅包獎項開出50組，總中獎注數68注，其中36組為單注中獎，各得獎金新台幣100萬元。往年都有加開的「春節百萬大紅包」，今年依舊在除夕、初一、初二3天各開出100組。除夕夜（18日）加開大樂透100組100萬元「春節大紅包」獎項，已先開出50組，共誕生36位百萬富翁；連同初一（19日）的36位幸運兒，全台已多出72位百萬富翁。據台彩網站公布派彩結果，19日第104016期春節大紅包共開出100組號碼，共有50組中獎，其中36注獨得100萬元；10組2注均分，每注各得50萬元；另4組3注均分，每注33萬3333元；中獎資訊以台彩網站（http://210.71.254.160/Result_allN2015Hinet104000016.htm）為準。台彩表示，18及19日兩期共100組無人中獎「春節大紅包」獎項，都將於初三（21日）開獎加開。1040220
