標題,分類,時間,網址,內文
歐洲股市同步收紅,產經,2018/02/16 03:19,https://www.cna.com.tw/news/afe/201802160007.aspx,（中央社巴黎15日綜合外電報導）世界股市今天大多小漲，在最近因為通膨疑慮引發大幅修正後，投資人紛紛進場撿便宜，歐洲主要股市多數小紅作收。
蘋果等科技股領漲  美國股市勁揚,產經,2018/02/16 05:53,https://www.cna.com.tw/news/afe/201802160010.aspx,（中央社紐約15日綜合外電報導）華爾街股市今天勁揚，三大指數終場漲幅都超過1%，主要由蘋果公司和其他科技股領漲，投資人似乎已擺脫對通貨膨脹的憂慮。這種憂慮導致月初股市賣壓沈重，大幅修正。
世界油價漲跌互見,產經,2018/02/16 06:05,https://www.cna.com.tw/news/afe/201802160011.aspx,（中央社紐約16日綜合外電報導）世界油價今天漲跌互見，由於美元走弱，加以沙烏地阿拉伯表示，石油輸出國家組織和其他產油國承諾減少供應量，倫敦市場原油期貨價格跌幅縮減，紐約市場油價更出現反彈。
財政部：國債鐘每人平均少3000元,產經,2018/02/16 08:59,https://www.cna.com.tw/news/afe/201802160018.aspx,（中央社記者邱柏勝台北16日電）政府稅收連4年超徵，引發「還稅於民」聲浪，但財政部表示，稅收超徵是與預算數相比，且超徵稅收已用於還債，去年底平均每人較前年底減少新台幣3000元債務。
彩券高額中獎人面相 原來長這樣,產經,2018/02/16 11:40,https://www.cna.com.tw/news/firstnews/201802160026.aspx,（中央社記者田裕斌台北16日電）彩券高額中獎人的面相特徵，一直以來都具話題性。根據台灣彩券統計，近年來高額中獎人的面相確實有改變，圓臉、濃眉、大眼、雙眼皮及薄唇、小嘴者，愈來愈具中獎相。根據台彩的定義，只要單注獎金在新台幣500萬元以上者，就是所謂的「高額中獎人」，領獎時必須聯絡客服專線，到指定的中國信託商銀分行領獎，不是拿著彩券就能到任一分行兌現。去年台彩共創造出382名高額中獎人，其中，最高者是2017年8月31日開出的威力彩頭彩，由1人獨得12.37億元，還有19位彩迷中得1至10億元的頭彩獎金；至於今彩539，去年則有307人中得逾500萬元的彩金。台彩統計，圓形臉在高額中獎人中一直獨占鰲頭，擊敗橢圓形臉，成為高額中獎人最常見的臉型，去年更有一半的高額中獎人都是圓形臉。濃眉大眼也一直是超幸運面相，不過去年八字眉的中獎機率明顯提升，占比達23%；反倒是淡眉比重出現雪崩式下跌，從2016年的20.1%遽降至去年的9.2%。至於鼻子及耳朵的特徵，則是大耳朵、蒜頭鼻最受財神爺青睞，大耳垂者也是高額中獎人經常具有的特徵，幾乎每3個高額中獎人就會有2個擁有大耳垂；此外，小嘴、薄唇也是近4年來高額中獎人較常具有的面相特徵。根據台彩統計，除了2014年高額中獎人的男女比例約在6：4外，近3年高額中獎人的男性比重有愈來愈高的趨勢，至2017年更已達到2：1，男性中大獎的機率高過女性1倍；中大獎的年齡層也有愈墊愈高的情況，2017年20至29歲中得逾500萬元獎項比重，首度降至5%以下，反倒是60至69歲中高額獎金的比重去年衝破2成。台彩表示，2017年包括龍、蛇可算是最旺的2個生肖，占高額中獎人比重超過10%，屬虎者中大獎機率也不差；至於屬狗者過去4年運勢平平，占比遲遲衝不過7.6%，今年期待本命年能翻身。根據過去4年統計，馬年（2014年）、猴年（2016年），當年度本命生肖都是最旺的生肖。在星座方面，去年處女座、射手座超旺，占高額中獎人比重分別達11.6%、10.6%，金牛座則是連續兩年財運都不錯，占比都在9%以上；至於雙子座、巨蟹座、摩羯座則稍嫌低迷，占比僅在5.2%至5.5%之間。（編輯：張良知）1070216
狗年理財三招  年終獎金錢滾錢變更多,產經,2018/02/16 09:47,https://www.cna.com.tw/news/afe/201802160028.aspx,（中央社記者邱柏勝台北16日電）狗年「狗來富」，上班族年終獎金入帳，除辦年貨、準備壓歲錢，剩餘的錢該如何有效「錢滾錢」，金融業者提供理財3招，讓年終獎金長出「錢子錢孫」，加速累積財富。
狗來富  各國刮刮樂也有專屬吉祥動物,產經,2018/02/16 10:15,https://www.cna.com.tw/news/afe/201802160034.aspx,（中央社記者田裕斌台北16日電）「狗來富」俚語及狗叫聲「汪」與「旺」諧音，讓狗除了是寵物外，也有象徵好運的意思，常成為刮刮樂票面設計靈感，而各國刮刮樂也各有專屬吉祥動物。
黑田東彥獲提名 再掌日銀5年,產經,2018/02/16 12:47,https://www.cna.com.tw/news/afe/201802160068.aspx,（中央社東京16日綜合外電報導）日本政府今天提名黑田東彥連任日本銀行總裁，讓這位金融老將有更多時間打擊通貨緊縮、提升這個世界第3大經濟體。
美股勁揚激勵 東京股巿收高,產經,2018/02/16 16:24,https://www.cna.com.tw/news/afe/201802160095.aspx,（中央社東京16日綜合外電報導）投資人重拾信心，一掃本月稍早激起全球股巿波動的通膨疑慮陰霾，美國華爾街股巿勁揚，連帶激勵日本東京股巿今天收高。
幸運業務員  第3年買福袋百萬名車開回家,產經,2018/02/16 18:56,https://www.cna.com.tw/news/afe/201802160127.aspx,（中央社記者韋樞台北16日電）今天大年初一，各大百貨舉辦買福袋抽大獎。新光三越信義新天地最大獎價值百萬元的福斯汽車，遠東SOGO百貨福袋最大獎華航歐洲商務艙雙人來回機票等全數抽出，消費者樂開懷。
駭客攻擊SWIFT系統 俄銀行遭竊1.7億元,產經,2018/02/16 19:03,https://www.cna.com.tw/news/afe/201802160130.aspx,（中央社莫斯科16日綜合外電報導）俄羅斯央行今天指出，身分不明駭客去年攻擊環球銀行金融電信協會（SWIFT）國際支付電文系統，從數家俄羅斯銀行竊取3億3950萬俄羅斯盧布（約新台幣1億7379萬元）。
大樂透第107015期及春節大紅包獎號,產經,2018/02/16 20:43,https://www.cna.com.tw/news/afe/201802160144.aspx,（中央社台北16日電）大樂透第107015期今晚開獎。中獎號碼為04、41、24、07、27、23，特別號17 。
今彩539第107041期開獎,產經,2018/02/16 20:51,https://www.cna.com.tw/news/afe/201802160145.aspx,（中央社台北16日電）今彩539第107041期開獎，中獎號碼02、08、31、01、18。3星彩中獎號碼915，4星彩中獎號碼6306。
陸資買芝加哥證交所  美證管會封殺,產經,2018/02/16 20:51,https://www.cna.com.tw/news/afe/201802160146.aspx,（中央社華盛頓15日綜合外電報導）美國證券管理委員會（SEC）今天宣布，否決中國大陸企業在內的投資團隊買下芝加哥證券交易所。這使得規模微小的芝交所企圖成為國際募資據點的夢想破滅。
大樂透1注獨得1億元 台北市開出,產經,2018/02/16 22:11,https://www.cna.com.tw/news/afe/201802160156.aspx,（中央社台北16日電）大樂透第107015期今天開獎。中獎號碼為04、41、24、07、27、23，特別號17；派彩結果，頭獎1注中獎，獨得獎金新台幣1億元。
今彩539第107041期頭獎 2注中獎,產經,2018/02/16 22:15,https://www.cna.com.tw/news/afe/201802160157.aspx,（中央社台北16日電）今彩539第107041期開獎，中獎號碼02、08、31、01、18。派彩結果，頭獎2注中獎，每注可得新台幣800萬元。
大樂透初一春節大紅包 119注中獎,產經,2018/02/16 22:35,https://www.cna.com.tw/news/afe/201802160159.aspx,（中央社記者韋樞台北16日電）大樂透初一春節大紅包今晚開獎，210組中開出89組，總中獎注數119注，其中65組為單注中獎，18組為2注均分，6組為3注均分。今晚開出95張大紅包中獎彩券，有4張各中7組大紅包。
傳亞馬遜YouTube推特 欲搶NFL線上直播,產經,2018/02/16 23:45,https://www.cna.com.tw/news/afe/201802160161.aspx,（中央社紐約16日綜合外電報導）知情人士透露，亞馬遜、谷歌旗下影音網站YouTube和推特公司全都正在考慮競標職業美式足球聯盟NFL賽事的線上串流轉播權，顯示科技企業對直播運動賽事越來越感興趣。
