標題,分類,時間,網址,內文
臺灣贊助薩爾瓦多辦農牧博覽會,產經,2017/04/10 10:14,https://www.cna.com.tw/news/afe/201704100014.aspx,（中央社台北10日電）中華民國駐薩爾瓦多大使謝妙宏當地時間3日代表政府贊助「國際商展暨會議中心」舉辦「2017農牧博覽會」，彰顯兩國經貿關係密切。
台股攻萬點 看這2家和2因素,產經,2017/04/10 08:08,https://www.cna.com.tw/news/afe/201704100016.aspx,（中央社記者鍾榮峰台北10日電）美股8日小跌，台股7日收復月線9842點之上。法人表示，台股挑戰萬點看台積電與大立光表現，短線觀察美國對敘利亞動作以及川習會效應。
中美洲防治病蟲害  台灣出錢又出力,產經,2017/04/10 09:18,https://www.cna.com.tw/news/afe/201704100031.aspx,（中央社台北10日電）台灣支持加強中美洲農牧保健組織轄區柑橘黃龍病防治及落實病蟲害計畫，在薩爾瓦多當地時間6日舉行第9次計畫款捐贈典禮。
台股開盤漲6.92點,產經,2017/04/10 09:04,https://www.cna.com.tw/news/afe/201704100032.aspx,（中央社台北10日電）台北股市今天開盤漲6.92點，加權股價指數為9880.29點，成交金額新台幣13.81億元。1060410
新台幣開盤貶 7.9分 為30.680元,產經,2017/04/10 09:12,https://www.cna.com.tw/news/afe/201704100033.aspx,（中央社台北10日電）台北外匯市場新台幣兌美元匯率今天以30.680元開盤，貶 7.9分。
新台幣早盤貶 5.4分,產經,2017/04/10 10:21,https://www.cna.com.tw/news/afe/201704100052.aspx,（中央社台北10日電）台北外匯市場新台幣兌美元匯率今天以30.680元開盤，貶 7.9分；9時45分來到30.655元，貶 5.4分。
搶親東芝記憶體 傳日本聯合浮出檯面,產經,2017/04/10 10:16,https://www.cna.com.tw/news/afe/201704100058.aspx,（中央社記者鍾榮峰台北10日電）鴻海布局東芝記憶體再傳阻力？日媒報導，日本經產省主導組「日本聯合」，日企包括富士通和富士軟片控股、以及INCJ等機構，考慮出資參與東芝第2輪競標。
台股盤中力守月線  權值股陷整理,產經,2017/04/10 10:51,https://www.cna.com.tw/news/afe/201704100072.aspx,（中央社記者鍾榮峰台北10日電）台積電與股王大立光股價盤中呈現整理，台股在月線之上量縮震盪。法人表示，短線台股不致出現反轉，若大盤能守穩月線之上，個股仍有表現。
程應龍：打造學子走進世界舞台最短距離,產經,2017/04/10 11:13,https://www.cna.com.tw/news/afe/201704100073.aspx,（中央社記者韓婷婷台北 10日電）蘋果經銷商STUDIO A在兩岸三地及韓國總共擁有上百家門市，總經理程應龍有感台灣軟體設計人才缺乏，積極結合產業與學界，期盼培養學生走進世界舞台的軟實力，架構最短距離的橋樑。
青年悶世代 低薪買不起房讓人最悶,產經,2017/04/10 11:31,https://www.cna.com.tw/news/afe/201704100094.aspx,（中央社記者邱柏勝台北10日電）「悶」世代來臨。據1111人力銀行調查，30歲以下青年上班族對職場最不滿的前3名是薪資低、工時長、工作機會少；對生活最不滿前3名則是無法買房、物價太高，以及缺乏人脈資源。
車廠促銷最吸睛  馬爾地夫雙人遊,產經,2017/04/10 11:34,https://www.cna.com.tw/news/afe/201704100096.aspx,（中央社記者田裕斌台北10日電）台灣車市3月繳出令人意外的亮麗成績單，車廠4月促銷再加碼，其中以福特(Ford)4月購買Mondeo除了零利率外，還送價值新台幣15萬元的馬爾地夫雙人遊(不含正2017年式車型)。
永豐金踩輝山乳業地雷  認損逾3億元,產經,2017/04/10 11:39,https://www.cna.com.tw/news/afe/201704100099.aspx,（中央社記者田裕斌台北10日電）永豐金控3月獲利受到旗下永豐金證券(亞洲)持有輝山乳業股票部位影響，認列損失港幣8900萬元(約折合新台幣3.56億元)，單月獲利蒸發超過新台幣3億元。
檳榔廢園轉作申請到年底 最高補助25萬元,產經,2017/04/10 12:05,https://www.cna.com.tw/news/afe/201704100124.aspx,（中央社記者陳政偉台北10日電）為協助檳榔農順利轉型，農委會表示，農民若檳榔廢園並轉作推薦作物，可領取每公頃新台幣15萬元補助，還補助種苗費及田間管理費，合計25萬元，申請期限到今年12月31日止。
新台幣續弱 午盤貶 5.9分暫收30.660元,產經,2017/04/10 12:21,https://www.cna.com.tw/news/afe/201704100126.aspx,（中央社台北10日電）台北外匯市場新台幣兌美元今天中午暫收30.660元，貶 5.9分，成交金額4.83億美元。
大新竹產業聯盟成軍  打造創新示範點,產經,2017/04/10 12:38,https://www.cna.com.tw/news/afe/201704100131.aspx,（中央社記者張建中新竹10日電）竹科管理局集結科學園區同業公會、新竹縣市政府、交大、清大、工研院及國研院 8個單位，共組大新竹產業發展策略聯盟，期能將大新竹打造成為台灣產業創新示範點。
電影院空調擬限溫26度 今夏試辦測溫,產經,2017/04/10 12:52,https://www.cna.com.tw/news/firstnews/201704100132.aspx,（中央社記者黃麗芸台北10日電）經濟部能源局今天表示，為協助電影院業者節能，今夏將和電影院公會及業者，進行電影院納入室內冷氣溫度限值實施研究案，「量身打造」量測方式，預計最快明年推行。經濟部於民國103年公告修正「指定能源用戶應遵行之節約能源規定」，擴大「冷氣不外洩」、「禁用白熾燈泡」及「室內冷氣溫度限值26度」等3項節能規定適用對象至20類服務業營業場所。其中，包括有觀光旅館、百貨公司、零售式量販店、超級市場、便利商店、化粧品零售、電器零售店、銀行、證券商、郵局、大眾運輸場站及轉運站、餐館、服飾品零售店、美容美髮店、書籍文具零售店、眼鏡零售店、鞋類零售店、鐘錶零售店、一般旅館與汽機車零件配備零售店等。隨著極端氣候發展，力促減少夏日空調用電。能源局今天表示，去年10月和文化部影視局及電影院公會協商討論，擬將電影院納入室內冷氣溫度限值實施的可能性，列為第21類指定能源用戶。能源局說，考量業者對影廳實施節能規定疑慮及兼顧民眾觀影舒適度等因素，今年2月和電影院公會討論如何進行節能診斷和採用量測方式；目前詳細方案及時程尚未拍板，但預定規劃於今年夏月進行「先期研究」，以「量身打造」針對電影院密閉空間的溫度量測方式。如何選擇研究地點？能源局表示，由於全台電影院多達109家，目前名單仍未擇定，但希望在全台北中南都有研究點，正待電影院公會提供，最慢5月底前確認名單，在不影響民眾觀影與兼顧空氣品質下，於夏月開始進行研究。能源局指出，若研究結果一切順利，且獲業者和民眾接受支持，預計最快可於明年公告推行。依據能源管理法規定，若適用「室內冷氣溫度限值26度」的20類服務業營業場所違規，可要求限期改善，若限期不改者可依法處以新台幣2萬元以上、10萬元以下的罰鍰。能源局表示，累計從103年至105年違反「室內冷氣溫度限值26度」的業者，共計有55家遭罰。1060410
KIA引擎問題召回 台灣車主免驚,產經,2017/04/10 12:49,https://www.cna.com.tw/news/afe/201704100143.aspx,（中央社記者田裕斌台北10日電）KIA總部發布部分在美國生產、採用Theta GDI引擎車輛召回改正通知，台灣車主不用擔憂，KIA表示，台灣販售各車型都不在召回範圍內。
台股年底攻10200點  科技3族群看俏,產經,2017/04/10 12:53,https://www.cna.com.tw/news/afe/201704100149.aspx,（中央社記者吳家豪台北10日電）亞系外資今出具研究報告，中立看待台股並預估年底指數目標10200點，科技類股看好蘋果供應鏈、自動化、工業電腦族群，非科技類股看好受惠於原物料漲價的循環性族群。
沈國榮：一例一休缺彈性 廠商難適應,產經,2017/04/10 15:15,https://www.cna.com.tw/news/afe/201704100153.aspx,（中央社記者張建中新竹10日電）科學園區同業公會理事長沈國榮針對一例一休政策為廠商發聲，他說，廠商並不是反對一例一休，最令廠商無法適應的是法令缺乏彈性。
買彩券抽萬元現金 達人教投注秘訣,產經,2017/04/10 13:23,https://www.cna.com.tw/news/afe/201704100161.aspx,（中央社記者田裕斌台北 10日電）台灣彩券即日起至5月7日推出萬元現金天天抽活動，只要單張投注額滿新台幣300元，就有抽新台幣1萬元的資格，彩券達人建議，彩迷有幾種投注策略，可以提高中獎機率。
台股收盤漲 9.17點,產經,2017/04/10 14:00,https://www.cna.com.tw/news/afe/201704100164.aspx,（中央社台北10日電）台北股市今天收盤上漲9.17點，為9882.54點，漲幅0.09%，成交金額新台幣852.63億元。 1060410
台股平盤震盪  收漲9.17點,產經,2017/04/10 14:01,https://www.cna.com.tw/news/afe/201704100168.aspx,（中央社台北10日電）台北股市今天平盤震盪，收盤漲9.17點，為9882.54點，漲幅0.09%，成交金額新台幣852.63億元。
氣溫飆35.4度  全台供電亮警戒橘燈,產經,2017/04/10 14:02,https://www.cna.com.tw/news/afe/201704100171.aspx,（中央社記者黃麗芸台北 10日電）全台今天熱呼呼，台北市中午時高溫更飆到攝氏35.4度，許多民眾都忍不住吹電扇、開冷氣，台電公司預估今天尖峰備轉容量率5.36%，才4月份就亮出供電警戒橘燈。
國際鋼價跌 豐興本週產品連3降,產經,2017/04/10 14:12,https://www.cna.com.tw/news/afe/201704100178.aspx,（中央社記者韋樞台北10日電）國際廢鋼原料價格持續回檔，交易量減，造成近兩週廢鋼收購價和鋼筋價走軟；豐興鋼鐵今天跟進調降廢鋼收購價及鋼筋價每公噸新台幣200元。
台積電首季營收大減60億 台幣升值導致,產經,2017/04/10 14:56,https://www.cna.com.tw/news/afe/201704100179.aspx,（中央社記者張建中新竹10日電）晶圓代工廠台積電第1季合併營收新台幣2339.14億元，低於預期。台積電表示，新台幣匯率升值高於預期影響，估計匯率因素影響第 1季營收減少60億元。
台股收復10日線 大立光走弱金融撐盤,產經,2017/04/10 14:23,https://www.cna.com.tw/news/afe/201704100181.aspx,（中央社記者鍾榮峰台北10日電）大立光走弱金融撐盤，台股狹幅整理，終場收復10日均線。法人表示，短期台股高檔震盪，個股表現空間將大於指數，留意新台幣升值引發匯損，台股上萬點仍須觀察變數。
三星S8新機5月上市  售價出爐了【影】,產經,2017/04/10 15:16,https://www.cna.com.tw/news/afe/201704100191.aspx,（中央社記者吳家豪台北10日電）三星電子今宣布新一代旗艦機Galaxy S8和 Galaxy S8+預計5月1日正式在台上市，承襲經典旗艦雙曲面優雅設計、搭配無邊際螢幕，單機建議售價分別為新台幣24900元、27900元。
三大法人賣超台股7.64億元,產經,2017/04/10 14:56,https://www.cna.com.tw/news/afe/201704100193.aspx,（中央社台北10日電）台股今天漲9.17點，收在9882.54點，成交值新台幣852.63億元。三大法人外資及陸資賣超、投信賣超、自營商買超，合計賣超新台幣7.64億元。
大同經營權之爭 新大同假處分聲請遭駁,產經,2017/04/10 15:25,https://www.cna.com.tw/news/afe/201704100207.aspx,（中央社記者吳家豪台北10日電）爆經營權之爭的老字號公司大同今天發布重大訊息表示，市場派新大同投資顧問公司向法院聲請的暫時狀態假處分和延長緊急處置期間，二者皆已同時被台北地方法院裁定駁回。
