標題,分類,時間,網址,內文
美經濟多空交雜 歐股漲跌互見,產經,2017/07/08 04:55,https://www.cna.com.tw/news/firstnews/201707080013.aspx,（中央社倫敦7日綜合外電報導）歐洲股市今天漲跌互見，主要因美國經濟訊號多空交雜，以致整體股市走向缺乏指標。倫敦FTSE 100指數上漲0.19%，收在7350.92。法蘭克福DAX 30指數上漲0.06%，收在12388.68。巴黎CAC 40指數下跌0.14%，收在5145.16。（譯者：中央社徐睿承）1060708
美就業報告優於預期  美股漲,產經,2017/07/08 05:42,https://www.cna.com.tw/news/firstnews/201707080014.aspx,（中央社紐約7日綜合外電報導）美股今天收紅，美元也升值，因6月就業報告優於預期、其他國際股市則因20國集團（G20）高峰會舉行而呈漲跌互見局面。道瓊工業指數終場上漲94.30點，或0.44%，收在21414.34點；標準普爾500指數上漲15.43點，或0.64%，收在2425.18點。以科技股為主的那斯達克指數上漲63.615點，或1.04%，收在6153.079點。（譯者：中央社徐睿承）1060708
美鑽油機具數量恢復上升 油價跌,產經,2017/07/08 06:22,https://www.cna.com.tw/news/afe/201707080016.aspx,（中央社紐約7日綜合外電報導）油價今天下跌，因美國鑽探公司恢復鑽油機具上升之勢，加深市場對供應不斷增加的憂慮。
謝金河：倫敦的房地產真的比台北便宜,產經,2017/07/08 08:56,https://www.cna.com.tw/news/afe/201707080029.aspx,（中央社記者潘智義台北 8日電）財信傳媒董事長謝金河指出，對英國房地產一直停留在王文洋以新台幣13億元，每坪1千多萬買海德公園一號超級豪宅的錯覺，到了倫敦才發現，英國房地產真的比台北便宜。
資本設備進口連 2衰  財政部不擔心,產經,2017/07/08 09:24,https://www.cna.com.tw/news/afe/201707080044.aspx,（中央社記者邱柏勝台北 8日電）上半年資本設備進口209.2億美元，創歷年同期新高，但以單月來看已連2月衰退，廠商投資意願是否下降？財政部表示，台積電今年資本支出為歷年次高，顯然未看淡下半年景氣。
前瞻加速上路  要為國內投資點火,產經,2017/07/08 09:30,https://www.cna.com.tw/news/afe/201707080046.aspx,（中央社記者陳政偉台北 8日電）立法院三讀通過前瞻建設特別條例，國發會快馬加鞭審過預算，待行政院會通過。無非因公建投資連年負成長，點火在即，在國際景氣放緩下，倚賴外需不如刺激投資帶動內需發展。
社會企業是什麼  這些名人告訴你,產經,2017/07/08 09:43,https://www.cna.com.tw/news/afe/201707080049.aspx,（中央社記者蔡怡杼台北 8日電）台灣多數民眾對社會企業仍相當陌生，星展銀行今年別出心裁舉辦社企伸展台，將邀請陳文茜、宅女小紅、宥勝、劉軒、御姊愛等12位名人及網紅介紹12家精選社企。
檢舉逃漏稅就有獎金 那可不一定,產經,2017/07/08 10:14,https://www.cna.com.tw/news/afe/201707080058.aspx,（中央社記者邱柏勝台北8日電）民眾檢舉個人或營利事業逃漏稅，若屬實且被檢舉對象已補稅並繳納罰鍰，則檢舉人可獲得檢舉獎金。但國稅局表示，若為補稅免罰案件，因沒有罰鍰，檢舉人也拿不到檢舉獎金。
暑假旺季開跑 遊戲業大拚場,產經,2017/07/08 10:26,https://www.cna.com.tw/news/afe/201707080059.aspx,（中央社記者韓婷婷台北 8日電）暑假開跑，也宣告遊戲產業旺季來臨，近期遊戲大廠紛紛推出新的手遊、改版的線上Online或者是單機遊戲，卯足了勁拚場，吸引玩家的眼球大賺暑假財。
美研究盼讓手機不用充電及電池 待突破[影],產經,2017/07/08 10:35,https://www.cna.com.tw/news/afe/201707080060.aspx,（中央社記者曹宇帆洛杉磯7日專電）美國華盛頓大學約書亞史密斯實驗室，正研究無需充電與電池，就可打電話的手機，雖然手機目前只是原型機階段，卻賦予未來行動通訊更便利的想像。
國稅局追稅見招拆招 人力銀行都用上,產經,2017/07/08 10:38,https://www.cna.com.tw/news/afe/201707080061.aspx,（中央社記者邱柏勝台北 8日電）納稅是國民義務，但有人不願依法納稅，逃漏稅手法花招百出，不過國稅局非省油的燈，皆能「見招拆招」。尤其在網路世代，「凡走過必留下痕跡」，人力銀行資料庫都成追稅利器。
農企轉型典範 鮮綠甜玉米成國宴食材,產經,2017/07/08 11:53,https://www.cna.com.tw/news/afe/201707080088.aspx,（中央社記者邱柏勝台北 8日電）台灣農業轉型升級成功又一例。前身為農產行的「鮮綠農產科技」，獨家代理日本水果玉米種子，透過產銷履歷、管理科技化方式打入國際，成總統就職國宴食材，成功開創農企藍海。
新南向開花 泰首棟建築獲台綠建築標章,產經,2017/07/08 12:40,https://www.cna.com.tw/news/afe/201707080116.aspx,（中央社台北8日電）新南向政策再開花。內政部次長花敬群今天透露，泰國已有第一棟建築符合台灣綠建築標章規範，將於7月底獲頒綠建築標章，為台灣建築產業新南向開啟重要通道。
台酒義式泡麵新上市 秘密武器還是酒,產經,2017/07/08 14:16,https://www.cna.com.tw/news/afe/201707080125.aspx,（中央社記者邱柏勝台北8日電）台酒花雕雞泡麵風靡全台，台酒公司乘勝追擊，7月初再推出兩款義式風味泡麵，料將掀起話題。不過，台酒泡麵爆紅功臣sigma已出國深造，網路口碑行銷如何延續，值得關注。
Gogoro 2預購破1.3萬台 電動機車新紀錄,產經,2017/07/08 13:56,https://www.cna.com.tw/news/afe/201707080136.aspx,（中央社記者潘智義台北8日電）結合智慧能源與智慧交通的新創科技領導品牌 Gogoro，今天宣布Gogoro 2系列電動機車預購破1萬3千台，創下單款機車預購紀錄。
台灣元素獨角仙設計 星國珠寶展超驚豔[影],產經,2017/07/08 21:27,https://www.cna.com.tw/news/afe/201707080165.aspx,（中央社記者黃自強新加坡8日專電）新加坡國際珠寶展開鑼，各國珠寶業者紛搶進這個位居東南亞小紅點的花園城市參展，其中，台灣珠寶設計業者充分展現兼具古典及台灣元素的珠寶設計能量，凸顯十足的文創風。
SUV大車拚  配備價格是主戰場,產經,2017/07/08 15:07,https://www.cna.com.tw/news/afe/201707080172.aspx,（中央社記者田裕斌台北8日電）在本田(Honda)運動休旅車(SUV)CR-V上市後，主要車廠的主力SUV等於全部到齊，準備在下半年車市大車拚；而消費者在乎的價格、配備更是捉對廝殺，想買車的消費者可要好好比較。
Gogoro車主經驗談 換電池比加油還快,產經,2017/07/08 15:20,https://www.cna.com.tw/news/afe/201707080174.aspx,（中央社記者潘智義台北8日電）電動機車品牌Gogoro今天舉辦大規模千人交車活動，在國父紀念館交車活動現場的車主說，電動機車換電池真的很快，比在加油站加油還快。
不動產學會年會 諾貝爾經濟學獎席勒開講,產經,2017/07/08 15:35,https://www.cna.com.tw/news/afe/201707080176.aspx,（中央社記者潘智義台北8日電）亞洲不動產學會暨世界華人不動產學會明起在台中舉行年會，除邀請學者與專業人士，更邀請2013年諾貝爾經濟學獎得主席勒(Robert J. Shiller)演講。
謝金河：大立光攻手機 舜宇搶下另片天,產經,2017/07/08 16:25,https://www.cna.com.tw/news/afe/201707080182.aspx,（中央社記者潘智義台北8日電）財信傳媒董事長謝金河認為，大立光供應蘋果手機光學鏡頭，一枝獨秀，舜宇在手機鏡頭打不過大立光，只好全力發展車載鏡頭，打入Benz、BMW及GM等車廠，搶下另外一片天。
有機耕作深化 東台灣友善生態開花,產經,2017/07/08 19:56,https://www.cna.com.tw/news/afe/201707080190.aspx,（中央社記者楊淑閔台北 8日電）推動有機農耕多年的農委會花蓮區農改場，將山到海之間的4個有機農耕部落村里，與石梯坪的港口部落彙整，開啟4年計畫，要讓東部形成森川里海友善生態。
汽車零組件賣得比車好 靠靈活打出生路,產經,2017/07/08 16:46,https://www.cna.com.tw/news/afe/201707080195.aspx,（中央社記者廖禹揚台北8日電）台灣汽車零組件去年產值超越整車業，對比整車業，汽車零組件業成長快速秘訣在於具靈活彈性的高品質服務，以及相較歐、美、日大廠較優惠的價格。
貓咪吃素好不好  專家這樣說,產經,2017/07/08 18:21,https://www.cna.com.tw/news/afe/201707080197.aspx,（中央社記者潘智義台北8日電）貓咪吃素到底好不好？台灣動物醫院院長謝庭智表示，貓是肉食性動物，並非雜食動物，因此如果刻意只給貓吃素，會導致營養不良，嚴重時器官衰竭死亡。
油價連二漲 台塑汽柴油調漲4毛及5毛,產經,2017/07/08 17:20,https://www.cna.com.tw/news/afe/201707080202.aspx,（中央社記者潘智義台北8日電）台塑石化宣布，自7月10日週一凌晨1時開始，調漲汽油批售價格每公升新台幣0.4元、柴油批售價格每公升0.5元，市場零售價格由加油站自行決定。
大江生醫奪東京發明展金牌,產經,2017/07/08 19:51,https://www.cna.com.tw/news/afe/201707080257.aspx,（中央社記者潘智義台北8日電）甫獲台灣年度生技金質大獎的大江生醫，今天再以預防攝護腺腫大功效的Happy Angel香蕉雄蕊，拿下2017東京發明展金牌及大會評審團特別獎。
今彩539開獎,產經,2017/07/08 20:53,https://www.cna.com.tw/news/afe/201707080266.aspx,（中央社台北8日電）第106162期今彩539開獎，中獎號碼26、14、04、09、22。3星彩中獎號碼016，4星彩中獎號碼8679。
85ºC歷經13年耕耘  全球千店達陣,產經,2017/07/08 20:48,https://www.cna.com.tw/news/afe/201707080268.aspx,（中央社記者潘智義台北8日電）85ºC表示，全球第1000店在休士頓Bellaire開幕，休士頓市訂7月7日為85ºC日。
大福彩開獎,產經,2017/07/08 20:52,https://www.cna.com.tw/news/afe/201707080269.aspx,（中央社台北8日電）第106054期大福彩今晚開獎，中獎號碼為40、26、31、16、33、23、05，特別號為39。
今彩539  頭獎槓龜,產經,2017/07/08 22:09,https://www.cna.com.tw/news/afe/201707080280.aspx,（中央社台北8日電）第106162期今彩539開獎，中獎號碼26、14、04、09、22。派彩結果，頭獎槓龜。
大福彩頭獎及貳獎槓龜,產經,2017/07/08 22:11,https://www.cna.com.tw/news/afe/201707080281.aspx,（中央社台北8日電）第106054期大福彩今晚開獎，中獎號碼為40、26、31、16、33、23、05，特別號為39。派彩結果，頭獎及貳獎槓龜。
英雄聯盟亞洲對抗賽 台港澳LMS惜敗,產經,2017/07/08 22:39,https://www.cna.com.tw/news/afe/201707080287.aspx,（中央社記者潘智義台北8日電）「英雄聯盟」亞洲對抗賽，台港澳（LMS）、中國（LOL）今天進行5戰3勝準決賽，LMS先以2比1聽牌，但隨即被扳平，再輸第3盤，結果由LOL勝出，9日與韓國（LCK）爭冠。
