標題,分類,時間,網址,內文
確保銀行穩定 希臘續與ECB緊密合作,產經,2015/06/28 02:55,https://www.cna.com.tw/news/afe/201506280039.aspx,（中央社雅典27日綜合外電報導）希臘副總理德拉加薩基斯與歐洲中央銀行（ECB）總裁德拉吉會晤後，在推特發文表示，希臘政府將會持續與ECB及希臘央行緊密合作，確保銀行體系維持穩定。
希債協議  法國願盡最後斡旋努力,產經,2015/06/28 04:11,https://www.cna.com.tw/news/afe/201506280040.aspx,（中央社布魯塞爾27日綜合外電報導）法國財政部長沙班（Michel Sapin）今天表示，法國已做好準備，隨時可為希臘和國際債權人居間斡旋，避免紓困協商進一步破局，並協助尋覓出牢靠協議。
希臘脫歐變可能 歐洲衝擊大,產經,2015/06/28 04:16,https://www.cna.com.tw/news/afe/201506280041.aspx,（中央社記者江今葉布魯塞爾27日專電）希臘與債權人最後協商今天宣告破局，希臘脫歐的可能性大增，希臘已經嬴弱的經濟發展雪上加霜，將甫從經濟衰退谷底爬升的歐盟一併拖下水，連帶歐元一體性也將受到衝擊。
希臘違約在即  歐盟全力穩定經濟,產經,2015/06/28 08:35,https://www.cna.com.tw/news/firstnews/201506280043.aspx,（中央社記者江今葉布魯塞爾27日專電）由於希臘政府的展延請求遭到拒絕，希臘債務違約風險大增，才剛從金融風暴中復甦的歐洲也將面臨另一場風暴，歐元集團主席戴松布倫表示，將全力穩定金融環境。面對希臘違約的可能性大增，希臘境內已經出現擠兌潮，提款機前大排長龍，希臘央行現金流量極低的情況下，希臘可能面臨破產危機，歐盟各國也可能連帶受到影響。也因為如此，今天的歐元區財政部長會議中，和希臘財政部長的第1階段會議，因為對希臘的高度失望，匆匆1個小時就結束；但討論如何因應的第2階段會議時間，足足多出2倍多。戴松布倫（Jeroen Dijsselbloem）表示，歐元區將盡一切可能確保歐元區的穩定與整合，也會盡一切可能持續推動經濟發展，強化歐洲貨幣聯盟（EMU）。至於是否可能與希臘政府再啟協商，戴松布倫表示，希臘才是選擇離席的一方，並非債權人，大門是敞開的，歐元區願意繼續協商，也願意提供希臘必要的協助。反對希臘債務展延最力的德國財政部長蕭伯樂（Wolfgang Schaeuble）會後表示，今天的決定是不對希臘債務展延，不是要希臘退出歐元區，歐元集團會盡全力確保金融穩定。1040628希臘脫歐變可能 歐洲衝擊大（中央社記者江今葉布魯塞爾27日專電）希臘與債權人最後協商今天宣告破局，希臘脫歐的可能性大增，希臘已經嬴弱的經濟發展雪上加霜，將甫從經濟衰退谷底爬升的歐盟一併拖下水，連帶歐元一體性也將受到衝擊。    被視為最後協商機會的歐元區財政部長會議，今天因為希臘政府突如其來的公投決定，使得會談氣氛相當地僵，不過1個小時就草草結束。    由於希臘政府態度強硬，債權人與歐元區也開始顯現不耐，因此儘管離債務到期還有48小時，但一般並不看好能在30日午夜前達成最後協議。    一旦希臘確定違約，現金流量嚴重不足的希臘將面臨破產危機，對成長率位居歐元區底部的希臘經濟不啻雪上加霜。希臘民眾對未來經濟發展的悲觀，從今天希臘各地提款機被提領一空可以窺見。    對於歐元區，甚至歐盟而言，還不還錢其實對歐洲金融穩定機制（EFSF）的運作不會帶來太大影響，真正的問題是這個發展對相當脆弱的歐洲經濟的衝擊，以及對歐元一體性的威脅。    歐元區的不穩定將影響投資人信心，資金也可能大規模外逃，歐洲可能出現金融動盪，把才剛從衰退谷底努力爬升的歐洲經濟發展打回原形。    更讓人擔憂的是歐元未來。雖然希臘與歐洲各國都不樂見希臘退出歐元區，甚至歐盟，但若是希臘經濟嚴重衰退，希臘政府可能會採取退出歐元區，重新發行新貨幣方式，以解決通貨緊縮問題。    只是希臘若是真的退出歐元區，不只可能帶來骨牌效應，還將打破歐元區「只進不出」的潛規則，歐元的長久穩定性將受到衝擊。1040628
不讓基改成邪惡博士 畫好紅線防患未然,產經,2015/06/28 08:00,https://www.cna.com.tw/news/afe/201506280056.aspx,基改專題(中央社記者林孟汝台北28日電）美國電影王牌大賤諜中的「邪惡博士」，濫用基因技術成功培育出兒子和複製人，大搞破壞，是每個科學家及執法者的惡夢，要防止惡夢成真，明確劃好「紅線」，才能防患於未然。
台灣基改螢光魚 高貴獨步全球,產經,2015/06/28 11:07,https://www.cna.com.tw/news/afe/201506280057.aspx,基改專題(中央社記者楊淑閔台北28日電)是什麼高貴的魚，讓杜拜的頂級飯店看上，願意開價用一尾3000美元的高價買？答案是台灣基因殖入的螢光魚。
不冒未知風險 擁基改者買非基改食品,產經,2015/06/28 08:18,https://www.cna.com.tw/news/afe/201506280061.aspx,基改專題（中央社記者韓婷婷台北28日電）超市賣場標示著基改與非基改食品，一向倡導採用非基改原料的義美食品總經理高志明說，儘管有一堆人支持基改，但當有所選擇時，大部人還是會選擇非基改食品。
希臘人擠兌 1/3提款機一度提領一空,產經,2015/06/28 08:31,https://www.cna.com.tw/news/afe/201506280064.aspx,（中央社雅典27日綜合外電報導）銀行界消息人士說，希臘民眾擔心被踢出歐元區，今天急著提領現金，全國各地自動提款機超過1/3被提領一空。
希臘針對紓困協商結果公投 國會准了,產經,2015/06/28 09:44,https://www.cna.com.tw/news/afe/201506280084.aspx,（中央社雅典27日綜合外電報導）根據計票結果，希臘國會今晚以多數同意通過，決定把希臘與歐洲聯盟（EU）以及國際貨幣基金（IMF）等國際債權人達成的紓困方案交付公投。
實現男人超跑夢 超商集點成真,產經,2015/06/28 09:54,https://www.cna.com.tw/news/afe/201506280088.aspx,（中央社記者陳政偉台北28日電）擁有千萬超級跑車是很多男性的夢想，近日超商推集點加購換超跑模型車，市場再吹起模型車熱潮，擬真車體外型依比例縮小，吸引一票超跑粉絲進店消費。
經部呼籲廠商  勿涉助北韓武器擴散,產經,2015/06/28 09:57,https://www.cna.com.tw/news/afe/201506280089.aspx,（中央社記者黃巧雯台北28日電）近日傳出有3名台灣人和3家台灣公司因涉嫌與北韓進行精密機械交易，被韓國列入制裁對象。經濟部提醒，廠商應避免涉入協助北韓及伊朗等國家進行武器擴散，以免被列入制裁。
菲提升漁民捕魚能力 對抗外船盜漁,產經,2015/06/28 10:14,https://www.cna.com.tw/news/afe/201506280097.aspx,（中央社記者林行健馬尼拉28日專電）與其被鄰國漁民抓走，不如自己撈捕！菲律賓漁業當局正提升菲國漁民捕魚能力，並加強巡邏執法力道，雙管齊下對抗外國漁船盜漁帶來的不公平競爭。
進口郵包含藥品醫材 7月起要先申請,產經,2015/06/28 10:18,https://www.cna.com.tw/news/afe/201506280101.aspx,（中央社記者韋樞台北28日電）財政部關務署表示，自7月1日起進口郵包如內含藥品、醫療器材均應先取得衛福部食品藥物管理署申請進口同意書，否則海關會依法沒入銷毀。
