標題,分類,時間,網址,內文
英國獨立報3月底停止出報  只留網路版,產經,2016/02/13 01:08,https://www.cna.com.tw/news/afe/201602130004.aspx,（中央社倫敦12日綜合外電報導）擁有英國「獨立報」（Independent）的ESI媒體集團（ESI Media）今天發布聲明說，獨立報將只出網路版，3月26日將是印刷版最後一天出報。
歐股大漲 利多激勵,產經,2016/02/13 02:36,https://www.cna.com.tw/news/afe/201602130007.aspx,（中央社倫敦12日綜合外電報導）歐洲股市今天大漲，主要是受到油價飆高、德國經濟成長紮實和美國零售銷售攀升等利多激勵，收復本週稍早因憂懼全球衰退的挫跌失土。
逢低搶進 油價飆漲,產經,2016/02/13 03:57,https://www.cna.com.tw/news/afe/201602130009.aspx,（中央社倫敦12日綜合外電報導）油價今天飆漲，分析師表示，這是因經過1週來動盪走勢後，投資人逢低搶進所致。
美股長紅 油價飆漲,產經,2016/02/13 09:25,https://www.cna.com.tw/news/firstnews/201602130013.aspx,（中央社紐約12日綜合外電報導）美股今天收長紅，因油價飆漲，以及美國零售銷售報告強勁、帶動銀行股跌深反彈。道瓊工業指數終場上漲313.66點，或2.00%，收在15973.84點；標準普爾500指數上漲35.70點，或1.95%，收在1864.78點。以科技股為主的那斯達克指數上漲70.675點，或1.66%，收在4337.512點。1050213
傳油國組織願意減產 油價勁彈,產經,2016/02/13 06:44,https://www.cna.com.tw/news/firstnews/201602130014.aspx,（中央社紐約12日綜合外電報導）油價今天大漲，美國西德州中級原油價格自2003年低點強勁反彈，因報導指出石油輸出國家組織（OPEC）願意減產原油，恐將舒緩全球供應過剩現象。紐約市場西德州中級原油的3月期貨價格大漲3.23美元或12.3%，收在每桶29.44美元。倫敦市場北海布倫特原油的4月期貨價格上漲3.3美元或11%，收在每桶33.36美元。1050213
東協經濟共同體啟動  商機待開發,產經,2016/02/13 07:42,https://www.cna.com.tw/news/afe/201602130017.aspx,（中央社記者劉得倉曼谷13日專電）東南亞國家協會成員國同意在2015年底啟動東協經濟共同體，成為全球第7大經濟體，是最被看好的新興市場，對全球台商來說是個絕佳機會。
調查：英國啃老族  啃到31歲,產經,2016/02/13 07:48,https://www.cna.com.tw/news/afe/201602130018.aspx,（中央社記者黃貞貞倫敦12日專電）根據英國1項對35歲以上成人進行的調查，不少英國父母長期資助子女，直到他們31歲，為了幫助小孩買房，並會主動幫忙付頭期款。
傳蘋果將推新iPhone和iPad 這次沒預購,產經,2016/02/13 07:59,https://www.cna.com.tw/news/afe/201602130019.aspx,（中央社舊金山12日綜合外電報導）科技部落格9to5Mac引述消息來源披露，蘋果公司（Apple）可能在3月15日發表會上，推出下一代iPhone和iPad，並擬在同週開賣新iPhone和iPad。
涉傾銷 歐盟對大陸冷軋鋼徵反傾銷稅,產經,2016/02/13 08:45,https://www.cna.com.tw/news/afe/201602130023.aspx,（中央社記者江今葉布魯塞爾12日專電）歐洲聯盟執行委員會今天宣布，立即對大陸與俄羅斯進口的冷軋鋼鋼材徵收反傾銷稅，以確保歐盟貿易公平交易。此外，歐盟也將針對大陸進口的另外3種鋼材展開反傾銷調查。
紅酒入門小知識(一) 先認識5個術語,產經,2016/02/13 10:22,https://www.cna.com.tw/news/afe/201602130031.aspx,（中央社記者韓婷婷台北13日電）紅酒近年已經漸漸融入台灣人的飲食文化，深一層的品嚐和享受，往往可以為聚會及佳餚帶來加分效果。面對葡萄酒神祕的面紗，到底該怎麼品呢？
紅酒入門小知識(二) 葡萄酒瓶的祕密,產經,2016/02/13 10:15,https://www.cna.com.tw/news/afe/201602130032.aspx,（中央社記者韓婷婷台北13日電）初學者望著各式各樣的葡萄酒酒標，通常都是「有看沒有懂」。面對琳瑯滿目的酒，還真不知如何下手，其實有個小撇步，先從「酒瓶」下手。
春節大樂透 初五新增25位百萬富翁,產經,2016/02/13 09:27,https://www.cna.com.tw/news/afe/201602130037.aspx,（中央社記者鍾榮峰台北13日電）台灣彩券春節大樂透加碼，12日（大年初五）加碼開出100組100萬元大紅包28組，總中獎注數32注，其中25注為單注中獎，獨得獎金新台幣100萬元。
21家太陽能台廠 豁免歐盟反規避稅,產經,2016/02/13 09:52,https://www.cna.com.tw/news/afe/201602130054.aspx,（中央社記者鍾榮峰台北13日電）經濟部國際貿易局表示，歐盟正式公告我國21家太陽能廠商豁免歐盟反規避稅。
美零售銷售數據亮眼 美元兌日圓反彈,產經,2016/02/13 09:52,https://www.cna.com.tw/news/afe/201602130055.aspx,（中央社紐約12日綜合外電報導）美元兌日圓今天回升，主因美國零售銷售數據強勁，以及油價重挫一週後攀升，緩解全球市場的擔憂情緒。
傳王雪紅遭教友詐騙 宏達電不回應,產經,2016/02/13 10:33,https://www.cna.com.tw/news/firstnews/201602130075.aspx,（中央社記者鍾榮峰台北13日電）媒體報導，宏達電董事長王雪紅遭教友詐騙。宏達電對此不予回應。「世界日報」報導，根據美國聯邦法院文件顯示，宏達電董事長王雪紅，遭到教會人士慈善詐騙，金額高達740萬美元（約合新台幣2.47億元）。對於上述報導，宏達電不予回應。媒體報導，王雪紅與丈夫陳文琦是虔誠基督徒，兩人在基督之家第四家結婚，陳文琦在該教會受洗。兩人對基督之家第四家情感深厚。1050213
調查：情人節 多計畫吃大餐看電影,產經,2016/02/13 10:21,https://www.cna.com.tw/news/afe/201602130076.aspx,（中央社記者邱柏勝台北13日電）大年初七（14日）適逢西洋情人節，yes123求職網調查，68.3%的情侶有慶祝計畫，以吃大餐、看電影、送禮物等為主，平均預算約新台幣4216元，女性比男性更想收到現金當禮物。
出走的銀行員 變身電桿上的女漢子,產經,2016/02/13 10:35,https://www.cna.com.tw/news/afe/201602130088.aspx,（中央社記者林孟汝台北13日電）台電配電線路裝修員林郁珮，在銀行工作已是10多年前的事。曾因懼高而全身發抖，現在卻是搶修復電、帶來光明的尖兵。雖然高空作業是常便飯，她總能使命必達展現真功夫。
南來北往累了嗎？這套系統防駕駛打瞌睡,產經,2016/02/13 10:36,https://www.cna.com.tw/news/afe/201602130089.aspx,（中央社記者黃巧雯台北13日電）過年開車南來北往累了嗎？工研院開發微型奈秒脈衝近場非接觸感測，已技轉廠商開發成疲勞感測與警示裝置，可偵測駕駛的生理訊號，在駕駛打瞌睡前4分鐘就發出疲勞瞌睡警示。
日圓強升 創1998年來最大雙週升幅,產經,2016/02/13 11:37,https://www.cna.com.tw/news/firstnews/201602130095.aspx,（中央社記者蔡怡杼台北13日電）避險資金推升下，日圓週線勁升超過3%，累計近兩週升幅約8%，創1998年來最大雙週升幅。市場對美國聯準會今年升息的預期減弱，削弱美元上漲動能，美元指數週線下跌1.12%，亞洲主要貨幣本週升貶互見，其中，日圓在避險資金簇擁下，週線升逾3.1%，近兩週升約8%，創1998年來最大雙週升幅。儘管日本銀行（日銀、日本央行）實施負利率政策，但在全球市場表現欠佳下，資金湧入日圓避險，日圓兌美元匯率11日一度來到110.95，逼近日銀於2014年10月底推出QQE（量化及質化寬鬆貨幣政策）時的110大關。瑞士信貸建議客戶買入日圓，因為日圓目前仍遭低估。此外，為亞洲富豪管理2.5億美元資產的Stamford Management Pte則預期日圓最快本月見到110。瑞士信貸駐新加坡資深外匯策略師Koon How Heng表示，目前的跡象都指向日圓會更強，日銀需要更努力說服市場其負利率政策是有效用的。日圓強升打擊日銀原先計畫透過負利率讓日圓貶值、刺激通膨達到2%的目標，並帶動出口表現。在日圓近期強揚下，市場預期日銀可能被迫出手干預。1050213
金價勁揚  蓄勢重返牛市,產經,2016/02/13 10:58,https://www.cna.com.tw/news/afe/201602130096.aspx,（中央社記者蔡怡杼台北13日電）金價今年飆漲。在投資人爭相逃離陷入熊市的股市、疲弱美元以及負利率效應擴散下，2016年開春以來金價似乎有重返牛市的跡象，本週勁揚6.9%。
仿有機種植土芒果  紫斑蝶回來了[影],產經,2016/02/13 16:44,https://www.cna.com.tw/news/afe/201602130097.aspx,（中央社記者楊淑閔台北13日電）農藥問題導致黑鳶大量死亡，每年南飛到高雄茂林過冬的紫斑蝶差點因此消失無蹤。慈心基金會輔導原住民仿照有機方式耕種土芒果樹，4年下來不但產量增加，紫斑蝶也回來了。
開發前三思 留給雲霧帶翠灰蝶蛻變生機[影],產經,2016/02/13 16:44,https://www.cna.com.tw/news/afe/201602130098.aspx,（中央社記者楊淑閔台北13日電）除了中低海拔的紫斑蝶受人類使用農藥所害，另1部生態片「展翅的生命力」，則為中高海拔雲霧帶的翠灰蝶發聲，呼籲別過度開發，讓牠們能有空間新生和蛻變。
挑選牛仔褲 先看身型再試穿,產經,2016/02/13 11:16,https://www.cna.com.tw/news/afe/201602130103.aspx,（中央社記者韋樞台北13日電）牛仔褲寬窄版型太多樣，一時之間難以挑選。專家告訴你，萬變不離其宗，先知道自己身型的優缺點，篩選出適合的版型，再試穿蹲下站起、試走數圈，感受牛仔褲的包覆、提臀效果。
群創：地震後 75%產線已恢復生產,產經,2016/02/13 12:04,https://www.cna.com.tw/news/afe/201602130124.aspx,（中央社記者潘智義台北13日電）面板大廠群創光電表示，台南廠區6日測得芮氏規模5地震，系統自動關閉保護機台，各廠產線按照正常流程停機，至7日清晨，75%產線已恢復生產。
劍麟陸子公司火災損失小 不影響出貨,產經,2016/02/13 12:43,https://www.cna.com.tw/news/afe/201602130137.aspx,（中央社記者鍾榮峰台北13日電）汽車零組件廠劍麟公告，中國大陸子公司湖州劍力金屬製品廠房部分火災，損毀設備殘值約人民幣80萬元，約1週到3週可完全修復，不影響出貨。
教友涉嫌詐欺王雪紅捐款 被捕後交保,產經,2016/02/13 13:24,https://www.cna.com.tw/news/firstnews/201602130148.aspx,"（中央社記者曹宇帆洛杉磯12日專電）台灣宏達電董事長王雪紅捐款加州「基督之家第四家」近新台幣2億5000萬元，疑被教友常如武、李薇林挪作私用，兩人涉嫌詐欺與洗錢罪遭逮捕並起訴，以40萬美元交保。媒體報導，宏達電董事長王雪紅遭到教友詐騙。宏達電對此則不予回應。美國聯邦檢察官辦公室（U.S. Attorney's Office）加州北區分局（Northern District of California）說，總計從2004年至今年1月，常如武與李薇林向捐款人詐騙了共740萬美元，約合新台幣2億5000萬元，當地時間8日一早他們在加州古柏迪諾（Cupertino）的住家被逮捕。根據美國聯邦檢察官辦公室加州北區分局當地時間9日發布的新聞稿表示，起訴這對夫妻檔，包括今年60歲的常如武（Jonathan Chang），以及57歲的李薇林（Grace Chang）。這對夫妻檔雖是基督之家第四家（Homeof Christ 4 Christian Church, HOC4）的教友，常如武又是這個教會負責財務的長老，卻另外成立與他們委身的教會名稱相仿的慈善機構。新聞稿說，兩人涉嫌支配1位捐款人每月捐給教會的奉獻，匯入他們自己成立的機構，而非基督之家第四家。美國聯邦檢察官辦公室加州北區分局指出，兩人並向受害的捐款人謊稱，因基督之家第四家要購置新館，捐款人前後給了300萬與200萬美元，但是這對夫妻檔並沒有向他們委身的教會公布收到這麼大筆錢，反而是掌握在自己的手中。經聖荷西聯邦法院法官審理，裁定兩人各以20萬美元交保候傳，若日後經法院判決有罪，單就詐欺最高可處有期徒刑20年及各處25萬美元罰金。至於涉及洗錢部分，最高可處20年有期徒刑及處以50萬或2倍於洗錢金額的罰金。雖然美國聯邦檢察官辦公室加州北區分局發布的新聞稿，並沒有詳述捐款者的身分與姓名，不過根據台灣各家新聞媒體的報導，捐款人是宏達電董事長王雪紅。1050213"
地震後買房顧安全 專家建議報你知,產經,2016/02/13 13:42,https://www.cna.com.tw/news/afe/201602130156.aspx,（中央社記者鍾榮峰台北13日電）台南地震造成嚴重傷亡災情。一般民眾看房買房，需要留意哪些細節？專家提供幾個關鍵撇步。專家更呼籲，政府應讓一般建築物可比照公共工程的三級品管制度。
李新穎主持駐館經貿活動記者會,產經,2016/02/13 14:51,https://www.cna.com.tw/news/afe/201602130169.aspx,（中央社台北13日電）駐薩爾瓦多大使李新穎當地時間12日主持駐館2016年重要經貿活動記者會，介紹雙邊經貿交流及駐館重要經貿活動，共有薩國4大主流報社、國營電視Canal 10、TCS電視集團及2家電子報出席。
台塑15日起汽柴油降0.9元,產經,2016/02/13 18:01,https://www.cna.com.tw/news/firstnews/201602130219.aspx,（中央社記者韋樞台北13日電）台塑石化宣布，自2月15日凌晨1時開始，調降汽、柴油批售價格每公升0.9元，這也是連漲兩週後再度調降汽柴油價格。台塑石化此次調降油價後，92無鉛汽油每公升18.9元、95無鉛汽油20.4元、98無鉛汽油22.7元、超級柴油15.9元。台塑石化指出，受到市場持續擔憂全球原油供給過剩，致使本週國際油價大幅下跌。考量近期國際油價走勢及國內市場競爭力等因素後，台塑石化決定自2月15日（週一）凌晨1時起，調降汽、柴油批售價格每公升0.9元，市場零售價格由加油站自行決定。1050213
放眼美國市場  阿里巴巴入股美團購龍頭,產經,2016/02/13 18:42,https://www.cna.com.tw/news/afe/201602130231.aspx,（中央社西雅圖13日綜合外電報導）彭博報導，中國大陸電商龍頭阿里巴巴砸大錢，敲進美團購龍頭Groupon Inc.3300萬股股票，躍居Groupon第4大股東。Groupon上市4年多來，市值已蒸發86%。
大樂透中獎號碼,產經,2016/02/13 20:21,https://www.cna.com.tw/news/afe/201602130256.aspx,（中央社記者韓婷婷台北13日電）第105018期大樂透及49樂合彩今晚開獎，大樂透中獎號碼06、18、29、35、04、48，特別號為20號。49樂合彩中獎號碼為06、18、29、35、04、48。
今彩539中獎號碼,產經,2016/02/13 20:43,https://www.cna.com.tw/news/afe/201602130260.aspx,（中央社記者韓婷婷台北13日電）第105038期今彩539、三星彩與四星彩今晚開獎；其中，今彩539中獎號碼為01、02、15、17、25。
大福彩開獎,產經,2016/02/13 20:53,https://www.cna.com.tw/news/afe/201602130261.aspx,（中央社台北韓婷婷13日電）第105013期大福彩今晚開獎，中獎號碼為01、03、11、13、21、35、38。
大福彩頭獎及貳獎都槓龜,產經,2016/02/13 22:22,https://www.cna.com.tw/news/afe/201602130275.aspx,（中央社台北韓婷婷13日電）第105013期大福彩今晚開獎，中獎號碼為01、03、11、13、21、35、38。派彩結果頭獎及貳獎都槓龜。
挽留英國  梅克爾邀卡麥隆燭光晚餐,產經,2016/02/13 22:24,https://www.cna.com.tw/news/afe/201602130277.aspx,（中央社漢堡13日綜合外電報導）彭博報導，明天是西洋情人節，但2天前德國總理梅克爾和英國首相卡麥隆已搶先在漢堡享受了燭光晚餐，希望藉此化解雙方歧見，力爭英國續留歐盟。
