標題,分類,時間,網址,內文
陸經濟數據差 歐股3大指數挫,產經,2016/02/02 02:34,https://www.cna.com.tw/news/firstnews/201602020008.aspx,（中央社倫敦1日綜合外電報導）在亞洲多數股市因中國大陸經濟數據不佳及油價再挫而走低後，歐洲主要股市今天也收黑。倫敦FTSE 100指數下挫23.69點或0.39%，以6060.10點作收。法蘭克福DAX 30指數跌40.23點或0.41%，收9757.88點。巴黎CAC 40指數跌24.69點或0.56%，收4392.33點。1050202
美股守住盤勢 小漲小跌,產經,2016/02/02 05:50,https://www.cna.com.tw/news/firstnews/201602020014.aspx,（中央社紐約1日綜合外電報導）美股今天對油價續跌不為所動，收盤只有小漲小跌，大致守住了前1個交易日的反彈漲幅。道瓊工業指數小挫17.12點或0.10%，以16449.18點作收。標準普爾指數微跌0.86點或0.04%，收在1939.38點；科技股那斯達克指數上揚6.41點或0.14%，收4620.37點。1050202
陸經濟數據疲弱 國際油價續跌,產經,2016/02/02 06:01,https://www.cna.com.tw/news/firstnews/201602020015.aspx,（中央社紐約1日綜合外電報導）由於中國大陸經濟數據令人失望，同時市場懷疑各大產油國能否在即日達成減產協議，國際油價今天續挫。紐約商品交易所西德州中級原油3月交割價下跌2美元，以每桶31.62美元作收。倫敦北海布倫特原油4月交割價跌1.75美元，收在每桶34.24美元。1050202
Google母公司Alphabet 成最有價值公司,產經,2016/02/02 08:41,https://www.cna.com.tw/news/afe/201602020031.aspx,（中央社加州山景市1日綜合外電報導）由於線上廣告銷售強勁和加強成本控制，谷歌今天公布的第4季獲利和銷售都優於預測，使谷歌母公司Alphabet Inc.邁向超越蘋果公司，成為全世界最有價值的公司。
油價又跌  台股長假前有壓,產經,2016/02/02 08:39,https://www.cna.com.tw/news/afe/201602020035.aspx,（中央社記者韓婷婷台北2日電）油價終止連續漲勢回跌，加上美國製造業數據疲弱，資本市場面臨壓力，台股在僅剩2個交易日下，節前套現壓力也不小。
台股開盤跌15.44點,產經,2016/02/02 09:03,https://www.cna.com.tw/news/afe/201602020041.aspx,（中央社台北2日電）台北股市今天開盤跌15.44點，加權股價指數成為8141.52點，成交金額新台幣15.94億元。1050202
新台幣開盤升2.6角,產經,2016/02/02 09:07,https://www.cna.com.tw/news/afe/201602020042.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元匯率今天以33.410元開盤，升2.6角。1050202
聯發科獲利欠佳  股價創7年多新低,產經,2016/02/02 09:17,https://www.cna.com.tw/news/afe/201602020045.aspx,（中央社記者張建中新竹2日電）手機晶片廠聯發科去年第4季獲利表現不如預期，今年毛利率恐將低於4成，引發市場賣壓出籠，衝擊股價重挫，早盤不僅摜破新台幣200元關卡，並創7年多新低價。
春節旅遊  三保險在手有保障,產經,2016/02/02 09:47,https://www.cna.com.tw/news/afe/201602020049.aspx,（中央社記者蔡怡杼台北2日電）農曆春節將至，民眾多已安排出遊行程，但在確認機票、酒店等資訊同時，別忘了確認旅行相關的旅平險、意外險、醫療險等保險保障是否充足，才能讓旅行玩得開心又放心。
傳雅虎將裁員15% 收掉部門,產經,2016/02/02 09:54,https://www.cna.com.tw/news/afe/201602020051.aspx,（中央社舊金山1日綜合外電報導）「華爾街日報」（WSJ）今天披露，雅虎公司（Yahoo Inc.）執行長梅爾（Marissa Mayer）預定將公布成本削減計畫，其中包括裁員15%，約1600人，並結束旗下幾個部門。
