標題,分類,時間,網址,內文
共同社：夏普將加快與鴻海談判進程,產經,2016/02/16 00:17,https://www.cna.com.tw/news/firstnews/201602160003.aspx,（中央社東京15日綜合外電報導）共同社報導，處於經營重組期的夏普公司在收到臺灣鴻海精密工業公司7000億日元規模的收購方案後，正著手開啟最後階段的談判。在春節長假結束後的本周，夏普將派負責人前往臺灣詳細商討收購條件。夏普將朝著本月內簽訂最終合同的目標加快談判進程。鴻海收購的主要目的在於取得夏普的液晶技術。除了與臺灣的液晶子公司合作外，目標還包括新一代OLED面板的開發。由於外界猜測美國蘋果公司的iPhone將採用OLED面板，鴻海可能認為利用夏普的現有技術可使開發取得進展。鴻海對夏普主要面向iPhone生產的相機零件也抱有興趣。負責組裝iPhone的鴻海若能獲得夏普的電子零件，將有助於提高銷售額。此外，鴻海似乎還希望通過掌握白色家電等「夏普」品牌消費產品的開發技術，擺脫利潤微薄的電子器材委託加工的商業模式。由於鴻海曾擱置已達成協議的投資，預計夏普將在談判中確認對方能否嚴守出資金額和日期，並討論雇傭方面的條件。夏普方面也召開了臨時董事會等，正在內部進行深入討論。另一方面，日本的半官方基金「產業革新機構」也有意繼續與夏普談判。該機構的幹部表示「將把談判進行到最後」。如果與鴻海的談判遇挫，夏普仍有投靠革新機構的可能性。1050216
亞股領漲 歐股勁彈,產經,2016/02/16 03:43,https://www.cna.com.tw/news/firstnews/201602160009.aspx,（中央社倫敦15日綜合外電報導）繼亞股走高之後，歐股今天勁揚。由於日本投資人無視經濟萎縮，今天大膽進場承接，推升股價，領導上週陷入頹勢的亞股反彈，從而帶動了市場氣氛。倫敦FTSE 100指數攀升116.68點或2.04%，以5824.28點作收。法蘭克福DAX 30指數大漲239.33點或2.67%，收在9206.84點。巴黎CAC 40指數漲120.19點或3.01%，收4115.25點。1050216
歐股大漲激勵 台股短期盤堅,產經,2016/02/16 08:20,https://www.cna.com.tw/news/afe/201602160024.aspx,（中央社記者韋樞台北16日電）台股15日從開盤大跌百點後受亞股助陣而收紅，亞股大漲同樣激勵歐股開盤後普遍勁揚，形成互相拉抬。法人表示，台股守住8000點，短期趨勢偏向盤堅格局。
台助聖文森農民提升蔬果生產計畫啟動,產經,2016/02/16 14:59,https://www.cna.com.tw/news/afe/201602160028.aspx,（中央社台北16日電）中華民國駐聖文森大使葛葆萱及聖文森國家動員部部長史帝芬生，於當地時間11日在聖國衛理公會教堂會議室，共同舉辦「聖文森強化農民組織暨提升蔬果生產技術計畫」啟動儀式。
匯豐暗示英如脫歐 上千職務轉巴黎,產經,2016/02/16 08:47,https://www.cna.com.tw/news/afe/201602160031.aspx,（中央社倫敦15日綜合外電報導）銀行巨擘匯豐控股（HSBC）今天表示，英國選民如果在公投中選擇退出歐洲聯盟（EU）。匯豐可能將上千職務轉到巴黎。脫歐公投預期今年稍後舉行。
台股開盤漲 24.40點,產經,2016/02/16 09:01,https://www.cna.com.tw/news/afe/201602160033.aspx,（中央社台北16日電）台北股市今天開盤漲24.40點，加權股價指數成為8090.91點，成交金額新台幣8.37億元。1050216
新台幣開盤升3.1分,產經,2016/02/16 09:04,https://www.cna.com.tw/news/afe/201602160034.aspx,（中央社台北16日電）台北外匯市場新台幣兌美元匯率今天以33.390元開盤，升3.1分。1050216
矽品再出招反擊 開盤日月光漲矽品跌,產經,2016/02/16 09:10,https://www.cna.com.tw/news/afe/201602160036.aspx,（中央社記者鍾榮峰台北16日電）矽品對日月光二次公開收購案再反擊，日月光開盤來到34.30元，漲幅0.29%，矽品來到51.3元，跌幅1.15%。
薩國蔬果健康種苗繁殖中心種苗溫室啟用,產經,2016/02/16 14:59,https://www.cna.com.tw/news/afe/201602160037.aspx,（中央社台北16日電）中華民國駐薩爾瓦多大使李新穎於當地時間11日與薩國農牧部長奧蒂斯等人，共同主持台灣「薩爾瓦多熱帶蔬果健康種苗繁殖中心計畫」首批5座健康種苗溫室完工啟用典禮。
渣打人民幣環球指數 首見全年下降,產經,2016/02/16 09:18,https://www.cna.com.tw/news/afe/201602160039.aspx,（中央社記者蔡怡杼台北16日電）渣打銀行公布最新渣打人民幣環球指數，2015年全年下降0.2%，是該指數自2012年推出以來，首度出現全年指數下降。
福斯再受衝擊 墨西哥政府開罰3億,產經,2016/02/16 09:43,https://www.cna.com.tw/news/afe/201602160048.aspx,（中央社墨西哥普艾布拉15日綜合外電報導）墨西哥當局今天對德國汽車大廠福斯（Volkswagen）祭出高達890萬美元（近新台幣3億元）的罰款，原因是出售4萬5000輛未具排氣與噪音合格證明的車輛。
蔡英文光環加持  太陽能股齊揚,產經,2016/02/16 09:48,https://www.cna.com.tw/news/afe/201602160050.aspx,（中央社記者張建中新竹16日電）民主進步黨總統當選人蔡英文產業參訪之旅將從綠能出發，市場看好太陽能可望成未來政策重點扶持產業之一，吸引買盤湧入，帶動類股齊揚。
