標題,分類,時間,網址,內文
利空不斷 歐股重挫,產經,2016/02/09 02:43,https://www.cna.com.tw/news/firstnews/201602090007.aspx,（中央社巴黎8日綜合外電報導）在銀行股疑慮、中國大陸經濟趨緩以及油價續挫使得全球股市潰敗的情況下，歐股今天大跌。巴黎CAC 40指數重挫134.36點或3.20%，以4066.31點作收。法蘭克福DAX 30指數大跌306.87點或3.30%，收在8979.36點。倫敦FTSE 100指數跌158.70點或2.71%，收5689.36點。其他較小的股市受創更重，雅典在銀行股市值蒸發近1／4的領跌下，下挫7.9%；米蘭跌4.7%。1050209
金融與科技股領跌 美股重挫,產經,2016/02/09 05:50,https://www.cna.com.tw/news/firstnews/201602090013.aspx,（中央社紐約8日綜合外電報導）由於經濟趨緩的疑慮對金融股和科技股形成特別摜壓力道，美股今天繼歐股之後大跌。道瓊工業指數下挫177.92點或1.10%，以16027.05點作收。標準普爾指數跌26.61點或1.42%，收在1853.44點；科技股那斯達克指數跌79.39點或1.82%，收4283.75點。銀行股重挫，美國銀行跌5.3%，摩根士丹利跌7.0%。科技類股中，臉書跌4.0%，亞馬遜公司跌2.8%。1050209
減產無望 國際油價再挫,產經,2016/02/09 06:07,https://www.cna.com.tw/news/firstnews/201602090014.aspx,（中央社紐約8日綜合外電報導）石油輸出國家組織（OPEC）台柱沙烏地阿拉伯和委內瑞拉週末期間的談判結果粉碎了外界對減產的希望，國際油價今天再挫，美國油價跌破每桶30美元。紐約商品交易所西德州中級原油3月交割價下挫1.20美元或3.9%，以每桶29.69美元作收。倫敦北海布倫特原油4月交割價跌1.18美元或3.5%，收在每桶32.88美元。1050209
春節逍遙遊 台北花博水體驗特展,產經,2016/02/09 09:05,https://www.cna.com.tw/news/afe/201602090016.aspx,（中央社記者韋樞台北9日電）春節親子出遊不想跑遠，不妨去花博公園的「水體驗特展」，工研院在「水體驗特展」中展出9項創新的水科技，非常適合親子一同體驗日常生活中最實用的水科技。
研究：女主管更多 企業獲利更佳,產經,2016/02/09 08:52,https://www.cna.com.tw/news/afe/201602090025.aspx,（中央社紐約8日綜合外電報導）根據今天公布的研究報告，女性主管占3成的企業獲利高出6個百分點。參與商業決策角色的女性寥寥可數，這份報告加深國際社會在這方面的討論。
客運出遊依靠誰？ Y5Bus 好夥伴,產經,2016/02/09 09:05,https://www.cna.com.tw/news/afe/201602090028.aspx,（中央社記者張建中新竹9日電）春節出遊要去哪？工研院與國內5家客運業者合作推出「Y5Bus」服務，民眾只要下載APP，在客運上便能獲得目標景點週邊吃喝玩樂資訊，還有折價券等好康，是春節出遊的好夥伴。
春節出國旅遊 這10國最熱門,產經,2016/02/09 09:45,https://www.cna.com.tw/news/afe/201602090031.aspx,（中央社記者邱柏勝台北9日電）辛勤工作整年，終於等到9天春節連假。人力銀行調查，4成2上班族計畫利用春節連假出外旅遊，其中逾1成打算出國度假，最熱門的旅遊國家，依然是日本。
科幻電影演的那些事 7大預言成真,產經,2016/02/09 10:17,https://www.cna.com.tw/news/firstnews/201602090049.aspx,（中央社記者江明晏台北9日電）電影「回到未來」男主角穿上自動綁鞋帶的球鞋，30年後真的問世了，過去科幻電影描繪的「夢幻逸品」，有不少現在已實現，帶您盤點這些科幻電影預言成真的事。一、「回到未來」的自動綁鞋帶球鞋電影「回到未來」預測2015年會有自動綁鞋帶的鞋子出現，Nike於2015年10月真的推出了「Nike MAG」，主要原理是利用鞋後跟的馬達去感測當穿鞋的人將鞋穿上後，啟動馬達繫鞋帶。而馬達所需的電力只需要走路1分鐘，即可綁1次鞋帶。二、「鋼鐵人」的JARVIS仔細想想，「鋼鐵人」東尼史塔克貼心的AI助理JARVIS，是不是和Siri有點像呢？不同之處在於，JARVIS能了解所有史塔克的喜好、生活、個人習慣，目前已有個開發團隊要讓Siri做出更聰明的交互應用，未來就能和用戶進行一些基本互動，像是回答問題、做簡報、聲控開關燈、操作 Facebook、Twitter等。三、「關鍵報告」的手勢操控「關鍵報告」中，男主角湯姆克魯斯能用手勢凌空操控螢幕，其實，2006年任天堂的Wii、2010年微軟的Xbox kinect系列遊戲就實現了這個概念。加拿大Thalmic Labs公司在2013年更開發出一款套在手臂上的手環「Myo」，推出全新的人機互動介面，內建特殊感應器，可偵測User動作時手臂的肌肉反應，讓你不必依靠滑鼠，揮動手指就能隔空操作電腦。四、「星艦迷航記」的食物列印機「星艦迷航記」中，小男孩點選類似微波爐的裝置，打開微波爐後，冰箱、冰淇淋就憑空出現了，這樣的概念就如同「食物列印機」，隨著3D列印技術的發展，現在列印出食物也不是夢了；台灣的三緯國際就已推出3D食物列印機，運用專利數位控制技術，將食材準確列印成型，不僅能列印巧克力、餅乾、更能製作披薩等多種食品，使用者僅需將完成品送進烤箱烘烤。五、「魔鬼終結者」阿諾的智慧電眼「魔鬼終結者」的機器人阿諾史瓦辛格能掃描物品的眼睛，猶如智慧電眼，相關訊息和資訊羅列在旁。就像現在的Google Glass智慧眼鏡，利用擴增實境（AR）的方式，提供郵件訊息、交通提示等資訊，還能拍照、錄影、玩遊戲，不過，由於售價太過高昂、搭配的應用程式不夠多，市場接受度不高，目前Google仍在觀察市場，伺機推出下一代產品。六、「機械戰警」的自動駕駛車不少科幻電影都出現自動駕駛的汽車，精準的技術讓人嘆為觀止。事實上，早在1980年代就有不少自動駕駛的測試車出現，但目前的研發比較接近理想狀態，Google、賓士、Audi都已推出自動駕駛車，但仍在展示推廣階段，要真正上路還有法規、道德問題等障礙需要克服。七、「名偵探柯南貝克街的亡靈」的「繭」在日本擁有超過30億票房的名偵探柯南劇場版「貝克街的亡靈」，描述當人進入到名為「繭」的裝置中，人的所有意識包括視覺、聽覺、觸覺、嗅覺等都會進到虛擬世界，如同現在各大科技廠搶推的虛擬實境（VR）產品，包括宏達電（2498）HTC Vive、Sony playstation VR、Oculus Rift等。其中，HTC Vive強調提供沉浸式的體驗，未來可望應用在電影、娛樂、遊戲、購物等領域中，市場看好，今年將是虛擬實境元年。1050209
日圓走強 日股開盤跌,產經,2016/02/09 10:13,https://www.cna.com.tw/news/afe/201602090066.aspx,（中央社東京9日綜合外電報導）東京股市今天開盤下挫超過4%，加入全球這波賣壓，主因日圓走強打擊出口，以及油價因全球經濟放緩而再度下跌。
台彩投注機隱藏功能 提高中獎率有密技,產經,2016/02/09 11:04,https://www.cna.com.tw/news/firstnews/201602090067.aspx,（中央社記者田裕斌台北9日電）台灣彩券今年在春節期間推出春節套餐，讓彩迷可以一次購足加碼期間的彩券。事實上，公益彩券的投注機有很多隱藏版功能，可讓彩迷花小錢就可大大提高中獎率。初階版的投注密技，就是用連碰提高中獎機率。以大樂透為例，由於每注只要新台幣50元，就算是最基本款的7連碰，也只要350元；但是一旦中了包括特別號中的3個號碼，就等於一次中4注，獎金達1600元，如果中4個號碼以上，獎金更是多更多。不過，連碰的玩法比較適合大樂透與今彩539這類型單價比較低的遊戲，每注100元的威力彩及大福彩成本效益較低，不建議這樣投注。連碰玩法除了可以多1個號碼，也可以選擇少1個號碼的連碰方式。舉例而言，原本大樂透每注是從1至49號中選6個號碼，如果只選5個號碼，投注機會直接採連碰方式將剩下的44個號碼全部連碰一次，等於一次買44注，如果你簽的5個號碼中，中了2個以上，就等於一次中5注，大大增加中獎機率。除了威力彩、大樂透、今彩539等主流遊戲外，其實樂合彩也有固定的死忠彩迷支持，每注25元可以有機會一搏最高1250元的獎金，吸引力十足。樂合彩「二合」有種玩法叫「專車」，只要你對今天即將開出的獎號中，某個號碼開出的機率相當有把握，就可以買「專車」一次賺筆不小的獎金。以39樂合彩的二合為例，去年10號共出現53次最多，如果買「10號」的專車，只要今彩539當期的獎號出現「10」，就可以一次中4注獎金1125元的二合，相當於用950元中4500元，CP值相當高。此外，三星彩的對彩也有隱藏版玩法，一般人也都不知道。彩迷可以選定三星彩中的「十位數」號碼，投注「十位數快速包牌」，花250元，只要選中了，就可以一次得到2注750元的對彩獎金。有彩券達人就曾經在網路上發表這種號稱「穩定獲利」的三星彩玩法，由於每次成本250元，中一次就有1500元獎金，等於只要在6次中中一次，對彩迷來說就是賺錢，且中獎率有10%，勝率相對較高。雖然投注機不是只有「電選」、「自選」兩種選擇，可以有撇步提高中獎機率，但畢竟會不會中獎是單純機率問題。台彩總經理黃志宜建議，買彩券最好每月固定預算、不要沈迷，只要運氣到了，大獎就是你的。1050209
