標題,分類,時間,網址,內文
奈及利亞：OPEC決定不以減產來提升油價,產經,2015/12/05 01:49,https://www.cna.com.tw/news/firstnews/201512050005.aspx,（中央社維也納4日綜合外電報導）法新社報導，石油輸出國家組織（OPEC）主席暨奈及利亞石油部長卡奇庫（Emmanuel Ibe Kachikwu）今天會後指出，OPEC已決定不以減產來提升油價。成員包括中東、非洲和拉丁美洲國家的OPEC供應全球逾1/3石油需求，目前產油量超過每日3000萬桶官方目標。路透社報導，OPEC成員國今天舉行會議，最終未就產油上限達成協議。會後發布聲明內容未提及新的產油上限，明顯允許成員國以目前生產率對供給過剩的市場持續供油。OPEC秘書長艾巴德里（Abdullah El-Badri）表示，OPEC未就任何數據達成協議，因為無法預測伊朗明年將對市場挹注多少石油。屆時，依據6個月前達成的協議，世界強權將撤銷對伊朗制裁。1041205
美股盤中大漲 就業數據強勁,產經,2015/12/05 03:18,https://www.cna.com.tw/news/firstnews/201512050007.aspx,（中央社倫敦4日綜合外電報導）數據顯示美國11月就業情形強勁，加深外界對聯邦準備理事會（Fed）本月升息預期，華爾街股市今天大幅反彈。根據美國勞工部報告，各產業普遍就業強勁，包括營建、零售、金融和商業服務等，然而薪資成長依然緩慢。整體而言，這份報告指出就業市場表現紮實。金融資訊服務公司Markit首席經濟家威廉森（Chris Williamson）說：「12月升息目前看來是跑不掉了。」根據彭博資訊，台北時間凌晨3時左右，道瓊工業指數上漲2.00%，標準普爾500指數上漲1.84%，以科技股為主的那斯達克指數上漲1.92%。1041205
歐股收黑 能源股疲弱,產經,2015/12/05 05:44,https://www.cna.com.tw/news/afe/201512050010.aspx,（中央社倫敦4日綜合外電報導）歐洲股市延續前1個交易日走勢，今天收盤挫跌，因歐洲央行（ECB）新刺激措施令部分投資人感到失望，加上能源股走軟領跌大盤。
經濟利多 美股勁揚,產經,2015/12/05 07:17,https://www.cna.com.tw/news/firstnews/201512050011.aspx,（中央社紐約4日綜合外電報導）美股今天大漲，因數據顯示美國11月就業情形強勁，加深外界對聯邦準備理事會（Fed）本月升息的預期。道瓊工業指數終場上漲369.96點，或2.12%，收在17847.63點；標準普爾500指數上漲42.07點，或2.05%，收在2091.69點。以科技股為主的那斯達克指數上漲104.743點，或2.08%，收在5142.270點。1041205美股盤中大漲 就業數據強勁（中央社倫敦4日綜合外電報導）數據顯示美國11月就業情形強勁，加深外界對聯邦準備理事會（Fed）本月升息預期，華爾街股市今天大幅反彈。根據美國勞工部報告，各產業普遍就業強勁，包括營建、零售、金融和商業服務等，然而薪資成長依然緩慢。整體而言，這份報告指出就業市場表現紮實。金融資訊服務公司Markit首席經濟家威廉森（Chris Williamson）說：「12月升息目前看來是跑不掉了。」根據彭博資訊，台北時間凌晨3時左右，道瓊工業指數上漲2.00%，標準普爾500指數上漲1.84%，以科技股為主的那斯達克指數上漲1.92%。1041205 
OPEC維持產油限制 油價挫跌,產經,2015/12/05 07:19,https://www.cna.com.tw/news/firstnews/201512050013.aspx,（中央社紐約4日綜合外電報導）油價今天下跌，因石油輸出國家組織（OPEC）決定，儘管全球供應過剩，也不會縮減石油生產。紐約市場西德州中級原油的1月期貨價格下跌1.11美元，收在每桶39.97美元。倫敦市場北海布倫特原油的1月期貨價格下跌84美分，收在每桶43.00美元。1041205奈及利亞：OPEC決定不以減產來提升油價（中央社維也納4日綜合外電報導）法新社報導，石油輸出國家組織（OPEC）主席暨奈及利亞石油部長卡奇庫（Emmanuel Ibe Kachikwu）今天會後指出，OPEC已決定不以減產來提升油價。成員包括中東、非洲和拉丁美洲國家的OPEC供應全球逾1/3石油需求，目前產油量超過每日3000萬桶官方目標。路透社報導，OPEC成員國今天舉行會議，最終未就產油上限達成協議。會後發布聲明內容未提及新的產油上限，明顯允許成員國以目前生產率對供給過剩的市場持續供油。OPEC秘書長艾巴德里（Abdullah El-Badri）表示，OPEC未就任何數據達成協議，因為無法預測伊朗明年將對市場挹注多少石油。屆時，依據6個月前達成的協議，世界強權將撤銷對伊朗制裁。1041205 
美元走弱 亞幣收復跌勢,產經,2015/12/05 08:40,https://www.cna.com.tw/news/afe/201512050030.aspx,（中央社記者蔡怡杼台北5日電）受惠短期美元走弱，以日圓為首的亞洲貨幣趁機收復跌勢，分析師表示，隨著時序逼近美國聯準會例會時程，非美貨幣短線升勢可能受阻。
非科班免驚 微軟程式設計遊戲輕鬆上手,產經,2015/12/05 11:50,https://www.cna.com.tw/news/afe/201512050033.aspx,（中央社記者吳家豪台北5日電）微軟與美國非營利組織Code.org合作響應全球第3屆「Hour of Code」（一小時寫程式）活動，攜手推廣《Minecraft我的世界》教學版程式設計遊戲，並啟動電腦科學教育週活動。
買結婚金飾  較4年前負擔少近5萬元,產經,2015/12/05 09:03,https://www.cna.com.tw/news/afe/201512050037.aspx,（中央社記者蔡怡杼台北5日電）迎來年底結婚旺季，受惠國際金價技術面持續偏空，打算購買結婚金飾的民眾，光材料費的負擔相較4年前可少近新台幣5萬元。
Gogoro巴黎展出尋商機 宣傳台灣經驗,產經,2015/12/07 16:47,https://www.cna.com.tw/news/firstnews/201512050042.aspx,（中央社記者曾依璇巴黎4日專電）在巴黎氣候大會舉行期間，全球企業同時於巴黎展出各種能協助人類適應節能減碳時代的方案，台灣電動機車品牌Gogoro也占有一席之地，向海外宣傳台灣的成功經驗和發展成果。在聯合國氣候變化綱要公約第21次締約方會議（COP21）於巴黎召開期間，氣候問題解決方案大展（Solutions COP21）於大皇宮（Grand Palais）舉行，展示各種能在食衣住行上節能減碳的方案，Gogoro也有專區展出。現場展示兩輛電動機車及一座電池交換站，每輛機車裝配兩個電池，只要到了電池交換站，6秒內就能換完電池重新上路。Gogoro執行長陸學森（Horace Luke）受訪時說，自今年夏天推出電動機車後，已有2500輛上路，在台北的個人電動車市占率達95%，大台北地區的交換站已達100個，希望藉此成功經驗，向全球其他城市示範這種綠色解決方案和台灣在電動機車上的進步，「不只是機車，而是一種更好、更聰明、更乾淨的能源分配」。他表示，新推出的電動機車性能已不輸給台灣主流使用的排氣量125c.c.機車，且換一次電池可跑100公里，不用擔心跑太遠會找不到充電站，還可用手機連線查看機車狀態和電池交換站資訊，在多方面都是很大的突破。有意進軍歐洲市場的Gogoro計劃明年上半年與荷蘭合作。魯克說，阿姆斯特丹正尋求乾淨的市內運輸方案，當地人移動距離在5公里內時，會選擇騎單車，但超過5公里就會開車，衍生塞車和停車問題，阿姆斯特丹希望讓人們在5到25公里的個人移動範圍內，能有汽車以外的選項，而Gogoro可以有所貢獻。他說，像巴黎這樣的大城市，易有汙染、塞車、對能源需求增加的問題，巴黎現有Velib’公共自行車系統和Autolib’公共汽車系統，還缺乏兩者之間的中距離和中速選項，Gogoro此行也將與巴黎市政府對話，尋求合作機會。根據「費加洛報」（Le Figaro），巴黎市長伊達戈（Anne Hidalgo）當初的競選承諾就包括實施公共電動機車系統，今年已有一家法國企業Cityscoot開始進行約50輛公共電動機車的小規模實驗計畫。1041205
金價週線漲2.64% 兩個月首見翻紅,產經,2015/12/05 09:44,https://www.cna.com.tw/news/afe/201512050045.aspx,（中央社記者蔡怡杼台北5日電）紐約近月黃金4日每盎司收1084.1美元，週線漲2.64%，為近兩個月來首見週線翻紅。
Google資料中心拚綠能 盼台灣落實,產經,2015/12/05 09:54,https://www.cna.com.tw/news/afe/201512050047.aspx,（中央社記者吳家豪台北5日電）全球網路搜尋引擎龍頭Google近日宣布將提升資料中心再生能源使用量，對此Google台灣表示，台灣資料中心暫無相關計劃可分享，並重申期盼將更多再生能源的技術落實在台灣。
這5個App沒下載？別說你是年輕人,產經,2015/12/05 11:14,https://www.cna.com.tw/news/firstnews/201512050056.aspx,（中央社記者江明晏台北5日電）年輕人超愛滑手機，推升不少新鮮有趣的App在市場中竄起，除了娛樂、社交性質，還有在生活上扮演小助手角色的App都相當受到喜愛，沒用過這5款？別說你是年輕人!Instagram：當臉書Facebook都是家長和上司，就變得一點也不酷，Instagram用戶中有非常多的年輕男女，享受拍照、上傳、欣賞，所有的圖集與心情都像拍立得一樣被保存下來了，還能追蹤名人、偶像等動態，透過他們的眼光來看世界。Between：全台有超過60萬對情侶在這裏創造倆人私密空間，珍藏只屬於情侶的回憶，Between提供一對一聊天室、客製化首頁、相簿分享、回憶儲存、App內傳紙條、行事曆分享等功能，再忙也不會忘記約會。旋轉拍賣：每次開學又要煩惱花一大筆錢買課本、搬宿舍還有治裝嗎？旋轉拍賣為學生量身打造的「旋轉校園市集」，除了在不同分類商場上有你的商品，更有屬於自己校園的校園市集。紀念碑谷：這款夯翻全球的3D立體益智建築迷宮遊戲，推出免費下載版，遊戲中，艾達公主偷走了紀念碑的鑰匙，卻丟了自己的皇冠，為了找回自我，艾達進入了無視物理和空間法則的迷宮，玩家通過旋轉，拖曳，點擊等手法，利用視覺錯覺等方式發現隱藏的新道路，讓人大呼過癮。LIVEhouse.in：相當有趣的直播平台，匯集大學生喜愛的娛樂、電玩、音樂、校園活動、演唱會等多元直播節目內容，內容橫跨手機、電腦、家用機等多種平台。可以在聊天室一邊看一邊哈啦，並有多種趣味貼圖、參與節目活動還有機會獲得贈品與各項好康，觀看無需註冊即可與直播實況主零距離交流。1041205
拚再生能源 經濟部擬在水庫鋪太陽能板,產經,2015/12/05 10:52,https://www.cna.com.tw/news/afe/201512050062.aspx,（中央社記者黃巧雯台北5日電）為擴大再生能源，經濟部將腦筋動到水庫上，讓水庫不只能用於水力發電，近期正參考國外的案例，研究在日照長、水位起伏小、湖面具一定面積的南部水庫裝設太陽能板的可行性。
冬天洗澡暖呼呼 6招教你安心用熱水器,產經,2015/12/05 11:04,https://www.cna.com.tw/news/afe/201512050073.aspx,（中央社記者黃巧雯台北5日電）天氣冷颼颼，洗個暖呼呼的熱水澡好舒服，由於每年冬天是發生一氧化碳中毒意外最高的時期，經濟部標準檢驗局分享6大注意事項，讓你安心用熱水器。
OPEC不減產 下週汽柴油估降1至2角,產經,2015/12/05 11:53,https://www.cna.com.tw/news/afe/201512050093.aspx,（中央社記者黃巧雯台北5日電）受OPEC不減產影響，國際油價下跌，依據中油浮動油價公式計算，預估7日凌晨零時起，汽柴油每公升可望各調降新台幣0.1元、0.2元。
