標題,分類,時間,網址,內文
台股高檔整理 類股輪動看人氣,產經,2017/08/07 07:25,https://www.cna.com.tw/news/afe/201708070012.aspx,（中央社記者吳家豪台北7日電）美股上週五收紅，代表藍籌股的道瓊工業指數連續第 8個交易日創新高；法人表示，台股高檔強勢整理，攻勢能否再啟，將視類股輪動人氣而定，需提防過熱修正壓力突襲。
台股開盤漲15.13點,產經,2017/08/07 09:03,https://www.cna.com.tw/news/afe/201708070016.aspx,（中央社台北7日電）台北股市今天開盤漲15.13點，加權股價指數成為10521.69點，成交金額新台幣26.06億元。1060807
新台幣開盤升2分 為30.200元,產經,2017/08/07 09:12,https://www.cna.com.tw/news/afe/201708070017.aspx,（中央社台北7日電）台北外匯市場新台幣兌美元匯率今天以30.200元開盤，升2分。
台積電30歲 庫克另有行程無法來[更新],產經,2017/08/07 12:06,https://www.cna.com.tw/news/firstnews/201708070026.aspx,（中央社記者張建中新竹7日電）台積電預計10月23日擴大舉辦30週年慶，邀請大客戶蘋果執行長庫克來台演講，只因庫克行程問題，無法出席活動。    台積電30週年慶活動大致與十年前的20週年慶相同，將於活動當天下午舉辦高峰論壇，晚上舉辦音樂會，將演出董事長張忠謀最愛的貝多芬第九號交響曲，歡慶30週年。    特別的是，台積電目前已是蘋果處理器主要供應商，高峰論壇原本邀請庫克來台演講，只因庫克行程問題，並無法出席。台積電還邀請輝達創辦人暨執行長黃仁勳及高通執行長莫倫科夫等人來台與會。    台積電1987年2月正式成立，創新的晶圓代工經營模式改變全球半導體業供應鏈結構，走向專業垂直分工，促進IC設計業蓬勃發展，台積電也隨著客戶不斷成長。    台積電成立時實收資本額僅新台幣13.775億元，歷經30年發展，目前實收資本額已達2593.03億元，增加187.24倍。    台積電第一座晶圓廠是向經濟部與工研院租用一座6吋廠，年產能為6615片約當6吋晶圓，1993年台積電晶圓三廠動土，1995年量產，為台積電第一座8吋廠。    台積電晶圓12廠於1999年動土，2001年量產，為台積電第一座12吋廠。台積電如今已有3座12吋廠、4座8吋廠、1座6吋廠和2座後段封測廠，至去年總產能超過1000萬片約當12吋晶圓。    台積電去年營收及獲利同創歷史新高，合併營收達9479.38億元，歸屬母公司淨利3342.47億元，每股純益12.89元。隨著營運不斷成長，台積電市值也迭創新高，一度達5.66兆元，創下台股單一企業市值新高紀錄。1060807
新台幣盤整  早盤小升,產經,2017/08/07 10:36,https://www.cna.com.tw/news/afe/201708070030.aspx,（中央社台北7日電）台北外匯市場新台幣兌美元匯率今天以30.200元開盤，升2分；9時45分來到30.201元，升1.9分。
毛豬均價創新高 農委會擬限縮冷凍商採購,產經,2017/08/07 10:18,https://www.cna.com.tw/news/afe/201708070033.aspx,（中央社記者楊淑閔台北7日電）全國毛豬交易均價5日收盤每公斤新台幣85.1元！農委會畜牧處副處長王忠恕表示，確實已破小豬下痢時的最高價84元多、近85元價位，創新高，將請冷凍業者採購量少一點。
iPhone 8傳採異形切割螢幕  鴻海回應了,產經,2017/08/07 10:40,https://www.cna.com.tw/news/afe/201708070037.aspx,（中央社記者鍾榮峰台北7日電）蘋果iPhone 8各界熱議，富士康夏普和富可視手機事業部執行長羅忠生提及iPhone 8全平面螢幕可能採異形切割，引發熱議，鴻海今天回應，不評論任何客戶或產品線的謠言臆測。
iPhone 8拉貨 研調仍下調AMOLED出貨量,產經,2017/08/07 10:32,https://www.cna.com.tw/news/afe/201708070038.aspx,（中央社記者潘智義台北7日電）雖然蘋果iPhone8帶動柔性主動有機發光二極體（AMOLED）面板需求，但研調機構IHS仍下調今年手機AMOLED面板出貨預期，從年初預期的5.13億片，調至4.45億片，下調13%。
樂陞：泡水3年 將向新北市府求償1億,產經,2017/08/07 11:23,https://www.cna.com.tw/news/afe/201708070065.aspx,（中央社記者韓婷婷台北7日電）樂陞科技表示，在新北市府違反協商結果，片面違法解約後，經過內部的研究與評估，4日發出存證信函，通知市府終止合約，並請求市府賠償新台幣1億多元相關損失。
台股攻上27年新高 金融股創2年新高,產經,2017/08/07 11:44,https://www.cna.com.tw/news/afe/201708070071.aspx,（中央社記者田裕斌台北 7日電）台股今天盤中突破前波高點 10545點、創27年多來新高。金融股也不落人後，類股指數盤中最高1151.08點，也突破前高1150.93點，創2年來新高。
金融建言白皮書 爭取年金長照險稅賦優惠,產經,2017/08/07 12:06,https://www.cna.com.tw/news/afe/201708070080.aspx,（中央社記者蔡怡杼台北7日電）金融總會公布106年金融建言白皮書，爭取調降權證、股票期貨及選擇權造市者避險專戶證交稅、金融業營業稅調高至5%應設落日條款，以及提供年金保險及長期照顧保險稅賦優惠等措施。
新台幣午盤升1.4分 暫收30.206元,產經,2017/08/07 12:15,https://www.cna.com.tw/news/afe/201708070081.aspx,（中央社台北7日電）台北外匯市場新台幣兌美元今天中午暫收30.206元，升1.4分，成交金額3.82億美元。
台電董座遭冒名發文 台電澄清籲勿誤導,產經,2017/08/07 12:20,https://www.cna.com.tw/news/afe/201708070088.aspx,（中央社記者黃麗芸台北 7日電）台電公司今天發布新聞稿表示，關於近日網路出現「台電董事長請全民轉發，讓政府聽見」一文為冒名文章，並非台電董座的發言也非台電的立場，呼籲有心人勿再冒名散播文章。
上銀衝上2年多高點 投顧：看好營運成長,產經,2017/08/07 12:34,https://www.cna.com.tw/news/afe/201708070098.aspx,（中央社記者鍾榮峰台北7日電）上銀盤中股價最高來到240元，續創26個月來波段高點。本土投顧報告預期，供給吃緊，上銀可能在下半年調漲價格，營運成長周期可延續到明年上半年。
二線光學廠輪流飆速 類股火紅,產經,2017/08/07 12:43,https://www.cna.com.tw/news/afe/201708070106.aspx,（中央社記者韓婷婷台北7日電）二線光學類股火紅，今天類股在先進光續強，佳凌、聯一光、華晶科、光燿科跟進漲停帶動下，價量齊揚，人氣持續高檔不墜。
限電危機迫在眉睫  工商團體籲重啟核能,產經,2017/08/07 16:38,https://www.cna.com.tw/news/afe/201708070111.aspx,（中央社記者楊淑閔台北7日電）限電危機步步近逼，工總秘書長蔡練生指出，政府推動非核家園目標的現況令人憂心，已影響投資信心。商總理事長賴正鎰則建議，啟用低成本的核能，補足供電缺口。
鴻海單筆8601張大量助攻  衝波段高點,產經,2017/08/07 13:19,https://www.cna.com.tw/news/afe/201708070113.aspx,（中央社記者鍾榮峰台北7日電）鴻海盤中一筆達8601張大量助攻，午盤最高來到122元，是近一個半月來波段高點。市場傳言iPhone 8準時量產推出，鴻海將是OLED版最大贏家。
台股創27年新高  法人：可望持續盤堅,產經,2017/08/07 13:17,https://www.cna.com.tw/news/afe/201708070121.aspx,（中央社記者張建中台北7日電）台股今天盤中突破前波高點10545點，創27年多來新高，法人預期，台股後市可望延續盤堅走勢，只是應慎防成交量過度放大。
台積電盼缺電有解方 經濟部擬各階段措施,產經,2017/08/07 13:18,https://www.cna.com.tw/news/afe/201708070122.aspx,（中央社記者黃麗芸台北7日電）包括台積電在內的企業界憂心缺電問題，要求政府提解決方案。經濟部能源局今天表示，短期因風災導致供電吃緊，已採供需緊急措施因應，中、長期以完成能源轉型為目標。
資料中心需求帶動租金成長 推升REITs報酬率,產經,2017/08/07 13:23,https://www.cna.com.tw/news/afe/201708070123.aspx,（中央社記者田裕斌台北7日電）資料中心蓬勃發展帶動不動產新商機，根據摩根士丹利證券預估，未來兩年，全球不動產整體租金收益將成長逾5%，其中數據資料運算中心類型的租金成長最為強勁，可達12%。
孔劉為粉絲請命 華碩發表會開戶外轉播,產經,2017/08/07 13:42,https://www.cna.com.tw/news/afe/201708070125.aspx,（中央社記者吳家豪台北7日電）亞洲男神孔劉即將二度訪台，出席8月17日ASUS ZenFone 4發布會，華碩今天透露，受孔劉請託，華碩決定加開發表會戶外轉播，可容納近千人入場，詳細辦法近日將再公布。
台股收盤漲 72.82點,產經,2017/08/07 13:35,https://www.cna.com.tw/news/afe/201708070127.aspx,（中央社台北7日電）台北股市今天收盤上漲72.82點，為10579.38點，漲幅0.69%，成交金額新台幣1265.54億元。1060807
台股開高走高 漲72.82點,產經,2017/08/07 13:51,https://www.cna.com.tw/news/afe/201708070136.aspx,（中央社台北7日電）台北股市今天開高走高，收盤漲72.82點，為10579.38點，漲幅0.69%，成交金額新台幣1265.54億元。
