標題,分類,時間,網址,內文
紐約視覺展  台灣設計吸睛,產經,2014/03/30 06:57,https://www.cna.com.tw/news/afe/201403300012.aspx,（中央社記者江今葉紐約29日專電）全美最大的光學視覺展今天在紐約舉行，台灣出生的設計師彭子青以專為亞裔臉孔設計的鏡框，以及由台灣路可光學從植物提煉可再生材質設計的環保鏡框，都獲得參展人的青睞。
數字說話  台韓FTA效益比較,產經,2014/03/30 07:21,https://www.cna.com.tw/news/afe/201403300014.aspx,（中央社記者曹宇帆台北30日電）總統馬英九憂台灣競爭力輸南韓，據歐洲聯盟公布的統計資料，2010年台灣是歐盟第14大貿易夥伴，而韓歐自由貿易協定（FTA）2011年7月1日生效後，台灣掉到第23，南韓居前10。
校園服貿宣傳 31日前進政大,產經,2014/03/30 09:31,https://www.cna.com.tw/news/afe/201403300023.aspx,（中央社記者黃巧雯台北30日電）為讓學生更瞭解兩岸服務貿易協議內容，經濟部31日上午將前往政治大學宣傳服貿協議，除將派出次長杜紫軍親自說明，也已做好準備，迎接學生各式辛辣問題。
呂慶龍訪南特深化台法產業合作,產經,2014/03/30 09:33,https://www.cna.com.tw/news/afe/201403300024.aspx,（中央社台北30日電）中華民國駐法代表呂慶龍和經濟組組長賴作松，於當地時間26至27日前往南特市拓展經貿，推動兩國在銀髮經濟、風力發電及投資等合作。
南茂4月11日掛牌上市,產經,2014/03/30 09:37,https://www.cna.com.tw/news/afe/201403300026.aspx,（中央社記者鍾榮峰台北30日電）封測大廠南茂預計3月31日起至4月2日進行上市前公開申購作業，預計4月11日正式掛牌上市。
墾管處籲出火景觀勿燒烤,產經,2014/03/30 09:49,https://www.cna.com.tw/news/afe/201403300028.aspx,（中央社記者林惠君台北30日電）墾丁國家公園管理處呼籲，墾丁國家公園旅客造訪出火特殊地景人數近年日增，期望到訪遊客都能共同拒絕流動攤販，勿從事燒烤等行為。
台嘉碩去年每股賺1.13元,產經,2014/03/30 10:07,https://www.cna.com.tw/news/afe/201403300032.aspx,（中央社記者鍾榮峰台北30日電）石英元件廠台嘉碩去年歸屬母公司業主淨利新台幣9489萬元，每股稅後盈餘1.13元，較前年大幅由虧轉盈。
OBU鬆綁 國銀財管業務利多,產經,2014/03/30 10:37,https://www.cna.com.tw/news/afe/201403300035.aspx,（中央社記者田裕斌台北30日電）金融監督管理委員會大幅放寬國際金融業務分行(OBU)業務及產品上架種類。銀行業者表示，國銀與外商銀行在商品選擇上起跑點拉平，有助於推動財管業務急起直追。
幼兒保險 考慮3大重點,產經,2014/03/30 10:49,https://www.cna.com.tw/news/afe/201403300041.aspx,（中央社記者田裕斌台北30日電）家中新成員誕生，是父母最甜蜜的負荷，壽險業者建議，「零歲」小寶貝的保險規劃重點，應可從醫療險、意外險、癌症險或特定傷病保險3大方面先著手。
曾適用高利率持卡者  占比不多,產經,2014/03/30 11:12,https://www.cna.com.tw/news/afe/201403300057.aspx,（中央社記者吳靜君台北30日電）根據金融監督管理委員會統計，全台約有1000萬信用卡持卡人，僅有80萬人曾經適用過較高的信用卡利率（18%以上），比重不高。
金山電 估被動元件每股獲利王,產經,2014/03/30 11:25,https://www.cna.com.tw/news/afe/201403300063.aspx,（中央社記者鍾榮峰台北30日電）被動元件鋁質電容廠金山電，去年歸屬母公司業主淨利新台幣5.34億元，去年每股稅後盈餘5.3元。法人估計，金山電應是去年被動元件每股獲利王。
亞幣反彈 台幣週升0.53%,產經,2014/03/30 11:49,https://www.cna.com.tw/news/afe/201403300071.aspx,（中央社記者吳佳穎台北30日電）過去一週，市場預期中國大陸將釋出振興經濟方案，不僅帶動人民幣升值0.31%，亞幣也普遍升值，新台幣兌美元匯率28日收在30.491元兌1美元，週升0.53%。
