標題,分類,時間,網址,內文
埃及拼經濟 擬建新蘇伊士運河,產經,2014/08/06 01:25,https://www.cna.com.tw/news/afe/201408060006.aspx,（中央社開羅5日綜合外電報導）埃及總統塞西今天主持開鑿新運河的儀式，將砸下40億美元在目前的蘇伊士運河邊鑿出新運河，擴大這條世界貿易的重要管道，他期望由軍方主控的工程在明年完成。
iPhone大螢幕新機 傳9/9發表,產經,2014/08/06 07:42,https://www.cna.com.tw/news/firstnews/201408060010.aspx,（中央社紐約5日綜合外電報導）Re/code網站今天報導，蘋果公司定於9月9日舉行發表會，將會推出粉絲期待已久的大螢幕iPhone。有關蘋果新手機的傳聞最近幾週一直甚囂塵上，但是這是首度有媒體報導確切推出日期。法新社報導，蘋果公司沒有立即評論這項報導。Re/code說，9月9日的發表會將會發表蘋果下一代iPhone，螢幕尺寸為4.7吋和5.5吋，並有更快速的處理器。彭博報導，蘋果公司（Apple Inc.）上月22日意有所指的表示，買家對蘋果新品的漫長等待即將告終。隨著螢幕放大的手機正在開發當中，蘋果指出，消費者目前正延後購買新iPhone的時間，可能影響到截至9月止本季的銷售成績。然而，蘋果並非透過拖延上市來讓買家卻步，蘋果經由1場電話會議拉抬消費者對於新產品的期盼心理，執行長庫克（Tim Cook）在會中談到「我們等不及要向你們展示令人驚豔的產品線」，以及財務長梅斯特里（Luca Maestri）所描述的「非常忙碌的秋季」。iPhone占蘋果營收過半，占總獲利約70%。知情人士透露，蘋果將推出4.7吋和5.5吋新iPhone。部分分析師預期，這將是iPhone於2007年問世以來，蘋果最熱銷的產品。1030806
梅鐸福斯放棄併購時代華納,產經,2014/08/06 07:05,https://www.cna.com.tw/news/afe/201408060012.aspx,（中央社紐約5日綜合外電報導）媒體大亨梅鐸的21世紀福斯公司今天決定撤銷出價併購時代華納（Time Warner Inc.），放棄成立世界數一數二媒體集團的計畫。
助氣爆災民  金融業送愛心,產經,2014/08/06 07:07,https://www.cna.com.tw/news/afe/201408060013.aspx,（中央社記者田裕斌台北6日電）高雄氣爆事件救災工作持續進行中，金融業除在第一時間捐款外，也利用自身資源進行救災，富邦金控旗下富邦產險將主動協助受災戶房屋拍照保全，保留相關求償事證。
順德7月業績估14個月高點,產經,2014/08/06 07:07,https://www.cna.com.tw/news/afe/201408060014.aspx,（中央社記者鍾榮峰台北6日電）法人預估，導線架供應商順德7月業績可優於6月，單月業績有機會創14個月高點，預估第3季整體業績不低於第2季。
外資殺美股挫 台股恐仍有低點,產經,2014/08/06 07:35,https://www.cna.com.tw/news/afe/201408060016.aspx,（中央社記者韋樞台北6日電）台股5日遭外資狂砍電子和金融，期現貨同步作空，台股重挫188點，跌破季線9250點，加上今天美股開低走低，加重台股不確定因素，法人指出，短線不排除仍有低點。
SUBARU召回FORESTER車款,產經,2014/08/06 07:41,https://www.cna.com.tw/news/afe/201408060017.aspx,（中央社記者田裕斌台北6日電）SUBARU日本原廠富士重工日前針對搭載2.0 DIT引擎(缸內直噴渦輪增壓)FORESTER 2.0 XT/XT Premium車款，發出全球性安全召回通報。
上半年核發使照3.8萬戶 5年高,產經,2014/08/06 07:41,https://www.cna.com.tw/news/afe/201408060018.aspx,（中央社記者韋樞台北6日電）根據內政部統計，今年上半年核發建築使用執照約3萬8446戶，為2009年以來新高。房仲指出，新成屋落成數量最大區域是新北市、台中市與桃園縣。
超豐上半年每股賺近2元,產經,2014/08/06 08:17,https://www.cna.com.tw/news/afe/201408060022.aspx,（中央社記者鍾榮峰台北6日電）消費電子封裝廠超豐第2季稅後淨利新台幣6.16億元，每股稅後盈餘1.08元；上半年稅後淨利約11.34億元，每股稅後盈餘1.99元。
台星科上半年每股賺1.36元,產經,2014/08/06 08:17,https://www.cna.com.tw/news/afe/201408060023.aspx,（中央社記者鍾榮峰台北6日電）晶圓測試廠台星科第2季稅後淨利新台幣1.21億元，每股稅後盈餘0.89元；上半年稅後淨利1.85億元，每股稅後盈餘1.36元。
