標題,分類,時間,網址,內文
台產上半年每股賺1.08元,產經,2014/07/14 07:07,https://www.cna.com.tw/news/afe/201407140013.aspx,（中央社記者田裕斌台北14日電）台灣產物保險自結今年6月稅前盈餘新台幣7900萬元，累計上半年稅前盈餘3.91億元，每股稅前盈餘1.08元。
地段好機能強 雙北小宅單價高,產經,2014/07/14 07:09,https://www.cna.com.tw/news/afe/201407140014.aspx,（中央社記者韋樞台北14日電）台灣家庭人口少，都會區小宅當道，不過小宅單價卻高過一般住宅。房仲分析，成交的小宅通常離捷運不遠、有基本的生活機能，房價自然不斐，若有學區優勢，抗跌性更強。
統計：越紡織成衣出口大幅增,產經,2014/07/14 07:09,https://www.cna.com.tw/news/afe/201407140016.aspx,（中央社記者韋樞台北14日電）紡拓會表示，依統計，今年上半年越南紡織成衣出口金額約計102.1億美元，年增16.4%；其中以出口到南韓的增幅30.1%最大。
無視金價走高 高盛持續看空,產經,2014/07/14 07:57,https://www.cna.com.tw/news/afe/201407140021.aspx,（中央社台北14日電）彭博報導，儘管金價行情回升，但高盛集團（Goldman Sachs Group Inc.）的柯里（Jeffrey Currie）依然不改對金價走空看法。
Whiting38億美元娶Kodiak,產經,2014/07/14 07:57,https://www.cna.com.tw/news/afe/201407140022.aspx,（中央社台北14日電）彭博報導，Whiting Petroleum Corp.同意以約38億美元全股票方式，買下Kodiak Oil & Gas Corp.，打造美國大平原巴肯（Bakken）頁岩油區最大原油生產商。
歐美反彈 聚焦台積電除息,產經,2014/07/14 08:21,https://www.cna.com.tw/news/afe/201407140025.aspx,（中央社記者許湘欣台北14日電）台股周線結束連 7紅，歐美股市在葡萄牙銀行倒債風波後翻紅，上週大盤震盪中強勢創9591點波段新高；台積電今天除息，可望成為主導盤勢強弱指標。
第3季看旺  隆達衝產能,產經,2014/07/14 09:07,https://www.cna.com.tw/news/afe/201407140029.aspx,（中央社記者韓婷婷台北14日電）LED一條龍廠隆達電子第2季平均稼動率已達9成以上，6月底新產能陸續加入，將帶動第3季營運顯著成長，持續旺季效應。
星Q2經濟意外萎縮 製造業衰退,產經,2014/07/14 09:07,https://www.cna.com.tw/news/afe/201407140030.aspx,（中央社台北14日電）彭博報導，新加坡第2季經濟意外萎縮，主要因製造業受勞動力緊俏影響下滑。
拼了 歐銀料挹注銀行近兆美元,產經,2014/07/14 09:09,https://www.cna.com.tw/news/afe/201407140031.aspx,（中央社台北14日電）彭博報導，經濟家表示，歐洲央行（ECB）總裁德拉吉（Mario Draghi）最新的刺激工具，將提供銀行超過7000億歐元（9500億美元）的低廉資金。
台股開盤漲1.97點,產經,2014/07/14 09:09,https://www.cna.com.tw/news/afe/201407140032.aspx,（中央社台北14日電）台北股市今天開盤漲1.97點，加權股價指數成為9497.81點，成交金額新台幣21.49億元。1030714
台積電開高 往填息邁進,產經,2014/07/14 09:25,https://www.cna.com.tw/news/afe/201407140039.aspx,（中央社記者許湘欣台北14日電）台積電今天除息，今天開高上漲，盤中最高達新台幣134.5元，往填息之路邁進。
併購利多  凌耀跳空漲停,產經,2014/07/14 09:42,https://www.cna.com.tw/news/afe/201407140044.aspx,（中央社記者許湘欣台北14日電）凌耀上週宣布以每股新台幣139元、溢價約21.9%，接受國際大廠Vishay子公司台灣威世光電公開收購，股價今天跳空漲停，達121.5元。
競爭激烈  主機板業推保固升級,產經,2014/07/14 09:45,https://www.cna.com.tw/news/afe/201407140045.aspx,（中央社記者羅秀文台北14日電）華擎科技推出主機板延長保固服務，購買指定型號主機板，於購買日1個月內憑產品型號以及序號上網註冊，可免費升級4年保固服務，最高可享5年保固。
獲利佳  毅嘉瞬間填息近漲停,產經,2014/07/14 09:49,https://www.cna.com.tw/news/afe/201407140046.aspx,（中央社記者江明晏台北14日電）毅嘉今天除息，每股配發新台幣0.6元現金股息，股價開盤瞬間填息，盤中一路走高，最高至48.15元，漲幅6.6%，逼近漲停價48.2元。
300億宏利亞澳入息基金准募,產經,2014/07/14 09:55,https://www.cna.com.tw/news/afe/201407140047.aspx,（中央社記者潘智義台北14日電）證期局核准「宏利亞澳入息成長平衡基金」募集，總額新台幣300億元。
再接再厲  信邦續拚歷史新高,產經,2014/07/14 09:57,https://www.cna.com.tw/news/afe/201407140049.aspx,（中央社記者韓婷婷台北14日電）信邦受惠綠能、醫療及汽車等產業的連接線組及連接器銷售強勁，推動第2季營收淡季創下歷史新高紀錄，由於接單持續暢旺，第3季可望再創歷史新高。
法人：定穎體質改善步入成長年,產經,2014/07/14 10:07,https://www.cna.com.tw/news/afe/201407140052.aspx,（中央社記者江明晏台北14日電）法人指出，定穎體質轉佳，良率提升，並持續接新單，今年HDI、汽車、儲存裝置營收表現都將優於去年。
新台幣早盤升6.8分,產經,2014/07/14 10:31,https://www.cna.com.tw/news/afe/201407140058.aspx,（中央社記者許湘欣台北14日電）韓元反彈，新台幣兌美元開平走高，10時升6.8分達29.922元。
友達盤中爆量漲停  波段新高,產經,2014/07/14 10:37,https://www.cna.com.tw/news/afe/201407140060.aspx,（中央社記者潘智義台北14日電）友達光電今天早盤爆量，來到漲停價13.85元，創近14個月新高；10時30分左右成交量逾12.4萬張。
北市熱飲杯蓋  9標示不符新規,產經,2014/07/14 11:01,https://www.cna.com.tw/news/afe/201407140068.aspx,（中央社記者黃意涵台北14日電）台北市衛生局抽驗連鎖咖啡熱飲塑膠杯蓋，在標示部分有9件不符新規定，雖未違法，仍呼籲業者盡速改正包裝標示。
豐興本週各式鋼品維持平盤,產經,2014/07/14 11:07,https://www.cna.com.tw/news/afe/201407140069.aspx,（中央社記者韋樞台北14日電）豐興鋼鐵報價本週維持平盤，廢鋼收購價上週末每公噸小跌200元，本週廢鋼每公噸新台幣1萬100元，鋼筋每公噸1萬7900元，型鋼1萬9700元。
金融股回神  台股重回9500,產經,2014/07/14 11:12,https://www.cna.com.tw/news/afe/201407140071.aspx,（中央社記者許湘欣台北14日電）葡萄牙銀行倒債風波暫息，台股今天在金融股回神下與亞股同步反彈，重返5日線約9522點，再度站回9500點大關。
衝刺新興市場  宏達電股價揚,產經,2014/07/14 11:19,https://www.cna.com.tw/news/afe/201407140073.aspx,（中央社記者江明晏台北14日電）宏達電積極布局中國大陸與印度等新興市場，上週在印度發表E8、Desire 616等中、高階智慧機，宏達電今天股價爆量、開高走高，盤中飆逾半根漲停，最高至139.5元。
國泰金領軍  金融創41個月新高,產經,2014/07/14 11:21,https://www.cna.com.tw/news/afe/201407140076.aspx,（中央社記者田裕斌台北14日電）金融股今天在龍頭國泰金控領軍下，類股指數創下2011年2月以來新高，最高點達1077.05點，富邦金控、中信金控、永豐金控也全面衝刺。
經部中小企業處力推台日合作,產經,2014/07/14 11:25,https://www.cna.com.tw/news/afe/201407140087.aspx,（中央社記者黃巧雯台北14日電）推動台日中小企業合作，經濟部中小企業處18日將舉行台日中小企業跨國商機媒合會，預計21家來自資通訊、電子光電等領域的日本企業將來台洽談合作。
散戶湧入美股 專家：漲勢已過,產經,2014/07/14 11:31,https://www.cna.com.tw/news/afe/201407140088.aspx,（中央社台北14日電）彭博報導，一般投資大眾和華爾街專家的想法是背道而馳。
法人：醫藥業看好  挺健亞股價,產經,2014/07/14 11:49,https://www.cna.com.tw/news/afe/201407140096.aspx,（中央社記者羅秀文台北14日電）看好治療間歇性跛行症的新劑型新藥PMR潛力及代工業務增溫，日盛投顧上修健亞目標價至92元，評等調升至「強力買進」。
櫃買中心：上櫃公司666家,產經,2014/07/14 11:55,https://www.cna.com.tw/news/afe/201407140098.aspx,(中央社記者韓婷婷台北14日電)櫃買中心統計，本週有F-君耀等4家新掛牌興櫃公司，截至今天為止股票上櫃家數維持666家，掛牌興櫃255家。
陸政策力挺新能源車 概念股衝,產經,2014/07/14 11:57,https://www.cna.com.tw/news/afe/201407140100.aspx,（中央社記者韓婷婷台北14日電）大陸昨(13)天公布公務車「新能源化」時間表，要求新能源車的比率不得低於30%，政策全力扶植產業，可望為產業帶來上千億商機，激勵相關概念股全面勁揚。
獲利亮麗  京城銀填息已6成,產經,2014/07/14 11:57,https://www.cna.com.tw/news/afe/201407140101.aspx,（中央社記者田裕斌台北14日電）京城銀行今天進行除息1.5元交易，盤中最高28.8元，填息幅度達6成。
瑞銀汪濤：陸經濟成長7.3%,產經,2014/07/14 12:01,https://www.cna.com.tw/news/afe/201407140106.aspx,（中央社記者吳靜君台北14日電）瑞銀中國首席經濟學家汪濤認為，今年中國大陸經濟成長率大約7.3%，下半年主要是受惠出口好轉與政府的微刺激政策，但房地產仍是經濟成長的負面影響。
國產資產活化  本業續強,產經,2014/07/14 12:07,https://www.cna.com.tw/news/afe/201407140109.aspx,（中央社記者韋樞台北14日電）國產實業旗下資產多元，除準備在中壢打造時尚新地標中美村之外，水泥本業也積極興建碼頭倉儲、增購貨船，目前在大陸閩北和閩南洽談開採新礦源。
3歲童捲入APP消費糾紛,產經,2014/07/14 12:09,https://www.cna.com.tw/news/afe/201407140115.aspx,（中央社記者楊淑閔台北14日電）行政院消保處分析國內11家APP平台業者發現，扣除1家暫下架，清楚羅列出程式內購買（IAP）項目及價格僅3家；付費時每次都需輸入密碼僅4家，已有3歲幼童捲入消費糾紛案件。
專家：支持台灣入RCEP對陸有益,產經,2014/07/14 12:12,https://www.cna.com.tw/news/afe/201407140120.aspx,（中央社記者翟思嘉台北14日電）兩岸近來多次討論台灣加入區域經濟整合議題，台灣專家認為，台灣若無法加入RCEP，會遭到完全經濟孤立；支持台灣加入RCEP可維持現有兩岸經貿關係，對中國大陸也有好處。
傳花旗房貸債券案70億美元和解,產經,2014/07/14 12:25,https://www.cna.com.tw/news/afe/201407140127.aspx,（中央社台北14日電）彭博報導，據熟悉此事的人士說，花旗銀行（Citigroup Inc.）和美國當局最早將在今天宣布達成70億美元的協議，以結束對花旗銷售房貸債券的調查。
世足德國奪冠  歐股後市看好,產經,2014/07/14 12:31,https://www.cna.com.tw/news/afe/201407140130.aspx,（中央社記者田裕斌台北14日電）德國奪下本屆世界盃足球賽冠軍，為歐洲股市注入強心針。投信業者表示，歐股短期雖回檔整理，在適度整理後，預料第3季在德、英、法3國股市中，德股最具表現空間。
