標題,分類,時間,網址,內文
消息紛亂 歐股回檔,產經,2016/05/24 03:23,https://www.cna.com.tw/news/firstnews/201605240007.aspx,（中央社倫敦23日綜合外電報導）在美股觀望的情況下，隨著亞股多半低迷不振，歐股今天回檔。英國CMC Markets公司分析師勞勒（Jasper Lawler）說：「歐股本週一開市就欠缺方向感，投資人正消化美國聯準會比較強硬的談話、油價下跌、法國和德國經濟數據改善以及面臨監管不利因素的再次巨額購併案。」由於投資人開始比較正視美國聯準會6月升息的可能性，使歐股一週來上下震盪。倫敦FTSE 100指數下挫19.89點或0.32%，以6136.43點作收。法蘭克福DAX 30指數跌73.73點或0.74%，收9842.29點。巴黎CAC 40指數跌28.80點或0.66%，收4325.10點。1050524
美股下挫 蘋果股價攀升,產經,2016/05/24 07:14,https://www.cna.com.tw/news/firstnews/201605240010.aspx,（中央社紐約23日綜合外電報導）在缺乏經濟數據指引的情況下，美股今天下挫。蘋果股價則因iPhone新手機備貨量據報超出預期而上揚。分析師表示，今天交易清淡，市場關注的仍是貨幣政策和升息可能性。由於台灣媒體報導，蘋果要求供應商為下半年iPhone 7新機備貨7200萬支，遠超出某些分析師先前預估的6500萬支，使蘋果股價攀升1.3%。道瓊工業指數小跌8.01點或0.05%，以17492.93點作收。標準普爾指數跌4.28點或0.21%，收2048.04點。科技股那斯達克指數跌3.78點或0.08%，收4765.78點。1050524
加國解除產油設施疏散令 國際油價跌,產經,2016/05/24 07:19,https://www.cna.com.tw/news/firstnews/201605240011.aspx,（中央社紐約23日綜合外電報導）由於加拿大官員將野火肆虐的亞伯達省若干產油設施的疏散令解除，國際油價今天下滑。紐約商品交易所西德州中級原油7月交割價滑落33美分，以每桶48.08美元作收。倫敦北海布倫特原油7月交割價下跌37美分，收在每桶48.35美元。1050524
美股跌 台股後市待量上攻,產經,2016/05/24 08:28,https://www.cna.com.tw/news/afe/201605240021.aspx,（中央社記者鍾榮峰台北24日電）美股小跌，台股23日大漲213點，收復半年線8323點。法人表示，短線台股盤堅，若量能持續，台股可伺機上攻年線約8481點、挑戰季線約8500點。
日產擬售出康奈可持股  以研發尖端科技,產經,2016/05/24 08:40,https://www.cna.com.tw/news/afe/201605240033.aspx,（中央社記者楊明珠東京24日專電）「日本經濟新聞」報導，日產汽車公司正考慮出售旗下最大型零件廠康奈可的所有持股，將所獲資金研發尖端技術。因為電動車、自動駕駛車等所需的零件、技術已大幅改變。
日媒：鴻海不砍夏普太陽能事業,產經,2016/05/24 09:02,https://www.cna.com.tw/news/afe/201605240037.aspx,（中央社記者楊明珠東京24日專電）日本「讀賣新聞」今天報導，有關正在進行經營重建的夏普（Sharp）社長高橋興三與內定為夏普社長的鴻海副總裁戴正吳，昨天在給夏普員工的信表示，不裁撤夏普的太陽能事業。
台股開盤跌 14.75點,產經,2016/05/24 09:17,https://www.cna.com.tw/news/afe/201605240038.aspx,（中央社台北24日電）台北股市今天開盤跌 14.75點，加權股價指數成為8329.69點，成交金額新台幣10.96億元。  1050524
新台幣開盤升2.1分,產經,2016/05/24 09:23,https://www.cna.com.tw/news/afe/201605240039.aspx,（中央社台北24日電）台北外匯市場新台幣兌美元匯率今天以32.635元開盤，升2.1分。
平價屋買氣夯 銷售率衝新高,產經,2016/05/24 09:19,https://www.cna.com.tw/news/afe/201605240045.aspx,（中央社記者蔡怡杼台北24日電）大環境不景氣，民眾對台灣金聯公司平價屋專案反應熱絡，據台灣金聯初步統計，今年完銷率將超過7成，為專案推出以來最高紀錄。
台助薩熱帶蔬果種苗繁殖計畫技術研習,產經,2016/05/24 11:18,https://www.cna.com.tw/news/afe/201605240047.aspx,（中央社台北24日電）財團法人國際合作發展基金會派黃世宏博士來薩辦理「薩爾瓦多熱帶蔬果健康種苗繁殖中心計畫」健康種苗組培技術指導訓練班，在駐薩大使館協助下，已於當地時間16至21日結業。
浩鼎急漲關禁閉 股價暫降溫,產經,2016/05/24 09:58,https://www.cna.com.tw/news/afe/201605240058.aspx,（中央社記者韓婷婷台北24日電）生技新藥股浩鼎股價短線急漲逾35%，遭關禁閉，櫃買中心公告今天起預收款券並每分鐘撮合一次，衝擊浩鼎今天股價開低，稍作降溫，後勢買盤是否轉積極仍待觀察。
