標題,分類,時間,網址,內文
看好東南亞商機 福斯將從中國出口汽車,產經,2018/01/15 08:05,https://www.cna.com.tw/news/afe/201801150012.aspx,（中央社記者林育立柏林14日專電）東南亞向來是日韓車系的天下，街上很少看到德國車，不過，未來情況可能有所改變，德國最大車廠福斯（Volkswagen）宣布，將從中國出口汽車到東南亞。
美股寫新高 台股待量戰前高,產經,2018/01/15 08:08,https://www.cna.com.tw/news/afe/201801150014.aspx,（中央社記者張建中台北15日電）美股上週五大漲，改寫歷史新高，將有利台股表現，法人認為，目前台股籌碼面偏多格局，待量能持續放大，將有機會挑戰10934.75點前波高點。
買基金精打細算 這5招可省手續費,產經,2018/01/15 08:28,https://www.cna.com.tw/news/afe/201801150015.aspx,（中央社記者田裕斌台北15日電）在微利時代下，投資基金若要精打細算，就得從爭取手續費折扣著手，除了大額投資人有議價優惠外，對小資族而言，還有5個管道可以讓手續費打折。
新台幣開盤升2.5分 為29.575元,產經,2018/01/15 09:04,https://www.cna.com.tw/news/afe/201801150021.aspx,（中央社台北15日電）台北外匯市場新台幣兌美元匯率今天以29.575元開盤，升2.5分。
台股開盤漲48.41點,產經,2018/01/15 09:05,https://www.cna.com.tw/news/afe/201801150022.aspx,（中央社台北15日電）台北股市今天開盤漲48.41點，加權股價指數為10932.37點，成交金額新台幣26.87億元。1070115
中國力推電動車  德車廠積極卡位,產經,2018/01/15 12:17,https://www.cna.com.tw/news/afe/201801150024.aspx,（中央社記者林育立柏林14日專電）中國全力推動電動車，企圖主導汽車工業的未來，迫使德國車廠搶進，福斯、戴姆勒等大廠已宣布近期內將在中國推出電動車。
Android Pay在台首度支援簽帳金融卡,產經,2018/01/15 09:33,https://www.cna.com.tw/news/afe/201801150028.aspx,（中央社記者吳家豪台北15日電）Google今天宣布，Android Pay行動支付服務將從16日起在台灣首度支援簽帳金融卡服務，信用卡合作夥伴也將新增匯豐銀行，讓Android Pay的支援銀行數量達到11家。
國發基金挺太陽能大聯盟  類股齊揚,產經,2018/01/15 09:45,https://www.cna.com.tw/news/afe/201801150030.aspx,（中央社記者張建中新竹15日電）國發基金通過參與投資新日光、昱晶與昇陽光電3家太陽能廠合併後的存續公司，展現政府推動太陽能產業發展的企圖心，激勵太陽能類股股價齊揚。
iPhone X拉抬 這兩款被動元件吃補,產經,2018/01/15 09:48,https://www.cna.com.tw/news/afe/201801150032.aspx,（中央社記者鍾榮峰台北15日電）iPhone X拉抬被動元件需求。業界高階主管指出，iPhone X和iPhone 7系列帶動MLCC和晶片電阻出貨，其中去年底整體MLCC平均銷售價格已提升6%到7%。
近9成上班族慘遇慣老闆  7成7隱忍苦撐,產經,2018/01/15 10:11,https://www.cna.com.tw/news/afe/201801150036.aspx,（中央社記者蔡怡杼台北15日電）勞基法修法，勞動權益再受關注，最新調查顯示，近9成上班族自認慘遇慣老闆，有7成7選擇隱忍，平均苦撐1年半就閃人，以醫療業、不動產業與百貨販售業最常遭受不合理對待。
新台幣早盤升5.6分,產經,2018/01/15 10:20,https://www.cna.com.tw/news/afe/201801150039.aspx,（中央社台北15日電）台北外匯市場新台幣兌美元匯率今天以29.575元開盤，升2.5分； 10時15分來到29.544元，升5.6分。
國產化妝品搶攻國際 106年出口創新高,產經,2018/01/15 10:48,https://www.cna.com.tw/news/afe/201801150049.aspx,（中央社記者黃雅娟台北15日電）DIY加上醫美興起，化妝品國產品牌趁機卡位，經濟部公布化妝品產業106年出口總值達7.3億美元，創下歷史新高。
